[1, 'label']	24
[74, 'p3', 'verse', 'v11', 'content']	brought him to Moses. His mother’s name was Shelomith, the daughter of Dibri, of the tribe of Dan.
['v011_ESV_LEV_024', 75, 'p3', 'verse', 'v11', 'plain_text']	11 and the Israelite woman’s son blasphemed the Name, and cursed. Then they brought him to Moses. His mother’s name was Shelomith, the daughter of Dibri, of the tribe of Dan.
[76, 'p3', 'verse', 'v12', 'label']	12
[77, 'p3', 'verse', 'v12', 'content']	And
[78, 'p3', 'verse', 'v12', 'note', 'x']	#[Num. 15:34]
[79, 'p3', 'verse', 'v12', 'content']	they put him in custody,
[80, 'p3', 'verse', 'v12', 'note', 'x']	#[Ex. 18:15,16;Num. 27:5;36:5,6]
[81, 'p3', 'verse', 'v12', 'content']	till the will of the
[82, 'p3', 'verse', 'v12', 'nd']	Lord
[83, 'p3', 'verse', 'v12', 'content']	should be clear to them.
['v012_ESV_LEV_024', 84, 'p3', 'verse', 'v12', 'plain_text']	12 And they put him in custody, till the will of the Lord should be clear to them.
[85, 'p4', 'verse', 'v13', 'label']	13
[86, 'p4', 'verse', 'v13', 'content']	Then the
[87, 'p4', 'verse', 'v13', 'nd']	Lord
[88, 'p4', 'verse', 'v13', 'content']	spoke to Moses, saying,
['v013_ESV_LEV_024', 89, 'p4', 'verse', 'v13', 'plain_text']	13 Then the Lord spoke to Moses, saying,
[90, 'p4', 'verse', 'v14', 'label']	14
[91, 'p4', 'verse', 'v14', 'note', 'x']	#[ver.23]
[92, 'p4', 'verse', 'v14', 'content']	“Bring out of the camp the one who cursed, and let all who heard him
[93, 'p4', 'verse', 'v14', 'note', 'x']	#[Deut. 13:9;17:7]
[94, 'p4', 'verse', 'v14', 'content']	lay their hands on his head, and let all the congregation stone him.
['v014_ESV_LEV_024', 95, 'p4', 'verse', 'v14', 'plain_text']	14 “Bring out of the camp the one who cursed, and let all who heard him lay their hands on his head, and let all the congregation stone him.
[96, 'p4', 'verse', 'v15', 'label']	15
[97, 'p4', 'verse', 'v15', 'content']	And speak to the people of Israel, saying, Whoever curses his God shall
[98, 'p4', 'verse', 'v15', 'note', 'x']	#ch.5:1;20:17,20;22:9;Num. 9:13;[Ex. 20:7]
[99, 'p4', 'verse', 'v15', 'content']	bear his sin.
['v015_ESV_LEV_024', 100, 'p4', 'verse', 'v15', 'plain_text']	15 And speak to the people of Israel, saying, Whoever curses his God shall bear his sin.
[101, 'p4', 'verse', 'v16', 'label']	16
[102, 'p4', 'verse', 'v16', 'content']	Whoever
[103, 'p4', 'verse', 'v16', 'note', 'x']	#ver.11;1 Kgs. 21:10,13;Matt. 26:65,66;Mark 14:63,64;John 10:33
[104, 'p4', 'verse', 'v16', 'content']	blasphemes the name of the
[105, 'p4', 'verse', 'v16', 'nd']	Lord
[106, 'p4', 'verse', 'v16', 'content']	shall surely be put to death. All the congregation shall stone him. The sojourner as well as the native, when he blasphemes the Name, shall be put to death.
[107, 's1', 'heading']	An Eye for an Eye
['v016_ESV_LEV_024', 108, 'p4', 'verse', 'v16', 'plain_text']	16 Whoever blasphemes the name of the Lord shall surely be put to death. All the congregation shall stone him. The sojourner as well as the native, when he blasphemes the Name, shall be put to death.
[109, 'p5', 'verse', 'v17', 'label']	17
[110, 'p5', 'verse', 'v17', 'note', 'x']	#Gen. 9:5,6;Ex. 21:12;Num. 35:31;Deut. 19:11,12
[111, 'p5', 'verse', 'v17', 'content']	“Whoever takes a human life shall surely be put to death.
['v017_ESV_LEV_024', 112, 'p5', 'verse', 'v17', 'plain_text']	17 “Whoever takes a human life shall surely be put to death.
[113, 'p5', 'verse', 'v18', 'label']	18
[114, 'p5', 'verse', 'v18', 'note', 'x']	#Ex. 21:33,34
[115, 'p5', 'verse', 'v18', 'content']	Whoever takes an animal’s life shall make it good, life for life.
['v018_ESV_LEV_024', 116, 'p5', 'verse', 'v18', 'plain_text']	18 Whoever takes an animal’s life shall make it good, life for life.
[117, 'p5', 'verse', 'v19', 'label']	19
[118, 'p5', 'verse', 'v19', 'content']	If anyone injures his neighbor,
[119, 'p5', 'verse', 'v19', 'note', 'x']	#Ex. 21:23-25;Deut. 19:21;Matt. 5:38;7:2
[120, 'p5', 'verse', 'v19', 'content']	as he has done it shall be done to him,
['v019_ESV_LEV_024', 121, 'p5', 'verse', 'v19', 'plain_text']	19 If anyone injures his neighbor, as he has done it shall be done to him,
[122, 'p5', 'verse', 'v20', 'label']	20
[123, 'p5', 'verse', 'v20', 'content']	fracture for fracture, eye for eye, tooth for tooth; whatever injury he has given a person shall be given to him.
['v020_ESV_LEV_024', 124, 'p5', 'verse', 'v20', 'plain_text']	20 fracture for fracture, eye for eye, tooth for tooth; whatever injury he has given a person shall be given to him.
[125, 'p5', 'verse', 'v21', 'label']	21
[126, 'p5', 'verse', 'v21', 'note', 'x']	#[See ver.18above]
[127, 'p5', 'verse', 'v21', 'content']	Whoever kills an animal shall make it good,
[128, 'p5', 'verse', 'v21', 'note', 'x']	#[See ver.17above]
[129, 'p5', 'verse', 'v21', 'content']	and whoever kills a person shall be put to death.
['v021_ESV_LEV_024', 130, 'p5', 'verse', 'v21', 'plain_text']	21 Whoever kills an animal shall make it good, and whoever kills a person shall be put to death.
[131, 'p5', 'verse', 'v22', 'label']	22
[132, 'p5', 'verse', 'v22', 'content']	You shall have the
[133, 'p5', 'verse', 'v22', 'note', 'x']	#ch.19:34;Ex. 12:49;Num. 15:16
[134, 'p5', 'verse', 'v22', 'content']	same rule for the sojourner and for the native, for I am the
[135, 'p5', 'verse', 'v22', 'nd']	Lord
[136, 'p5', 'verse', 'v22', 'content']	your God.”
['v022_ESV_LEV_024', 137, 'p5', 'verse', 'v22', 'plain_text']	22 You shall have the same rule for the sojourner and for the native, for I am the Lord your God.”
[138, 'p5', 'verse', 'v23', 'label']	23
[139, 'p5', 'verse', 'v23', 'content']	So Moses spoke to the people of Israel, and
[140, 'p5', 'verse', 'v23', 'note', 'x']	#[ver.14]
[141, 'p5', 'verse', 'v23', 'content']	they brought out of the camp the one who had cursed and stoned him with stones. Thus the people of Israel did as the
[142, 'p5', 'verse', 'v23', 'nd']	Lord
[143, 'p5', 'verse', 'v23', 'content']	commanded Moses.
['v023_ESV_LEV_024', 144, 'p5', 'verse', 'v23', 'plain_text']	23 So Moses spoke to the people of Israel, and they brought out of the camp the one who had cursed and stoned him with stones. Thus the people of Israel did as the Lord commanded Moses.
