[1, 'label']	34
[30, 'p1', 'verse', 'v5', 'note', 'f']	tn Heb “he”; the referent (Shechem) has been specified in the translation for clarity.
[31, 'p1', 'verse', 'v5', 'content']	had violated his daughter Dinah, his sons were with the livestock in the field. So Jacob remained silent
[32, 'p1', 'verse', 'v5', 'note', 'f']	sn The expected response would be anger or rage; but Jacob remained silent. He appears too indifferent or confused to act decisively. When the leader does not act decisively, the younger zealots will, and often with disastrous results.
[33, 'p1', 'verse', 'v5', 'content']	until they came in.
['v005_NET_GEN_034', 34, 'p1', 'verse', 'v5', 'plain_text']	5 When Jacob heard that Shechem had violated his daughter Dinah, his sons were with the livestock in the field. So Jacob remained silent until they came in.
[35, 'p2', 'verse', 'v6', 'label']	6
[36, 'p2', 'verse', 'v6', 'content']	Then Shechem’s father Hamor went to speak with Jacob about Dinah.
[37, 'p2', 'verse', 'v6', 'note', 'f']	tn Heb “went out to Jacob to speak with him.” The words “about Dinah” are not in the Hebrew text, but are supplied in the translation for clarity.
['v006_NET_GEN_034', 38, 'p2', 'verse', 'v6', 'plain_text']	6 Then Shechem’s father Hamor went to speak with Jacob about Dinah.
[39, 'p2', 'verse', 'v7', 'label']	7
[40, 'p2', 'verse', 'v7', 'content']	Now Jacob’s sons had come in from the field when they heard the news.
[41, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “when they heard.” The words “the news” are supplied in the translation for stylistic reasons.
[42, 'p2', 'verse', 'v7', 'content']	They
[43, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “the men.” This sounds as if a new group has been introduced into the narrative, so it has been translated as “they” to indicate that it refers to Jacob’s sons, mentioned in the first part of the verse.
[44, 'p2', 'verse', 'v7', 'content']	were offended
[45, 'p2', 'verse', 'v7', 'note', 'f']	tn The Hebrew verb עָצַב (’atsav) can carry one of three semantic nuances depending on the context: (1) “to be injured” (Ps 56:5; Eccl 10:9; 1 Chr 4:10); (2) “to experience emotional pain; to be depressed emotionally; to be worried” (2 Sam 19:2; Isa 54:6; Neh 8:10-11); (3) “to be embarrassed; to be insulted; to be offended” (to the point of anger at another or oneself; Gen 6:6; 45:5; 1 Sam 20:3, 34; 1 Kgs 1:6; Isa 63:10; Ps 78:40). This third category develops from the second by metonymy. In certain contexts emotional pain leads to embarrassment and/or anger. In this last use the subject sometimes directs his anger against the source of grief (see especially Gen 6:6). The third category fits best in Gen 34:7 because Jacob’s sons were not merely wounded emotionally. On the contrary, Shechem’s action prompted them to strike out in judgment against the source of their distress.
[46, 'p2', 'verse', 'v7', 'content']	and very angry because Shechem
[47, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “he”; the referent (Shechem) has been specified in the translation for clarity.
[48, 'p2', 'verse', 'v7', 'content']	had disgraced Israel
[49, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “a disgraceful thing he did against Israel.”
[50, 'p2', 'verse', 'v7', 'content']	by sexually assaulting
[51, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “by lying with the daughter of Jacob.” The infinitive here explains the preceding verb, indicating exactly how he had disgraced Jacob. The expression “to lie with” is a euphemism for sexual relations, or in this case, sexual assault.
[52, 'p2', 'verse', 'v7', 'content']	Jacob’s daughter, a crime that should not be committed.
[53, 'p2', 'verse', 'v7', 'note', 'f']	tn Heb “and so it should not be done.” The negated imperfect has an obligatory nuance here, but there is also a generalizing tone. The narrator emphasizes that this particular type of crime (sexual assault) is especially reprehensible.
['v007_NET_GEN_034', 54, 'p2', 'verse', 'v7', 'plain_text']	7 Now Jacob’s sons had come in from the field when they heard the news. They were offended and very angry because Shechem had disgraced Israel by sexually assaulting Jacob’s daughter, a crime that should not be committed.
[55, 'p3', 'verse', 'v8', 'label']	8
[56, 'p3', 'verse', 'v8', 'content']	But Hamor made this appeal to them: “My son Shechem is in love with your daughter.
[57, 'p3', 'verse', 'v8', 'note', 'f']	tn Heb “Shechem my son, his soul is attached to your daughter.” The verb means “to love” in the sense of being emotionally attached to or drawn to someone. This is a slightly different way of saying what was reported earlier (v. 3). However, there is no mention here of the offense. Even though Hamor is speaking to Dinah’s brothers, he refers to her as their daughter (see v. 17).
[58, 'p3', 'verse', 'v8', 'content']	Please give her to him as his wife.
['v008_NET_GEN_034', 59, 'p3', 'verse', 'v8', 'plain_text']	8 But Hamor made this appeal to them: “My son Shechem is in love with your daughter. Please give her to him as his wife.
[60, 'p3', 'verse', 'v9', 'label']	9
[61, 'p3', 'verse', 'v9', 'content']	Intermarry with us.
[62, 'p3', 'verse', 'v9', 'note', 'f']	tn Heb “form marriage alliances with us.”
sn Intermarry with us. This includes the idea of becoming allied by marriage. The incident foreshadows the temptations Israel would eventually face when they entered the promised land (see Deut 7:3; Josh 23:12).
[63, 'p3', 'verse', 'v9', 'content']	Let us marry your daughters, and take our daughters as wives for yourselves.
[64, 'p3', 'verse', 'v9', 'note', 'f']	tn Heb “Give your daughters to us, and take our daughters for yourselves.” In the translation the words “let…marry” and “as wives” are supplied for clarity.
['v009_NET_GEN_034', 65, 'p3', 'verse', 'v9', 'plain_text']	9 Intermarry with us. Let us marry your daughters, and take our daughters as wives for yourselves.
[66, 'p3', 'verse', 'v10', 'label']	10
[67, 'p3', 'verse', 'v10', 'content']	You may live
[68, 'p3', 'verse', 'v10', 'note', 'f']	tn The imperfect verbal form has a permissive nuance here.
[69, 'p3', 'verse', 'v10', 'content']	among us, and the land will be open to you.
[70, 'p3', 'verse', 'v10', 'note', 'f']	tn Heb “before you.”
[71, 'p3', 'verse', 'v10', 'content']	Live in it, travel freely in it,
[72, 'p3', 'verse', 'v10', 'note', 'f']	tn The verb seems to carry the basic meaning “travel about freely,” although the substantival participial form refers to a trader (see E. A. Speiser, “The Verb sh£r in Genesis and Early Hebrew Movements,” BASOR 164 [1961]: 23-28); cf. NIV, NRSV “trade in it.”
[73, 'p3', 'verse', 'v10', 'content']	and acquire property in it.”
['v010_NET_GEN_034', 74, 'p3', 'verse', 'v10', 'plain_text']	10 You may live among us, and the land will be open to you. Live in it, travel freely in it, and acquire property in it.”
[75, 'p4', 'verse', 'v11', 'label']	11
[76, 'p4', 'verse', 'v11', 'content']	Then Shechem said to Dinah’s
[77, 'p4', 'verse', 'v11', 'note', 'f']	tn Heb “her”; the referent (Dinah) has been specified in the translation for clarity.
[78, 'p4', 'verse', 'v11', 'content']	father and brothers, “Let me find favor in your sight, and whatever you require of me
[79, 'p4', 'verse', 'v11', 'note', 'f']	tn Heb “whatever you say.”
[80, 'p4', 'verse', 'v11', 'content']	I’ll give.
[81, 'p4', 'verse', 'v11', 'note', 'f']	tn Or “pay.”
['v011_NET_GEN_034', 82, 'p4', 'verse', 'v11', 'plain_text']	11 Then Shechem said to Dinah’s father and brothers, “Let me find favor in your sight, and whatever you require of me I’ll give.
[83, 'p4', 'verse', 'v12', 'label']	12
[84, 'p4', 'verse', 'v12', 'content']	You can make the bride price and the gift I must bring very expensive,
[85, 'p4', 'verse', 'v12', 'note', 'f']	tn Heb “Make very great upon me the bride price and gift.” The imperatives are used in a rhetorical manner. Shechem’s point is that he will pay the price, no matter how expensive it might be.
[86, 'p4', 'verse', 'v12', 'content']	and I’ll give
[87, 'p4', 'verse', 'v12', 'note', 'f']	tn The cohortative expresses Shechem’s resolve to have Dinah as his wife.
[88, 'p4', 'verse', 'v12', 'content']	whatever you ask
[89, 'p4', 'verse', 'v12', 'note', 'f']	tn Heb “say.”
[90, 'p4', 'verse', 'v12', 'content']	of me. Just give me the young woman as my wife!”
['v012_NET_GEN_034', 91, 'p4', 'verse', 'v12', 'plain_text']	12 You can make the bride price and the gift I must bring very expensive, and I’ll give whatever you ask of me. Just give me the young woman as my wife!”
[92, 'p5', 'verse', 'v13', 'label']	13
[93, 'p5', 'verse', 'v13', 'content']	Jacob’s sons answered Shechem and his father Hamor deceitfully when they spoke because Shechem
[94, 'p5', 'verse', 'v13', 'note', 'f']	tn Heb “he”; the referent (Shechem) has been specified in the translation for clarity.
[95, 'p5', 'verse', 'v13', 'content']	had violated their sister Dinah.
['v013_NET_GEN_034', 96, 'p5', 'verse', 'v13', 'plain_text']	13 Jacob’s sons answered Shechem and his father Hamor deceitfully when they spoke because Shechem had violated their sister Dinah.
[97, 'p5', 'verse', 'v14', 'label']	14
[98, 'p5', 'verse', 'v14', 'content']	They said to them, “We cannot give
[99, 'p5', 'verse', 'v14', 'note', 'f']	tn Heb “we are not able to do this thing, to give.” The second infinitive is in apposition to the first, explaining what they are not able to do.
[100, 'p5', 'verse', 'v14', 'content']	our sister to a man who is not circumcised, for it would be a disgrace
[101, 'p5', 'verse', 'v14', 'note', 'f']	tn The Hebrew word translated “disgrace” usually means “ridicule; taunt; reproach.” It can also refer to the reason the condition of shame or disgrace causes ridicule or a reproach.
[102, 'p5', 'verse', 'v14', 'content']	to us.
['v014_NET_GEN_034', 103, 'p5', 'verse', 'v14', 'plain_text']	14 They said to them, “We cannot give our sister to a man who is not circumcised, for it would be a disgrace to us.
[104, 'p5', 'verse', 'v15', 'label']	15
[105, 'p5', 'verse', 'v15', 'content']	We will give you our consent on this one condition: You must become
[106, 'p5', 'verse', 'v15', 'note', 'f']	tn Heb “if you are like us.”
[107, 'p5', 'verse', 'v15', 'content']	like us by circumcising
[108, 'p5', 'verse', 'v15', 'note', 'f']	tn The infinitive here explains how they would become like them.
[109, 'p5', 'verse', 'v15', 'content']	all your males.
['v015_NET_GEN_034', 110, 'p5', 'verse', 'v15', 'plain_text']	15 We will give you our consent on this one condition: You must become like us by circumcising all your males.
[111, 'p5', 'verse', 'v16', 'label']	16
[112, 'p5', 'verse', 'v16', 'content']	Then we will give
[113, 'p5', 'verse', 'v16', 'note', 'f']	tn The perfect verbal form with the vav (ו) consecutive introduces the apodosis of the conditional sentence.
[114, 'p5', 'verse', 'v16', 'content']	you our daughters to marry,
[115, 'p5', 'verse', 'v16', 'note', 'f']	tn The words “to marry” (and the words “as wives” in the following clause) are not in the Hebrew text, but are supplied in the translation for clarity.
[116, 'p5', 'verse', 'v16', 'content']	and we will take your daughters as wives for ourselves, and we will live among you and become one people.
['v016_NET_GEN_034', 117, 'p5', 'verse', 'v16', 'plain_text']	16 Then we will give you our daughters to marry, and we will take your daughters as wives for ourselves, and we will live among you and become one people.
[118, 'p5', 'verse', 'v17', 'label']	17
[119, 'p5', 'verse', 'v17', 'content']	But if you do not agree to our terms
[120, 'p5', 'verse', 'v17', 'note', 'f']	tn Heb “listen to us.”
[121, 'p5', 'verse', 'v17', 'content']	by being circumcised, then we will take
[122, 'p5', 'verse', 'v17', 'note', 'f']	tn The perfect verbal form with the vav (ו) consecutive introduces the apodosis of the conditional sentence.
[123, 'p5', 'verse', 'v17', 'content']	our sister
[124, 'p5', 'verse', 'v17', 'note', 'f']	tn Heb “daughter.” Jacob’s sons call Dinah their daughter, even though she was their sister (see v. 8). This has been translated as “sister” for clarity.
[125, 'p5', 'verse', 'v17', 'content']	and depart.”
['v017_NET_GEN_034', 126, 'p5', 'verse', 'v17', 'plain_text']	17 But if you do not agree to our terms by being circumcised, then we will take our sister and depart.”
[127, 'p6', 'verse', 'v18', 'label']	18
[128, 'p6', 'verse', 'v18', 'content']	Their offer pleased Hamor and his son Shechem.
[129, 'p6', 'verse', 'v18', 'note', 'f']	tn Heb “and their words were good in the eyes of Hamor and in the eyes of Shechem son of Hamor.”
['v018_NET_GEN_034', 130, 'p6', 'verse', 'v18', 'plain_text']	18 Their offer pleased Hamor and his son Shechem.
[131, 'p6', 'verse', 'v19', 'label']	19
[132, 'p6', 'verse', 'v19', 'content']	The young man did not delay in doing what they asked
[133, 'p6', 'verse', 'v19', 'note', 'f']	tn Heb “doing the thing.”
[134, 'p6', 'verse', 'v19', 'content']	because he wanted Jacob’s daughter Dinah
[135, 'p6', 'verse', 'v19', 'note', 'f']	tn Heb “Jacob’s daughter.” The proper name “Dinah” is supplied in the translation for clarity.
[136, 'p6', 'verse', 'v19', 'content']	badly. (Now he was more important
[137, 'p6', 'verse', 'v19', 'note', 'f']	tn The Hebrew verb כָּבֵד (kaved), translated “was…important,” has the primary meaning “to be heavy,” but here carries a secondary sense of “to be important” (that is, “heavy” in honor or respect).
[138, 'p6', 'verse', 'v19', 'content']	than anyone in his father’s household.)
[139, 'p6', 'verse', 'v19', 'note', 'f']	tn The parenthetical disjunctive clause explains why the community would respond to him (see vv. 20-24).
['v019_NET_GEN_034', 140, 'p6', 'verse', 'v19', 'plain_text']	19 The young man did not delay in doing what they asked because he wanted Jacob’s daughter Dinah badly. (Now he was more important than anyone in his father’s household.)
[141, 'p6', 'verse', 'v20', 'label']	20
[142, 'p6', 'verse', 'v20', 'content']	So Hamor and his son Shechem went to the gate
[143, 'p6', 'verse', 'v20', 'note', 'f']	sn The gate. In an ancient Near Eastern city the gate complex was the location for conducting important public business.
[144, 'p6', 'verse', 'v20', 'content']	of their city and spoke to the men of their city,
['v020_NET_GEN_034', 145, 'p6', 'verse', 'v20', 'plain_text']	20 So Hamor and his son Shechem went to the gate of their city and spoke to the men of their city,
[146, 'p6', 'verse', 'v21', 'label']	21
[147, 'p6', 'verse', 'v21', 'content']	“These men are at peace with us. So let them live in the land and travel freely in it, for the land is wide enough
[148, 'p6', 'verse', 'v21', 'note', 'f']	tn Heb “wide on both hands,” that is, in both directions.
[149, 'p6', 'verse', 'v21', 'content']	for them. We will take their daughters for wives, and we will give them our daughters to marry.
[150, 'p6', 'verse', 'v21', 'note', 'f']	tn The words “to marry” are not in the Hebrew text, but are supplied in the translation for clarity.
['v021_NET_GEN_034', 151, 'p6', 'verse', 'v21', 'plain_text']	21 “These men are at peace with us. So let them live in the land and travel freely in it, for the land is wide enough for them. We will take their daughters for wives, and we will give them our daughters to marry.
[152, 'p6', 'verse', 'v22', 'label']	22
[153, 'p6', 'verse', 'v22', 'content']	Only on this one condition will these men consent to live with us and become one people: They demand
[154, 'p6', 'verse', 'v22', 'note', 'f']	tn Heb “when every one of our males is circumcised.”
[155, 'p6', 'verse', 'v22', 'content']	that every male among us be circumcised just as they are circumcised.
['v022_NET_GEN_034', 156, 'p6', 'verse', 'v22', 'plain_text']	22 Only on this one condition will these men consent to live with us and become one people: They demand that every male among us be circumcised just as they are circumcised.
[157, 'p6', 'verse', 'v23', 'label']	23
[158, 'p6', 'verse', 'v23', 'content']	If we do so,
[159, 'p6', 'verse', 'v23', 'note', 'f']	tn The words “If we do so” are not in the Hebrew text, but are supplied in the translation for clarity and for stylistic reasons.
[160, 'p6', 'verse', 'v23', 'content']	won’t their livestock, their property, and all their animals become ours? So let’s consent to their demand, so they will live among us.”
['v023_NET_GEN_034', 161, 'p6', 'verse', 'v23', 'plain_text']	23 If we do so, won’t their livestock, their property, and all their animals become ours? So let’s consent to their demand, so they will live among us.”
[162, 'p7', 'verse', 'v24', 'label']	24
[163, 'p7', 'verse', 'v24', 'content']	All the men who assembled at the city gate
[164, 'p7', 'verse', 'v24', 'note', 'f']	tn Heb “all those going out the gate of his city.”
[165, 'p7', 'verse', 'v24', 'content']	agreed with
[166, 'p7', 'verse', 'v24', 'note', 'f']	tn Heb “listened to.”
[167, 'p7', 'verse', 'v24', 'content']	Hamor and his son Shechem. Every male who assembled at the city gate
[168, 'p7', 'verse', 'v24', 'note', 'f']	tn Heb “all those going out the gate of his city.”
[169, 'p7', 'verse', 'v24', 'content']	was circumcised.
['v024_NET_GEN_034', 170, 'p7', 'verse', 'v24', 'plain_text']	24 All the men who assembled at the city gate agreed with Hamor and his son Shechem. Every male who assembled at the city gate was circumcised.
[171, 'p7', 'verse', 'v25', 'label']	25
[172, 'p7', 'verse', 'v25', 'content']	In three days, when they were still in pain, two of Jacob’s sons, Simeon and Levi, Dinah’s brothers, each took his sword
[173, 'p7', 'verse', 'v25', 'note', 'f']	tn Heb “a man his sword.”
[174, 'p7', 'verse', 'v25', 'content']	and went to the unsuspecting city
[175, 'p7', 'verse', 'v25', 'note', 'f']	tn Heb “and they came upon the city, [which was] secure.” In this case “secure” means the city was caught unprepared and at peace, not expecting an attack.
[176, 'p7', 'verse', 'v25', 'content']	and slaughtered every male.
['v025_NET_GEN_034', 177, 'p7', 'verse', 'v25', 'plain_text']	25 In three days, when they were still in pain, two of Jacob’s sons, Simeon and Levi, Dinah’s brothers, each took his sword and went to the unsuspecting city and slaughtered every male.
[178, 'p7', 'verse', 'v26', 'label']	26
[179, 'p7', 'verse', 'v26', 'content']	They killed Hamor and his son Shechem with the sword, took Dinah from Shechem’s house, and left.
['v026_NET_GEN_034', 180, 'p7', 'verse', 'v26', 'plain_text']	26 They killed Hamor and his son Shechem with the sword, took Dinah from Shechem’s house, and left.
[181, 'p7', 'verse', 'v27', 'label']	27
[182, 'p7', 'verse', 'v27', 'content']	Jacob’s sons killed them
[183, 'p7', 'verse', 'v27', 'note', 'f']	tn Heb “came upon the slain.” Because of this statement the preceding phrase “Jacob’s sons” is frequently taken to mean the other sons of Jacob besides Simeon and Levi, but the text does not clearly affirm this.
[184, 'p7', 'verse', 'v27', 'content']	and looted the city because their sister had been violated.
[185, 'p7', 'verse', 'v27', 'note', 'f']	tn Heb “because they violated their sister.” The plural verb is active in form, but with no expressed subject, it may be translated passive.
['v027_NET_GEN_034', 186, 'p7', 'verse', 'v27', 'plain_text']	27 Jacob’s sons killed them and looted the city because their sister had been violated.
[187, 'p7', 'verse', 'v28', 'label']	28
[188, 'p7', 'verse', 'v28', 'content']	They took their flocks, herds, and donkeys, as well as everything in the city and in the surrounding fields.
[189, 'p7', 'verse', 'v28', 'note', 'f']	tn Heb “and what was in the city and what was in the field they took.”
['v028_NET_GEN_034', 190, 'p7', 'verse', 'v28', 'plain_text']	28 They took their flocks, herds, and donkeys, as well as everything in the city and in the surrounding fields.
[191, 'p7', 'verse', 'v29', 'label']	29
[192, 'p7', 'verse', 'v29', 'content']	They captured as plunder
[193, 'p7', 'verse', 'v29', 'note', 'f']	tn Heb “they took captive and they plundered,” that is, “they captured as plunder.”
[194, 'p7', 'verse', 'v29', 'content']	all their wealth, all their little ones, and their wives, including everything in the houses.
['v029_NET_GEN_034', 195, 'p7', 'verse', 'v29', 'plain_text']	29 They captured as plunder all their wealth, all their little ones, and their wives, including everything in the houses.
[196, 'p8', 'verse', 'v30', 'label']	30
[197, 'p8', 'verse', 'v30', 'content']	Then Jacob said to Simeon and Levi, “You have brought ruin
[198, 'p8', 'verse', 'v30', 'note', 'f']	tn The traditional translation is “troubled me” (KJV, ASV), but the verb refers to personal or national disaster and suggests complete ruin (see Josh 7:25, Judg 11:35, Prov 11:17). The remainder of the verse describes the “trouble” Simeon and Levi had caused.
[199, 'p8', 'verse', 'v30', 'content']	on me by making me a foul odor
[200, 'p8', 'verse', 'v30', 'note', 'f']	tn In the causative stem the Hebrew verb בָּאַשׁ (ba’ash) means “to cause to stink, to have a foul smell.” In the contexts in which it is used it describes foul smells, stenches, or things that are odious. Jacob senses that the people in the land will find this act terribly repulsive. See P. R. Ackroyd, “The Hebrew Root באשׁ,” JTS 2 (1951): 31-36.
[201, 'p8', 'verse', 'v30', 'content']	among the inhabitants of the land – among the Canaanites and the Perizzites. I
[202, 'p8', 'verse', 'v30', 'note', 'f']	tn Jacob speaks in the first person as the head and representative of the entire family.
[203, 'p8', 'verse', 'v30', 'content']	am few in number; they will join forces against me and attack me, and both I and my family will be destroyed!”
['v030_NET_GEN_034', 204, 'p8', 'verse', 'v30', 'plain_text']	30 Then Jacob said to Simeon and Levi, “You have brought ruin on me by making me a foul odor among the inhabitants of the land – among the Canaanites and the Perizzites. I am few in number; they will join forces against me and attack me, and both I and my family will be destroyed!”
[205, 'p8', 'verse', 'v31', 'label']	31
[206, 'p8', 'verse', 'v31', 'content']	But Simeon and Levi replied,
[207, 'p8', 'verse', 'v31', 'note', 'f']	tn Heb “but they said.” The referent of “they” (Simeon and Levi) have been specified in the translation for clarity.
[208, 'p8', 'verse', 'v31', 'content']	“Should he treat our sister like a common prostitute?”
['v031_NET_GEN_034', 209, 'p8', 'verse', 'v31', 'plain_text']	31 But Simeon and Levi replied, “Should he treat our sister like a common prostitute?”
XXXX ===================== Warning: Last verse number v31 does not match expected chapter length 25 for GEN chapter 34
