[1, 'label']	2
[2, 'p1', 'verse', 'v1', 'label']	1
[3, 'p1', 'verse', 'v1', 'content']	The heavens and the earth
[4, 'p1', 'verse', 'v1', 'note', 'f']	tn See the note on the phrase “the heavens and the earth” in 1:1.
[5, 'p1', 'verse', 'v1', 'content']	were completed with everything that was in them.
[6, 'p1', 'verse', 'v1', 'note', 'f']	tn Heb “and all the host of them.” Here the “host” refers to all the entities and creatures that God created to populate the world.
['v001_NET_GEN_002', 7, 'p1', 'verse', 'v1', 'plain_text']	1 The heavens and the earth were completed with everything that was in them.
[8, 'p1', 'verse', 'v2', 'label']	2
[9, 'p1', 'verse', 'v2', 'content']	By
[10, 'p1', 'verse', 'v2', 'note', 'f']	tn Heb “on/in the seventh day.”
[11, 'p1', 'verse', 'v2', 'content']	the seventh day God finished the work that he had been doing,
[12, 'p1', 'verse', 'v2', 'note', 'f']	tn Heb “his work which he did [or “made”].”
[13, 'p1', 'verse', 'v2', 'content']	and he ceased
[14, 'p1', 'verse', 'v2', 'note', 'f']	tn The Hebrew term שָׁבַּת (shabbat) can be translated “to rest” (“and he rested”) but it basically means “to cease.” This is not a rest from exhaustion; it is the cessation of the work of creation.
[15, 'p1', 'verse', 'v2', 'content']	on the seventh day all the work that he had been doing.
['v002_NET_GEN_002', 16, 'p1', 'verse', 'v2', 'plain_text']	2 By the seventh day God finished the work that he had been doing, and he ceased on the seventh day all the work that he had been doing.
[17, 'p1', 'verse', 'v3', 'label']	3
[18, 'p1', 'verse', 'v3', 'content']	God blessed the seventh day and made it holy
[19, 'p1', 'verse', 'v3', 'note', 'f']	tn The verb is usually translated “and sanctified it.” The Piel verb קִדֵּשׁ (qiddesh) means “to make something holy; to set something apart; to distinguish it.” On the literal level the phrase means essentially that God made this day different. But within the context of the Law, it means that the day belonged to God; it was for rest from ordinary labor, worship, and spiritual service. The day belonged to God.
[20, 'p1', 'verse', 'v3', 'content']	because on it he ceased all the work that he
[21, 'p1', 'verse', 'v3', 'note', 'f']	tn Heb “God.” The pronoun (“he”) has been employed in the translation for stylistic reasons.
[22, 'p1', 'verse', 'v3', 'content']	had been doing in creation.
[23, 'p1', 'verse', 'v3', 'note', 'f']	tn Heb “for on it he ceased from all his work which God created to make.” The last infinitive construct and the verb before it form a verbal hendiadys, the infinitive becoming the modifier – “which God creatively made,” or “which God made in his creating.”
[24, 's1', 'heading']	The Creation of Man and Woman
['v003_NET_GEN_002', 25, 'p1', 'verse', 'v3', 'plain_text']	3 God blessed the seventh day and made it holy because on it he ceased all the work that he had been doing in creation.
[26, 'p2', 'verse', 'v4', 'label']	4
[27, 'p2', 'verse', 'v4', 'content']	This is the account
[28, 'p2', 'verse', 'v4', 'note', 'f']	tn The Hebrew phrase אֵלֶּה תּוֹלְדֹת (’elle tolÿdot) is traditionally translated as “these are the generations of” because the noun was derived from the verb “beget.” Its usage, however, shows that it introduces more than genealogies; it begins a narrative that traces what became of the entity or individual mentioned in the heading. In fact, a good paraphrase of this heading would be: “This is what became of the heavens and the earth,” for what follows is not another account of creation but a tracing of events from creation through the fall and judgment (the section extends from 2:4 through 4:26). See M. H. Woudstra, “The Toledot of the Book of Genesis and Their Redemptive-Historical Significance,” CTJ 5 (1970): 184-89.
