[1, 'label']	7
[2, 'p1', 'verse', 'v1', 'label']	1
[3, 'p1', 'verse', 'v1', 'content']	The
[4, 'p1', 'verse', 'v1', 'sc']	Lord
[5, 'p1', 'verse', 'v1', 'content']	said to Noah, “Come into the ark, you and all your household, for I consider you godly among this generation.
[6, 'p1', 'verse', 'v1', 'note', 'f']	tn Heb “for you I see [as] godly before me in this generation.” The direct object (“you”) is placed first in the clause to give it prominence. The verb “to see” here signifies God’s evaluative discernment.
['v001_NET_GEN_007', 7, 'p1', 'verse', 'v1', 'plain_text']	1 The Lord said to Noah, “Come into the ark, you and all your household, for I consider you godly among this generation.
[8, 'p1', 'verse', 'v2', 'label']	2
[9, 'p1', 'verse', 'v2', 'content']	You must take with you seven
[10, 'p1', 'verse', 'v2', 'note', 'f']	tn Or “seven pairs” (cf. NRSV).
[11, 'p1', 'verse', 'v2', 'content']	of every kind of clean animal,
[12, 'p1', 'verse', 'v2', 'note', 'f']	sn For a study of the Levitical terminology of “clean” and “unclean,” see L. E. Toombs, IDB 1:643.
[13, 'p1', 'verse', 'v2', 'content']	the male and its mate,
[14, 'p1', 'verse', 'v2', 'note', 'f']	tn Heb “a male and his female” (also a second time at the end of this verse). The terms used here for male and female animals (אִישׁ, ’ish) and אִשָּׁה, ’ishah) normally refer to humans.
[15, 'p1', 'verse', 'v2', 'content']	two of every kind of unclean animal, the male and its mate,
['v002_NET_GEN_007', 16, 'p1', 'verse', 'v2', 'plain_text']	2 You must take with you seven of every kind of clean animal, the male and its mate, two of every kind of unclean animal, the male and its mate,
[17, 'p1', 'verse', 'v3', 'label']	3
[18, 'p1', 'verse', 'v3', 'content']	and also seven
[19, 'p1', 'verse', 'v3', 'note', 'f']	tn Or “seven pairs” (cf. NRSV).
[20, 'p1', 'verse', 'v3', 'content']	of every kind of bird in the sky, male and female,
[21, 'p1', 'verse', 'v3', 'note', 'f']	tn Here (and in v. 9) the Hebrew text uses the normal generic terms for “male and female” (זָכָר וּנְקֵבָה, zakhar unÿqevah).
[22, 'p1', 'verse', 'v3', 'content']	to preserve their offspring
[23, 'p1', 'verse', 'v3', 'note', 'f']	tn Heb “to keep alive offspring.”
[24, 'p1', 'verse', 'v3', 'content']	on the face of the earth.
['v003_NET_GEN_007', 25, 'p1', 'verse', 'v3', 'plain_text']	3 and also seven of every kind of bird in the sky, male and female, to preserve their offspring on the face of the earth.
[26, 'p1', 'verse', 'v4', 'label']	4
[27, 'p1', 'verse', 'v4', 'content']	For in seven days
[28, 'p1', 'verse', 'v4', 'note', 'f']	tn Heb “for seven days yet,” meaning “after [or “in”] seven days.”
[29, 'p1', 'verse', 'v4', 'content']	I will cause it to rain
[30, 'p1', 'verse', 'v4', 'note', 'f']	tn The Hiphil participle מַמְטִיר (mamtir, “cause to rain”) here expresses the certainty of the act in the imminent future.
[31, 'p1', 'verse', 'v4', 'content']	on the earth for forty days and forty nights, and I will wipe from the face of the ground every living thing that I have made.”
['v004_NET_GEN_007', 32, 'p1', 'verse', 'v4', 'plain_text']	4 For in seven days I will cause it to rain on the earth for forty days and forty nights, and I will wipe from the face of the ground every living thing that I have made.”
[33, 'p2', 'verse', 'v5', 'label']	5
[34, 'p2', 'verse', 'v5', 'content']	And Noah did all
[35, 'p2', 'verse', 'v5', 'note', 'f']	tn Heb “according to all.”
[36, 'p2', 'verse', 'v5', 'content']	that the
[37, 'p2', 'verse', 'v5', 'sc']	Lord
[38, 'p2', 'verse', 'v5', 'content']	commanded him.
['v005_NET_GEN_007', 39, 'p2', 'verse', 'v5', 'plain_text']	5 And Noah did all that the Lord commanded him.
[40, 'p3', 'verse', 'v6', 'label']	6
[41, 'p3', 'verse', 'v6', 'content']	Noah
[42, 'p3', 'verse', 'v6', 'note', 'f']	tn Heb “Now Noah was.” The disjunctive clause (conjunction + subject + predicate nominative after implied “to be” verb) provides background information. The age of Noah receives prominence.
[43, 'p3', 'verse', 'v6', 'content']	was 600 years old when the floodwaters engulfed
[44, 'p3', 'verse', 'v6', 'note', 'f']	tn Heb “and the flood was water upon.” The disjunctive clause (conjunction + subject + verb) is circumstantial/temporal in relation to the preceding clause. The verb הָיָה (hayah) here carries the nuance “to come” (BDB 225 s.v. הָיָה). In this context the phrase “come upon” means “to engulf.”
[45, 'p3', 'verse', 'v6', 'content']	the earth.
['v006_NET_GEN_007', 46, 'p3', 'verse', 'v6', 'plain_text']	6 Noah was 600 years old when the floodwaters engulfed the earth.
[47, 'p3', 'verse', 'v7', 'label']	7
[48, 'p3', 'verse', 'v7', 'content']	Noah entered the ark along with his sons, his wife, and his sons’ wives because
[49, 'p3', 'verse', 'v7', 'note', 'f']	tn The preposition מִן (min) is causal here, explaining why Noah and his family entered the ark.
[50, 'p3', 'verse', 'v7', 'content']	of the floodwaters.
['v007_NET_GEN_007', 51, 'p3', 'verse', 'v7', 'plain_text']	7 Noah entered the ark along with his sons, his wife, and his sons’ wives because of the floodwaters.
[52, 'p3', 'verse', 'v8', 'label']	8
[53, 'p3', 'verse', 'v8', 'content']	Pairs
[54, 'p3', 'verse', 'v8', 'note', 'f']	tn Heb “two two” meaning “in twos.”
[55, 'p3', 'verse', 'v8', 'content']	of clean animals, of unclean animals, of birds, and of everything that creeps along the ground,
['v008_NET_GEN_007', 56, 'p3', 'verse', 'v8', 'plain_text']	8 Pairs of clean animals, of unclean animals, of birds, and of everything that creeps along the ground,
[57, 'p3', 'verse', 'v9', 'label']	9
[58, 'p3', 'verse', 'v9', 'content']	male and female, came into the ark to Noah,
[59, 'p3', 'verse', 'v9', 'note', 'f']	tn The Hebrew text of vv. 8-9a reads, “From the clean animal[s] and from the animal[s] which are not clean and from the bird[s] and everything that creeps on the ground, two two they came to Noah to the ark, male and female.”
[60, 'p3', 'verse', 'v9', 'content']	just as God had commanded him.
[61, 'p3', 'verse', 'v9', 'note', 'f']	tn Heb “Noah”; the pronoun has been used in the translation for stylistic reasons.
['v009_NET_GEN_007', 62, 'p3', 'verse', 'v9', 'plain_text']	9 male and female, came into the ark to Noah, just as God had commanded him.
[63, 'p3', 'verse', 'v10', 'label']	10
[64, 'p3', 'verse', 'v10', 'content']	And after seven days the floodwaters engulfed the earth.
[65, 'p3', 'verse', 'v10', 'note', 'f']	tn Heb “came upon.”
['v010_NET_GEN_007', 66, 'p3', 'verse', 'v10', 'plain_text']	10 And after seven days the floodwaters engulfed the earth.
[67, 'p4', 'verse', 'v11', 'label']	11
[68, 'p4', 'verse', 'v11', 'content']	In the six hundredth year of Noah’s life, in the second month, on the seventeenth day of the month – on that day all the fountains of the great deep
[69, 'p4', 'verse', 'v11', 'note', 'f']	tn The Hebrew term תְּהוֹם (tÿhom, “deep”) refers to the watery deep, the salty ocean – especially the primeval ocean that surrounds and underlies the earth (see Gen 1:2).
sn The watery deep. The same Hebrew term used to describe the watery deep in Gen 1:2 (תְּהוֹם, tihom) appears here. The text seems to picture here subterranean waters coming from under the earth and contributing to the rapid rise of water. The significance seems to be, among other things, that in this judgment God was returning the world to its earlier condition of being enveloped with water – a judgment involving the reversal of creation. On Gen 7:11 see G. F. Hasel, “The Fountains of the Great Deep,” Origins 1 (1974): 67-72; idem, “The Biblical View of the Extent of the Flood,” Origins 2 (1975): 77-95.
[70, 'p4', 'verse', 'v11', 'content']	burst open and the floodgates of the heavens
[71, 'p4', 'verse', 'v11', 'note', 'f']	sn On the prescientific view of the sky reflected here, see L. I. J. Stadelmann, The Hebrew Conception of the World (AnBib), 46.
[72, 'p4', 'verse', 'v11', 'content']	were opened.
