id,tag,text
1,"[1, 'label']",32
2,"[2, 's1', 'heading']",Jacob Wrestles at Peniel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",So Jacob went on his way and the angels of God
5,"[5, 'p1', 'verse', 'v1', 'note', 'f']","sn The phrase angels of God occurs only here and in Gen 28:12 in the OT. Jacob saw a vision of angels just before he left the promised land. Now he encounters angels as he prepares to return to it. The text does not give the details of the encounter, but Jacob’s response suggests it was amicable. This location was a spot where heaven made contact with earth, and where God made his presence known to the patriarch. See C. Houtman, “Jacob at Mahanaim: Some Remarks on Genesis XXXII 2-3,” VT 28 (1978): 37-44."
6,"[6, 'p1', 'verse', 'v1', 'content']",met him.
7,"['v001_NET_GEN_032', 7, 'p1', 'verse', 'v1', 'plain_text']",1 So Jacob went on his way and the angels of God met him.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","When Jacob saw them, he exclaimed,"
10,"[10, 'p1', 'verse', 'v2', 'note', 'f']",tn Heb “and Jacob said when he saw them.”
11,"[11, 'p1', 'verse', 'v2', 'content']",“This is the camp of God!” So he named that place Mahanaim.
12,"[12, 'p1', 'verse', 'v2', 'note', 'f']",sn The name Mahanaim apparently means “two camps.” Perhaps the two camps were those of God and of Jacob.
13,"['v002_NET_GEN_032', 13, 'p1', 'verse', 'v2', 'plain_text']","2 When Jacob saw them, he exclaimed, “This is the camp of God!” So he named that place Mahanaim."
14,"[14, 'p2', 'verse', 'v3', 'label']",3
15,"[15, 'p2', 'verse', 'v3', 'content']",Jacob sent messengers on ahead
16,"[16, 'p2', 'verse', 'v3', 'note', 'f']",tn Heb “before him.”
17,"[17, 'p2', 'verse', 'v3', 'content']","to his brother Esau in the land of Seir, the region"
18,"[18, 'p2', 'verse', 'v3', 'note', 'f']",tn Heb “field.”
19,"[19, 'p2', 'verse', 'v3', 'content']",of Edom.
20,"['v003_NET_GEN_032', 20, 'p2', 'verse', 'v3', 'plain_text']","3 Jacob sent messengers on ahead to his brother Esau in the land of Seir, the region of Edom."
21,"[21, 'p2', 'verse', 'v4', 'label']",4
22,"[22, 'p2', 'verse', 'v4', 'content']","He commanded them, “This is what you must say to my lord Esau: ‘This is what your servant"
23,"[23, 'p2', 'verse', 'v4', 'note', 'f']","sn Your servant. The narrative recounts Jacob’s groveling in fear before Esau as he calls his brother his “lord,” as if to minimize what had been done twenty years ago."
24,"[24, 'p2', 'verse', 'v4', 'content']",Jacob says: I have been staying with Laban until now.
25,"['v004_NET_GEN_032', 25, 'p2', 'verse', 'v4', 'plain_text']","4 He commanded them, “This is what you must say to my lord Esau: ‘This is what your servant Jacob says: I have been staying with Laban until now."
26,"[26, 'p2', 'verse', 'v5', 'label']",5
27,"[27, 'p2', 'verse', 'v5', 'content']","I have oxen, donkeys, sheep, and male and female servants. I have sent"
28,"[28, 'p2', 'verse', 'v5', 'note', 'f']",tn Or “I am sending.” The form is a preterite with the vav consecutive; it could be rendered as an English present tense – as the Hebrew perfect/preterite allows – much like an epistolary aorist in Greek. The form assumes the temporal perspective of the one who reads the message.
29,"[29, 'p2', 'verse', 'v5', 'content']",this message
30,"[30, 'p2', 'verse', 'v5', 'note', 'f']","tn The words “this message” are not in the Hebrew text, but have been supplied in the translation for stylistic reasons."
31,"[31, 'p2', 'verse', 'v5', 'content']","to inform my lord, so that I may find favor in your sight.’”"
