id,tag,text
1,"[1, 'label']",7
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'content']",The
4,"[4, 'p1', 'verse', 'v1', 'sc']",Lord
5,"[5, 'p1', 'verse', 'v1', 'content']","said to Noah, “Come into the ark, you and all your household, for I consider you godly among this generation."
6,"[6, 'p1', 'verse', 'v1', 'note', 'f']",tn Heb “for you I see [as] godly before me in this generation.” The direct object (“you”) is placed first in the clause to give it prominence. The verb “to see” here signifies God’s evaluative discernment.
7,"['v001_NET_GEN_007', 7, 'p1', 'verse', 'v1', 'plain_text']","1 The Lord said to Noah, “Come into the ark, you and all your household, for I consider you godly among this generation."
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",You must take with you seven
10,"[10, 'p1', 'verse', 'v2', 'note', 'f']",tn Or “seven pairs” (cf. NRSV).
11,"[11, 'p1', 'verse', 'v2', 'content']","of every kind of clean animal,"
12,"[12, 'p1', 'verse', 'v2', 'note', 'f']","sn For a study of the Levitical terminology of “clean” and “unclean,” see L. E. Toombs, IDB 1:643."
13,"[13, 'p1', 'verse', 'v2', 'content']","the male and its mate,"
14,"[14, 'p1', 'verse', 'v2', 'note', 'f']","tn Heb “a male and his female” (also a second time at the end of this verse). The terms used here for male and female animals (אִישׁ, ’ish) and אִשָּׁה, ’ishah) normally refer to humans."
15,"[15, 'p1', 'verse', 'v2', 'content']","two of every kind of unclean animal, the male and its mate,"
16,"['v002_NET_GEN_007', 16, 'p1', 'verse', 'v2', 'plain_text']","2 You must take with you seven of every kind of clean animal, the male and its mate, two of every kind of unclean animal, the male and its mate,"
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']",and also seven
19,"[19, 'p1', 'verse', 'v3', 'note', 'f']",tn Or “seven pairs” (cf. NRSV).
20,"[20, 'p1', 'verse', 'v3', 'content']","of every kind of bird in the sky, male and female,"
