id,tag,text
1,"[1, 'label']",10
2,"[2, 's1', 'heading']",The Table of Nations
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",This is the account
5,"[5, 'p1', 'verse', 'v1', 'note', 'f']","tn The title אֵלֶּה תּוֹלְדֹת (’elle tolÿdot, here translated as “This is the account”) here covers 10:1–11:9, which contains the so-called Table of Nations and the account of how the nations came to be dispersed."
6,"[6, 'p1', 'verse', 'v1', 'content']","of Noah’s sons Shem, Ham, and Japheth. Sons"
7,"[7, 'p1', 'verse', 'v1', 'note', 'f']","sn Sons were born to them. A vertical genealogy such as this encompasses more than the names of sons. The list includes cities, tribes, and even nations. In a loose way, the names in the list have some derivation or connection to the three ancestors."
8,"[8, 'p1', 'verse', 'v1', 'content']",were born
9,"[9, 'p1', 'verse', 'v1', 'note', 'f']","tn It appears that the Table of Nations is a composite of at least two ancient sources: Some sections begin with the phrase “the sons of” (בְּנֵי, bÿne) while other sections use “begot” (יָלָד, yalad). It may very well be that the “sons of” list was an old, “bare bones” list that was retained in the family records, while the “begot” sections were editorial inserts by the writer of Genesis, reflecting his special interests. See A. P. Ross, “The Table of Nations in Genesis 10 – Its Structure,” BSac 137 (1980): 340-53; idem, “The Table of Nations in Genesis 10 – Its Content,” BSac 138 (1981): 22-34."
10,"[10, 'p1', 'verse', 'v1', 'content']",to them after the flood.
11,"['v001_NET_GEN_010', 11, 'p1', 'verse', 'v1', 'plain_text']","1 This is the account of Noah’s sons Shem, Ham, and Japheth. Sons were born to them after the flood."
12,"[12, 'p2', 'verse', 'v2', 'label']",2
13,"[13, 'p2', 'verse', 'v2', 'content']",The sons of Japheth
14,"[14, 'p2', 'verse', 'v2', 'note', 'f']","sn The Greek form of the name Japheth, Iapetos, is used in Greek tradition for the ancestor of the Greeks."
15,"[15, 'p2', 'verse', 'v2', 'content']","were Gomer,"
16,"[16, 'p2', 'verse', 'v2', 'note', 'f']","sn Gomer was the ancestor of the Cimmerians. For a discussion of the Cimmerians see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 49-61."
17,"[17, 'p2', 'verse', 'v2', 'content']","Magog,"
18,"[18, 'p2', 'verse', 'v2', 'note', 'f']","sn For a discussion of various proposals concerning the descendants of Magog see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 22-24."
19,"[19, 'p2', 'verse', 'v2', 'content']","Madai,"
20,"[20, 'p2', 'verse', 'v2', 'note', 'f']","sn Madai was the ancestor of the Medes, who lived east of Assyria."
21,"[21, 'p2', 'verse', 'v2', 'content']","Javan,"
22,"[22, 'p2', 'verse', 'v2', 'note', 'f']","sn Javan was the father of the Hellenic race, the Ionians who lived in western Asia Minor."
23,"[23, 'p2', 'verse', 'v2', 'content']","Tubal,"
24,"[24, 'p2', 'verse', 'v2', 'note', 'f']","sn Tubal was the ancestor of militaristic tribes that lived north of the Black Sea. For a discussion of ancient references to Tubal see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 24-26."
25,"[25, 'p2', 'verse', 'v2', 'content']","Meshech,"
26,"[26, 'p2', 'verse', 'v2', 'note', 'f']","sn Meshech was the ancestor of the people known in Assyrian records as the Musku. For a discussion of ancient references to them see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 24-26."
27,"[27, 'p2', 'verse', 'v2', 'content']",and Tiras.
28,"[28, 'p2', 'verse', 'v2', 'note', 'f']","sn Tiras was the ancestor of the Thracians, some of whom possibly became the Pelasgian pirates of the Aegean."
29,"['v002_NET_GEN_010', 29, 'p2', 'verse', 'v2', 'plain_text']","2 The sons of Japheth were Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras."
30,"[30, 'p2', 'verse', 'v3', 'label']",3
31,"[31, 'p2', 'verse', 'v3', 'content']",The sons of Gomer were
32,"[32, 'p2', 'verse', 'v3', 'note', 'f']",sn The descendants of Gomer were all northern tribes of the Upper Euphrates.
33,"[33, 'p2', 'verse', 'v3', 'content']","Askenaz,"
34,"[34, 'p2', 'verse', 'v3', 'note', 'f']","sn Askenaz was the ancestor of a northern branch of Indo-Germanic tribes, possibly Scythians. For discussion see E. M. Yamauchi, Foes from the Northern Frontier (SBA), 63."
35,"[35, 'p2', 'verse', 'v3', 'content']","Riphath,"
