id,tag,text
1,"[1, 'label']",37
2,"[2, 's1', 'heading']",Joseph’s Dreams
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","But Jacob lived in the land where his father had stayed,"
5,"[5, 'p1', 'verse', 'v1', 'note', 'f']",tn Heb “the land of the sojournings of his father.”
6,"[6, 'p1', 'verse', 'v1', 'content']",in the land of Canaan.
7,"[7, 'p1', 'verse', 'v1', 'note', 'f']","sn The next section begins with the heading This is the account of Jacob in Gen 37:2, so this verse actually forms part of the preceding section as a concluding contrast with Esau and his people. In contrast to all the settled and expanded population of Esau, Jacob was still moving about in the land without a permanent residence and without kings. Even if the Edomite king list was added later (as the reference to kings in Israel suggests), its placement here in contrast to Jacob and his descendants is important. Certainly the text deals with Esau before dealing with Jacob – that is the pattern. But the detail is so great in chap. 36 that the contrast cannot be missed."
8,"['v001_NET_GEN_037', 8, 'p1', 'verse', 'v1', 'plain_text']","1 But Jacob lived in the land where his father had stayed, in the land of Canaan."
9,"[9, 'p2', 'verse', 'v2', 'label']",2
10,"[10, 'p2', 'verse', 'v2', 'content']",This is the account of Jacob.
11,"[11, 'p3', 'verse', 'v2', 'content']","Joseph, his seventeen-year-old son,"
12,"[12, 'p3', 'verse', 'v2', 'note', 'f']",tn Heb “a son of seventeen years.” The word “son” is in apposition to the name “Joseph.”
13,"[13, 'p3', 'verse', 'v2', 'content']",was taking care of
14,"[14, 'p3', 'verse', 'v2', 'note', 'f']",tn Or “tending”; Heb “shepherding” or “feeding.”
15,"[15, 'p3', 'verse', 'v2', 'content']",the flocks with his brothers. Now he was a youngster
16,"[16, 'p3', 'verse', 'v2', 'note', 'f']","tn Or perhaps “a helper.” The significance of this statement is unclear. It may mean “now the lad was with,” or it may suggest Joseph was like a servant to them."
17,"[17, 'p3', 'verse', 'v2', 'content']","working with the sons of Bilhah and Zilpah, his father’s wives."
18,"[18, 'p3', 'verse', 'v2', 'note', 'f']","tn Heb “and he [was] a young man with the sons of Bilhah and with the sons of Zilpah, the wives of his father.”"
19,"[19, 'p3', 'verse', 'v2', 'content']",Joseph brought back a bad report about them
