id,tag,text
1,"[1, 'label']",35
2,"[2, 's1', 'heading']",The Return to Bethel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","Then God said to Jacob, “Go up at once"
5,"[5, 'p1', 'verse', 'v1', 'note', 'f']","tn Heb “arise, go up.” The first imperative gives the command a sense of urgency."
6,"[6, 'p1', 'verse', 'v1', 'content']",to Bethel
7,"[7, 'p1', 'verse', 'v1', 'note', 'f']",map For location see Map4-G4; Map5-C1; Map6-E3; Map7-D1; Map8-G3.
8,"[8, 'p1', 'verse', 'v1', 'content']","and live there. Make an altar there to God, who appeared to you when you fled from your brother Esau.”"
9,"[9, 'p1', 'verse', 'v1', 'note', 'f']",sn God is calling on Jacob to fulfill his vow he made when he fled from…Esau (see Gen 28:20-22).
10,"['v001_NET_GEN_035', 10, 'p1', 'verse', 'v1', 'plain_text']","1 Then God said to Jacob, “Go up at once to Bethel and live there. Make an altar there to God, who appeared to you when you fled from your brother Esau.”"
11,"[11, 'p1', 'verse', 'v2', 'label']",2
12,"[12, 'p1', 'verse', 'v2', 'content']","So Jacob told his household and all who were with him, “Get rid of the foreign gods you have among you."
13,"[13, 'p1', 'verse', 'v2', 'note', 'f']",tn Heb “which are in your midst.”
14,"[14, 'p1', 'verse', 'v2', 'content']",Purify yourselves and change your clothes.
15,"[15, 'p1', 'verse', 'v2', 'note', 'f']","sn The actions of removing false gods, becoming ritually clean, and changing garments would become necessary steps in Israel when approaching the Lord in worship."
16,"['v002_NET_GEN_035', 16, 'p1', 'verse', 'v2', 'plain_text']","2 So Jacob told his household and all who were with him, “Get rid of the foreign gods you have among you. Purify yourselves and change your clothes."
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']",Let us go up at once
19,"[19, 'p1', 'verse', 'v3', 'note', 'f']",tn Heb “let us arise and let us go up.” The first cohortative gives the statement a sense of urgency.
20,"[20, 'p1', 'verse', 'v3', 'content']",to Bethel. Then I will make
21,"[21, 'p1', 'verse', 'v3', 'note', 'f']",tn The cohortative with the prefixed conjunction here indicates purpose or consequence.
22,"[22, 'p1', 'verse', 'v3', 'content']","an altar there to God, who responded to me in my time of distress"
23,"[23, 'p1', 'verse', 'v3', 'note', 'f']",tn Heb “day of distress.” See Ps 20:1 which utilizes similar language.
24,"[24, 'p1', 'verse', 'v3', 'content']",and has been with me wherever I went.”
25,"[25, 'p1', 'verse', 'v3', 'note', 'f']",tn Heb “in the way in which I went.” Jacob alludes here to God’s promise to be with him (see Gen 28:20).
26,"['v003_NET_GEN_035', 26, 'p1', 'verse', 'v3', 'plain_text']","3 Let us go up at once to Bethel. Then I will make an altar there to God, who responded to me in my time of distress and has been with me wherever I went.”"
27,"[27, 'p2', 'verse', 'v4', 'label']",4
28,"[28, 'p2', 'verse', 'v4', 'content']",So they gave Jacob all the foreign gods that were in their possession
29,"[29, 'p2', 'verse', 'v4', 'note', 'f']",tn Heb “in their hand.”
30,"[30, 'p2', 'verse', 'v4', 'content']",and the rings that were in their ears.
31,"[31, 'p2', 'verse', 'v4', 'note', 'f']","sn On the basis of a comparison with Gen 34 and Num 31, G. J. Wenham argues that the foreign gods and the rings could have been part of the plunder that came from the destruction of Shechem (Genesis [WBC], 2:324)."
32,"[32, 'p2', 'verse', 'v4', 'content']",Jacob buried them
33,"[33, 'p2', 'verse', 'v4', 'note', 'f']","sn Jacob buried them. On the burial of the gods, see E. Nielson, “The Burial of the Foreign Gods,” ST 8 (1954/55): 102-22."
34,"[34, 'p2', 'verse', 'v4', 'content']",under the oak
35,"[35, 'p2', 'verse', 'v4', 'note', 'f']",tn Or “terebinth.”
36,"[36, 'p2', 'verse', 'v4', 'content']",near Shechem
37,"['v004_NET_GEN_035', 37, 'p2', 'verse', 'v4', 'plain_text']",4 So they gave Jacob all the foreign gods that were in their possession and the rings that were in their ears. Jacob buried them under the oak near Shechem
38,"[38, 'p2', 'verse', 'v5', 'label']",5
39,"[39, 'p2', 'verse', 'v5', 'content']",and they started on their journey.
40,"[40, 'p2', 'verse', 'v5', 'note', 'f']",tn Heb “and they journeyed.”
41,"[41, 'p2', 'verse', 'v5', 'content']","The surrounding cities were afraid of God,"
42,"[42, 'p2', 'verse', 'v5', 'note', 'f']","tn Heb “and the fear of God was upon the cities which were round about them.” The expression “fear of God” apparently refers (1) to a fear of God (objective genitive; God is the object of their fear). (2) But it could mean “fear from God,” that is, fear which God placed in them (cf. NRSV “a terror from God”). Another option (3) is that the divine name is used as a superlative here, referring to “tremendous fear” (cf. NEB “were panic-stricken”; NASB “a great terror”)."
43,"[43, 'p2', 'verse', 'v5', 'content']",and they did not pursue the sons of Jacob.
44,"['v005_NET_GEN_035', 44, 'p2', 'verse', 'v5', 'plain_text']","5 and they started on their journey. The surrounding cities were afraid of God, and they did not pursue the sons of Jacob."
45,"[45, 'p3', 'verse', 'v6', 'label']",6
46,"[46, 'p3', 'verse', 'v6', 'content']","Jacob and all those who were with him arrived at Luz (that is, Bethel)"
47,"[47, 'p3', 'verse', 'v6', 'note', 'f']",map For location see Map4-G4; Map5-C1; Map6-E3; Map7-D1; Map8-G3.
48,"[48, 'p3', 'verse', 'v6', 'content']",in the land of Canaan.
49,"[49, 'p3', 'verse', 'v6', 'note', 'f']",tn Heb “and Jacob came to Luz which is in the land of Canaan – it is Bethel – he and all the people who were with him.”
50,"['v006_NET_GEN_035', 50, 'p3', 'verse', 'v6', 'plain_text']","6 Jacob and all those who were with him arrived at Luz (that is, Bethel) in the land of Canaan."
51,"[51, 'p3', 'verse', 'v7', 'label']",7
52,"[52, 'p3', 'verse', 'v7', 'content']",He built an altar there and named the place El Bethel
53,"[53, 'p3', 'verse', 'v7', 'note', 'f']",sn The name El-Bethel means “God of Bethel.”
54,"[54, 'p3', 'verse', 'v7', 'content']",because there God had revealed himself
55,"[55, 'p3', 'verse', 'v7', 'note', 'f']","tn Heb “revealed themselves.” The verb נִגְלוּ (niglu), translated “revealed himself,” is plural, even though one expects the singular form with the plural of majesty. Perhaps אֱלֹהִים (’elohim) is here a numerical plural, referring both to God and the angelic beings that appeared to Jacob. See the note on the word “know” in Gen 3:5."
56,"[56, 'p3', 'verse', 'v7', 'content']",to him when he was fleeing from his brother.
57,"['v007_NET_GEN_035', 57, 'p3', 'verse', 'v7', 'plain_text']",7 He built an altar there and named the place El Bethel because there God had revealed himself to him when he was fleeing from his brother.
58,"[58, 'p3', 'verse', 'v8', 'label']",8
59,"[59, 'p3', 'verse', 'v8', 'content']","(Deborah,"
60,"[60, 'p3', 'verse', 'v8', 'note', 'f']","sn Deborah. This woman had been Rebekah’s nurse, but later attached herself to Jacob. She must have been about one hundred and eighty years old when she died."
61,"[61, 'p3', 'verse', 'v8', 'content']","Rebekah’s nurse, died and was buried under the oak below Bethel; thus it was named"
62,"[62, 'p3', 'verse', 'v8', 'note', 'f']","tn “and he called its name.” There is no expressed subject, so the verb can be translated as passive."
63,"[63, 'p3', 'verse', 'v8', 'content']",Oak of Weeping.)
64,"[64, 'p3', 'verse', 'v8', 'note', 'f']","tn Or “Allon Bacuth,” if one transliterates the Hebrew name (cf. NEB, NIV, NRSV). An oak tree was revered in the ancient world and often designated as a shrine or landmark. This one was named for the weeping (mourning) occasioned by the death of Deborah."
65,"['v008_NET_GEN_035', 65, 'p3', 'verse', 'v8', 'plain_text']","8 (Deborah, Rebekah’s nurse, died and was buried under the oak below Bethel; thus it was named Oak of Weeping.)"
66,"[66, 'p4', 'verse', 'v9', 'label']",9
67,"[67, 'p4', 'verse', 'v9', 'content']",God appeared to Jacob again after he returned from Paddan Aram and blessed him.
68,"['v009_NET_GEN_035', 68, 'p4', 'verse', 'v9', 'plain_text']",9 God appeared to Jacob again after he returned from Paddan Aram and blessed him.
69,"[69, 'p4', 'verse', 'v10', 'label']",10
70,"[70, 'p4', 'verse', 'v10', 'content']","God said to him, “Your name is Jacob, but your name will no longer be called Jacob; Israel will be your name.” So God named him Israel."
71,"[71, 'p4', 'verse', 'v10', 'note', 'f']","tn Heb “and he called his name Israel.” The referent of the pronoun “he” (God) has been specified in the translation for clarity.
sn The name Israel means “God fights” (although some interpret the meaning as “he fights [with] God”). See Gen 32:28."
72,"['v010_NET_GEN_035', 72, 'p4', 'verse', 'v10', 'plain_text']","10 God said to him, “Your name is Jacob, but your name will no longer be called Jacob; Israel will be your name.” So God named him Israel."
73,"[73, 'p4', 'verse', 'v11', 'label']",11
74,"[74, 'p4', 'verse', 'v11', 'content']","Then God said to him, “I am the sovereign God."
