[1, 'label']	28
[16, 'p1', 'verse', 'v5', 'content']	គឺយ៉ាងនេះឯង​ដែល​អ៊ីសាក​បញ្ជូន​យ៉ាកុប​ទៅ យ៉ាកុប​ក៏​ទៅ​ប៉ាដាន់-អើរ៉ាម ទៅឯ​ឡាបាន់​កូនប្រុស​របស់​បេធូអែល​ជនជាតិអើរ៉ាម ដែលជា​បងប្រុស​របស់​រេបិកា​ម្ដាយ​យ៉ាកុប និង​អេសាវ​។
['v005_GKH_GEN_028', 17, 'p1', 'verse', 'v5', 'plain_text']	5 គឺយ៉ាងនេះឯង​ដែល​អ៊ីសាក​បញ្ជូន​យ៉ាកុប​ទៅ យ៉ាកុប​ក៏​ទៅ​ប៉ាដាន់-អើរ៉ាម ទៅឯ​ឡាបាន់​កូនប្រុស​របស់​បេធូអែល​ជនជាតិអើរ៉ាម ដែលជា​បងប្រុស​របស់​រេបិកា​ម្ដាយ​យ៉ាកុប និង​អេសាវ​។
[18, 'p2', 'verse', 'v6', 'label']	6
[19, 'p2', 'verse', 'v6', 'content']	នៅពេល​អេសាវ​ឃើញ​ថា​អ៊ីសាក​បាន​ឲ្យពរ​យ៉ាកុប ហើយ​បញ្ជូន​គាត់​ទៅ​ប៉ាដាន់-អើរ៉ាម​ដើម្បី​យក​ប្រពន្ធ​ពី​ទីនោះ​សម្រាប់​ខ្លួនឯង ហើយ​ឃើញ​ថា​អ៊ីសាក​បាន​ឲ្យពរ​យ៉ាកុប ទាំង​បង្គាប់​គាត់​ថា​៖ “កុំ​យក​ប្រពន្ធ​ពី​ពួក​កូនស្រី​កាណាន​ឡើយ”
['v006_GKH_GEN_028', 20, 'p2', 'verse', 'v6', 'plain_text']	6 នៅពេល​អេសាវ​ឃើញ​ថា​អ៊ីសាក​បាន​ឲ្យពរ​យ៉ាកុប ហើយ​បញ្ជូន​គាត់​ទៅ​ប៉ាដាន់-អើរ៉ាម​ដើម្បី​យក​ប្រពន្ធ​ពី​ទីនោះ​សម្រាប់​ខ្លួនឯង ហើយ​ឃើញ​ថា​អ៊ីសាក​បាន​ឲ្យពរ​យ៉ាកុប ទាំង​បង្គាប់​គាត់​ថា​៖ “កុំ​យក​ប្រពន្ធ​ពី​ពួក​កូនស្រី​កាណាន​ឡើយ”
[21, 'p2', 'verse', 'v7', 'label']	7
[22, 'p2', 'verse', 'v7', 'content']	ព្រមទាំង​ឃើញថា យ៉ាកុប​ស្ដាប់តាម​ឪពុក និង​ម្ដាយ​របស់គាត់ ហើយ​ចេញទៅ​ប៉ាដាន់-អើរ៉ាម
['v007_GKH_GEN_028', 23, 'p2', 'verse', 'v7', 'plain_text']	7 ព្រមទាំង​ឃើញថា យ៉ាកុប​ស្ដាប់តាម​ឪពុក និង​ម្ដាយ​របស់គាត់ ហើយ​ចេញទៅ​ប៉ាដាន់-អើរ៉ាម
[24, 'p2', 'verse', 'v8', 'label']	8
[25, 'p2', 'verse', 'v8', 'content']	នោះ​អេសាវ​ក៏​ឃើញ​ថា​ពួក​កូនស្រី​កាណាន​ជាទីមិនពេញចិត្ត​ក្នុង​ភ្នែក​អ៊ីសាក​ឪពុក​របស់គាត់
['v008_GKH_GEN_028', 26, 'p2', 'verse', 'v8', 'plain_text']	8 នោះ​អេសាវ​ក៏​ឃើញ​ថា​ពួក​កូនស្រី​កាណាន​ជាទីមិនពេញចិត្ត​ក្នុង​ភ្នែក​អ៊ីសាក​ឪពុក​របស់គាត់
[27, 'p2', 'verse', 'v9', 'label']	9
[28, 'p2', 'verse', 'v9', 'content']	ដូច្នេះ អេសាវ​ក៏​ទៅរក​អ៊ីសម៉ាអែល ហើយ​យក​ម៉ាហាឡាត់ ធ្វើជា​ប្រពន្ធ​មួយ​ទៀត ផ្សេងពី​ប្រពន្ធ​ដែល​គាត់​មាន​។ នាងជា​កូនស្រី​របស់​អ៊ីសម៉ាអែល​ដែលជា​កូនប្រុស​របស់​អ័ប្រាហាំ ហើយនាងជា​ប្អូនស្រី​របស់​នេបាយ៉ូត​។
[29, 's1', 'heading']	យ៉ាកុបនៅបេត-អែល
['v009_GKH_GEN_028', 30, 'p2', 'verse', 'v9', 'plain_text']	9 ដូច្នេះ អេសាវ​ក៏​ទៅរក​អ៊ីសម៉ាអែល ហើយ​យក​ម៉ាហាឡាត់ ធ្វើជា​ប្រពន្ធ​មួយ​ទៀត ផ្សេងពី​ប្រពន្ធ​ដែល​គាត់​មាន​។ នាងជា​កូនស្រី​របស់​អ៊ីសម៉ាអែល​ដែលជា​កូនប្រុស​របស់​អ័ប្រាហាំ ហើយនាងជា​ប្អូនស្រី​របស់​នេបាយ៉ូត​។
[31, 'p3', 'verse', 'v10', 'label']	10
[32, 'p3', 'verse', 'v10', 'content']	យ៉ាកុប​បាន​ចាកចេញ​ពី​បៀរ-សេបា ហើយ​ធ្វើដំណើរ​ឆ្ពោះទៅ​ហារ៉ាន​។
['v010_GKH_GEN_028', 33, 'p3', 'verse', 'v10', 'plain_text']	10 យ៉ាកុប​បាន​ចាកចេញ​ពី​បៀរ-សេបា ហើយ​ធ្វើដំណើរ​ឆ្ពោះទៅ​ហារ៉ាន​។
[34, 'p3', 'verse', 'v11', 'label']	11
[35, 'p3', 'verse', 'v11', 'content']	គាត់​មកដល់​កន្លែង​មួយ ក៏​ស្នាក់នៅ​ទីនោះ​មួយយប់ ពីព្រោះ​ថ្ងៃ​លិច​ហើយ​។ គាត់​យក​ថ្ម​មួយ​ពី​កន្លែង​នោះ​មក​កើយ​ក្បាល រួច​ដេក​នៅ​កន្លែង​នោះ​ទៅ​។
['v011_GKH_GEN_028', 36, 'p3', 'verse', 'v11', 'plain_text']	11 គាត់​មកដល់​កន្លែង​មួយ ក៏​ស្នាក់នៅ​ទីនោះ​មួយយប់ ពីព្រោះ​ថ្ងៃ​លិច​ហើយ​។ គាត់​យក​ថ្ម​មួយ​ពី​កន្លែង​នោះ​មក​កើយ​ក្បាល រួច​ដេក​នៅ​កន្លែង​នោះ​ទៅ​។
[37, 'p3', 'verse', 'v12', 'label']	12
[38, 'p3', 'verse', 'v12', 'content']	គាត់​បាន​យល់សប្តិ នោះ​មើល៍! មាន​ជណ្ដើរ​មួយ​បញ្ឈរ​នៅលើ​ដី រីឯ​ចុង​វា​ទៅ​ដល់​មេឃ ហើយ​មើល៍! មាន​បណ្ដា​ទូតសួគ៌​របស់​ព្រះ ឡើងចុះៗ​តាម​ជណ្ដើរនោះ​!
['v012_GKH_GEN_028', 39, 'p3', 'verse', 'v12', 'plain_text']	12 គាត់​បាន​យល់សប្តិ នោះ​មើល៍! មាន​ជណ្ដើរ​មួយ​បញ្ឈរ​នៅលើ​ដី រីឯ​ចុង​វា​ទៅ​ដល់​មេឃ ហើយ​មើល៍! មាន​បណ្ដា​ទូតសួគ៌​របស់​ព្រះ ឡើងចុះៗ​តាម​ជណ្ដើរនោះ​!
[40, 'p3', 'verse', 'v13', 'label']	13
[41, 'p3', 'verse', 'v13', 'content']	ពេលនោះ​មើល៍! ព្រះយេហូវ៉ា​ទ្រង់​ឈរ​ពីលើ​ជណ្ដើរ ហើយ​មានបន្ទូលថា​៖ “យើង​ជា​យេហូវ៉ា​ព្រះ​របស់​អ័ប្រាហាំ​ជីតា​របស់អ្នក និង​ជា​ព្រះ​របស់​អ៊ីសាក​។ យើង​នឹង​ប្រគល់​ទឹកដី​ដែល​អ្នក​កំពុង​ដេក​នៅលើ​នេះ​ដល់​អ្នក និង​ពូជពង្ស​របស់អ្នក​។
['v013_GKH_GEN_028', 42, 'p3', 'verse', 'v13', 'plain_text']	13 ពេលនោះ​មើល៍! ព្រះយេហូវ៉ា​ទ្រង់​ឈរ​ពីលើ​ជណ្ដើរ ហើយ​មានបន្ទូលថា​៖ “យើង​ជា​យេហូវ៉ា​ព្រះ​របស់​អ័ប្រាហាំ​ជីតា​របស់អ្នក និង​ជា​ព្រះ​របស់​អ៊ីសាក​។ យើង​នឹង​ប្រគល់​ទឹកដី​ដែល​អ្នក​កំពុង​ដេក​នៅលើ​នេះ​ដល់​អ្នក និង​ពូជពង្ស​របស់អ្នក​។
[43, 'p3', 'verse', 'v14', 'label']	14
[44, 'p3', 'verse', 'v14', 'content']	ពូជពង្ស​របស់អ្នក​នឹង​បាន​ដូចជា​ធូលី​នៃ​ផែនដី ហើយ​អ្នក​នឹង​រីកសាយ​ទៅ​ទិសខាងលិច ទិសខាងកើត ទិសខាងជើង និង​ទិសខាងត្បូង​; ពូជអម្បូរ​ទាំងអស់​នៅលើ​ផែនដី​នឹង​ទទួលពរ​តាមរយៈ​អ្នក និង​តាមរយៈ​ពូជពង្ស​របស់អ្នក​។
['v014_GKH_GEN_028', 45, 'p3', 'verse', 'v14', 'plain_text']	14 ពូជពង្ស​របស់អ្នក​នឹង​បាន​ដូចជា​ធូលី​នៃ​ផែនដី ហើយ​អ្នក​នឹង​រីកសាយ​ទៅ​ទិសខាងលិច ទិសខាងកើត ទិសខាងជើង និង​ទិសខាងត្បូង​; ពូជអម្បូរ​ទាំងអស់​នៅលើ​ផែនដី​នឹង​ទទួលពរ​តាមរយៈ​អ្នក និង​តាមរយៈ​ពូជពង្ស​របស់អ្នក​។
[46, 'p3', 'verse', 'v15', 'label']	15
[47, 'p3', 'verse', 'v15', 'content']	មើល៍! យើង​នៅជាមួយ​អ្នក យើង​នឹង​ថែរក្សា​អ្នក​នៅ​គ្រប់​កន្លែងដែល​អ្នក​ទៅ ហើយ​យើង​នឹង​នាំ​អ្នក​មក​ទឹកដី​នេះ​វិញ ដ្បិត​យើង​នឹង​មិន​បោះបង់​អ្នក​ចោល​ឡើយ រហូតដល់​យើង​បាន​បំពេញឲ្យសម្រេច​នូវ​អ្វីដែល​យើង​បាន​សន្យា​ដល់​អ្នក”។
['v015_GKH_GEN_028', 48, 'p3', 'verse', 'v15', 'plain_text']	15 មើល៍! យើង​នៅជាមួយ​អ្នក យើង​នឹង​ថែរក្សា​អ្នក​នៅ​គ្រប់​កន្លែងដែល​អ្នក​ទៅ ហើយ​យើង​នឹង​នាំ​អ្នក​មក​ទឹកដី​នេះ​វិញ ដ្បិត​យើង​នឹង​មិន​បោះបង់​អ្នក​ចោល​ឡើយ រហូតដល់​យើង​បាន​បំពេញឲ្យសម្រេច​នូវ​អ្វីដែល​យើង​បាន​សន្យា​ដល់​អ្នក”។
[49, 'p4', 'verse', 'v16', 'label']	16
[50, 'p4', 'verse', 'v16', 'content']	នៅពេល​យ៉ាកុប​ភ្ញាក់ឡើង​ពី​ដំណេក គាត់​និយាយថា​៖ “ព្រះយេហូវ៉ា​ពិតជា​គង់នៅ​កន្លែង​នេះ​មែន ប៉ុន្តែ​ខ្ញុំ​មិន​បាន​ដឹង​សោះ​!”។
['v016_GKH_GEN_028', 51, 'p4', 'verse', 'v16', 'plain_text']	16 នៅពេល​យ៉ាកុប​ភ្ញាក់ឡើង​ពី​ដំណេក គាត់​និយាយថា​៖ “ព្រះយេហូវ៉ា​ពិតជា​គង់នៅ​កន្លែង​នេះ​មែន ប៉ុន្តែ​ខ្ញុំ​មិន​បាន​ដឹង​សោះ​!”។
[52, 'p4', 'verse', 'v17', 'label']	17
[53, 'p4', 'verse', 'v17', 'content']	គាត់​ក៏​ភ័យខ្លាច ហើយ​និយាយថា​៖ “កន្លែង​នេះ​គួរឲ្យខ្លាច​ណាស់ហ្ន៎​! ទីនេះ​មិនមែន​ជា​អ្វីផ្សេង​ទេ គឺជា​ដំណាក់​របស់​ព្រះ ហើយ​នេះ​ជា​ទ្វារ​នៃ​ស្ថានសួគ៌”។
['v017_GKH_GEN_028', 54, 'p4', 'verse', 'v17', 'plain_text']	17 គាត់​ក៏​ភ័យខ្លាច ហើយ​និយាយថា​៖ “កន្លែង​នេះ​គួរឲ្យខ្លាច​ណាស់ហ្ន៎​! ទីនេះ​មិនមែន​ជា​អ្វីផ្សេង​ទេ គឺជា​ដំណាក់​របស់​ព្រះ ហើយ​នេះ​ជា​ទ្វារ​នៃ​ស្ថានសួគ៌”។
[55, 'p5', 'verse', 'v18', 'label']	18
[56, 'p5', 'verse', 'v18', 'content']	យ៉ាកុប​ក្រោកឡើង​ពី​ព្រលឹម ហើយ​យក​ថ្ម​ដែល​គាត់​បាន​កើយ​ក្បាល​នោះ បញ្ឈរ​វា​ជា​បង្គោល រួច​ចាក់​ប្រេង​លើ​ក្បាល​បង្គោលនោះ​។
['v018_GKH_GEN_028', 57, 'p5', 'verse', 'v18', 'plain_text']	18 យ៉ាកុប​ក្រោកឡើង​ពី​ព្រលឹម ហើយ​យក​ថ្ម​ដែល​គាត់​បាន​កើយ​ក្បាល​នោះ បញ្ឈរ​វា​ជា​បង្គោល រួច​ចាក់​ប្រេង​លើ​ក្បាល​បង្គោលនោះ​។
[58, 'p5', 'verse', 'v19', 'label']	19
[59, 'p5', 'verse', 'v19', 'content']	គាត់​ដាក់ឈ្មោះ​កន្លែង​នោះ​ថា បេត-អែល ប៉ុន្តែ​ពីមុន​ទីក្រុង​នោះ​មាន​ឈ្មោះ​ថា លូស​។
['v019_GKH_GEN_028', 60, 'p5', 'verse', 'v19', 'plain_text']	19 គាត់​ដាក់ឈ្មោះ​កន្លែង​នោះ​ថា បេត-អែល ប៉ុន្តែ​ពីមុន​ទីក្រុង​នោះ​មាន​ឈ្មោះ​ថា លូស​។
[61, 'p5', 'verse', 'v20', 'label']	20
[62, 'p5', 'verse', 'v20', 'content']	បន្ទាប់មក យ៉ាកុប​បន់​ថា​៖ “ប្រសិនបើ​ព្រះ​គង់នៅ​ជាមួយ​ទូលបង្គំ ហើយ​ថែរក្សា​ទូលបង្គំ​តាម​ផ្លូវ​ដែល​ទូលបង្គំ​ទៅ​នេះ ព្រមទាំង​ប្រទាន​អាហារ​ឲ្យ​ទូលបង្គំ​ហូប និង​ប្រទាន​សម្លៀកបំពាក់​ឲ្យ​ទូលបង្គំ​ស្លៀកពាក់
['v020_GKH_GEN_028', 63, 'p5', 'verse', 'v20', 'plain_text']	20 បន្ទាប់មក យ៉ាកុប​បន់​ថា​៖ “ប្រសិនបើ​ព្រះ​គង់នៅ​ជាមួយ​ទូលបង្គំ ហើយ​ថែរក្សា​ទូលបង្គំ​តាម​ផ្លូវ​ដែល​ទូលបង្គំ​ទៅ​នេះ ព្រមទាំង​ប្រទាន​អាហារ​ឲ្យ​ទូលបង្គំ​ហូប និង​ប្រទាន​សម្លៀកបំពាក់​ឲ្យ​ទូលបង្គំ​ស្លៀកពាក់
[64, 'p5', 'verse', 'v21', 'label']	21
[65, 'p5', 'verse', 'v21', 'content']	ហើយ​ទូលបង្គំ​បាន​ត្រឡប់ទៅ​ផ្ទះ​របស់​ឪពុក​ទូលបង្គំ​វិញ​ដោយ​សុខសាន្ត នោះ​ព្រះយេហូវ៉ា​នឹង​បានជា​ព្រះ​របស់​ទូលបង្គំ​។
['v021_GKH_GEN_028', 66, 'p5', 'verse', 'v21', 'plain_text']	21 ហើយ​ទូលបង្គំ​បាន​ត្រឡប់ទៅ​ផ្ទះ​របស់​ឪពុក​ទូលបង្គំ​វិញ​ដោយ​សុខសាន្ត នោះ​ព្រះយេហូវ៉ា​នឹង​បានជា​ព្រះ​របស់​ទូលបង្គំ​។
[67, 'p5', 'verse', 'v22', 'label']	22
[68, 'p5', 'verse', 'v22', 'content']	រីឯ​ថ្ម​នេះ​ដែល​ទូលបង្គំ​បាន​បញ្ឈរ​ជា​បង្គោល នឹង​បានជា​ដំណាក់​របស់​ព្រះ ហើយ​អ្វីៗ​ទាំងអស់​ដែល​ព្រះអង្គ​ប្រទាន​មក​ទូលបង្គំ ទូលបង្គំ​នឹង​ថ្វាយ​មួយភាគដប់​ដល់​ព្រះអង្គ”៕
['v022_GKH_GEN_028', 69, 'p5', 'verse', 'v22', 'plain_text']	22 រីឯ​ថ្ម​នេះ​ដែល​ទូលបង្គំ​បាន​បញ្ឈរ​ជា​បង្គោល នឹង​បានជា​ដំណាក់​របស់​ព្រះ ហើយ​អ្វីៗ​ទាំងអស់​ដែល​ព្រះអង្គ​ប្រទាន​មក​ទូលបង្គំ ទូលបង្គំ​នឹង​ថ្វាយ​មួយភាគដប់​ដល់​ព្រះអង្គ”៕
XXXX ===================== Warning: Last verse number v22 does not match expected chapter length 20 for GEN chapter 28
