[1, 'label']	34
['v011_GKH_GEN_034', 35, 'p4', 'verse', 'v11', 'plain_text']	11 ស៊ីគែម​ក៏​និយាយ​នឹង​ឪពុក និង​ពួក​បងប្រុស​របស់នាង​ដែរ​ថា​៖ “សូមឲ្យ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់ពួកលោក​ផង ហើយ​អ្វីក៏ដោយដែល​ពួកលោក​ប្រាប់​ខ្ញុំ ខ្ញុំ​នឹង​ជូន​។
[36, 'p4', 'verse', 'v12', 'label']	12
[37, 'p4', 'verse', 'v12', 'content']	ចូរ​ដំឡើង​ថ្លៃបណ្ណាការ និង​ជំនូន​ពី​ខ្ញុំ​ឲ្យ​ច្រើន​ចុះ ខ្ញុំ​នឹង​ជូន​អ្វីក៏ដោយដែល​ពួកលោក​ប្រាប់​ខ្ញុំ សូម​គ្រាន់តែ​ឲ្យ​នាងក្រមុំ​នោះ​មក​ខ្ញុំ​ធ្វើជា​ប្រពន្ធ​ផង”។
[38, 's1', 'heading']	សម្លាប់រង្គាលក្រុងស៊ីគែម
['v012_GKH_GEN_034', 39, 'p4', 'verse', 'v12', 'plain_text']	12 ចូរ​ដំឡើង​ថ្លៃបណ្ណាការ និង​ជំនូន​ពី​ខ្ញុំ​ឲ្យ​ច្រើន​ចុះ ខ្ញុំ​នឹង​ជូន​អ្វីក៏ដោយដែល​ពួកលោក​ប្រាប់​ខ្ញុំ សូម​គ្រាន់តែ​ឲ្យ​នាងក្រមុំ​នោះ​មក​ខ្ញុំ​ធ្វើជា​ប្រពន្ធ​ផង”។
[40, 'p5', 'verse', 'v13', 'label']	13
[41, 'p5', 'verse', 'v13', 'content']	នោះ​ពួក​កូនប្រុស​របស់​យ៉ាកុប​ក៏​តប​នឹង​ស៊ីគែម និង​ហេម័រ​ឪពុក​របស់គាត់​ដោយ​បោកបញ្ឆោត ពីព្រោះ​ស៊ីគែម​បាន​បង្ខូច​ឌីណា​ប្អូនស្រី​របស់ពួកគេ
['v013_GKH_GEN_034', 42, 'p5', 'verse', 'v13', 'plain_text']	13 នោះ​ពួក​កូនប្រុស​របស់​យ៉ាកុប​ក៏​តប​នឹង​ស៊ីគែម និង​ហេម័រ​ឪពុក​របស់គាត់​ដោយ​បោកបញ្ឆោត ពីព្រោះ​ស៊ីគែម​បាន​បង្ខូច​ឌីណា​ប្អូនស្រី​របស់ពួកគេ
[43, 'p5', 'verse', 'v14', 'label']	14
[44, 'p5', 'verse', 'v14', 'content']	គឺ​ពួកគេ​និយាយថា​៖ “ពួកយើង​មិនអាច​ធ្វើ​រឿង​នេះ​បានឡើយ គឺមិនអាច​ឲ្យ​ប្អូនស្រី​របស់ពួកយើង​ទៅ​មនុស្ស​ដែល​គ្មានការកាត់ស្បែក​បានទេ ដ្បិត​ធ្វើ​ដូច្នោះ​ជា​សេចក្ដីអាម៉ាស់​ដល់​ពួកយើង​។
['v014_GKH_GEN_034', 45, 'p5', 'verse', 'v14', 'plain_text']	14 គឺ​ពួកគេ​និយាយថា​៖ “ពួកយើង​មិនអាច​ធ្វើ​រឿង​នេះ​បានឡើយ គឺមិនអាច​ឲ្យ​ប្អូនស្រី​របស់ពួកយើង​ទៅ​មនុស្ស​ដែល​គ្មានការកាត់ស្បែក​បានទេ ដ្បិត​ធ្វើ​ដូច្នោះ​ជា​សេចក្ដីអាម៉ាស់​ដល់​ពួកយើង​។
[46, 'p5', 'verse', 'v15', 'label']	15
[47, 'p5', 'verse', 'v15', 'content']	មានតែ​ល័ក្ខខ័ណ្ឌមួយនេះ​ប៉ុណ្ណោះ ដែល​យើង​នឹង​ព្រម​តាម​ពួកលោក គឺ​ប្រសិនបើ​ពួកលោក​ត្រឡប់​ដូចជា​ពួកយើង ដោយ​មនុស្សប្រុស​ទាំងអស់​ក្នុងចំណោម​ពួកលោក​ត្រូវ​ទទួលពិធីកាត់ស្បែក​។
['v015_GKH_GEN_034', 48, 'p5', 'verse', 'v15', 'plain_text']	15 មានតែ​ល័ក្ខខ័ណ្ឌមួយនេះ​ប៉ុណ្ណោះ ដែល​យើង​នឹង​ព្រម​តាម​ពួកលោក គឺ​ប្រសិនបើ​ពួកលោក​ត្រឡប់​ដូចជា​ពួកយើង ដោយ​មនុស្សប្រុស​ទាំងអស់​ក្នុងចំណោម​ពួកលោក​ត្រូវ​ទទួលពិធីកាត់ស្បែក​។
[49, 'p5', 'verse', 'v16', 'label']	16
[50, 'p5', 'verse', 'v16', 'content']	នោះ​ពួកយើង​នឹង​ឲ្យ​កូនស្រី​របស់ពួកយើង​ទៅ​ពួកលោក ហើយ​យក​កូនស្រី​របស់ពួកលោក​សម្រាប់​ពួកយើង ព្រមទាំង​រស់នៅ​ជាមួយ​ពួកលោក ហើយ​ក្លាយជា​ប្រជាជាតិ​តែមួយ​។
['v016_GKH_GEN_034', 51, 'p5', 'verse', 'v16', 'plain_text']	16 នោះ​ពួកយើង​នឹង​ឲ្យ​កូនស្រី​របស់ពួកយើង​ទៅ​ពួកលោក ហើយ​យក​កូនស្រី​របស់ពួកលោក​សម្រាប់​ពួកយើង ព្រមទាំង​រស់នៅ​ជាមួយ​ពួកលោក ហើយ​ក្លាយជា​ប្រជាជាតិ​តែមួយ​។
[52, 'p5', 'verse', 'v17', 'label']	17
[53, 'p5', 'verse', 'v17', 'content']	ប៉ុន្តែ​ប្រសិនបើ​ពួកលោក​មិន​ស្ដាប់តាម​ពួកយើង គឺ​មិន​ទទួលពិធីកាត់ស្បែក​ទេ នោះ​ពួកយើង​នឹង​យក​កូនស្រី​របស់ពួកយើង ហើយ​ចាកចេញទៅ”។
['v017_GKH_GEN_034', 54, 'p5', 'verse', 'v17', 'plain_text']	17 ប៉ុន្តែ​ប្រសិនបើ​ពួកលោក​មិន​ស្ដាប់តាម​ពួកយើង គឺ​មិន​ទទួលពិធីកាត់ស្បែក​ទេ នោះ​ពួកយើង​នឹង​យក​កូនស្រី​របស់ពួកយើង ហើយ​ចាកចេញទៅ”។
[55, 'p6', 'verse', 'v18', 'label']	18
[56, 'p6', 'verse', 'v18', 'content']	ពាក្យ​របស់ពួកគេ​ក៏​ល្អ​ក្នុង​ភ្នែក​របស់​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់​ហេម័រ​។
['v018_GKH_GEN_034', 57, 'p6', 'verse', 'v18', 'plain_text']	18 ពាក្យ​របស់ពួកគេ​ក៏​ល្អ​ក្នុង​ភ្នែក​របស់​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់​ហេម័រ​។
[58, 'p6', 'verse', 'v19', 'label']	19
[59, 'p6', 'verse', 'v19', 'content']	អ្នកកំលោះ​នោះ​ក៏​មិន​បង្អង់​នឹង​ធ្វើ​ការ​នេះ​ឡើយ ពីព្រោះ​គាត់​ពេញចិត្ត​នឹង​កូនស្រី​របស់​យ៉ាកុប ណាមួយ​ក្នុង​ផ្ទះ​របស់​ឪពុក​គាត់​ទាំងមូល គាត់​ត្រូវគេ​គោរព​ជាងគេ​។
['v019_GKH_GEN_034', 60, 'p6', 'verse', 'v19', 'plain_text']	19 អ្នកកំលោះ​នោះ​ក៏​មិន​បង្អង់​នឹង​ធ្វើ​ការ​នេះ​ឡើយ ពីព្រោះ​គាត់​ពេញចិត្ត​នឹង​កូនស្រី​របស់​យ៉ាកុប ណាមួយ​ក្នុង​ផ្ទះ​របស់​ឪពុក​គាត់​ទាំងមូល គាត់​ត្រូវគេ​គោរព​ជាងគេ​។
[61, 'p7', 'verse', 'v20', 'label']	20
[62, 'p7', 'verse', 'v20', 'content']	ដូច្នេះ ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​ក៏​ទៅ​ឯ​ខ្លោងទ្វារ​នៃ​ទីក្រុង​របស់ពួកគេ ហើយ​និយាយ​នឹង​មនុស្ស​នៃ​ទីក្រុង​ថា​៖
['v020_GKH_GEN_034', 63, 'p7', 'verse', 'v20', 'plain_text']	20 ដូច្នេះ ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​ក៏​ទៅ​ឯ​ខ្លោងទ្វារ​នៃ​ទីក្រុង​របស់ពួកគេ ហើយ​និយាយ​នឹង​មនុស្ស​នៃ​ទីក្រុង​ថា​៖
[64, 'p7', 'verse', 'v21', 'label']	21
[65, 'p7', 'verse', 'v21', 'content']	“អ្នក​ទាំងនោះ​អាចនៅសុខសាន្ត​ជាមួយ​ពួកយើង ដូច្នេះ​ចូរឲ្យ​ពួកគេ​រស់នៅ​ក្នុង​ទឹកដី​នេះ ហើយ​ឲ្យ​ពួកគេ​ធ្វើជំនួញ​នៅ​ស្រុកនេះ​ចុះ ដ្បិត​មើល៍! ទឹកដី​នេះ​ធំល្មម​សម្រាប់​ពួកគេ​។ ពួកយើង​អាច​យក​កូនស្រី​របស់ពួកគេ​ធ្វើជា​ប្រពន្ធ ហើយ​ឲ្យ​កូនស្រី​របស់ពួកយើង​ទៅ​ពួកគេ​។
['v021_GKH_GEN_034', 66, 'p7', 'verse', 'v21', 'plain_text']	21 “អ្នក​ទាំងនោះ​អាចនៅសុខសាន្ត​ជាមួយ​ពួកយើង ដូច្នេះ​ចូរឲ្យ​ពួកគេ​រស់នៅ​ក្នុង​ទឹកដី​នេះ ហើយ​ឲ្យ​ពួកគេ​ធ្វើជំនួញ​នៅ​ស្រុកនេះ​ចុះ ដ្បិត​មើល៍! ទឹកដី​នេះ​ធំល្មម​សម្រាប់​ពួកគេ​។ ពួកយើង​អាច​យក​កូនស្រី​របស់ពួកគេ​ធ្វើជា​ប្រពន្ធ ហើយ​ឲ្យ​កូនស្រី​របស់ពួកយើង​ទៅ​ពួកគេ​។
[67, 'p7', 'verse', 'v22', 'label']	22
[68, 'p7', 'verse', 'v22', 'content']	មានតែ​ល័ក្ខខ័ណ្ឌមួយនេះ​ប៉ុណ្ណោះ ទើប​អ្នក​ទាំងនោះ​នឹង​ព្រម​តាម​ពួកយើង​ដើម្បី​រស់នៅ​ជាមួយ​ពួកយើង ហើយ​ក្លាយជា​ប្រជាជាតិ​តែមួយ គឺ​មនុស្សប្រុស​ទាំងអស់​ក្នុងចំណោម​ពួកយើង​ត្រូវ​ទទួលពិធីកាត់ស្បែក ដូចដែល​ពួកគេ​បាន​ទទួលពិធីកាត់ស្បែក​ដែរ​។
['v022_GKH_GEN_034', 69, 'p7', 'verse', 'v22', 'plain_text']	22 មានតែ​ល័ក្ខខ័ណ្ឌមួយនេះ​ប៉ុណ្ណោះ ទើប​អ្នក​ទាំងនោះ​នឹង​ព្រម​តាម​ពួកយើង​ដើម្បី​រស់នៅ​ជាមួយ​ពួកយើង ហើយ​ក្លាយជា​ប្រជាជាតិ​តែមួយ គឺ​មនុស្សប្រុស​ទាំងអស់​ក្នុងចំណោម​ពួកយើង​ត្រូវ​ទទួលពិធីកាត់ស្បែក ដូចដែល​ពួកគេ​បាន​ទទួលពិធីកាត់ស្បែក​ដែរ​។
[70, 'p7', 'verse', 'v23', 'label']	23
[71, 'p7', 'verse', 'v23', 'content']	តើ​ហ្វូងសត្វស្រុក និង​ទ្រព្យសម្បត្តិ​របស់ពួកគេ ព្រមទាំង​សត្វចិញ្ចឹម​គ្រប់ប្រភេទ​របស់ពួកគេ មិន​ត្រឡប់ជា​របស់ពួកយើង​ទេ​ឬ​? ឲ្យតែ​ពួកយើង​ព្រម​តាម​ពួកគេ នោះ​ពួកគេ​នឹង​រស់នៅ​ជាមួយ​ពួកយើង”។
['v023_GKH_GEN_034', 72, 'p7', 'verse', 'v23', 'plain_text']	23 តើ​ហ្វូងសត្វស្រុក និង​ទ្រព្យសម្បត្តិ​របស់ពួកគេ ព្រមទាំង​សត្វចិញ្ចឹម​គ្រប់ប្រភេទ​របស់ពួកគេ មិន​ត្រឡប់ជា​របស់ពួកយើង​ទេ​ឬ​? ឲ្យតែ​ពួកយើង​ព្រម​តាម​ពួកគេ នោះ​ពួកគេ​នឹង​រស់នៅ​ជាមួយ​ពួកយើង”។
[73, 'p8', 'verse', 'v24', 'label']	24
[74, 'p8', 'verse', 'v24', 'content']	អស់អ្នក​ដែល​ចេញចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​ក៏​ស្ដាប់តាម​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​។ បន្ទាប់មក មនុស្សប្រុស​ទាំងអស់​បាន​ទទួលពិធីកាត់ស្បែក គឺ​អស់អ្នក​ដែល​ចេញចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​។
['v024_GKH_GEN_034', 75, 'p8', 'verse', 'v24', 'plain_text']	24 អស់អ្នក​ដែល​ចេញចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​ក៏​ស្ដាប់តាម​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​។ បន្ទាប់មក មនុស្សប្រុស​ទាំងអស់​បាន​ទទួលពិធីកាត់ស្បែក គឺ​អស់អ្នក​ដែល​ចេញចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​។
[76, 'p8', 'verse', 'v25', 'label']	25
[77, 'p8', 'verse', 'v25', 'content']	លុះ​ដល់​ថ្ងៃ​ទីបី ពេល​ពួកគេ​កំពុង​ឈឺ កូនប្រុស​ពីរ​នាក់​របស់​យ៉ាកុប គឺ​ស៊ីម្មាន និង​លេវី ជា​បងប្រុស​របស់​ឌីណា ក៏​យក​ដាវ​រៀងៗខ្លួន ហើយ​ចូលទៅ​ក្នុង​ទីក្រុង​ដែលនៅ​សុខសាន្ត រួច​សម្លាប់​មនុស្សប្រុស​ទាំងអស់​។
['v025_GKH_GEN_034', 78, 'p8', 'verse', 'v25', 'plain_text']	25 លុះ​ដល់​ថ្ងៃ​ទីបី ពេល​ពួកគេ​កំពុង​ឈឺ កូនប្រុស​ពីរ​នាក់​របស់​យ៉ាកុប គឺ​ស៊ីម្មាន និង​លេវី ជា​បងប្រុស​របស់​ឌីណា ក៏​យក​ដាវ​រៀងៗខ្លួន ហើយ​ចូលទៅ​ក្នុង​ទីក្រុង​ដែលនៅ​សុខសាន្ត រួច​សម្លាប់​មនុស្សប្រុស​ទាំងអស់​។
[79, 'p8', 'verse', 'v26', 'label']	26
[80, 'p8', 'verse', 'v26', 'content']	ពួកគេ​បាន​សម្លាប់​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​ដោយ​មុខដាវ​ដែរ ហើយ​យក​ឌីណា​ចេញ​ពី​ផ្ទះ​របស់​ស៊ីគែម រួច​ចេញទៅ​។
['v026_GKH_GEN_034', 81, 'p8', 'verse', 'v26', 'plain_text']	26 ពួកគេ​បាន​សម្លាប់​ហេម័រ និង​ស៊ីគែម​កូនប្រុស​របស់គាត់​ដោយ​មុខដាវ​ដែរ ហើយ​យក​ឌីណា​ចេញ​ពី​ផ្ទះ​របស់​ស៊ីគែម រួច​ចេញទៅ​។
[82, 'p8', 'verse', 'v27', 'label']	27
[83, 'p8', 'verse', 'v27', 'content']	ពួក​កូនប្រុស​ឯទៀត​របស់​យ៉ាកុប​ក៏​មកដល់​មនុស្ស​ដែលត្រូវគេសម្លាប់ ហើយ​ចាប់យក​ពី​ទីក្រុង​នោះ ពីព្រោះ​គេ​បាន​បង្ខូច​ប្អូនស្រី​របស់ពួកគេ​។
['v027_GKH_GEN_034', 84, 'p8', 'verse', 'v27', 'plain_text']	27 ពួក​កូនប្រុស​ឯទៀត​របស់​យ៉ាកុប​ក៏​មកដល់​មនុស្ស​ដែលត្រូវគេសម្លាប់ ហើយ​ចាប់យក​ពី​ទីក្រុង​នោះ ពីព្រោះ​គេ​បាន​បង្ខូច​ប្អូនស្រី​របស់ពួកគេ​។
[85, 'p8', 'verse', 'v28', 'label']	28
[86, 'p8', 'verse', 'v28', 'content']	ពួកគេ​បាន​ឆក់យក​ហ្វូងចៀម ហ្វូងគោ ហ្វូង​លា ព្រមទាំង​អ្វីដែល​នៅក្នុង​ទីក្រុង និង​អ្វីដែល​នៅតាម​ស្រែចម្ការ
['v028_GKH_GEN_034', 87, 'p8', 'verse', 'v28', 'plain_text']	28 ពួកគេ​បាន​ឆក់យក​ហ្វូងចៀម ហ្វូងគោ ហ្វូង​លា ព្រមទាំង​អ្វីដែល​នៅក្នុង​ទីក្រុង និង​អ្វីដែល​នៅតាម​ស្រែចម្ការ
[88, 'p8', 'verse', 'v29', 'label']	29
[89, 'p8', 'verse', 'v29', 'content']	ក៏​រឹបអូសយក​ទ្រព្យសម្បត្តិ​ទាំងអស់ កូនក្មេង​ទាំងអស់ និង​ពួក​ស្រី​ៗ​របស់អ្នកទាំងនោះ ហើយក៏​ចាប់យក​អ្វីៗ​ទាំងអស់​ដែល​នៅក្នុង​ផ្ទះ​ដែរ​។
['v029_GKH_GEN_034', 90, 'p8', 'verse', 'v29', 'plain_text']	29 ក៏​រឹបអូសយក​ទ្រព្យសម្បត្តិ​ទាំងអស់ កូនក្មេង​ទាំងអស់ និង​ពួក​ស្រី​ៗ​របស់អ្នកទាំងនោះ ហើយក៏​ចាប់យក​អ្វីៗ​ទាំងអស់​ដែល​នៅក្នុង​ផ្ទះ​ដែរ​។
[91, 'p9', 'verse', 'v30', 'label']	30
[92, 'p9', 'verse', 'v30', 'content']	ពេលនោះ យ៉ាកុប​ប្រាប់​ស៊ីម្មាន និង​លេវី​ថា​៖ “ពួកឯង​បាន​នាំទុក្ខ​មកលើ​យើង ដោយ​សម្អុយឈ្មោះ​យើង​ចំពោះ​អ្នកដែល​រស់នៅ​ស្រុក​នេះ គឺ​ជនជាតិកាណាន និង​ជនជាតិពេរិស៊ីត​។ យើង​មាន​គ្នាតិច​ផង បើសិន​ពួកគេ​ប្រមូលគ្នា​ទាស់នឹង​យើង ហើយ​វាយ​យើង នោះ​យើង និង​អ្នកផ្ទះ​របស់យើង​នឹង​ត្រូវគេ​បំផ្លាញ”។
['v030_GKH_GEN_034', 93, 'p9', 'verse', 'v30', 'plain_text']	30 ពេលនោះ យ៉ាកុប​ប្រាប់​ស៊ីម្មាន និង​លេវី​ថា​៖ “ពួកឯង​បាន​នាំទុក្ខ​មកលើ​យើង ដោយ​សម្អុយឈ្មោះ​យើង​ចំពោះ​អ្នកដែល​រស់នៅ​ស្រុក​នេះ គឺ​ជនជាតិកាណាន និង​ជនជាតិពេរិស៊ីត​។ យើង​មាន​គ្នាតិច​ផង បើសិន​ពួកគេ​ប្រមូលគ្នា​ទាស់នឹង​យើង ហើយ​វាយ​យើង នោះ​យើង និង​អ្នកផ្ទះ​របស់យើង​នឹង​ត្រូវគេ​បំផ្លាញ”។
[94, 'p10', 'verse', 'v31', 'label']	31
[95, 'p10', 'verse', 'v31', 'content']	ប៉ុន្តែ​ពួកគេ​តបថា​៖ “តើ​គួរឲ្យ​គេ​ប្រព្រឹត្ត​នឹង​ប្អូនស្រី​របស់ពួកយើង ដូចជា​ស្រីពេស្យា​ឬ​?”៕
