[1, 'label']	23
[13, 'p2', 'verse', 'v4', 'content']	“ខ្ញុំ​ជា​ជនរស់នៅបណ្ដោះអាសន្ន និង​ជា​ជនសាត់អណ្ដែត​ក្នុងចំណោម​អស់លោក​។ សូម​ឲ្យ​កម្មសិទ្ធិ​មួយ​ដល់​ខ្ញុំ សម្រាប់ធ្វើជា​ផ្នូរ​ក្នុងចំណោម​អស់លោក ដើម្បីឲ្យ​ខ្ញុំ​បាន​បញ្ចុះ​សព​នេះ ចេញពី​មុខ​ខ្ញុំ​ផង”។
['v004_GKH_GEN_023', 14, 'p2', 'verse', 'v4', 'plain_text']	4 “ខ្ញុំ​ជា​ជនរស់នៅបណ្ដោះអាសន្ន និង​ជា​ជនសាត់អណ្ដែត​ក្នុងចំណោម​អស់លោក​។ សូម​ឲ្យ​កម្មសិទ្ធិ​មួយ​ដល់​ខ្ញុំ សម្រាប់ធ្វើជា​ផ្នូរ​ក្នុងចំណោម​អស់លោក ដើម្បីឲ្យ​ខ្ញុំ​បាន​បញ្ចុះ​សព​នេះ ចេញពី​មុខ​ខ្ញុំ​ផង”។
[15, 'p3', 'verse', 'v5', 'label']	5
[16, 'p3', 'verse', 'v5', 'content']	កូនចៅ​ហេត​ក៏​តប​នឹង​អ័ប្រាហាំ​ថា​៖
['v005_GKH_GEN_023', 17, 'p3', 'verse', 'v5', 'plain_text']	5 កូនចៅ​ហេត​ក៏​តប​នឹង​អ័ប្រាហាំ​ថា​៖
[18, 'p3', 'verse', 'v6', 'label']	6
[19, 'p3', 'verse', 'v6', 'content']	“លោកម្ចាស់​នៃយើងខ្ញុំ​អើយ សូម​ស្ដាប់​យើងខ្ញុំ​! លោក​ជា​អ្នកដឹកនាំ​ពី​ព្រះ
[20, 'p3', 'verse', 'v6', 'note', 'f']	#23:6អ្នកដឹកនាំ​ពី​ព្រះ―ឬ “ព្រះអង្គម្ចាស់ដ៏ខ្លាំងពូកែ”។
[21, 'p3', 'verse', 'v6', 'content']	​ក្នុងចំណោម​យើងខ្ញុំ​។ សូម​បញ្ចុះ​សព​នេះ នៅក្នុង​ផ្នូរ​ដែលល្អបំផុត​របស់យើងខ្ញុំ​ចុះ​! ក្នុងចំណោម​យើងខ្ញុំ គ្មាន​អ្នកណា​ឃាត់​លោក​មិនឲ្យ​បញ្ចុះ​សព​ក្នុង​ផ្នូរ​គេ​ឡើយ”។
['v006_GKH_GEN_023', 22, 'p3', 'verse', 'v6', 'plain_text']	6 “លោកម្ចាស់​នៃយើងខ្ញុំ​អើយ សូម​ស្ដាប់​យើងខ្ញុំ​! លោក​ជា​អ្នកដឹកនាំ​ពី​ព្រះ ​ក្នុងចំណោម​យើងខ្ញុំ​។ សូម​បញ្ចុះ​សព​នេះ នៅក្នុង​ផ្នូរ​ដែលល្អបំផុត​របស់យើងខ្ញុំ​ចុះ​! ក្នុងចំណោម​យើងខ្ញុំ គ្មាន​អ្នកណា​ឃាត់​លោក​មិនឲ្យ​បញ្ចុះ​សព​ក្នុង​ផ្នូរ​គេ​ឡើយ”។
[23, 'p4', 'verse', 'v7', 'label']	7
[24, 'p4', 'verse', 'v7', 'content']	អ័ប្រាហាំ​ក៏​ក្រោកឡើង ហើយ​ក្រាបចុះ​នៅចំពោះ​កូនចៅ​ហេត​ជា​អ្នកស្រុក​នោះ
['v007_GKH_GEN_023', 25, 'p4', 'verse', 'v7', 'plain_text']	7 អ័ប្រាហាំ​ក៏​ក្រោកឡើង ហើយ​ក្រាបចុះ​នៅចំពោះ​កូនចៅ​ហេត​ជា​អ្នកស្រុក​នោះ
[26, 'p4', 'verse', 'v8', 'label']	8
[27, 'p4', 'verse', 'v8', 'content']	រួច​និយាយ​នឹង​ពួកគេ​ថា​៖ “ប្រសិនបើ​អស់លោក​សុខចិត្ត​ឲ្យ​ខ្ញុំ​បញ្ចុះ​សព​នេះ​ចេញពី​មុខ​ខ្ញុំ នោះ​សូម​ស្ដាប់​ខ្ញុំ​សិន ហើយ​សូម​ជួយ​អង្វរ​អេប្រុន​កូន​របស់​សូហារ​ជំនួស​ខ្ញុំ​ផង
['v008_GKH_GEN_023', 28, 'p4', 'verse', 'v8', 'plain_text']	8 រួច​និយាយ​នឹង​ពួកគេ​ថា​៖ “ប្រសិនបើ​អស់លោក​សុខចិត្ត​ឲ្យ​ខ្ញុំ​បញ្ចុះ​សព​នេះ​ចេញពី​មុខ​ខ្ញុំ នោះ​សូម​ស្ដាប់​ខ្ញុំ​សិន ហើយ​សូម​ជួយ​អង្វរ​អេប្រុន​កូន​របស់​សូហារ​ជំនួស​ខ្ញុំ​ផង
[29, 'p4', 'verse', 'v9', 'label']	9
[30, 'p4', 'verse', 'v9', 'content']	ឲ្យ​គាត់​ប្រគល់​រអាង​នៅ​ម៉ាក់ពេឡា​ដែល​ជារបស់​គាត់​មក​ខ្ញុំ វា​នៅ​ចុង​ចម្ការ​របស់គាត់​ទេ​។ សូមឲ្យ​គាត់​ប្រគល់​វា​មក​ខ្ញុំ​តាម​តម្លៃ​ពេញ ទុកជា​កម្មសិទ្ធិ​សម្រាប់ជា​ផ្នូរ នៅចំពោះ​អស់លោក​ផង”។
['v009_GKH_GEN_023', 31, 'p4', 'verse', 'v9', 'plain_text']	9 ឲ្យ​គាត់​ប្រគល់​រអាង​នៅ​ម៉ាក់ពេឡា​ដែល​ជារបស់​គាត់​មក​ខ្ញុំ វា​នៅ​ចុង​ចម្ការ​របស់គាត់​ទេ​។ សូមឲ្យ​គាត់​ប្រគល់​វា​មក​ខ្ញុំ​តាម​តម្លៃ​ពេញ ទុកជា​កម្មសិទ្ធិ​សម្រាប់ជា​ផ្នូរ នៅចំពោះ​អស់លោក​ផង”។
[32, 'p5', 'verse', 'v10', 'label']	10
[33, 'p5', 'verse', 'v10', 'content']	ពេលនោះ អេប្រុន​កំពុង​អង្គុយ​នៅកណ្ដាលចំណោម​កូនចៅ​ហេត​។ អេប្រុន​ជា​ជនជាតិហេត​ក៏​តប​នឹង​អ័ប្រាហាំ ខណៈដែល​កូនចៅ​ហេត​កំពុង​ស្ដាប់ គឺ​នៅចំពោះ​មនុស្ស​ទាំងអស់​ដែល​ចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង ដោយ​និយាយថា​៖
['v010_GKH_GEN_023', 34, 'p5', 'verse', 'v10', 'plain_text']	10 ពេលនោះ អេប្រុន​កំពុង​អង្គុយ​នៅកណ្ដាលចំណោម​កូនចៅ​ហេត​។ អេប្រុន​ជា​ជនជាតិហេត​ក៏​តប​នឹង​អ័ប្រាហាំ ខណៈដែល​កូនចៅ​ហេត​កំពុង​ស្ដាប់ គឺ​នៅចំពោះ​មនុស្ស​ទាំងអស់​ដែល​ចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង ដោយ​និយាយថា​៖
[35, 'p5', 'verse', 'v11', 'label']	11
[36, 'p5', 'verse', 'v11', 'content']	“ទេ លោកម្ចាស់​នៃខ្ញុំ​អើយ សូម​ស្ដាប់​ខ្ញុំ​! ខ្ញុំ​សូម​ជូន​ចម្ការ​នោះ​ដល់​លោក រីឯ​រអាង​ដែល​នៅក្នុង​ចម្ការនោះ​ក៏​ខ្ញុំ​សូម​ជូន​ដល់​លោក​ដែរ គឺ​ខ្ញុំ​សូម​ជូន​វា​ដល់​លោក​នៅចំពោះ​ភ្នែក​ជនរួមជាតិ​របស់ខ្ញុំ​។ សូម​បញ្ចុះ​សព​នោះ​ចុះ”។
['v011_GKH_GEN_023', 37, 'p5', 'verse', 'v11', 'plain_text']	11 “ទេ លោកម្ចាស់​នៃខ្ញុំ​អើយ សូម​ស្ដាប់​ខ្ញុំ​! ខ្ញុំ​សូម​ជូន​ចម្ការ​នោះ​ដល់​លោក រីឯ​រអាង​ដែល​នៅក្នុង​ចម្ការនោះ​ក៏​ខ្ញុំ​សូម​ជូន​ដល់​លោក​ដែរ គឺ​ខ្ញុំ​សូម​ជូន​វា​ដល់​លោក​នៅចំពោះ​ភ្នែក​ជនរួមជាតិ​របស់ខ្ញុំ​។ សូម​បញ្ចុះ​សព​នោះ​ចុះ”។
[38, 'p6', 'verse', 'v12', 'label']	12
[39, 'p6', 'verse', 'v12', 'content']	អ័ប្រាហាំ​ក៏​ក្រាបចុះ​នៅចំពោះ​ពួក​អ្នកស្រុក​នោះ
['v012_GKH_GEN_023', 40, 'p6', 'verse', 'v12', 'plain_text']	12 អ័ប្រាហាំ​ក៏​ក្រាបចុះ​នៅចំពោះ​ពួក​អ្នកស្រុក​នោះ
[41, 'p6', 'verse', 'v13', 'label']	13
[42, 'p6', 'verse', 'v13', 'content']	រួច​និយាយ​នឹង​អេប្រុន ខណៈដែល​ពួក​អ្នកស្រុក​នោះ​កំពុង​ស្ដាប់ ថា​៖ “ប៉ុន្តែ​ប្រសិនបើ​លោក​សុខចិត្ត សូម​ស្ដាប់​ខ្ញុំ ខ្ញុំ​នឹង​បង់​ប្រាក់​សម្រាប់​ចម្ការ​នោះ​។ សូម​ទទួលយក​ពី​ខ្ញុំ​ចុះ នោះ​ខ្ញុំ​អាច​បញ្ចុះ​សព​នៅ​ទីនោះ​បាន”។
['v013_GKH_GEN_023', 43, 'p6', 'verse', 'v13', 'plain_text']	13 រួច​និយាយ​នឹង​អេប្រុន ខណៈដែល​ពួក​អ្នកស្រុក​នោះ​កំពុង​ស្ដាប់ ថា​៖ “ប៉ុន្តែ​ប្រសិនបើ​លោក​សុខចិត្ត សូម​ស្ដាប់​ខ្ញុំ ខ្ញុំ​នឹង​បង់​ប្រាក់​សម្រាប់​ចម្ការ​នោះ​។ សូម​ទទួលយក​ពី​ខ្ញុំ​ចុះ នោះ​ខ្ញុំ​អាច​បញ្ចុះ​សព​នៅ​ទីនោះ​បាន”។
[44, 'p7', 'verse', 'v14', 'label']	14
[45, 'p7', 'verse', 'v14', 'content']	អេប្រុន​តប​នឹង​អ័ប្រាហាំ​ថា​៖
['v014_GKH_GEN_023', 46, 'p7', 'verse', 'v14', 'plain_text']	14 អេប្រុន​តប​នឹង​អ័ប្រាហាំ​ថា​៖
[47, 'p7', 'verse', 'v15', 'label']	15
[48, 'p7', 'verse', 'v15', 'content']	“លោកម្ចាស់​នៃខ្ញុំ​អើយ សូម​ស្ដាប់​ខ្ញុំ​! ប្រាក់​បួនរយ​សិគែល
[49, 'p7', 'verse', 'v15', 'note', 'f']	#23:15បួនរយ​សិគែល―ស្មើនឹង 4,560 ក្រាម។ 1 សិគែល=11.4 ក្រាម។
[50, 'p7', 'verse', 'v15', 'content']	​សម្រាប់​ដី​មួយ​កន្លែងនេះ តើ​ជា​អ្វី​រវាង​ខ្ញុំ និង​លោក​? សូម​បញ្ចុះ​សព​នោះ​ចុះ”។
['v015_GKH_GEN_023', 51, 'p7', 'verse', 'v15', 'plain_text']	15 “លោកម្ចាស់​នៃខ្ញុំ​អើយ សូម​ស្ដាប់​ខ្ញុំ​! ប្រាក់​បួនរយ​សិគែល ​សម្រាប់​ដី​មួយ​កន្លែងនេះ តើ​ជា​អ្វី​រវាង​ខ្ញុំ និង​លោក​? សូម​បញ្ចុះ​សព​នោះ​ចុះ”។
[52, 'p7', 'verse', 'v16', 'label']	16
[53, 'p7', 'verse', 'v16', 'content']	អ័ប្រាហាំ​ក៏​ស្ដាប់តាម​អេប្រុន ហើយ​អ័ប្រាហាំ​ថ្លឹង​ឲ្យ​អេប្រុន​តាម​តម្លៃ​ដែល​គាត់​បាន​និយាយ ខណៈដែល​កូនចៅ​ហេត​កំពុង​ស្ដាប់ គឺ​ប្រាក់​បួនរយ​សិគែល​តាម​តម្លៃ​ឈ្មួញ​។
['v016_GKH_GEN_023', 54, 'p7', 'verse', 'v16', 'plain_text']	16 អ័ប្រាហាំ​ក៏​ស្ដាប់តាម​អេប្រុន ហើយ​អ័ប្រាហាំ​ថ្លឹង​ឲ្យ​អេប្រុន​តាម​តម្លៃ​ដែល​គាត់​បាន​និយាយ ខណៈដែល​កូនចៅ​ហេត​កំពុង​ស្ដាប់ គឺ​ប្រាក់​បួនរយ​សិគែល​តាម​តម្លៃ​ឈ្មួញ​។
[55, 'p7', 'verse', 'v17', 'label']	17
[56, 'p7', 'verse', 'v17', 'content']	ដូច្នេះ ចម្ការ​របស់​អេប្រុន​ដែល​នៅ​ម៉ាក់ពេឡា​ទល់មុខ​ម៉ាមរេ គឺ​ចម្ការ និង​រអាង​ដែល​នៅ​ទីនោះ ព្រមទាំង​ដើមឈើ​ទាំងអស់​ដែល​នៅក្នុង​ចម្ការ​នោះ ដែល​នៅតាម​ព្រំប្រទល់​ជុំវិញ​ចម្ការ​ទាំងមូល ត្រូវបាន​ផ្ទេរ
['v017_GKH_GEN_023', 57, 'p7', 'verse', 'v17', 'plain_text']	17 ដូច្នេះ ចម្ការ​របស់​អេប្រុន​ដែល​នៅ​ម៉ាក់ពេឡា​ទល់មុខ​ម៉ាមរេ គឺ​ចម្ការ និង​រអាង​ដែល​នៅ​ទីនោះ ព្រមទាំង​ដើមឈើ​ទាំងអស់​ដែល​នៅក្នុង​ចម្ការ​នោះ ដែល​នៅតាម​ព្រំប្រទល់​ជុំវិញ​ចម្ការ​ទាំងមូល ត្រូវបាន​ផ្ទេរ
[58, 'p7', 'verse', 'v18', 'label']	18
[59, 'p7', 'verse', 'v18', 'content']	ឲ្យ​អ័ប្រាហាំ ទុកជា​កម្មសិទ្ធិ​នៅចំពោះ​ភ្នែក​កូនចៅ​ហេត គឺ​នៅចំពោះ​មនុស្ស​ទាំងអស់​ដែល​ចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​។
['v018_GKH_GEN_023', 60, 'p7', 'verse', 'v18', 'plain_text']	18 ឲ្យ​អ័ប្រាហាំ ទុកជា​កម្មសិទ្ធិ​នៅចំពោះ​ភ្នែក​កូនចៅ​ហេត គឺ​នៅចំពោះ​មនុស្ស​ទាំងអស់​ដែល​ចូល​តាម​ខ្លោងទ្វារ​ទីក្រុង​។
[61, 'p7', 'verse', 'v19', 'label']	19
[62, 'p7', 'verse', 'v19', 'content']	បន្ទាប់ពីការទាំងនេះ អ័ប្រាហាំ​បាន​បញ្ចុះ​សារ៉ា​ប្រពន្ធ​របស់គាត់​ក្នុង​រអាង​ត្រង់​ចម្ការ​នៅ​ម៉ាក់ពេឡា ទល់មុខ​ម៉ាមរេ (​ម៉ាមរេ​គឺ​ហេប្រុន​) ក្នុង​ដែនដី​កាណាន​។
['v019_GKH_GEN_023', 63, 'p7', 'verse', 'v19', 'plain_text']	19 បន្ទាប់ពីការទាំងនេះ អ័ប្រាហាំ​បាន​បញ្ចុះ​សារ៉ា​ប្រពន្ធ​របស់គាត់​ក្នុង​រអាង​ត្រង់​ចម្ការ​នៅ​ម៉ាក់ពេឡា ទល់មុខ​ម៉ាមរេ (​ម៉ាមរេ​គឺ​ហេប្រុន​) ក្នុង​ដែនដី​កាណាន​។
[64, 'p7', 'verse', 'v20', 'label']	20
[65, 'p7', 'verse', 'v20', 'content']	ដូច្នេះ ចម្ការ​នោះ ព្រមទាំង​រអាង​ដែល​នៅ​ទីនោះ​ត្រូវបាន​ផ្ទេរ​ឲ្យ​អ័ប្រាហាំ ទុកជា​កម្មសិទ្ធិ​សម្រាប់ជា​ផ្នូរ ដោយ​កូនចៅ​ហេត​៕
['v020_GKH_GEN_023', 66, 'p7', 'verse', 'v20', 'plain_text']	20 ដូច្នេះ ចម្ការ​នោះ ព្រមទាំង​រអាង​ដែល​នៅ​ទីនោះ​ត្រូវបាន​ផ្ទេរ​ឲ្យ​អ័ប្រាហាំ ទុកជា​កម្មសិទ្ធិ​សម្រាប់ជា​ផ្នូរ ដោយ​កូនចៅ​ហេត​៕
XXXX ===================== Warning: Last verse number v20 does not match expected chapter length 23 for GEN chapter 23
