id,tag,text
1,"[1, 'label']",8
2,"[2, 's1', 'heading']",The Seven Lamps
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now the
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses, saying,"
7,"['v001_ESV_NUM_008', 7, 'p1', 'verse', 'v1', 'plain_text']","1 Now the Lord spoke to Moses, saying,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","“Speak to Aaron and say to him, When you set up the lamps, the seven lamps shall give light in front of the lampstand.”"
10,"['v002_ESV_NUM_008', 10, 'p1', 'verse', 'v2', 'plain_text']","2 “Speak to Aaron and say to him, When you set up the lamps, the seven lamps shall give light in front of the lampstand.”"
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'content']","And Aaron did so: he set up its lamps in front of the lampstand, as the"
13,"[13, 'p1', 'verse', 'v3', 'nd']",Lord
14,"[14, 'p1', 'verse', 'v3', 'content']",commanded Moses.
15,"['v003_ESV_NUM_008', 15, 'p1', 'verse', 'v3', 'plain_text']","3 And Aaron did so: he set up its lamps in front of the lampstand, as the Lord commanded Moses."
16,"[16, 'p1', 'verse', 'v4', 'label']",4
17,"[17, 'p1', 'verse', 'v4', 'content']",And
18,"[18, 'p1', 'verse', 'v4', 'note', 'x']",#Ex. 25:31
19,"[19, 'p1', 'verse', 'v4', 'content']","this was the workmanship of the lampstand, hammered work of gold. From its base to its flowers, it was hammered work; according to the pattern that the"
20,"[20, 'p1', 'verse', 'v4', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v4', 'content']","had shown Moses, so he made the lampstand."
22,"[22, 's1', 'heading']",Cleansing of the Levites
23,"['v004_ESV_NUM_008', 23, 'p1', 'verse', 'v4', 'plain_text']","4 And this was the workmanship of the lampstand, hammered work of gold. From its base to its flowers, it was hammered work; according to the pattern that the Lord had shown Moses, so he made the lampstand."
24,"[24, 'p2', 'verse', 'v5', 'label']",5
25,"[25, 'p2', 'verse', 'v5', 'content']",And the
26,"[26, 'p2', 'verse', 'v5', 'nd']",Lord
27,"[27, 'p2', 'verse', 'v5', 'content']","spoke to Moses, saying,"
28,"['v005_ESV_NUM_008', 28, 'p2', 'verse', 'v5', 'plain_text']","5 And the Lord spoke to Moses, saying,"
29,"[29, 'p2', 'verse', 'v6', 'label']",6
30,"[30, 'p2', 'verse', 'v6', 'content']",“Take the Levites from among the people of Israel and cleanse them.
31,"['v006_ESV_NUM_008', 31, 'p2', 'verse', 'v6', 'plain_text']",6 “Take the Levites from among the people of Israel and cleanse them.
32,"[32, 'p2', 'verse', 'v7', 'label']",7
33,"[33, 'p2', 'verse', 'v7', 'content']",Thus you shall do to them to cleanse them: sprinkle the
34,"[34, 'p2', 'verse', 'v7', 'note', 'x']","#ch.19:9,17;[Lev. 8:6]"
35,"[35, 'p2', 'verse', 'v7', 'content']","water of purification upon them, and"
36,"[36, 'p2', 'verse', 'v7', 'note', 'x']","#[Lev. 14:8,9]"
37,"[37, 'p2', 'verse', 'v7', 'content']","let them go with a razor over all their body, and wash their clothes and cleanse themselves."
38,"['v007_ESV_NUM_008', 38, 'p2', 'verse', 'v7', 'plain_text']","7 Thus you shall do to them to cleanse them: sprinkle the water of purification upon them, and let them go with a razor over all their body, and wash their clothes and cleanse themselves."
39,"[39, 'p2', 'verse', 'v8', 'label']",8
40,"[40, 'p2', 'verse', 'v8', 'content']",Then let them take a bull from the herd and
41,"[41, 'p2', 'verse', 'v8', 'note', 'x']",#Lev. 2:1;SeeEx. 29:41
42,"[42, 'p2', 'verse', 'v8', 'content']","its grain offering of fine flour mixed with oil,"
43,"[43, 'p2', 'verse', 'v8', 'note', 'x']",#ver.12
44,"[44, 'p2', 'verse', 'v8', 'content']",and you shall take another bull from the herd for a sin offering.
45,"['v008_ESV_NUM_008', 45, 'p2', 'verse', 'v8', 'plain_text']","8 Then let them take a bull from the herd and its grain offering of fine flour mixed with oil, and you shall take another bull from the herd for a sin offering."
46,"[46, 'p2', 'verse', 'v9', 'label']",9
47,"[47, 'p2', 'verse', 'v9', 'note', 'x']",#[Ex. 29:4;40:12]
48,"[48, 'p2', 'verse', 'v9', 'content']",And you shall bring the Levites before the tent of meeting
49,"[49, 'p2', 'verse', 'v9', 'note', 'x']",#[Lev. 8:3]
50,"[50, 'p2', 'verse', 'v9', 'content']",and assemble the whole congregation of the people of Israel.
