id,tag,text
1,"[1, 'label']",23
2,"[2, 's1', 'heading']",Balaam’s First Oracle
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","And Balaam said to Balak,"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ver.29
6,"[6, 'p1', 'verse', 'v1', 'content']","“Build for me here seven altars, and prepare for me here seven bulls and seven rams.”"
7,"['v001_ESV_NUM_023', 7, 'p1', 'verse', 'v1', 'plain_text']","1 And Balaam said to Balak, “Build for me here seven altars, and prepare for me here seven bulls and seven rams.”"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",Balak did as Balaam had said. And Balak and Balaam
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']","#ver.14, 30"
11,"[11, 'p1', 'verse', 'v2', 'content']",offered on each altar a bull and a ram.
12,"['v002_ESV_NUM_023', 12, 'p1', 'verse', 'v2', 'plain_text']",2 Balak did as Balaam had said. And Balak and Balaam offered on each altar a bull and a ram.
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'content']","And Balaam said to Balak,"
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']",#ver.15
16,"[16, 'p1', 'verse', 'v3', 'content']","“Stand beside your burnt offering, and I will go. Perhaps the"
17,"[17, 'p1', 'verse', 'v3', 'nd']",Lord
18,"[18, 'p1', 'verse', 'v3', 'content']",will come
19,"[19, 'p1', 'verse', 'v3', 'note', 'x']",#[ch.24:1]
20,"[20, 'p1', 'verse', 'v3', 'content']","to meet me, and whatever he shows me I will tell you.” And he went to a bare height,"
21,"['v003_ESV_NUM_023', 21, 'p1', 'verse', 'v3', 'plain_text']","3 And Balaam said to Balak, “Stand beside your burnt offering, and I will go. Perhaps the Lord will come to meet me, and whatever he shows me I will tell you.” And he went to a bare height,"
22,"[22, 'p1', 'verse', 'v4', 'label']",4
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']",#ver.16
24,"[24, 'p1', 'verse', 'v4', 'content']","and God met Balaam. And Balaam said to him, “I have arranged the seven altars and I have offered on each altar a bull and a ram.”"
25,"['v004_ESV_NUM_023', 25, 'p1', 'verse', 'v4', 'plain_text']","4 and God met Balaam. And Balaam said to him, “I have arranged the seven altars and I have offered on each altar a bull and a ram.”"
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']",And the
28,"[28, 'p1', 'verse', 'v5', 'nd']",Lord
29,"[29, 'p1', 'verse', 'v5', 'note', 'x']","#ver.12, 16;ch.22:38;Deut. 18:18;Isa. 51:16;59:21;Jer. 1:9"
30,"[30, 'p1', 'verse', 'v5', 'content']","put a word in Balaam’s mouth and said, “Return to Balak, and thus you shall speak.”"
31,"['v005_ESV_NUM_023', 31, 'p1', 'verse', 'v5', 'plain_text']","5 And the Lord put a word in Balaam’s mouth and said, “Return to Balak, and thus you shall speak.”"
32,"[32, 'p1', 'verse', 'v6', 'label']",6
33,"[33, 'p1', 'verse', 'v6', 'content']","And he returned to him, and behold, he and all the princes of Moab were standing beside his burnt offering."
34,"['v006_ESV_NUM_023', 34, 'p1', 'verse', 'v6', 'plain_text']","6 And he returned to him, and behold, he and all the princes of Moab were standing beside his burnt offering."
35,"[35, 'p1', 'verse', 'v7', 'label']",7
36,"[36, 'p1', 'verse', 'v7', 'content']",And Balaam
37,"[37, 'p1', 'verse', 'v7', 'note', 'x']","#ver.18;ch.24:3,15,20,21,23;Job 27:1;29:1;Ps. 49:4;78:2;Isa. 14:4;Mic. 2:4;[ch.21:27]"
38,"[38, 'p1', 'verse', 'v7', 'content']","took up his discourse and said,"
39,"[39, 'q1_1', 'verse', 'v7', 'content']",“From
40,"[40, 'q1_1', 'verse', 'v7', 'note', 'x']",#[ch.22:5]
41,"[41, 'q1_1', 'verse', 'v7', 'content']","Aram Balak has brought me,"
42,"[42, 'q2_1', 'verse', 'v7', 'content']",the king of Moab
43,"[43, 'q2_1', 'verse', 'v7', 'note', 'x']",#[Gen. 29:1]
44,"[44, 'q2_1', 'verse', 'v7', 'content']",from the eastern mountains:
45,"[45, 'q1_2', 'verse', 'v7', 'content']","‘Come,"
46,"[46, 'q1_2', 'verse', 'v7', 'note', 'x']",#ch.22:6
47,"[47, 'q1_2', 'verse', 'v7', 'content']","curse Jacob for me,"
48,"[48, 'q2_2', 'verse', 'v7', 'content']","and come, denounce Israel!’"
49,"['v007_ESV_NUM_023', 49, 'p1', 'verse', 'v7', 'plain_text']","7 And Balaam took up his discourse and said, “From Aram Balak has brought me, the king of Moab from the eastern mountains: ‘Come, curse Jacob for me, and come, denounce Israel!’"
50,"[50, 'q1_3', 'verse', 'v8', 'label']",8
51,"[51, 'q1_3', 'verse', 'v8', 'content']",How can I curse whom God has not cursed?
52,"[52, 'q2_3', 'verse', 'v8', 'content']",How can I denounce whom the
53,"[53, 'q2_3', 'verse', 'v8', 'nd']",Lord
54,"[54, 'q2_3', 'verse', 'v8', 'content']",has not denounced?
55,"['v008_ESV_NUM_023', 55, 'q1_3', 'verse', 'v8', 'plain_text']",8 How can I curse whom God has not cursed? How can I denounce whom the Lord has not denounced?
56,"[56, 'q1_4', 'verse', 'v9', 'label']",9
57,"[57, 'q1_4', 'verse', 'v9', 'content']",For from the top of the crags
58,"[58, 'q1_4', 'verse', 'v9', 'note', 'x']",#[ch.24:17]
59,"[59, 'q1_4', 'verse', 'v9', 'content']","I see him,"
60,"[60, 'q2_4', 'verse', 'v9', 'content']",from the hills I behold him;
61,"[61, 'q1_5', 'verse', 'v9', 'content']","behold,"
62,"[62, 'q1_5', 'verse', 'v9', 'note', 'x']",#Deut. 32:28
63,"[63, 'q1_5', 'verse', 'v9', 'content']","a people dwelling alone,"
64,"[64, 'q2_5', 'verse', 'v9', 'content']",and
65,"[65, 'q2_5', 'verse', 'v9', 'note', 'x']",#Ex. 33:16;[Ezra 9:2;Esth. 3:8;Eph. 2:14]
66,"[66, 'q2_5', 'verse', 'v9', 'content']",not counting itself among the nations!
67,"['v009_ESV_NUM_023', 67, 'q1_4', 'verse', 'v9', 'plain_text']","9 For from the top of the crags I see him, from the hills I behold him; behold, a people dwelling alone, and not counting itself among the nations!"
68,"[68, 'q1_6', 'verse', 'v10', 'label']",10
69,"[69, 'q1_6', 'verse', 'v10', 'note', 'x']",#SeeGen. 13:16
70,"[70, 'q1_6', 'verse', 'v10', 'content']",Who can count the dust of Jacob
71,"[71, 'q2_6', 'verse', 'v10', 'content']",or number the fourth part
72,"[72, 'q2_6', 'verse', 'v10', 'note', 'f']",#23:10Ordust clouds
73,"[73, 'q2_6', 'verse', 'v10', 'content']",of Israel?
74,"[74, 'q1_7', 'verse', 'v10', 'content']",Let me die
75,"[75, 'q1_7', 'verse', 'v10', 'note', 'x']",#Ps. 37:37;116:15;Rev. 14:13
76,"[76, 'q1_7', 'verse', 'v10', 'content']","the death of the upright,"
77,"[77, 'q2_7', 'verse', 'v10', 'content']",and let my end be like his!”
78,"['v010_ESV_NUM_023', 78, 'q1_6', 'verse', 'v10', 'plain_text']","10 Who can count the dust of Jacob or number the fourth part of Israel? Let me die the death of the upright, and let my end be like his!”"
79,"[79, 'p2', 'verse', 'v11', 'label']",11
80,"[80, 'p2', 'verse', 'v11', 'content']","And Balak said to Balaam, “What have you done to me?"
81,"[81, 'p2', 'verse', 'v11', 'note', 'x']",#ch.22:11;24:10;Deut. 23:5;Neh. 13:2
82,"[82, 'p2', 'verse', 'v11', 'content']","I took you to curse my enemies, and behold, you have done nothing but bless them.”"
83,"['v011_ESV_NUM_023', 83, 'p2', 'verse', 'v11', 'plain_text']","11 And Balak said to Balaam, “What have you done to me? I took you to curse my enemies, and behold, you have done nothing but bless them.”"
84,"[84, 'p2', 'verse', 'v12', 'label']",12
85,"[85, 'p2', 'verse', 'v12', 'content']","And he answered and said,"
86,"[86, 'p2', 'verse', 'v12', 'note', 'x']",#Seever.5
87,"[87, 'p2', 'verse', 'v12', 'content']",“Must I not take care to speak what the
88,"[88, 'p2', 'verse', 'v12', 'nd']",Lord
89,"[89, 'p2', 'verse', 'v12', 'content']",puts in my mouth?”
90,"[90, 's1', 'heading']",Balaam’s Second Oracle
91,"['v012_ESV_NUM_023', 91, 'p2', 'verse', 'v12', 'plain_text']","12 And he answered and said, “Must I not take care to speak what the Lord puts in my mouth?”"
92,"[92, 'p3', 'verse', 'v13', 'label']",13
93,"[93, 'p3', 'verse', 'v13', 'content']","And Balak said to him, “Please come with me to another place, from which you may see them. You shall see only a fraction of them and shall not see them all. Then curse them for me from there.”"
94,"['v013_ESV_NUM_023', 94, 'p3', 'verse', 'v13', 'plain_text']","13 And Balak said to him, “Please come with me to another place, from which you may see them. You shall see only a fraction of them and shall not see them all. Then curse them for me from there.”"
95,"[95, 'p3', 'verse', 'v14', 'label']",14
96,"[96, 'p3', 'verse', 'v14', 'content']","And he took him to the field of Zophim, to the top of Pisgah,"
97,"[97, 'p3', 'verse', 'v14', 'note', 'x']","#ver.1, 2"
98,"[98, 'p3', 'verse', 'v14', 'content']",and built seven altars and offered a bull and a ram on each altar.
99,"['v014_ESV_NUM_023', 99, 'p3', 'verse', 'v14', 'plain_text']","14 And he took him to the field of Zophim, to the top of Pisgah, and built seven altars and offered a bull and a ram on each altar."
100,"[100, 'p3', 'verse', 'v15', 'label']",15
101,"[101, 'p3', 'verse', 'v15', 'content']","Balaam said to Balak,"
102,"[102, 'p3', 'verse', 'v15', 'note', 'x']",#ver.3
103,"[103, 'p3', 'verse', 'v15', 'content']","“Stand here beside your burnt offering, while I meet the"
104,"[104, 'p3', 'verse', 'v15', 'nd']",Lord
105,"[105, 'p3', 'verse', 'v15', 'content']",over there.”
106,"['v015_ESV_NUM_023', 106, 'p3', 'verse', 'v15', 'plain_text']","15 Balaam said to Balak, “Stand here beside your burnt offering, while I meet the Lord over there.”"
107,"[107, 'p3', 'verse', 'v16', 'label']",16
108,"[108, 'p3', 'verse', 'v16', 'content']",And the
109,"[109, 'p3', 'verse', 'v16', 'nd']",Lord
110,"[110, 'p3', 'verse', 'v16', 'content']",met Balaam and
111,"[111, 'p3', 'verse', 'v16', 'note', 'x']","#ver.5, 12"
112,"[112, 'p3', 'verse', 'v16', 'content']","put a word in his mouth and said, “Return to Balak, and thus shall you speak.”"
113,"['v016_ESV_NUM_023', 113, 'p3', 'verse', 'v16', 'plain_text']","16 And the Lord met Balaam and put a word in his mouth and said, “Return to Balak, and thus shall you speak.”"
114,"[114, 'p3', 'verse', 'v17', 'label']",17
115,"[115, 'p3', 'verse', 'v17', 'content']","And he came to him, and behold, he was standing beside his burnt offering, and the princes of Moab with him. And Balak said to him, “What has the"
116,"[116, 'p3', 'verse', 'v17', 'nd']",Lord
117,"[117, 'p3', 'verse', 'v17', 'content']",spoken?”
118,"['v017_ESV_NUM_023', 118, 'p3', 'verse', 'v17', 'plain_text']","17 And he came to him, and behold, he was standing beside his burnt offering, and the princes of Moab with him. And Balak said to him, “What has the Lord spoken?”"
119,"[119, 'p3', 'verse', 'v18', 'label']",18
120,"[120, 'p3', 'verse', 'v18', 'content']","And Balaam took up his discourse and said,"
121,"[121, 'q1_8', 'verse', 'v18', 'content']","“Rise, Balak, and hear;"
122,"[122, 'q2_8', 'verse', 'v18', 'content']","give ear to me, O son of Zippor:"
123,"['v018_ESV_NUM_023', 123, 'p3', 'verse', 'v18', 'plain_text']","18 And Balaam took up his discourse and said, “Rise, Balak, and hear; give ear to me, O son of Zippor:"
124,"[124, 'q1_9', 'verse', 'v19', 'label']",19
125,"[125, 'q1_9', 'verse', 'v19', 'note', 'x']",#1 Sam. 15:29;Mal. 3:6;Rom. 11:29;Titus 1:2;Heb. 6:18;James 1:17
126,"[126, 'q1_9', 'verse', 'v19', 'content']","God is not man, that he should lie,"
127,"[127, 'q2_9', 'verse', 'v19', 'content']","or a son of man, that he should change his mind."
128,"[128, 'q1_10', 'verse', 'v19', 'content']","Has he said, and will he not do it?"
129,"[129, 'q2_10', 'verse', 'v19', 'content']","Or has he spoken, and will he not fulfill it?"
130,"['v019_ESV_NUM_023', 130, 'q1_9', 'verse', 'v19', 'plain_text']","19 God is not man, that he should lie, or a son of man, that he should change his mind. Has he said, and will he not do it? Or has he spoken, and will he not fulfill it?"
131,"[131, 'q1_11', 'verse', 'v20', 'label']",20
132,"[132, 'q1_11', 'verse', 'v20', 'content']","Behold, I received a command to bless:"
133,"[133, 'q2_11', 'verse', 'v20', 'note', 'x']",#ch.22:12;Gen. 12:2;22:17
134,"[134, 'q2_11', 'verse', 'v20', 'content']","he has blessed, and"
135,"[135, 'q2_11', 'verse', 'v20', 'note', 'x']",#ch.22:18
136,"[136, 'q2_11', 'verse', 'v20', 'content']",I cannot revoke it.
137,"['v020_ESV_NUM_023', 137, 'q1_11', 'verse', 'v20', 'plain_text']","20 Behold, I received a command to bless: he has blessed, and I cannot revoke it."
138,"[138, 'q1_12', 'verse', 'v21', 'label']",21
139,"[139, 'q1_12', 'verse', 'v21', 'note', 'x']",#[Jer. 50:20]
140,"[140, 'q1_12', 'verse', 'v21', 'content']","He has not beheld misfortune in Jacob,"
141,"[141, 'q2_12', 'verse', 'v21', 'content']",nor has he seen trouble in Israel.
142,"[142, 'q1_13', 'verse', 'v21', 'content']",The
143,"[143, 'q1_13', 'verse', 'v21', 'nd']",Lord
144,"[144, 'q1_13', 'verse', 'v21', 'content']","their God is with them,"
145,"[145, 'q2_13', 'verse', 'v21', 'content']",and the shout of a king is among them.
146,"['v021_ESV_NUM_023', 146, 'q1_12', 'verse', 'v21', 'plain_text']","21 He has not beheld misfortune in Jacob, nor has he seen trouble in Israel. The Lord their God is with them, and the shout of a king is among them."
147,"[147, 'q1_14', 'verse', 'v22', 'label']",22
148,"[148, 'q1_14', 'verse', 'v22', 'note', 'x']",#ch.24:8
149,"[149, 'q1_14', 'verse', 'v22', 'content']",God brings them out of Egypt
150,"[150, 'q2_14', 'verse', 'v22', 'content']",and is for them like
151,"[151, 'q2_14', 'verse', 'v22', 'note', 'x']",#Deut. 33:17;Job 39:9-12;Ps. 22:21;92:10
152,"[152, 'q2_14', 'verse', 'v22', 'content']",the horns of the wild ox.
153,"['v022_ESV_NUM_023', 153, 'q1_14', 'verse', 'v22', 'plain_text']",22 God brings them out of Egypt and is for them like the horns of the wild ox.
154,"[154, 'q1_15', 'verse', 'v23', 'label']",23
155,"[155, 'q1_15', 'verse', 'v23', 'content']","For there is no enchantment against Jacob,"
156,"[156, 'q2_15', 'verse', 'v23', 'content']",no
157,"[157, 'q2_15', 'verse', 'v23', 'note', 'x']",#ch.22:7
158,"[158, 'q2_15', 'verse', 'v23', 'content']",divination against Israel;
159,"[159, 'q1_16', 'verse', 'v23', 'content']","now it shall be said of Jacob and Israel,"
160,"[160, 'q2_16', 'verse', 'v23', 'note', 'x']",#Ps. 44:1
161,"[161, 'q2_16', 'verse', 'v23', 'content']",‘What has God wrought!’
162,"['v023_ESV_NUM_023', 162, 'q1_15', 'verse', 'v23', 'plain_text']","23 For there is no enchantment against Jacob, no divination against Israel; now it shall be said of Jacob and Israel, ‘What has God wrought!’"
163,"[163, 'q1_17', 'verse', 'v24', 'label']",24
164,"[164, 'q1_17', 'verse', 'v24', 'content']","Behold, a people!"
165,"[165, 'q1_17', 'verse', 'v24', 'note', 'x']",#Gen. 49:9
166,"[166, 'q1_17', 'verse', 'v24', 'content']",As a lioness it rises up
167,"[167, 'q2_17', 'verse', 'v24', 'content']",and as a lion it lifts itself;
168,"[168, 'q1_18', 'verse', 'v24', 'note', 'x']",#Gen. 49:27
169,"[169, 'q1_18', 'verse', 'v24', 'content']",it does not lie down until it has devoured the prey
170,"[170, 'q2_18', 'verse', 'v24', 'content']",and drunk the blood of the slain.”
171,"['v024_ESV_NUM_023', 171, 'q1_17', 'verse', 'v24', 'plain_text']","24 Behold, a people! As a lioness it rises up and as a lion it lifts itself; it does not lie down until it has devoured the prey and drunk the blood of the slain.”"
172,"[172, 'p4', 'verse', 'v25', 'label']",25
173,"[173, 'p4', 'verse', 'v25', 'content']","And Balak said to Balaam, “Do not curse them at all, and do not bless them at all.”"
174,"['v025_ESV_NUM_023', 174, 'p4', 'verse', 'v25', 'plain_text']","25 And Balak said to Balaam, “Do not curse them at all, and do not bless them at all.”"
175,"[175, 'p4', 'verse', 'v26', 'label']",26
176,"[176, 'p4', 'verse', 'v26', 'content']","But Balaam answered Balak, “Did I not tell you,"
177,"[177, 'p4', 'verse', 'v26', 'note', 'x']",#See ch.22:18
178,"[178, 'p4', 'verse', 'v26', 'content']",‘All that the
179,"[179, 'p4', 'verse', 'v26', 'nd']",Lord
180,"[180, 'p4', 'verse', 'v26', 'content']","says, that I must do’?”"
