id,tag,text
1,"[1, 'label']",26
2,"[2, 's1', 'heading']",Census of the New Generation
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']",#ch.25:9
5,"[5, 'p1', 'verse', 'v1', 'content']","After the plague, the"
6,"[6, 'p1', 'verse', 'v1', 'nd']",Lord
7,"[7, 'p1', 'verse', 'v1', 'content']","said to Moses and to Eleazar the son of Aaron, the priest,"
8,"['v001_ESV_NUM_026', 8, 'p1', 'verse', 'v1', 'plain_text']","1 After the plague, the Lord said to Moses and to Eleazar the son of Aaron, the priest,"
9,"[9, 'p1', 'verse', 'v2', 'label']",2
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']","#ch.1:2,3;Ex. 30:12;38:25,26"
11,"[11, 'p1', 'verse', 'v2', 'content']","“Take a census of all the congregation of the people of Israel, from twenty years old and upward, by their fathers’ houses, all in Israel who are able to go to war.”"
12,"['v002_ESV_NUM_026', 12, 'p1', 'verse', 'v2', 'plain_text']","2 “Take a census of all the congregation of the people of Israel, from twenty years old and upward, by their fathers’ houses, all in Israel who are able to go to war.”"
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'content']",And Moses and Eleazar the priest spoke with them
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']",#ver.63;See ch.22:1
16,"[16, 'p1', 'verse', 'v3', 'content']","in the plains of Moab by the Jordan at Jericho, saying,"
17,"['v003_ESV_NUM_026', 17, 'p1', 'verse', 'v3', 'plain_text']","3 And Moses and Eleazar the priest spoke with them in the plains of Moab by the Jordan at Jericho, saying,"
18,"[18, 'p1', 'verse', 'v4', 'label']",4
19,"[19, 'p1', 'verse', 'v4', 'content']","“Take a census of the people,"
20,"[20, 'p1', 'verse', 'v4', 'note', 'f']",#26:4Take a census of the peopleis implied (compare verse 2)
21,"[21, 'p1', 'verse', 'v4', 'content']","from twenty years old and upward,” as the"
22,"[22, 'p1', 'verse', 'v4', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']",#ch.1:1
24,"[24, 'p1', 'verse', 'v4', 'content']",commanded Moses. The people of Israel who came out of the land of Egypt were:
25,"['v004_ESV_NUM_026', 25, 'p1', 'verse', 'v4', 'plain_text']","4 “Take a census of the people, from twenty years old and upward,” as the Lord commanded Moses. The people of Israel who came out of the land of Egypt were:"
26,"[26, 'p2', 'verse', 'v5', 'label']",5
27,"[27, 'p2', 'verse', 'v5', 'note', 'x']","#Gen. 46:8,9;Ex. 6:14;1 Chr. 5:1-3"
28,"[28, 'p2', 'verse', 'v5', 'content']","Reuben, the firstborn of Israel; the sons of Reuben: of Hanoch, the clan of the Hanochites; of Pallu, the clan of the Palluites;"
29,"['v005_ESV_NUM_026', 29, 'p2', 'verse', 'v5', 'plain_text']","5 Reuben, the firstborn of Israel; the sons of Reuben: of Hanoch, the clan of the Hanochites; of Pallu, the clan of the Palluites;"
30,"[30, 'p2', 'verse', 'v6', 'label']",6
31,"[31, 'p2', 'verse', 'v6', 'content']","of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites."
32,"['v006_ESV_NUM_026', 32, 'p2', 'verse', 'v6', 'plain_text']","6 of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites."
33,"[33, 'p2', 'verse', 'v7', 'label']",7
34,"[34, 'p2', 'verse', 'v7', 'content']","These are the clans of the Reubenites, and those listed were"
35,"[35, 'p2', 'verse', 'v7', 'note', 'x']",#[ch.1:21]
36,"[36, 'p2', 'verse', 'v7', 'content']","43,730."
37,"['v007_ESV_NUM_026', 37, 'p2', 'verse', 'v7', 'plain_text']","7 These are the clans of the Reubenites, and those listed were 43,730."
38,"[38, 'p2', 'verse', 'v8', 'label']",8
39,"[39, 'p2', 'verse', 'v8', 'content']",And the sons of Pallu: Eliab.
40,"['v008_ESV_NUM_026', 40, 'p2', 'verse', 'v8', 'plain_text']",8 And the sons of Pallu: Eliab.
41,"[41, 'p2', 'verse', 'v9', 'label']",9
42,"[42, 'p2', 'verse', 'v9', 'content']","The sons of Eliab: Nemuel, Dathan, and Abiram. These are the Dathan and Abiram,"
43,"[43, 'p2', 'verse', 'v9', 'note', 'x']",#ch.1:16;16:2
44,"[44, 'p2', 'verse', 'v9', 'content']","chosen from the congregation, who contended against Moses and Aaron in the company of Korah, when they contended against the"
45,"[45, 'p2', 'verse', 'v9', 'nd']",Lord
46,"['v009_ESV_NUM_026', 46, 'p2', 'verse', 'v9', 'plain_text']","9 The sons of Eliab: Nemuel, Dathan, and Abiram. These are the Dathan and Abiram, chosen from the congregation, who contended against Moses and Aaron in the company of Korah, when they contended against the Lord"
47,"[47, 'p2', 'verse', 'v10', 'label']",10
48,"[48, 'p2', 'verse', 'v10', 'content']",and
49,"[49, 'p2', 'verse', 'v10', 'note', 'x']",#See ch.16:31-35
50,"[50, 'p2', 'verse', 'v10', 'content']","the earth opened its mouth and swallowed them up together with Korah, when that company died, when the fire devoured 250 men, and"
51,"[51, 'p2', 'verse', 'v10', 'note', 'x']",#ch.16:38;[1 Cor. 10:6;2 Pet. 2:6]
52,"[52, 'p2', 'verse', 'v10', 'content']",they became a warning.
53,"['v010_ESV_NUM_026', 53, 'p2', 'verse', 'v10', 'plain_text']","10 and the earth opened its mouth and swallowed them up together with Korah, when that company died, when the fire devoured 250 men, and they became a warning."
54,"[54, 'p2', 'verse', 'v11', 'label']",11
55,"[55, 'p2', 'verse', 'v11', 'content']",But
56,"[56, 'p2', 'verse', 'v11', 'note', 'x']",#Ex. 6:24;1 Chr. 6:22;[ch.16:32]
57,"[57, 'p2', 'verse', 'v11', 'content']",the sons of Korah did not die.
58,"['v011_ESV_NUM_026', 58, 'p2', 'verse', 'v11', 'plain_text']",11 But the sons of Korah did not die.
59,"[59, 'p3', 'verse', 'v12', 'label']",12
60,"[60, 'p3', 'verse', 'v12', 'content']",The sons of
61,"[61, 'p3', 'verse', 'v12', 'note', 'x']",#Gen. 46:10;Ex. 6:15;1 Chr. 4:24
62,"[62, 'p3', 'verse', 'v12', 'content']","Simeon according to their clans: of Nemuel, the clan of the Nemuelites; of Jamin, the clan of the Jaminites; of Jachin, the clan of the Jachinites;"
63,"['v012_ESV_NUM_026', 63, 'p3', 'verse', 'v12', 'plain_text']","12 The sons of Simeon according to their clans: of Nemuel, the clan of the Nemuelites; of Jamin, the clan of the Jaminites; of Jachin, the clan of the Jachinites;"
64,"[64, 'p3', 'verse', 'v13', 'label']",13
65,"[65, 'p3', 'verse', 'v13', 'content']","of Zerah, the clan of the Zerahites; of Shaul, the clan of the Shaulites."
66,"['v013_ESV_NUM_026', 66, 'p3', 'verse', 'v13', 'plain_text']","13 of Zerah, the clan of the Zerahites; of Shaul, the clan of the Shaulites."
67,"[67, 'p3', 'verse', 'v14', 'label']",14
68,"[68, 'p3', 'verse', 'v14', 'content']","These are the clans of the Simeonites,"
69,"[69, 'p3', 'verse', 'v14', 'note', 'x']",#[ch.1:23]
