id,tag,text
1,"[1, 'label']",16
2,"[2, 's1', 'heading']",Korah’s Rebellion
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ch.27:3;Ex. 6:16,18,21;Jude 11"
6,"[6, 'p1', 'verse', 'v1', 'content']","Korah the son of Izhar, son of Kohath, son of Levi, and"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#ch.26:9
8,"[8, 'p1', 'verse', 'v1', 'content']","Dathan and Abiram the sons of Eliab, and On the son of Peleth, sons of Reuben, took men."
9,"['v001_ESV_NUM_016', 9, 'p1', 'verse', 'v1', 'plain_text']","1 Now Korah the son of Izhar, son of Kohath, son of Levi, and Dathan and Abiram the sons of Eliab, and On the son of Peleth, sons of Reuben, took men."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']","And they rose up before Moses, with a number of the people of Israel, 250 chiefs of the congregation, chosen from the assembly, well-known men."
12,"['v002_ESV_NUM_016', 12, 'p1', 'verse', 'v2', 'plain_text']","2 And they rose up before Moses, with a number of the people of Israel, 250 chiefs of the congregation, chosen from the assembly, well-known men."
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'note', 'x']",#Ps. 106:16-18
15,"[15, 'p1', 'verse', 'v3', 'content']","They assembled themselves together against Moses and against Aaron and said to them,"
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#ver.7
17,"[17, 'p1', 'verse', 'v3', 'content']",“You have gone too far! For
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']",#SeeEx. 19:6
19,"[19, 'p1', 'verse', 'v3', 'content']","all in the congregation are holy, every one of them, and the"
20,"[20, 'p1', 'verse', 'v3', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v3', 'content']",is among them. Why then do you exalt yourselves above the assembly of the
22,"[22, 'p1', 'verse', 'v3', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v3', 'content']",?”
24,"['v003_ESV_NUM_016', 24, 'p1', 'verse', 'v3', 'plain_text']","3 They assembled themselves together against Moses and against Aaron and said to them, “You have gone too far! For all in the congregation are holy, every one of them, and the Lord is among them. Why then do you exalt yourselves above the assembly of the Lord ?”"
25,"[25, 'p1', 'verse', 'v4', 'label']",4
26,"[26, 'p1', 'verse', 'v4', 'content']","When Moses heard it,"
27,"[27, 'p1', 'verse', 'v4', 'note', 'x']",#ch.14:5;20:6
28,"[28, 'p1', 'verse', 'v4', 'content']","he fell on his face,"
29,"['v004_ESV_NUM_016', 29, 'p1', 'verse', 'v4', 'plain_text']","4 When Moses heard it, he fell on his face,"
30,"[30, 'p1', 'verse', 'v5', 'label']",5
31,"[31, 'p1', 'verse', 'v5', 'content']","and he said to Korah and all his company, “In the morning the"
32,"[32, 'p1', 'verse', 'v5', 'nd']",Lord
33,"[33, 'p1', 'verse', 'v5', 'content']",will show
34,"[34, 'p1', 'verse', 'v5', 'note', 'x']",#[2 Tim. 2:19]
35,"[35, 'p1', 'verse', 'v5', 'content']","who is his,"
36,"[36, 'p1', 'verse', 'v5', 'note', 'f']",#16:5SeptuagintTheLordknows those who are his
37,"[37, 'p1', 'verse', 'v5', 'content']",and who is
38,"[38, 'p1', 'verse', 'v5', 'note', 'x']",#ver.3
39,"[39, 'p1', 'verse', 'v5', 'content']","holy, and will bring him near to him. The one"
40,"[40, 'p1', 'verse', 'v5', 'note', 'x']",#ch.17:5;1 Sam. 2:28;Ps. 105:26;[Ex. 28:1]
41,"[41, 'p1', 'verse', 'v5', 'content']",whom he chooses he will
42,"[42, 'p1', 'verse', 'v5', 'note', 'x']","#ch.3:10;Lev. 10:3;Ps. 65:4;Ezek. 40:46;44:15,16"
43,"[43, 'p1', 'verse', 'v5', 'content']",bring near to him.
44,"['v005_ESV_NUM_016', 44, 'p1', 'verse', 'v5', 'plain_text']","5 and he said to Korah and all his company, “In the morning the Lord will show who is his, and who is holy, and will bring him near to him. The one whom he chooses he will bring near to him."
45,"[45, 'p1', 'verse', 'v6', 'label']",6
46,"[46, 'p1', 'verse', 'v6', 'content']",Do this: take
47,"[47, 'p1', 'verse', 'v6', 'note', 'x']",#Lev. 10:1
48,"[48, 'p1', 'verse', 'v6', 'content']","censers, Korah and all his company;"
49,"['v006_ESV_NUM_016', 49, 'p1', 'verse', 'v6', 'plain_text']","6 Do this: take censers, Korah and all his company;"
50,"[50, 'p1', 'verse', 'v7', 'label']",7
51,"[51, 'p1', 'verse', 'v7', 'content']",put fire in them and put incense on them before the
52,"[52, 'p1', 'verse', 'v7', 'nd']",Lord
53,"[53, 'p1', 'verse', 'v7', 'content']","tomorrow, and the man whom the"
54,"[54, 'p1', 'verse', 'v7', 'nd']",Lord
55,"[55, 'p1', 'verse', 'v7', 'content']",chooses shall be the holy one.
56,"[56, 'p1', 'verse', 'v7', 'note', 'x']",#ver.3
57,"[57, 'p1', 'verse', 'v7', 'content']","You have gone too far, sons of Levi!”"
