id,tag,text
1,"[1, 'label']",32
2,"[2, 's1', 'heading']",Reuben and Gad Settle in Gilead
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now the people of Reuben and the people of Gad had a very great number of livestock. And they saw the land of
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ver.3, 35;See ch.21:32"
6,"[6, 'p1', 'verse', 'v1', 'content']","Jazer and the land of Gilead, and behold, the place was a place for livestock."
7,"['v001_ESV_NUM_032', 7, 'p1', 'verse', 'v1', 'plain_text']","1 Now the people of Reuben and the people of Gad had a very great number of livestock. And they saw the land of Jazer and the land of Gilead, and behold, the place was a place for livestock."
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","So the people of Gad and the people of Reuben came and said to Moses and to Eleazar the priest and to the chiefs of the congregation,"
10,"['v002_ESV_NUM_032', 10, 'p1', 'verse', 'v2', 'plain_text']","2 So the people of Gad and the people of Reuben came and said to Moses and to Eleazar the priest and to the chiefs of the congregation,"
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'note', 'x']",#ver.34
13,"[13, 'p1', 'verse', 'v3', 'content']","“Ataroth,"
14,"[14, 'p1', 'verse', 'v3', 'note', 'x']",#ver.34;See ch.21:30
15,"[15, 'p1', 'verse', 'v3', 'content']","Dibon, Jazer, Nimrah, Heshbon, Elealeh, Sebam,"
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']","#ver.38;ch.33:47;Deut. 32:49;1 Chr. 5:8;Isa. 15:2;46:1;Jer. 48:1,22"
17,"[17, 'p1', 'verse', 'v3', 'content']","Nebo, and Beon,"
18,"['v003_ESV_NUM_032', 18, 'p1', 'verse', 'v3', 'plain_text']","3 “Ataroth, Dibon, Jazer, Nimrah, Heshbon, Elealeh, Sebam, Nebo, and Beon,"
19,"[19, 'p1', 'verse', 'v4', 'label']",4
20,"[20, 'p1', 'verse', 'v4', 'content']",the land
21,"[21, 'p1', 'verse', 'v4', 'note', 'x']","#ch.21:24,34;[ver.33]"
22,"[22, 'p1', 'verse', 'v4', 'content']",that the
23,"[23, 'p1', 'verse', 'v4', 'nd']",Lord
24,"[24, 'p1', 'verse', 'v4', 'content']","struck down before the congregation of Israel, is a land for livestock, and your servants have livestock.”"
25,"['v004_ESV_NUM_032', 25, 'p1', 'verse', 'v4', 'plain_text']","4 the land that the Lord struck down before the congregation of Israel, is a land for livestock, and your servants have livestock.”"
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']","And they said, “If we have found favor in your sight, let this land be given to your servants for a possession. Do not take us across the Jordan.”"
28,"['v005_ESV_NUM_032', 28, 'p1', 'verse', 'v5', 'plain_text']","5 And they said, “If we have found favor in your sight, let this land be given to your servants for a possession. Do not take us across the Jordan.”"
29,"[29, 'p2', 'verse', 'v6', 'label']",6
30,"[30, 'p2', 'verse', 'v6', 'content']","But Moses said to the people of Gad and to the people of Reuben, “Shall your brothers go to the war while you sit here?"
31,"['v006_ESV_NUM_032', 31, 'p2', 'verse', 'v6', 'plain_text']","6 But Moses said to the people of Gad and to the people of Reuben, “Shall your brothers go to the war while you sit here?"
32,"[32, 'p2', 'verse', 'v7', 'label']",7
33,"[33, 'p2', 'verse', 'v7', 'content']",Why will you discourage the heart of the people of Israel from going over into the land that the
34,"[34, 'p2', 'verse', 'v7', 'nd']",Lord
35,"[35, 'p2', 'verse', 'v7', 'content']",has given them?
36,"['v007_ESV_NUM_032', 36, 'p2', 'verse', 'v7', 'plain_text']",7 Why will you discourage the heart of the people of Israel from going over into the land that the Lord has given them?
37,"[37, 'p2', 'verse', 'v8', 'label']",8
38,"[38, 'p2', 'verse', 'v8', 'content']","Your fathers did this,"
39,"[39, 'p2', 'verse', 'v8', 'note', 'x']","#See ch.13:3,21-33;Deut. 1:22-28"
40,"[40, 'p2', 'verse', 'v8', 'content']",when I sent them from Kadesh-barnea to see the land.
41,"['v008_ESV_NUM_032', 41, 'p2', 'verse', 'v8', 'plain_text']","8 Your fathers did this, when I sent them from Kadesh-barnea to see the land."
42,"[42, 'p2', 'verse', 'v9', 'label']",9
43,"[43, 'p2', 'verse', 'v9', 'content']","For when they went up to the Valley of Eshcol and saw the land, they discouraged the heart of the people of Israel from going into the land that the"
44,"[44, 'p2', 'verse', 'v9', 'nd']",Lord
45,"[45, 'p2', 'verse', 'v9', 'content']",had given them.
46,"['v009_ESV_NUM_032', 46, 'p2', 'verse', 'v9', 'plain_text']","9 For when they went up to the Valley of Eshcol and saw the land, they discouraged the heart of the people of Israel from going into the land that the Lord had given them."
47,"[47, 'p2', 'verse', 'v10', 'label']",10
48,"[48, 'p2', 'verse', 'v10', 'note', 'x']","#For ver. 10-12, seeDeut. 1:34-36"
49,"[49, 'p2', 'verse', 'v10', 'content']",And the
50,"[50, 'p2', 'verse', 'v10', 'nd']",Lord
51,"[51, 'p2', 'verse', 'v10', 'content']","’s anger was kindled on that day, and he swore, saying,"
52,"['v010_ESV_NUM_032', 52, 'p2', 'verse', 'v10', 'plain_text']","10 And the Lord ’s anger was kindled on that day, and he swore, saying,"
53,"[53, 'p2', 'verse', 'v11', 'label']",11
54,"[54, 'p2', 'verse', 'v11', 'content']","‘Surely none of the men who came up out of Egypt,"
55,"[55, 'p2', 'verse', 'v11', 'note', 'x']",#ch.14:29
56,"[56, 'p2', 'verse', 'v11', 'content']","from twenty years old and upward, shall see the land that I swore to give"
57,"[57, 'p2', 'verse', 'v11', 'note', 'x']",#SeeGen. 50:24
58,"[58, 'p2', 'verse', 'v11', 'content']","to Abraham, to Isaac, and to Jacob, because they have not wholly followed me,"
59,"['v011_ESV_NUM_032', 59, 'p2', 'verse', 'v11', 'plain_text']","11 ‘Surely none of the men who came up out of Egypt, from twenty years old and upward, shall see the land that I swore to give to Abraham, to Isaac, and to Jacob, because they have not wholly followed me,"
60,"[60, 'p2', 'verse', 'v12', 'label']",12
61,"[61, 'p2', 'verse', 'v12', 'content']",none except Caleb the son of Jephunneh the
62,"[62, 'p2', 'verse', 'v12', 'note', 'x']",#Josh. 14:6;15:17
63,"[63, 'p2', 'verse', 'v12', 'content']","Kenizzite and Joshua the son of Nun, for"
64,"[64, 'p2', 'verse', 'v12', 'note', 'x']","#ch.14:24;Deut. 1:36;Josh. 14:8,9"
65,"[65, 'p2', 'verse', 'v12', 'content']",they have wholly followed the
66,"[66, 'p2', 'verse', 'v12', 'nd']",Lord
67,"[67, 'p2', 'verse', 'v12', 'content']",.’
68,"['v012_ESV_NUM_032', 68, 'p2', 'verse', 'v12', 'plain_text']","12 none except Caleb the son of Jephunneh the Kenizzite and Joshua the son of Nun, for they have wholly followed the Lord .’"
69,"[69, 'p2', 'verse', 'v13', 'label']",13
70,"[70, 'p2', 'verse', 'v13', 'content']",And the
71,"[71, 'p2', 'verse', 'v13', 'nd']",Lord
72,"[72, 'p2', 'verse', 'v13', 'content']","’s anger was kindled against Israel, and he made them"
73,"[73, 'p2', 'verse', 'v13', 'note', 'x']",#See ch.14:33-35
74,"[74, 'p2', 'verse', 'v13', 'content']","wander in the wilderness forty years, until"
75,"[75, 'p2', 'verse', 'v13', 'note', 'x']","#ch.26:64,65"
76,"[76, 'p2', 'verse', 'v13', 'content']",all the generation that had done evil in the sight of the
77,"[77, 'p2', 'verse', 'v13', 'nd']",Lord
78,"[78, 'p2', 'verse', 'v13', 'content']",was gone.
79,"['v013_ESV_NUM_032', 79, 'p2', 'verse', 'v13', 'plain_text']","13 And the Lord ’s anger was kindled against Israel, and he made them wander in the wilderness forty years, until all the generation that had done evil in the sight of the Lord was gone."
80,"[80, 'p2', 'verse', 'v14', 'label']",14
81,"[81, 'p2', 'verse', 'v14', 'content']","And behold, you have risen in your fathers’ place, a brood of sinful men, to increase still more the fierce anger of the"
82,"[82, 'p2', 'verse', 'v14', 'nd']",Lord
83,"[83, 'p2', 'verse', 'v14', 'content']",against Israel!
84,"['v014_ESV_NUM_032', 84, 'p2', 'verse', 'v14', 'plain_text']","14 And behold, you have risen in your fathers’ place, a brood of sinful men, to increase still more the fierce anger of the Lord against Israel!"
85,"[85, 'p2', 'verse', 'v15', 'label']",15
86,"[86, 'p2', 'verse', 'v15', 'content']",For if you
87,"[87, 'p2', 'verse', 'v15', 'note', 'x']","#[Deut. 30:17;Josh. 22:16,18;2 Chr. 7:19,20;15:2]"
88,"[88, 'p2', 'verse', 'v15', 'content']","turn away from following him, he will again abandon them in the wilderness, and you will destroy all this people.”"
89,"['v015_ESV_NUM_032', 89, 'p2', 'verse', 'v15', 'plain_text']","15 For if you turn away from following him, he will again abandon them in the wilderness, and you will destroy all this people.”"
90,"[90, 'p3', 'verse', 'v16', 'label']",16
91,"[91, 'p3', 'verse', 'v16', 'content']","Then they came near to him and said,"
92,"[92, 'p3', 'verse', 'v16', 'note', 'x']",#ver.24
93,"[93, 'p3', 'verse', 'v16', 'content']","“We will build sheepfolds here for our livestock, and cities for our little ones,"
94,"['v016_ESV_NUM_032', 94, 'p3', 'verse', 'v16', 'plain_text']","16 Then they came near to him and said, “We will build sheepfolds here for our livestock, and cities for our little ones,"
95,"[95, 'p3', 'verse', 'v17', 'label']",17
96,"[96, 'p3', 'verse', 'v17', 'content']",but
97,"[97, 'p3', 'verse', 'v17', 'note', 'x']","#Josh. 4:12,13"
98,"[98, 'p3', 'verse', 'v17', 'content']","we will take up arms, ready to go before the people of Israel, until we have brought them to their place. And our little ones shall live in the fortified cities because of the inhabitants of the land."
99,"['v017_ESV_NUM_032', 99, 'p3', 'verse', 'v17', 'plain_text']","17 but we will take up arms, ready to go before the people of Israel, until we have brought them to their place. And our little ones shall live in the fortified cities because of the inhabitants of the land."
100,"[100, 'p3', 'verse', 'v18', 'label']",18
101,"[101, 'p3', 'verse', 'v18', 'note', 'x']",#Josh. 22:4
102,"[102, 'p3', 'verse', 'v18', 'content']",We will not return to our homes until each of the people of Israel has gained his inheritance.
