id,tag,text
1,"[1, 'label']",30
2,"[2, 's1', 'heading']",Men and Vows
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Moses spoke to
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ch.1:4,16;7:2"
6,"[6, 'p1', 'verse', 'v1', 'content']","the heads of the tribes of the people of Israel, saying, “This is what the"
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",has commanded.
9,"['v001_ESV_NUM_030', 9, 'p1', 'verse', 'v1', 'plain_text']","1 Moses spoke to the heads of the tribes of the people of Israel, saying, “This is what the Lord has commanded."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'note', 'x']",#Deut. 23:21;Eccles. 5:4;SeeLev. 27:2
12,"[12, 'p1', 'verse', 'v2', 'content']",If a man vows a vow to the
13,"[13, 'p1', 'verse', 'v2', 'nd']",Lord
14,"[14, 'p1', 'verse', 'v2', 'content']",", or"
15,"[15, 'p1', 'verse', 'v2', 'note', 'x']",#SeeLev. 5:4
16,"[16, 'p1', 'verse', 'v2', 'content']","swears an oath to bind himself by a pledge, he shall not break his word."
17,"[17, 'p1', 'verse', 'v2', 'note', 'x']","#Job 22:27;Ps. 22:25;50:14;66:13,14;116:14,18;Nah. 1:15"
18,"[18, 'p1', 'verse', 'v2', 'content']",He shall do according to all that proceeds out of his mouth.
19,"[19, 's1', 'heading']",Women and Vows
20,"['v002_ESV_NUM_030', 20, 'p1', 'verse', 'v2', 'plain_text']","2 If a man vows a vow to the Lord , or swears an oath to bind himself by a pledge, he shall not break his word. He shall do according to all that proceeds out of his mouth."
21,"[21, 'p2', 'verse', 'v3', 'label']",3
22,"[22, 'p2', 'verse', 'v3', 'content']",“If a woman vows a vow to the
23,"[23, 'p2', 'verse', 'v3', 'nd']",Lord
24,"[24, 'p2', 'verse', 'v3', 'content']","and binds herself by a pledge, while within her father’s house in her youth,"
25,"['v003_ESV_NUM_030', 25, 'p2', 'verse', 'v3', 'plain_text']","3 “If a woman vows a vow to the Lord and binds herself by a pledge, while within her father’s house in her youth,"
26,"[26, 'p2', 'verse', 'v4', 'label']",4
