id,tag,text
1,"[1, 'label']",33
2,"[2, 's1', 'heading']",Recounting Israel’s Journey
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","These are the stages of the people of Israel, when they went out of the land of Egypt by their companies under the leadership of Moses and Aaron."
5,"['v001_ESV_NUM_033', 5, 'p1', 'verse', 'v1', 'plain_text']","1 These are the stages of the people of Israel, when they went out of the land of Egypt by their companies under the leadership of Moses and Aaron."
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']","Moses wrote down their starting places,"
8,"[8, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.9:17-23
9,"[9, 'p1', 'verse', 'v2', 'content']","stage by stage, by command of the"
10,"[10, 'p1', 'verse', 'v2', 'nd']",Lord
11,"[11, 'p1', 'verse', 'v2', 'content']",", and these are their stages according to their starting places."
12,"['v002_ESV_NUM_033', 12, 'p1', 'verse', 'v2', 'plain_text']","2 Moses wrote down their starting places, stage by stage, by command of the Lord , and these are their stages according to their starting places."
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'content']",They
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 12:37
16,"[16, 'p1', 'verse', 'v3', 'content']",set out from Rameses in
17,"[17, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 12:2;13:4
18,"[18, 'p1', 'verse', 'v3', 'content']","the first month, on the fifteenth day of the first month. On the day after the Passover, the people of Israel went out"
19,"[19, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 14:8
20,"[20, 'p1', 'verse', 'v3', 'content']","triumphantly in the sight of all the Egyptians,"
21,"['v003_ESV_NUM_033', 21, 'p1', 'verse', 'v3', 'plain_text']","3 They set out from Rameses in the first month, on the fifteenth day of the first month. On the day after the Passover, the people of Israel went out triumphantly in the sight of all the Egyptians,"
22,"[22, 'p1', 'verse', 'v4', 'label']",4
23,"[23, 'p1', 'verse', 'v4', 'content']","while the Egyptians were burying all their firstborn,"
24,"[24, 'p1', 'verse', 'v4', 'note', 'x']",#Ex. 12:29
25,"[25, 'p1', 'verse', 'v4', 'content']",whom the
26,"[26, 'p1', 'verse', 'v4', 'nd']",Lord
27,"[27, 'p1', 'verse', 'v4', 'content']",had struck down among them.
28,"[28, 'p1', 'verse', 'v4', 'note', 'x']",#Ex. 12:12;[Isa. 19:1]
29,"[29, 'p1', 'verse', 'v4', 'content']",On their gods also the
30,"[30, 'p1', 'verse', 'v4', 'nd']",Lord
31,"[31, 'p1', 'verse', 'v4', 'content']",executed judgments.
32,"['v004_ESV_NUM_033', 32, 'p1', 'verse', 'v4', 'plain_text']","4 while the Egyptians were burying all their firstborn, whom the Lord had struck down among them. On their gods also the Lord executed judgments."
33,"[33, 'p2', 'verse', 'v5', 'label']",5
34,"[34, 'p2', 'verse', 'v5', 'content']",So the people of Israel set out from Rameses and camped at
35,"[35, 'p2', 'verse', 'v5', 'note', 'x']",#Ex. 12:37
36,"[36, 'p2', 'verse', 'v5', 'content']",Succoth.
37,"['v005_ESV_NUM_033', 37, 'p2', 'verse', 'v5', 'plain_text']",5 So the people of Israel set out from Rameses and camped at Succoth.
38,"[38, 'p2', 'verse', 'v6', 'label']",6
39,"[39, 'p2', 'verse', 'v6', 'content']",And they set out from Succoth and camped at
40,"[40, 'p2', 'verse', 'v6', 'note', 'x']",#Ex. 13:20
41,"[41, 'p2', 'verse', 'v6', 'content']","Etham, which is on the edge of the wilderness."
42,"['v006_ESV_NUM_033', 42, 'p2', 'verse', 'v6', 'plain_text']","6 And they set out from Succoth and camped at Etham, which is on the edge of the wilderness."
43,"[43, 'p2', 'verse', 'v7', 'label']",7
44,"[44, 'p2', 'verse', 'v7', 'content']",And they set out from Etham and turned back to
45,"[45, 'p2', 'verse', 'v7', 'note', 'x']","#Ex. 14:2,9"
46,"[46, 'p2', 'verse', 'v7', 'content']","Pi-hahiroth, which is east of Baal-zephon, and they camped before Migdol."
47,"['v007_ESV_NUM_033', 47, 'p2', 'verse', 'v7', 'plain_text']","7 And they set out from Etham and turned back to Pi-hahiroth, which is east of Baal-zephon, and they camped before Migdol."
48,"[48, 'p2', 'verse', 'v8', 'label']",8
49,"[49, 'p2', 'verse', 'v8', 'content']",And they set out from before Hahiroth
50,"[50, 'p2', 'verse', 'v8', 'note', 'f']",#33:8Some manuscripts and versionsPi-hahiroth
51,"[51, 'p2', 'verse', 'v8', 'content']",and
52,"[52, 'p2', 'verse', 'v8', 'note', 'x']",#Ex. 14:22
53,"[53, 'p2', 'verse', 'v8', 'content']","passed through the midst of the sea into the wilderness, and they"
54,"[54, 'p2', 'verse', 'v8', 'note', 'x']","#Ex. 15:22,23"
55,"[55, 'p2', 'verse', 'v8', 'content']",went a three days’ journey in the wilderness of Etham and camped at Marah.
56,"['v008_ESV_NUM_033', 56, 'p2', 'verse', 'v8', 'plain_text']","8 And they set out from before Hahiroth and passed through the midst of the sea into the wilderness, and they went a three days’ journey in the wilderness of Etham and camped at Marah."
57,"[57, 'p2', 'verse', 'v9', 'label']",9
58,"[58, 'p2', 'verse', 'v9', 'content']",And they set out from Marah and came to
59,"[59, 'p2', 'verse', 'v9', 'note', 'x']",#Ex. 15:27
60,"[60, 'p2', 'verse', 'v9', 'content']","Elim; at Elim there were twelve springs of water and seventy palm trees, and they camped there."
61,"['v009_ESV_NUM_033', 61, 'p2', 'verse', 'v9', 'plain_text']","9 And they set out from Marah and came to Elim; at Elim there were twelve springs of water and seventy palm trees, and they camped there."
62,"[62, 'p2', 'verse', 'v10', 'label']",10
63,"[63, 'p2', 'verse', 'v10', 'content']",And they set out from Elim and camped by the Red Sea.
64,"['v010_ESV_NUM_033', 64, 'p2', 'verse', 'v10', 'plain_text']",10 And they set out from Elim and camped by the Red Sea.
65,"[65, 'p2', 'verse', 'v11', 'label']",11
66,"[66, 'p2', 'verse', 'v11', 'content']",And they set out from the Red Sea and camped in
67,"[67, 'p2', 'verse', 'v11', 'note', 'x']",#Ex. 16:1
68,"[68, 'p2', 'verse', 'v11', 'content']",the wilderness of Sin.
69,"['v011_ESV_NUM_033', 69, 'p2', 'verse', 'v11', 'plain_text']",11 And they set out from the Red Sea and camped in the wilderness of Sin.
70,"[70, 'p2', 'verse', 'v12', 'label']",12
71,"[71, 'p2', 'verse', 'v12', 'content']",And they set out from the wilderness of Sin and camped at Dophkah.
72,"['v012_ESV_NUM_033', 72, 'p2', 'verse', 'v12', 'plain_text']",12 And they set out from the wilderness of Sin and camped at Dophkah.
73,"[73, 'p2', 'verse', 'v13', 'label']",13
74,"[74, 'p2', 'verse', 'v13', 'content']",And they set out from Dophkah and camped at Alush.
75,"['v013_ESV_NUM_033', 75, 'p2', 'verse', 'v13', 'plain_text']",13 And they set out from Dophkah and camped at Alush.
76,"[76, 'p2', 'verse', 'v14', 'label']",14
77,"[77, 'p2', 'verse', 'v14', 'content']",And they set out from Alush and camped at
78,"[78, 'p2', 'verse', 'v14', 'note', 'x']",#Ex. 17:1
79,"[79, 'p2', 'verse', 'v14', 'content']","Rephidim, where there was no water for the people to drink."
80,"['v014_ESV_NUM_033', 80, 'p2', 'verse', 'v14', 'plain_text']","14 And they set out from Alush and camped at Rephidim, where there was no water for the people to drink."
81,"[81, 'p2', 'verse', 'v15', 'label']",15
82,"[82, 'p2', 'verse', 'v15', 'content']",And they set out from Rephidim and camped in the
83,"[83, 'p2', 'verse', 'v15', 'note', 'x']","#Ex. 19:1,2"
84,"[84, 'p2', 'verse', 'v15', 'content']",wilderness of Sinai.
85,"['v015_ESV_NUM_033', 85, 'p2', 'verse', 'v15', 'plain_text']",15 And they set out from Rephidim and camped in the wilderness of Sinai.
86,"[86, 'p2', 'verse', 'v16', 'label']",16
