id,tag,text
1,"[1, 'label']",9
2,"[2, 's1', 'heading']",The Passover Celebrated
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",And the
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses in the wilderness of Sinai,"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#[ch.1:1]
8,"[8, 'p1', 'verse', 'v1', 'content']","in the first month of the second year after they had come out of the land of Egypt, saying,"
9,"['v001_ESV_NUM_009', 9, 'p1', 'verse', 'v1', 'plain_text']","1 And the Lord spoke to Moses in the wilderness of Sinai, in the first month of the second year after they had come out of the land of Egypt, saying,"
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']",“Let the people of Israel keep the Passover at its appointed time.
12,"['v002_ESV_NUM_009', 12, 'p1', 'verse', 'v2', 'plain_text']",2 “Let the people of Israel keep the Passover at its appointed time.
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'note', 'x']",#SeeLev. 23:5
15,"[15, 'p1', 'verse', 'v3', 'content']","On the fourteenth day of this month, at twilight, you shall keep it at its appointed time; according to all its statutes and all its rules you shall keep it.”"
16,"['v003_ESV_NUM_009', 16, 'p1', 'verse', 'v3', 'plain_text']","3 On the fourteenth day of this month, at twilight, you shall keep it at its appointed time; according to all its statutes and all its rules you shall keep it.”"
17,"[17, 'p1', 'verse', 'v4', 'label']",4
18,"[18, 'p1', 'verse', 'v4', 'content']",So Moses told the people of Israel that they should keep the Passover.
19,"['v004_ESV_NUM_009', 19, 'p1', 'verse', 'v4', 'plain_text']",4 So Moses told the people of Israel that they should keep the Passover.
20,"[20, 'p1', 'verse', 'v5', 'label']",5
21,"[21, 'p1', 'verse', 'v5', 'content']","And they kept the Passover in the first month, on the fourteenth day of the month, at twilight, in the wilderness of Sinai; according to all that the"
22,"[22, 'p1', 'verse', 'v5', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v5', 'content']","commanded Moses, so the people of Israel did."
24,"['v005_ESV_NUM_009', 24, 'p1', 'verse', 'v5', 'plain_text']","5 And they kept the Passover in the first month, on the fourteenth day of the month, at twilight, in the wilderness of Sinai; according to all that the Lord commanded Moses, so the people of Israel did."
25,"[25, 'p1', 'verse', 'v6', 'label']",6
26,"[26, 'p1', 'verse', 'v6', 'content']",And there were certain men who were
27,"[27, 'p1', 'verse', 'v6', 'note', 'x']","#ch.5:2;19:11,16;[John 18:28]"
28,"[28, 'p1', 'verse', 'v6', 'content']","unclean through touching a dead body, so that they could not keep the Passover on that day, and"
29,"[29, 'p1', 'verse', 'v6', 'note', 'x']","#ch.27:2;Ex. 18:15,19,26"
30,"[30, 'p1', 'verse', 'v6', 'content']",they came before Moses and Aaron on that day.
31,"['v006_ESV_NUM_009', 31, 'p1', 'verse', 'v6', 'plain_text']","6 And there were certain men who were unclean through touching a dead body, so that they could not keep the Passover on that day, and they came before Moses and Aaron on that day."
32,"[32, 'p1', 'verse', 'v7', 'label']",7
33,"[33, 'p1', 'verse', 'v7', 'content']","And those men said to him, “We are unclean through touching a dead body. Why are we kept from bringing the"
34,"[34, 'p1', 'verse', 'v7', 'nd']",Lord
35,"[35, 'p1', 'verse', 'v7', 'content']",’s
36,"[36, 'p1', 'verse', 'v7', 'note', 'x']",#ver.13
37,"[37, 'p1', 'verse', 'v7', 'content']",offering at its appointed time among the people of Israel?”
38,"['v007_ESV_NUM_009', 38, 'p1', 'verse', 'v7', 'plain_text']","7 And those men said to him, “We are unclean through touching a dead body. Why are we kept from bringing the Lord ’s offering at its appointed time among the people of Israel?”"
39,"[39, 'p1', 'verse', 'v8', 'label']",8
40,"[40, 'p1', 'verse', 'v8', 'content']","And Moses said to them, “Wait, that"
41,"[41, 'p1', 'verse', 'v8', 'note', 'x']",#ch.27:5
42,"[42, 'p1', 'verse', 'v8', 'content']",I may hear what the
43,"[43, 'p1', 'verse', 'v8', 'nd']",Lord
44,"[44, 'p1', 'verse', 'v8', 'content']",will command concerning you.”
45,"['v008_ESV_NUM_009', 45, 'p1', 'verse', 'v8', 'plain_text']","8 And Moses said to them, “Wait, that I may hear what the Lord will command concerning you.”"
46,"[46, 'p2', 'verse', 'v9', 'label']",9
47,"[47, 'p2', 'verse', 'v9', 'content']",The
48,"[48, 'p2', 'verse', 'v9', 'nd']",Lord
49,"[49, 'p2', 'verse', 'v9', 'content']","spoke to Moses, saying,"
50,"['v009_ESV_NUM_009', 50, 'p2', 'verse', 'v9', 'plain_text']","9 The Lord spoke to Moses, saying,"
51,"[51, 'p2', 'verse', 'v10', 'label']",10
52,"[52, 'p2', 'verse', 'v10', 'content']","“Speak to the people of Israel, saying, If any one of you or of your descendants is unclean through touching a dead body, or is on a long journey, he shall still keep the Passover to the"
53,"[53, 'p2', 'verse', 'v10', 'nd']",Lord
54,"[54, 'p2', 'verse', 'v10', 'content']",.
55,"['v010_ESV_NUM_009', 55, 'p2', 'verse', 'v10', 'plain_text']","10 “Speak to the people of Israel, saying, If any one of you or of your descendants is unclean through touching a dead body, or is on a long journey, he shall still keep the Passover to the Lord ."
56,"[56, 'p2', 'verse', 'v11', 'label']",11
