id,tag,text
1,"[1, 'label']",24
2,"[2, 's1', 'heading']",The Covenant Renewal at Shechem
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Joshua gathered all the tribes of Israel
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ver.25, 32"
6,"[6, 'p1', 'verse', 'v1', 'content']",to Shechem and
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#See ch.23:2
8,"[8, 'p1', 'verse', 'v1', 'content']","summoned the elders, the heads, the judges, and the officers of Israel. And"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#1 Sam. 10:19
10,"[10, 'p1', 'verse', 'v1', 'content']",they presented themselves before God.
11,"['v001_ESV_JOS_024', 11, 'p1', 'verse', 'v1', 'plain_text']","1 Joshua gathered all the tribes of Israel to Shechem and summoned the elders, the heads, the judges, and the officers of Israel. And they presented themselves before God."
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'content']","And Joshua said to all the people, “Thus says the"
14,"[14, 'p1', 'verse', 'v2', 'nd']",Lord
15,"[15, 'p1', 'verse', 'v2', 'content']",", the God of Israel, ‘Long ago,"
16,"[16, 'p1', 'verse', 'v2', 'note', 'x']",#SeeGen. 11:27-32
17,"[17, 'p1', 'verse', 'v2', 'content']","your fathers lived beyond the Euphrates,"
18,"[18, 'p1', 'verse', 'v2', 'note', 'f']",#24:2Hebrewthe River
19,"[19, 'p1', 'verse', 'v2', 'content']","Terah, the father of Abraham and of Nahor; and"
20,"[20, 'p1', 'verse', 'v2', 'note', 'x']",#[Gen. 31:30;35:2]
21,"[21, 'p1', 'verse', 'v2', 'content']",they served other gods.
22,"['v002_ESV_JOS_024', 22, 'p1', 'verse', 'v2', 'plain_text']","2 And Joshua said to all the people, “Thus says the Lord , the God of Israel, ‘Long ago, your fathers lived beyond the Euphrates, Terah, the father of Abraham and of Nahor; and they served other gods."
23,"[23, 'p1', 'verse', 'v3', 'label']",3
24,"[24, 'p1', 'verse', 'v3', 'note', 'x']",#SeeGen. 12:1-5;Acts 7:2-4
25,"[25, 'p1', 'verse', 'v3', 'content']",Then I took your father Abraham from beyond the River
26,"[26, 'p1', 'verse', 'v3', 'note', 'f']","#24:3That is, the Euphrates; also verses 14, 15"
27,"[27, 'p1', 'verse', 'v3', 'content']",and
28,"[28, 'p1', 'verse', 'v3', 'note', 'x']",#Gen. 12:6
29,"[29, 'p1', 'verse', 'v3', 'content']","led him through all the land of Canaan, and made his offspring many."
30,"[30, 'p1', 'verse', 'v3', 'note', 'x']","#Gen. 21:2,3"
31,"[31, 'p1', 'verse', 'v3', 'content']",I gave him Isaac.
32,"['v003_ESV_JOS_024', 32, 'p1', 'verse', 'v3', 'plain_text']","3 Then I took your father Abraham from beyond the River and led him through all the land of Canaan, and made his offspring many. I gave him Isaac."
33,"[33, 'p1', 'verse', 'v4', 'label']",4
34,"[34, 'p1', 'verse', 'v4', 'content']",And to Isaac I gave
