id,tag,text
1,"[1, 'label']",2
2,"[2, 's1', 'heading']",Rahab Hides the Spies
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",And Joshua the son of Nun
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Num. 25:1
6,"[6, 'p1', 'verse', 'v1', 'content']",sent
7,"[7, 'p1', 'verse', 'v1', 'note', 'f']",#2:1Orhad sent
8,"[8, 'p1', 'verse', 'v1', 'content']","two men secretly from Shittim as spies, saying, “Go, view the land, especially Jericho.” And they went and came into the house of"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#Heb. 11:31;James 2:25
10,"[10, 'p1', 'verse', 'v1', 'content']",a prostitute whose name was
11,"[11, 'p1', 'verse', 'v1', 'note', 'x']",#Matt. 1:5
12,"[12, 'p1', 'verse', 'v1', 'content']",Rahab and lodged there.
13,"['v001_ESV_JOS_002', 13, 'p1', 'verse', 'v1', 'plain_text']","1 And Joshua the son of Nun sent two men secretly from Shittim as spies, saying, “Go, view the land, especially Jericho.” And they went and came into the house of a prostitute whose name was Rahab and lodged there."
14,"[14, 'p1', 'verse', 'v2', 'label']",2
15,"[15, 'p1', 'verse', 'v2', 'content']","And it was told to the king of Jericho, “Behold, men of Israel have come here tonight to search out the land.”"
16,"['v002_ESV_JOS_002', 16, 'p1', 'verse', 'v2', 'plain_text']","2 And it was told to the king of Jericho, “Behold, men of Israel have come here tonight to search out the land.”"
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']","Then the king of Jericho sent to Rahab, saying, “Bring out the men who have come to you, who entered your house, for they have come to search out all the land.”"
19,"['v003_ESV_JOS_002', 19, 'p1', 'verse', 'v3', 'plain_text']","3 Then the king of Jericho sent to Rahab, saying, “Bring out the men who have come to you, who entered your house, for they have come to search out all the land.”"
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']","But the woman had taken the two men and hidden them. And she said, “True, the men came to me, but I did not know where they were from."
22,"['v004_ESV_JOS_002', 22, 'p1', 'verse', 'v4', 'plain_text']","4 But the woman had taken the two men and hidden them. And she said, “True, the men came to me, but I did not know where they were from."
23,"[23, 'p1', 'verse', 'v5', 'label']",5
24,"[24, 'p1', 'verse', 'v5', 'content']","And when the gate was about to be closed at dark, the men went out. I do not know where the men went. Pursue them quickly, for you will overtake them.”"
25,"['v005_ESV_JOS_002', 25, 'p1', 'verse', 'v5', 'plain_text']","5 And when the gate was about to be closed at dark, the men went out. I do not know where the men went. Pursue them quickly, for you will overtake them.”"
26,"[26, 'p1', 'verse', 'v6', 'label']",6
27,"[27, 'p1', 'verse', 'v6', 'content']",But she had brought them up to the roof and hid them with the stalks of flax that she had laid in order on the roof.
28,"['v006_ESV_JOS_002', 28, 'p1', 'verse', 'v6', 'plain_text']",6 But she had brought them up to the roof and hid them with the stalks of flax that she had laid in order on the roof.
29,"[29, 'p1', 'verse', 'v7', 'label']",7
30,"[30, 'p1', 'verse', 'v7', 'content']",So the men pursued after them on the way to the Jordan
31,"[31, 'p1', 'verse', 'v7', 'note', 'x']",#Judg. 3:28;7:24
32,"[32, 'p1', 'verse', 'v7', 'content']",as far as the fords. And the gate was shut as soon as the pursuers had gone out.
33,"['v007_ESV_JOS_002', 33, 'p1', 'verse', 'v7', 'plain_text']",7 So the men pursued after them on the way to the Jordan as far as the fords. And the gate was shut as soon as the pursuers had gone out.
34,"[34, 'p2', 'verse', 'v8', 'label']",8
35,"[35, 'p2', 'verse', 'v8', 'content']",Before the men
36,"[36, 'p2', 'verse', 'v8', 'note', 'f']",#2:8Hebrewthey
37,"[37, 'p2', 'verse', 'v8', 'content']","lay down, she came up to them on the roof"
38,"['v008_ESV_JOS_002', 38, 'p2', 'verse', 'v8', 'plain_text']","8 Before the men lay down, she came up to them on the roof"
39,"[39, 'p2', 'verse', 'v9', 'label']",9
40,"[40, 'p2', 'verse', 'v9', 'content']","and said to the men, “I know that the"
41,"[41, 'p2', 'verse', 'v9', 'nd']",Lord
42,"[42, 'p2', 'verse', 'v9', 'content']","has given you the land,"
43,"[43, 'p2', 'verse', 'v9', 'note', 'x']",#Ex. 15:16;23:27
44,"[44, 'p2', 'verse', 'v9', 'content']","and that the fear of you has fallen upon us, and that all the inhabitants of the land"
45,"[45, 'p2', 'verse', 'v9', 'note', 'x']","#ver.11, 24;Ex. 15:15"
