id,tag,text
1,"[1, 'label']",13
2,"[2, 's1', 'heading']",Land Still to Be Conquered
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now Joshua
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.14:10;23:1
6,"[6, 'p1', 'verse', 'v1', 'content']","was old and advanced in years, and the"
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']","said to him, “You are old and advanced in years, and there remains yet very much land"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#Deut. 31:3
10,"[10, 'p1', 'verse', 'v1', 'content']",to possess.
11,"['v001_ESV_JOS_013', 11, 'p1', 'verse', 'v1', 'plain_text']","1 Now Joshua was old and advanced in years, and the Lord said to him, “You are old and advanced in years, and there remains yet very much land to possess."
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']",#Judg. 3:1
14,"[14, 'p1', 'verse', 'v2', 'content']",This is the land that yet remains: all the
15,"[15, 'p1', 'verse', 'v2', 'note', 'x']",#Joel 3:4
16,"[16, 'p1', 'verse', 'v2', 'content']","regions of the Philistines, and all those of the Geshurites"
17,"['v002_ESV_JOS_013', 17, 'p1', 'verse', 'v2', 'plain_text']","2 This is the land that yet remains: all the regions of the Philistines, and all those of the Geshurites"
18,"[18, 'p1', 'verse', 'v3', 'label']",3
19,"[19, 'p1', 'verse', 'v3', 'content']",(from the
20,"[20, 'p1', 'verse', 'v3', 'note', 'x']",#1 Chr. 13:5;Jer. 2:18
21,"[21, 'p1', 'verse', 'v3', 'content']","Shihor, which is east of Egypt, northward to the boundary of Ekron, it is counted as Canaanite;"
22,"[22, 'p1', 'verse', 'v3', 'note', 'x']",#Judg. 3:3
23,"[23, 'p1', 'verse', 'v3', 'content']","there are five rulers of the Philistines, those of Gaza, Ashdod, Ashkelon, Gath, and Ekron), and those of"
24,"[24, 'p1', 'verse', 'v3', 'note', 'x']",#Deut. 2:23
25,"[25, 'p1', 'verse', 'v3', 'content']","the Avvim,"
26,"['v003_ESV_JOS_013', 26, 'p1', 'verse', 'v3', 'plain_text']","3 (from the Shihor, which is east of Egypt, northward to the boundary of Ekron, it is counted as Canaanite; there are five rulers of the Philistines, those of Gaza, Ashdod, Ashkelon, Gath, and Ekron), and those of the Avvim,"
27,"[27, 'p1', 'verse', 'v4', 'label']",4
28,"[28, 'p1', 'verse', 'v4', 'content']","in the south, all the land of the Canaanites, and Mearah that belongs to the Sidonians, to Aphek, to the boundary of"
29,"[29, 'p1', 'verse', 'v4', 'note', 'x']",#SeeJudg. 1:34-36
30,"[30, 'p1', 'verse', 'v4', 'content']","the Amorites,"
31,"['v004_ESV_JOS_013', 31, 'p1', 'verse', 'v4', 'plain_text']","4 in the south, all the land of the Canaanites, and Mearah that belongs to the Sidonians, to Aphek, to the boundary of the Amorites,"
32,"[32, 'p1', 'verse', 'v5', 'label']",5
33,"[33, 'p1', 'verse', 'v5', 'content']",and the land of the
34,"[34, 'p1', 'verse', 'v5', 'note', 'x']",#1 Kgs. 5:18;Ps. 83:7;Ezek. 27:9
35,"[35, 'p1', 'verse', 'v5', 'content']","Gebalites, and all Lebanon, toward the sunrise, from"
36,"[36, 'p1', 'verse', 'v5', 'note', 'x']",#ch.11:17;12:7
37,"[37, 'p1', 'verse', 'v5', 'content']",Baal-gad below Mount Hermon to
38,"[38, 'p1', 'verse', 'v5', 'note', 'x']",#Num. 34:8
39,"[39, 'p1', 'verse', 'v5', 'content']","Lebo-hamath,"
40,"['v005_ESV_JOS_013', 40, 'p1', 'verse', 'v5', 'plain_text']","5 and the land of the Gebalites, and all Lebanon, toward the sunrise, from Baal-gad below Mount Hermon to Lebo-hamath,"
41,"[41, 'p1', 'verse', 'v6', 'label']",6
42,"[42, 'p1', 'verse', 'v6', 'content']",all the inhabitants of the hill country from Lebanon to
43,"[43, 'p1', 'verse', 'v6', 'note', 'x']",#ch.11:8
44,"[44, 'p1', 'verse', 'v6', 'content']","Misrephoth-maim, even all the Sidonians. I myself will drive"
45,"[45, 'p1', 'verse', 'v6', 'note', 'x']",#[ch.23:13;Judg. 2:21-23]
46,"[46, 'p1', 'verse', 'v6', 'content']",them out from before the people of Israel. Only
47,"[47, 'p1', 'verse', 'v6', 'note', 'x']",#ch.23:4
48,"[48, 'p1', 'verse', 'v6', 'content']",allot the land to Israel
49,"[49, 'p1', 'verse', 'v6', 'note', 'x']",#ch.23:4;Num. 34:2
50,"[50, 'p1', 'verse', 'v6', 'content']","for an inheritance, as I have commanded you."
