id,tag,text
1,"[1, 'label']",12
2,"[2, 's1', 'heading']",Kings Defeated by Moses
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","Now these are the kings of the land whom the people of Israel defeated and took possession of their land beyond the Jordan toward the sunrise, from"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#Num. 21:13,24;Deut. 3:8,9"
6,"[6, 'p1', 'verse', 'v1', 'content']","the Valley of the Arnon to Mount Hermon, with all"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#SeeDeut. 1:1
8,"[8, 'p1', 'verse', 'v1', 'content']",the Arabah eastward:
9,"['v001_ESV_JOS_012', 9, 'p1', 'verse', 'v1', 'plain_text']","1 Now these are the kings of the land whom the people of Israel defeated and took possession of their land beyond the Jordan toward the sunrise, from the Valley of the Arnon to Mount Hermon, with all the Arabah eastward:"
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'note', 'x']","#Deut. 2:32,33;3:6,16;SeeNum. 21:21-26"
12,"[12, 'p1', 'verse', 'v2', 'content']","Sihon king of the Amorites who lived at Heshbon and ruled from Aroer, which is on the edge of the Valley of the Arnon, and"
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']",#Deut. 2:36
14,"[14, 'p1', 'verse', 'v2', 'content']",from the middle of the valley as far as the
15,"[15, 'p1', 'verse', 'v2', 'note', 'x']",#Gen. 32:22
16,"[16, 'p1', 'verse', 'v2', 'content']","river Jabbok, the boundary of the Ammonites, that is, half of Gilead,"
17,"['v002_ESV_JOS_012', 17, 'p1', 'verse', 'v2', 'plain_text']","2 Sihon king of the Amorites who lived at Heshbon and ruled from Aroer, which is on the edge of the Valley of the Arnon, and from the middle of the valley as far as the river Jabbok, the boundary of the Ammonites, that is, half of Gilead,"
18,"[18, 'p1', 'verse', 'v3', 'label']",3
19,"[19, 'p1', 'verse', 'v3', 'content']",and
20,"[20, 'p1', 'verse', 'v3', 'note', 'x']",#[See ver.1above]
21,"[21, 'p1', 'verse', 'v3', 'content']",the Arabah
22,"[22, 'p1', 'verse', 'v3', 'note', 'x']",#ch.11:2
23,"[23, 'p1', 'verse', 'v3', 'content']","to the Sea of Chinneroth eastward, and in the direction of Beth-jeshimoth, to the Sea of the Arabah, the Salt Sea, southward to the foot of"
24,"[24, 'p1', 'verse', 'v3', 'note', 'x']",#ch.13:20;Deut. 3:17;4:49
25,"[25, 'p1', 'verse', 'v3', 'content']",the slopes of Pisgah;
26,"['v003_ESV_JOS_012', 26, 'p1', 'verse', 'v3', 'plain_text']","3 and the Arabah to the Sea of Chinneroth eastward, and in the direction of Beth-jeshimoth, to the Sea of the Arabah, the Salt Sea, southward to the foot of the slopes of Pisgah;"
27,"[27, 'p1', 'verse', 'v4', 'label']",4
28,"[28, 'p1', 'verse', 'v4', 'content']",and
29,"[29, 'p1', 'verse', 'v4', 'note', 'x']","#Deut. 3:3,10;SeeNum. 21:33-35"
30,"[30, 'p1', 'verse', 'v4', 'content']",Og
31,"[31, 'p1', 'verse', 'v4', 'note', 'f']",#12:4Septuagint; Hebrewthe boundary of Og
32,"[32, 'p1', 'verse', 'v4', 'content']","king of Bashan, one of the remnant of"
33,"[33, 'p1', 'verse', 'v4', 'note', 'x']",#ch.13:12;15:8;18:16
34,"[34, 'p1', 'verse', 'v4', 'content']","the Rephaim,"
35,"[35, 'p1', 'verse', 'v4', 'note', 'x']",#ch.9:10;Deut. 1:4
36,"[36, 'p1', 'verse', 'v4', 'content']",who lived at Ashtaroth and at Edrei
37,"['v004_ESV_JOS_012', 37, 'p1', 'verse', 'v4', 'plain_text']","4 and Og king of Bashan, one of the remnant of the Rephaim, who lived at Ashtaroth and at Edrei"
38,"[38, 'p1', 'verse', 'v5', 'label']",5
39,"[39, 'p1', 'verse', 'v5', 'content']",and ruled over
40,"[40, 'p1', 'verse', 'v5', 'note', 'x']","#Deut. 3:8,9"
41,"[41, 'p1', 'verse', 'v5', 'content']",Mount Hermon and
42,"[42, 'p1', 'verse', 'v5', 'note', 'x']",#ch.13:11;Deut. 3:10
43,"[43, 'p1', 'verse', 'v5', 'content']",Salecah and all Bashan
44,"[44, 'p1', 'verse', 'v5', 'note', 'x']",#Deut. 3:14
45,"[45, 'p1', 'verse', 'v5', 'content']","to the boundary of the Geshurites and the Maacathites, and over half of Gilead to the boundary of Sihon king of Heshbon."
46,"['v005_ESV_JOS_012', 46, 'p1', 'verse', 'v5', 'plain_text']","5 and ruled over Mount Hermon and Salecah and all Bashan to the boundary of the Geshurites and the Maacathites, and over half of Gilead to the boundary of Sihon king of Heshbon."
47,"[47, 'p1', 'verse', 'v6', 'label']",6
48,"[48, 'p1', 'verse', 'v6', 'note', 'x']","#SeeNum. 21:23,24,33-35"
49,"[49, 'p1', 'verse', 'v6', 'content']","Moses, the servant of the"
50,"[50, 'p1', 'verse', 'v6', 'nd']",Lord
51,"[51, 'p1', 'verse', 'v6', 'content']",", and the people of Israel defeated them. And Moses the servant of the"
52,"[52, 'p1', 'verse', 'v6', 'nd']",Lord
53,"[53, 'p1', 'verse', 'v6', 'note', 'x']","#ch.13:8;Num. 32:29,33;Deut. 3:11,12"
54,"[54, 'p1', 'verse', 'v6', 'content']",gave their land for a possession to the Reubenites and the Gadites and the half-tribe of Manasseh.
55,"[55, 's1', 'heading']",Kings Defeated by Joshua
56,"['v006_ESV_JOS_012', 56, 'p1', 'verse', 'v6', 'plain_text']","6 Moses, the servant of the Lord , and the people of Israel defeated them. And Moses the servant of the Lord gave their land for a possession to the Reubenites and the Gadites and the half-tribe of Manasseh."
57,"[57, 'p2', 'verse', 'v7', 'label']",7
58,"[58, 'p2', 'verse', 'v7', 'content']","And these are the kings of the land whom Joshua and the people of Israel defeated on the west side of the Jordan, from Baal-gad in the Valley of Lebanon to"
59,"[59, 'p2', 'verse', 'v7', 'note', 'x']",#ch.11:17
60,"[60, 'p2', 'verse', 'v7', 'content']","Mount Halak, that rises toward Seir (and Joshua gave their land to the tribes of Israel as a possession"
