id,tag,text
1,"[1, 'label']",9
2,"[2, 's1', 'heading']",The Gibeonite Deception
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",As soon as all the kings who were beyond the Jordan
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Deut. 1:7
6,"[6, 'p1', 'verse', 'v1', 'content']",in the hill country and in the lowland all along the coast
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#Num. 34:6
8,"[8, 'p1', 'verse', 'v1', 'content']","of the Great Sea toward Lebanon,"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#ch.3:10;12:8
10,"[10, 'p1', 'verse', 'v1', 'content']","the Hittites, the Amorites, the Canaanites, the Perizzites, the Hivites, and the Jebusites, heard of this,"
11,"['v001_ESV_JOS_009', 11, 'p1', 'verse', 'v1', 'plain_text']","1 As soon as all the kings who were beyond the Jordan in the hill country and in the lowland all along the coast of the Great Sea toward Lebanon, the Hittites, the Amorites, the Canaanites, the Perizzites, the Hivites, and the Jebusites, heard of this,"
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'content']",they gathered together as one to fight against Joshua and Israel.
14,"['v002_ESV_JOS_009', 14, 'p1', 'verse', 'v2', 'plain_text']",2 they gathered together as one to fight against Joshua and Israel.
15,"[15, 'p2', 'verse', 'v3', 'label']",3
16,"[16, 'p2', 'verse', 'v3', 'content']",But when the inhabitants of
17,"[17, 'p2', 'verse', 'v3', 'note', 'x']","#ch.10:2,10,12;2 Sam. 21:1,2;1 Kgs. 3:4,5;9:2"
18,"[18, 'p2', 'verse', 'v3', 'content']",Gibeon heard what Joshua had done
19,"[19, 'p2', 'verse', 'v3', 'note', 'x']","#ch.6:21,24"
20,"[20, 'p2', 'verse', 'v3', 'content']",to Jericho and
21,"[21, 'p2', 'verse', 'v3', 'note', 'x']","#ch.8:26,28"
22,"[22, 'p2', 'verse', 'v3', 'content']","to Ai,"
23,"['v003_ESV_JOS_009', 23, 'p2', 'verse', 'v3', 'plain_text']","3 But when the inhabitants of Gibeon heard what Joshua had done to Jericho and to Ai,"
24,"[24, 'p2', 'verse', 'v4', 'label']",4
25,"[25, 'p2', 'verse', 'v4', 'content']","they on their part acted with cunning and went and made ready provisions and took worn-out sacks for their donkeys, and wineskins, worn-out and torn and mended,"
26,"['v004_ESV_JOS_009', 26, 'p2', 'verse', 'v4', 'plain_text']","4 they on their part acted with cunning and went and made ready provisions and took worn-out sacks for their donkeys, and wineskins, worn-out and torn and mended,"
27,"[27, 'p2', 'verse', 'v5', 'label']",5
28,"[28, 'p2', 'verse', 'v5', 'content']","with worn-out, patched sandals on their feet, and worn-out clothes. And all their provisions were dry and crumbly."
