id,tag,text
1,"[1, 'label']",5
2,"[2, 's1', 'heading']",The New Generation Circumcised
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","As soon as all the kings of the Amorites who were beyond the Jordan to the west, and all the kings of the Canaanites"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Num. 13:29
6,"[6, 'p1', 'verse', 'v1', 'content']","who were by the sea,"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#Ex. 15:14
8,"[8, 'p1', 'verse', 'v1', 'content']",heard that the
9,"[9, 'p1', 'verse', 'v1', 'nd']",Lord
10,"[10, 'p1', 'verse', 'v1', 'content']","had dried up the waters of the Jordan for the people of Israel until they had crossed over, their hearts"
11,"[11, 'p1', 'verse', 'v1', 'note', 'x']",#See ch.2:11
12,"[12, 'p1', 'verse', 'v1', 'content']",melted and
13,"[13, 'p1', 'verse', 'v1', 'note', 'x']",#1 Kgs. 10:5
14,"[14, 'p1', 'verse', 'v1', 'content']",there was no longer any spirit in them because of the people of Israel.
15,"['v001_ESV_JOS_005', 15, 'p1', 'verse', 'v1', 'plain_text']","1 As soon as all the kings of the Amorites who were beyond the Jordan to the west, and all the kings of the Canaanites who were by the sea, heard that the Lord had dried up the waters of the Jordan for the people of Israel until they had crossed over, their hearts melted and there was no longer any spirit in them because of the people of Israel."
16,"[16, 'p2', 'verse', 'v2', 'label']",2
17,"[17, 'p2', 'verse', 'v2', 'content']",At that time the
18,"[18, 'p2', 'verse', 'v2', 'nd']",Lord
19,"[19, 'p2', 'verse', 'v2', 'content']","said to Joshua, “Make"
20,"[20, 'p2', 'verse', 'v2', 'note', 'x']",#Ex. 4:25
21,"[21, 'p2', 'verse', 'v2', 'content']",flint knives and circumcise the sons of Israel a second time.”
22,"['v002_ESV_JOS_005', 22, 'p2', 'verse', 'v2', 'plain_text']","2 At that time the Lord said to Joshua, “Make flint knives and circumcise the sons of Israel a second time.”"
23,"[23, 'p2', 'verse', 'v3', 'label']",3
24,"[24, 'p2', 'verse', 'v3', 'content']",So Joshua made flint knives and circumcised the sons of Israel at Gibeath-haaraloth.
