id,tag,text
1,"[1, 'label']",14
2,"[2, 's1', 'heading']",The Inheritance West of the Jordan
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","These are the inheritances that the people of Israel received in the land of Canaan, which"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ch.17:4;21:1;Num. 34:17,18"
6,"[6, 'p1', 'verse', 'v1', 'content']",Eleazar the priest and Joshua the son of Nun and the heads of the fathers’ houses of the tribes of the people of Israel gave them to inherit.
7,"['v001_ESV_JOS_014', 7, 'p1', 'verse', 'v1', 'plain_text']","1 These are the inheritances that the people of Israel received in the land of Canaan, which Eleazar the priest and Joshua the son of Nun and the heads of the fathers’ houses of the tribes of the people of Israel gave them to inherit."
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",Their inheritance was
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']",#Num. 26:56;33:54;34:13
11,"[11, 'p1', 'verse', 'v2', 'content']","by lot, just as the"
12,"[12, 'p1', 'verse', 'v2', 'nd']",Lord
13,"[13, 'p1', 'verse', 'v2', 'content']",had commanded by the hand of Moses for the nine and one-half tribes.
14,"['v002_ESV_JOS_014', 14, 'p1', 'verse', 'v2', 'plain_text']","2 Their inheritance was by lot, just as the Lord had commanded by the hand of Moses for the nine and one-half tribes."
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#See ch.13:8
17,"[17, 'p1', 'verse', 'v3', 'content']","For Moses had given an inheritance to the two and one-half tribes beyond the Jordan,"
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']",#See ch.13:33
19,"[19, 'p1', 'verse', 'v3', 'content']",but to the Levites he gave no inheritance among them.
20,"['v003_ESV_JOS_014', 20, 'p1', 'verse', 'v3', 'plain_text']","3 For Moses had given an inheritance to the two and one-half tribes beyond the Jordan, but to the Levites he gave no inheritance among them."
21,"[21, 'p1', 'verse', 'v4', 'label']",4
22,"[22, 'p1', 'verse', 'v4', 'content']",For
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']","#Gen. 48:5;1 Chr. 5:1,2"
24,"[24, 'p1', 'verse', 'v4', 'content']","the people of Joseph were two tribes, Manasseh and Ephraim. And no portion was given to the Levites in the land, but only cities to dwell in, with their pasturelands for their livestock and their substance."
25,"['v004_ESV_JOS_014', 25, 'p1', 'verse', 'v4', 'plain_text']","4 For the people of Joseph were two tribes, Manasseh and Ephraim. And no portion was given to the Levites in the land, but only cities to dwell in, with their pasturelands for their livestock and their substance."
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']",The people of Israel did
28,"[28, 'p1', 'verse', 'v5', 'note', 'x']","#ch.21:2;Num. 35:1,2"
29,"[29, 'p1', 'verse', 'v5', 'content']",as the
30,"[30, 'p1', 'verse', 'v5', 'nd']",Lord
31,"[31, 'p1', 'verse', 'v5', 'content']",commanded Moses; they allotted the land.
32,"[32, 's1', 'heading']",Caleb’s Request and Inheritance
33,"['v005_ESV_JOS_014', 33, 'p1', 'verse', 'v5', 'plain_text']",5 The people of Israel did as the Lord commanded Moses; they allotted the land.
34,"[34, 'p2', 'verse', 'v6', 'label']",6
35,"[35, 'p2', 'verse', 'v6', 'content']",Then the people of Judah came to Joshua at Gilgal. And Caleb the son of Jephunneh the
36,"[36, 'p2', 'verse', 'v6', 'note', 'x']","#ver.13, 14;Num. 32:12;[ch.15:17]"
37,"[37, 'p2', 'verse', 'v6', 'content']","Kenizzite said to him, “You know"
38,"[38, 'p2', 'verse', 'v6', 'note', 'x']","#Num. 14:24,30;Deut. 1:36,38"
39,"[39, 'p2', 'verse', 'v6', 'content']",what the
40,"[40, 'p2', 'verse', 'v6', 'nd']",Lord
41,"[41, 'p2', 'verse', 'v6', 'content']",said to Moses the man of God in Kadesh-barnea concerning you and me.
42,"['v006_ESV_JOS_014', 42, 'p2', 'verse', 'v6', 'plain_text']","6 Then the people of Judah came to Joshua at Gilgal. And Caleb the son of Jephunneh the Kenizzite said to him, “You know what the Lord said to Moses the man of God in Kadesh-barnea concerning you and me."
43,"[43, 'p2', 'verse', 'v7', 'label']",7
44,"[44, 'p2', 'verse', 'v7', 'content']",I was forty years old when Moses the servant of the
45,"[45, 'p2', 'verse', 'v7', 'nd']",Lord
46,"[46, 'p2', 'verse', 'v7', 'note', 'x']","#Num. 13:6,16,30;14:6-9"
47,"[47, 'p2', 'verse', 'v7', 'content']","sent me from Kadesh-barnea to spy out the land, and I brought him word again as it was in my heart."
48,"['v007_ESV_JOS_014', 48, 'p2', 'verse', 'v7', 'plain_text']","7 I was forty years old when Moses the servant of the Lord sent me from Kadesh-barnea to spy out the land, and I brought him word again as it was in my heart."
49,"[49, 'p2', 'verse', 'v8', 'label']",8
50,"[50, 'p2', 'verse', 'v8', 'content']",But
51,"[51, 'p2', 'verse', 'v8', 'note', 'x']",#Deut. 1:28;SeeNum. 13:31-33
