id,tag,text
1,"[1, 'label']",29
2,"[2, 's1', 'heading']",Jacob Marries Leah and Rachel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Then Jacob went on his journey and came to
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Num. 23:7;Judg. 6:3
6,"[6, 'p1', 'verse', 'v1', 'content']",the land of the people of the east.
7,"['v001_ESV_GEN_029', 7, 'p1', 'verse', 'v1', 'plain_text']",1 Then Jacob went on his journey and came to the land of the people of the east.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","As he looked, he saw a well in the field, and behold, three flocks of sheep lying beside it, for out of that well the flocks were watered. The stone on the well’s mouth was large,"
10,"['v002_ESV_GEN_029', 10, 'p1', 'verse', 'v2', 'plain_text']","2 As he looked, he saw a well in the field, and behold, three flocks of sheep lying beside it, for out of that well the flocks were watered. The stone on the well’s mouth was large,"
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'content']","and when all the flocks were gathered there, the shepherds would roll the stone from the mouth of the well and water the sheep, and put the stone back in its place over the mouth of the well."
13,"['v003_ESV_GEN_029', 13, 'p1', 'verse', 'v3', 'plain_text']","3 and when all the flocks were gathered there, the shepherds would roll the stone from the mouth of the well and water the sheep, and put the stone back in its place over the mouth of the well."
14,"[14, 'p2', 'verse', 'v4', 'label']",4
15,"[15, 'p2', 'verse', 'v4', 'content']","Jacob said to them, “My brothers, where do you come from?” They said,"
16,"[16, 'p2', 'verse', 'v4', 'note', 'x']",#ch.27:43
17,"[17, 'p2', 'verse', 'v4', 'content']",“We are from Haran.”
18,"['v004_ESV_GEN_029', 18, 'p2', 'verse', 'v4', 'plain_text']","4 Jacob said to them, “My brothers, where do you come from?” They said, “We are from Haran.”"
19,"[19, 'p2', 'verse', 'v5', 'label']",5
20,"[20, 'p2', 'verse', 'v5', 'content']","He said to them, “Do you know Laban the son of Nahor?” They said, “We know him.”"
21,"['v005_ESV_GEN_029', 21, 'p2', 'verse', 'v5', 'plain_text']","5 He said to them, “Do you know Laban the son of Nahor?” They said, “We know him.”"
22,"[22, 'p2', 'verse', 'v6', 'label']",6
23,"[23, 'p2', 'verse', 'v6', 'content']","He said to them, “Is it well with him?” They said, “It is well; and see, Rachel his daughter is coming with the sheep!”"
24,"['v006_ESV_GEN_029', 24, 'p2', 'verse', 'v6', 'plain_text']","6 He said to them, “Is it well with him?” They said, “It is well; and see, Rachel his daughter is coming with the sheep!”"
25,"[25, 'p2', 'verse', 'v7', 'label']",7
26,"[26, 'p2', 'verse', 'v7', 'content']","He said, “Behold, it is still high day; it is not time for the livestock to be gathered together. Water the sheep and go, pasture them.”"
27,"['v007_ESV_GEN_029', 27, 'p2', 'verse', 'v7', 'plain_text']","7 He said, “Behold, it is still high day; it is not time for the livestock to be gathered together. Water the sheep and go, pasture them.”"
28,"[28, 'p2', 'verse', 'v8', 'label']",8
29,"[29, 'p2', 'verse', 'v8', 'content']","But they said, “We cannot until all the flocks are gathered together and the stone is rolled from the mouth of the well; then we water the sheep.”"
30,"['v008_ESV_GEN_029', 30, 'p2', 'verse', 'v8', 'plain_text']","8 But they said, “We cannot until all the flocks are gathered together and the stone is rolled from the mouth of the well; then we water the sheep.”"
31,"[31, 'p3', 'verse', 'v9', 'label']",9
32,"[32, 'p3', 'verse', 'v9', 'content']","While he was still speaking with them,"
33,"[33, 'p3', 'verse', 'v9', 'note', 'x']","#Ex. 2:16,17"
34,"[34, 'p3', 'verse', 'v9', 'content']","Rachel came with her father’s sheep, for she was a shepherdess."
35,"['v009_ESV_GEN_029', 35, 'p3', 'verse', 'v9', 'plain_text']","9 While he was still speaking with them, Rachel came with her father’s sheep, for she was a shepherdess."
36,"[36, 'p3', 'verse', 'v10', 'label']",10
37,"[37, 'p3', 'verse', 'v10', 'content']","Now as soon as Jacob saw Rachel the daughter of Laban his mother’s brother, and the sheep of Laban his mother’s brother, Jacob came near and rolled the stone from the well’s mouth and watered the flock of Laban his mother’s brother."
38,"['v010_ESV_GEN_029', 38, 'p3', 'verse', 'v10', 'plain_text']","10 Now as soon as Jacob saw Rachel the daughter of Laban his mother’s brother, and the sheep of Laban his mother’s brother, Jacob came near and rolled the stone from the well’s mouth and watered the flock of Laban his mother’s brother."
39,"[39, 'p3', 'verse', 'v11', 'label']",11
40,"[40, 'p3', 'verse', 'v11', 'content']",Then Jacob kissed Rachel and wept aloud.
41,"['v011_ESV_GEN_029', 41, 'p3', 'verse', 'v11', 'plain_text']",11 Then Jacob kissed Rachel and wept aloud.
42,"[42, 'p3', 'verse', 'v12', 'label']",12
43,"[43, 'p3', 'verse', 'v12', 'content']",And Jacob told Rachel that he was
44,"[44, 'p3', 'verse', 'v12', 'note', 'x']","#ch.13:8;14:14,16"
45,"[45, 'p3', 'verse', 'v12', 'content']","her father’s kinsman, and that he was Rebekah’s son,"
46,"[46, 'p3', 'verse', 'v12', 'note', 'x']","#[ch.24:28,29]"
47,"[47, 'p3', 'verse', 'v12', 'content']",and she ran and told her father.
48,"['v012_ESV_GEN_029', 48, 'p3', 'verse', 'v12', 'plain_text']","12 And Jacob told Rachel that he was her father’s kinsman, and that he was Rebekah’s son, and she ran and told her father."
49,"[49, 'p4', 'verse', 'v13', 'label']",13
50,"[50, 'p4', 'verse', 'v13', 'content']","As soon as Laban heard the news about Jacob, his sister’s son,"
51,"[51, 'p4', 'verse', 'v13', 'note', 'x']",#[See ver.12above]
52,"[52, 'p4', 'verse', 'v13', 'content']","he ran to meet him and embraced him and kissed him and brought him to his house. Jacob told Laban all these things,"
53,"['v013_ESV_GEN_029', 53, 'p4', 'verse', 'v13', 'plain_text']","13 As soon as Laban heard the news about Jacob, his sister’s son, he ran to meet him and embraced him and kissed him and brought him to his house. Jacob told Laban all these things,"
54,"[54, 'p4', 'verse', 'v14', 'label']",14
55,"[55, 'p4', 'verse', 'v14', 'content']","and Laban said to him,"
