id,tag,text
1,"[1, 'label']",11
2,"[2, 's1', 'heading']",The Tower of Babel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now the whole earth had one language and the same words.
5,"['v001_ESV_GEN_011', 5, 'p1', 'verse', 'v1', 'plain_text']",1 Now the whole earth had one language and the same words.
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']","And as people migrated from the east, they found a plain in"
8,"[8, 'p1', 'verse', 'v2', 'note', 'x']","#ch.10:10;14:1,9;Isa. 11:11;Dan. 1:2;Zech. 5:11"
9,"[9, 'p1', 'verse', 'v2', 'content']",the land of Shinar and settled there.
10,"['v002_ESV_GEN_011', 10, 'p1', 'verse', 'v2', 'plain_text']","2 And as people migrated from the east, they found a plain in the land of Shinar and settled there."
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'content']","And they said to one another, “Come, let us make bricks, and burn them thoroughly.” And they had brick for stone,"
13,"[13, 'p1', 'verse', 'v3', 'note', 'x']",#ch.14:10;Ex. 2:3
14,"[14, 'p1', 'verse', 'v3', 'content']",and bitumen for mortar.
15,"['v003_ESV_GEN_011', 15, 'p1', 'verse', 'v3', 'plain_text']","3 And they said to one another, “Come, let us make bricks, and burn them thoroughly.” And they had brick for stone, and bitumen for mortar."
16,"[16, 'p1', 'verse', 'v4', 'label']",4
17,"[17, 'p1', 'verse', 'v4', 'content']","Then they said, “Come, let us build ourselves a city and a tower"
18,"[18, 'p1', 'verse', 'v4', 'note', 'x']",#Deut. 1:28
19,"[19, 'p1', 'verse', 'v4', 'content']","with its top in the heavens, and let us make a name for ourselves, lest we be dispersed over the face of the whole earth.”"
20,"['v004_ESV_GEN_011', 20, 'p1', 'verse', 'v4', 'plain_text']","4 Then they said, “Come, let us build ourselves a city and a tower with its top in the heavens, and let us make a name for ourselves, lest we be dispersed over the face of the whole earth.”"
21,"[21, 'p1', 'verse', 'v5', 'label']",5
22,"[22, 'p1', 'verse', 'v5', 'content']",And
23,"[23, 'p1', 'verse', 'v5', 'note', 'x']",#ch.18:21
24,"[24, 'p1', 'verse', 'v5', 'content']",the
25,"[25, 'p1', 'verse', 'v5', 'nd']",Lord
26,"[26, 'p1', 'verse', 'v5', 'content']","came down to see the city and the tower, which the children of man had built."
27,"['v005_ESV_GEN_011', 27, 'p1', 'verse', 'v5', 'plain_text']","5 And the Lord came down to see the city and the tower, which the children of man had built."
28,"[28, 'p1', 'verse', 'v6', 'label']",6
29,"[29, 'p1', 'verse', 'v6', 'content']",And the
30,"[30, 'p1', 'verse', 'v6', 'nd']",Lord
31,"[31, 'p1', 'verse', 'v6', 'content']","said, “Behold, they are one people, and they have all one language, and this is only the beginning of what they will do. And nothing that they propose to do will now be impossible for them."
32,"['v006_ESV_GEN_011', 32, 'p1', 'verse', 'v6', 'plain_text']","6 And the Lord said, “Behold, they are one people, and they have all one language, and this is only the beginning of what they will do. And nothing that they propose to do will now be impossible for them."
33,"[33, 'p1', 'verse', 'v7', 'label']",7
34,"[34, 'p1', 'verse', 'v7', 'content']","Come,"
35,"[35, 'p1', 'verse', 'v7', 'note', 'x']",#ch.1:26;[Ps. 2:4]
36,"[36, 'p1', 'verse', 'v7', 'content']","let us go down and there confuse their language, so that they may not understand one another’s speech.”"
