id,tag,text
1,"[1, 'label']",30
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'content']",When Rachel saw that
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']",#ch.29:31
5,"[5, 'p1', 'verse', 'v1', 'content']","she bore Jacob no children, she envied her sister. She said to Jacob, “Give me children, or I shall die!”"
6,"['v001_ESV_GEN_030', 6, 'p1', 'verse', 'v1', 'plain_text']","1 When Rachel saw that she bore Jacob no children, she envied her sister. She said to Jacob, “Give me children, or I shall die!”"
7,"[7, 'p1', 'verse', 'v2', 'label']",2
8,"[8, 'p1', 'verse', 'v2', 'content']","Jacob’s anger was kindled against Rachel, and he said, “Am I in the place of God,"
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']",#[ch.16:2;1 Sam. 1:5]
10,"[10, 'p1', 'verse', 'v2', 'content']",who has withheld from you the fruit of the womb?”
11,"['v002_ESV_GEN_030', 11, 'p1', 'verse', 'v2', 'plain_text']","2 Jacob’s anger was kindled against Rachel, and he said, “Am I in the place of God, who has withheld from you the fruit of the womb?”"
12,"[12, 'p1', 'verse', 'v3', 'label']",3
13,"[13, 'p1', 'verse', 'v3', 'content']","Then she said, “Here is my servant"
14,"[14, 'p1', 'verse', 'v3', 'note', 'x']",#ch.29:29
15,"[15, 'p1', 'verse', 'v3', 'content']","Bilhah; go in to her, so that she may give birth"
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#ch.50:23
17,"[17, 'p1', 'verse', 'v3', 'content']","on my behalf,"
18,"[18, 'p1', 'verse', 'v3', 'note', 'f']",#30:3Hebrewon my knees
19,"[19, 'p1', 'verse', 'v3', 'content']",that even I may have children
20,"[20, 'p1', 'verse', 'v3', 'note', 'f']","#30:3Hebrewbe built up, which sounds like the Hebrew forchildren"
21,"[21, 'p1', 'verse', 'v3', 'content']",through her.”
22,"['v003_ESV_GEN_030', 22, 'p1', 'verse', 'v3', 'plain_text']","3 Then she said, “Here is my servant Bilhah; go in to her, so that she may give birth on my behalf, that even I may have children through her.”"
23,"[23, 'p1', 'verse', 'v4', 'label']",4
24,"[24, 'p1', 'verse', 'v4', 'content']","So she gave him her servant Bilhah as a wife, and Jacob went in to her."
25,"['v004_ESV_GEN_030', 25, 'p1', 'verse', 'v4', 'plain_text']","4 So she gave him her servant Bilhah as a wife, and Jacob went in to her."
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']",And Bilhah conceived and bore Jacob a son.
28,"['v005_ESV_GEN_030', 28, 'p1', 'verse', 'v5', 'plain_text']",5 And Bilhah conceived and bore Jacob a son.
29,"[29, 'p1', 'verse', 'v6', 'label']",6
30,"[30, 'p1', 'verse', 'v6', 'content']","Then Rachel said, “God has"
31,"[31, 'p1', 'verse', 'v6', 'note', 'x']",#[ch.49:16]
32,"[32, 'p1', 'verse', 'v6', 'content']","judged me, and has also heard my voice and given me a son.” Therefore she called his name Dan."
33,"[33, 'p1', 'verse', 'v6', 'note', 'f']",#30:6Dansounds like the Hebrew forjudged
34,"['v006_ESV_GEN_030', 34, 'p1', 'verse', 'v6', 'plain_text']","6 Then Rachel said, “God has judged me, and has also heard my voice and given me a son.” Therefore she called his name Dan."
35,"[35, 'p1', 'verse', 'v7', 'label']",7
36,"[36, 'p1', 'verse', 'v7', 'content']",Rachel’s servant Bilhah conceived again and bore Jacob a second son.
37,"['v007_ESV_GEN_030', 37, 'p1', 'verse', 'v7', 'plain_text']",7 Rachel’s servant Bilhah conceived again and bore Jacob a second son.
38,"[38, 'p1', 'verse', 'v8', 'label']",8
39,"[39, 'p1', 'verse', 'v8', 'content']","Then Rachel said, “With mighty wrestlings"
40,"[40, 'p1', 'verse', 'v8', 'note', 'f']",#30:8HebrewWith wrestlings of God
41,"[41, 'p1', 'verse', 'v8', 'content']",I have wrestled with my sister and have prevailed.” So she called his name
42,"[42, 'p1', 'verse', 'v8', 'note', 'x']",#[Matt. 4:13]
43,"[43, 'p1', 'verse', 'v8', 'content']",Naphtali.
44,"[44, 'p1', 'verse', 'v8', 'note', 'f']",#30:8Naphtalisounds like the Hebrew forwrestling
45,"['v008_ESV_GEN_030', 45, 'p1', 'verse', 'v8', 'plain_text']","8 Then Rachel said, “With mighty wrestlings I have wrestled with my sister and have prevailed.” So she called his name Naphtali."
46,"[46, 'p2', 'verse', 'v9', 'label']",9
47,"[47, 'p2', 'verse', 'v9', 'content']","When Leah saw that she had ceased bearing children, she took her servant Zilpah and"
48,"[48, 'p2', 'verse', 'v9', 'note', 'x']",#ver.4;ch.29:24
49,"[49, 'p2', 'verse', 'v9', 'content']",gave her to Jacob as a wife.
50,"['v009_ESV_GEN_030', 50, 'p2', 'verse', 'v9', 'plain_text']","9 When Leah saw that she had ceased bearing children, she took her servant Zilpah and gave her to Jacob as a wife."
51,"[51, 'p2', 'verse', 'v10', 'label']",10
52,"[52, 'p2', 'verse', 'v10', 'content']",Then Leah’s servant Zilpah bore Jacob a son.
53,"['v010_ESV_GEN_030', 53, 'p2', 'verse', 'v10', 'plain_text']",10 Then Leah’s servant Zilpah bore Jacob a son.
54,"[54, 'p2', 'verse', 'v11', 'label']",11
55,"[55, 'p2', 'verse', 'v11', 'content']","And Leah said,"
56,"[56, 'p2', 'verse', 'v11', 'note', 'x']",#[ch.49:19]
57,"[57, 'p2', 'verse', 'v11', 'content']",“Good fortune has come!” so she called his name
58,"[58, 'p2', 'verse', 'v11', 'note', 'x']",#[ch.49:19]
59,"[59, 'p2', 'verse', 'v11', 'content']",Gad.
60,"[60, 'p2', 'verse', 'v11', 'note', 'f']",#30:11Gadsounds like the Hebrew forgood fortune
61,"['v011_ESV_GEN_030', 61, 'p2', 'verse', 'v11', 'plain_text']","11 And Leah said, “Good fortune has come!” so she called his name Gad."
62,"[62, 'p2', 'verse', 'v12', 'label']",12
