id,tag,text
1,"[1, 'label']",12
2,"[2, 's1', 'heading']",The Call of Abram
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Acts 7:3;Heb. 11:8
6,"[6, 'p1', 'verse', 'v1', 'content']",the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",said
9,"[9, 'p1', 'verse', 'v1', 'note', 'f']",#12:1Orhad said
10,"[10, 'p1', 'verse', 'v1', 'content']","to Abram, “Go from your country"
11,"[11, 'p1', 'verse', 'v1', 'note', 'f']",#12:1Orland
12,"[12, 'p1', 'verse', 'v1', 'content']",and your kindred and your father’s house to the land that I will show you.
13,"['v001_ESV_GEN_012', 13, 'p1', 'verse', 'v1', 'plain_text']","1 Now the Lord said to Abram, “Go from your country and your kindred and your father’s house to the land that I will show you."
14,"[14, 'p1', 'verse', 'v2', 'label']",2
15,"[15, 'p1', 'verse', 'v2', 'note', 'x']",#ch.17:6;18:18;[Gal. 3:14]
16,"[16, 'p1', 'verse', 'v2', 'content']","And I will make of you a great nation, and I will bless you and make your name great, so that you will be a blessing."
17,"['v002_ESV_GEN_012', 17, 'p1', 'verse', 'v2', 'plain_text']","2 And I will make of you a great nation, and I will bless you and make your name great, so that you will be a blessing."
18,"[18, 'p1', 'verse', 'v3', 'label']",3
19,"[19, 'p1', 'verse', 'v3', 'note', 'x']",#ch.27:29;Num. 24:9
20,"[20, 'p1', 'verse', 'v3', 'content']","I will bless those who bless you, and him who dishonors you I will curse, and"
21,"[21, 'p1', 'verse', 'v3', 'note', 'x']",#ch.18:18;22:18;26:4;28:14;Jer. 4:2;Acts 3:25;Gal. 3:16;CitedGal. 3:8
22,"[22, 'p1', 'verse', 'v3', 'content']",in you all the families of the earth shall be blessed.”
23,"[23, 'p1', 'verse', 'v3', 'note', 'f']",#12:3Orby you all the families of the earth shall bless themselves
24,"['v003_ESV_GEN_012', 24, 'p1', 'verse', 'v3', 'plain_text']","3 I will bless those who bless you, and him who dishonors you I will curse, and in you all the families of the earth shall be blessed.”"
25,"[25, 'p2', 'verse', 'v4', 'label']",4
26,"[26, 'p2', 'verse', 'v4', 'content']","So Abram went, as the"
27,"[27, 'p2', 'verse', 'v4', 'nd']",Lord
28,"[28, 'p2', 'verse', 'v4', 'content']","had told him, and Lot went with him. Abram was seventy-five years old when he departed from"
29,"[29, 'p2', 'verse', 'v4', 'note', 'x']",#ch.11:31
30,"[30, 'p2', 'verse', 'v4', 'content']",Haran.
31,"['v004_ESV_GEN_012', 31, 'p2', 'verse', 'v4', 'plain_text']","4 So Abram went, as the Lord had told him, and Lot went with him. Abram was seventy-five years old when he departed from Haran."
32,"[32, 'p2', 'verse', 'v5', 'label']",5
33,"[33, 'p2', 'verse', 'v5', 'content']","And Abram took Sarai his wife, and Lot his brother’s son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan. When they came to the land of Canaan,"
34,"['v005_ESV_GEN_012', 34, 'p2', 'verse', 'v5', 'plain_text']","5 And Abram took Sarai his wife, and Lot his brother’s son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan. When they came to the land of Canaan,"
35,"[35, 'p2', 'verse', 'v6', 'label']",6
36,"[36, 'p2', 'verse', 'v6', 'content']",Abram
37,"[37, 'p2', 'verse', 'v6', 'note', 'x']",#[Heb. 11:9]
38,"[38, 'p2', 'verse', 'v6', 'content']","passed through the land to the place at Shechem, to"
39,"[39, 'p2', 'verse', 'v6', 'note', 'x']",#ch.13:18
40,"[40, 'p2', 'verse', 'v6', 'content']",the oak
41,"[41, 'p2', 'verse', 'v6', 'note', 'f']",#12:6Orterebinth
42,"[42, 'p2', 'verse', 'v6', 'content']",of
43,"[43, 'p2', 'verse', 'v6', 'note', 'x']",#Deut. 11:30;Judg. 7:1
44,"[44, 'p2', 'verse', 'v6', 'content']",Moreh. At that time
45,"[45, 'p2', 'verse', 'v6', 'note', 'x']",#ch.13:7
46,"[46, 'p2', 'verse', 'v6', 'content']",the Canaanites were in the land.
47,"['v006_ESV_GEN_012', 47, 'p2', 'verse', 'v6', 'plain_text']","6 Abram passed through the land to the place at Shechem, to the oak of Moreh. At that time the Canaanites were in the land."
48,"[48, 'p2', 'verse', 'v7', 'label']",7
49,"[49, 'p2', 'verse', 'v7', 'content']",Then the
50,"[50, 'p2', 'verse', 'v7', 'nd']",Lord
51,"[51, 'p2', 'verse', 'v7', 'content']","appeared to Abram and said,"
52,"[52, 'p2', 'verse', 'v7', 'note', 'x']",#ch.13:15;17:8;Ex. 33:1;Ps. 105:9-12;[Num. 32:11]; Gal. 3:16
53,"[53, 'p2', 'verse', 'v7', 'content']",“To your offspring I will give this land.” So he built there an altar to the
54,"[54, 'p2', 'verse', 'v7', 'nd']",Lord
55,"[55, 'p2', 'verse', 'v7', 'content']",", who had appeared to him."
56,"['v007_ESV_GEN_012', 56, 'p2', 'verse', 'v7', 'plain_text']","7 Then the Lord appeared to Abram and said, “To your offspring I will give this land.” So he built there an altar to the Lord , who had appeared to him."
57,"[57, 'p2', 'verse', 'v8', 'label']",8
