id,tag,text
1,"[1, 'label']",50
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'content']",Then Joseph
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']",#ch.46:4
5,"[5, 'p1', 'verse', 'v1', 'content']",fell on his father’s face and wept over him and kissed him.
6,"['v001_ESV_GEN_050', 6, 'p1', 'verse', 'v1', 'plain_text']",1 Then Joseph fell on his father’s face and wept over him and kissed him.
7,"[7, 'p1', 'verse', 'v2', 'label']",2
8,"[8, 'p1', 'verse', 'v2', 'content']",And Joseph commanded his servants the physicians to
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']","#ver.26;[2 Chr. 16:14;Mark 16:1;Luke 23:56;John 19:39,40]"
10,"[10, 'p1', 'verse', 'v2', 'content']",embalm his father. So the physicians embalmed Israel.
11,"['v002_ESV_GEN_050', 11, 'p1', 'verse', 'v2', 'plain_text']",2 And Joseph commanded his servants the physicians to embalm his father. So the physicians embalmed Israel.
12,"[12, 'p1', 'verse', 'v3', 'label']",3
13,"[13, 'p1', 'verse', 'v3', 'content']","Forty days were required for it, for that is how many are required for embalming. And the Egyptians"
14,"[14, 'p1', 'verse', 'v3', 'note', 'x']",#[ver. 10;Num. 20:29;Deut. 34:8;1 Sam. 31:13;Job 2:13]
15,"[15, 'p1', 'verse', 'v3', 'content']",wept for him seventy days.
16,"['v003_ESV_GEN_050', 16, 'p1', 'verse', 'v3', 'plain_text']","3 Forty days were required for it, for that is how many are required for embalming. And the Egyptians wept for him seventy days."
17,"[17, 'p2', 'verse', 'v4', 'label']",4
18,"[18, 'p2', 'verse', 'v4', 'content']","And when the days of weeping for him were past, Joseph spoke to the household of Pharaoh, saying,"
19,"[19, 'p2', 'verse', 'v4', 'note', 'x']",#ch.47:29;See ch.33:15
20,"[20, 'p2', 'verse', 'v4', 'content']","“If now I have found favor in your eyes, please speak in the ears of Pharaoh, saying,"
21,"['v004_ESV_GEN_050', 21, 'p2', 'verse', 'v4', 'plain_text']","4 And when the days of weeping for him were past, Joseph spoke to the household of Pharaoh, saying, “If now I have found favor in your eyes, please speak in the ears of Pharaoh, saying,"
22,"[22, 'p2', 'verse', 'v5', 'label']",5
23,"[23, 'p2', 'verse', 'v5', 'content']","‘My father made me swear, saying, “I am about to die: in my tomb"
24,"[24, 'p2', 'verse', 'v5', 'note', 'x']",#2 Chr. 16:14;Isa. 22:16;Matt. 27:60
25,"[25, 'p2', 'verse', 'v5', 'content']","that I hewed out for myself in the land of Canaan, there shall you bury me.” Now therefore, let me please go up and bury my father. Then I will return.’”"
