id,tag,text
1,"[1, 'label']",43
2,"[2, 's1', 'heading']",Joseph’s Brothers Return to Egypt
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now the famine was
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#ch.41:54,57"
6,"[6, 'p1', 'verse', 'v1', 'content']",severe in the land.
7,"['v001_ESV_GEN_043', 7, 'p1', 'verse', 'v1', 'plain_text']",1 Now the famine was severe in the land.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","And when they had eaten the grain that they had brought from Egypt, their father said to them, “Go again, buy us a little food.”"
10,"['v002_ESV_GEN_043', 10, 'p1', 'verse', 'v2', 'plain_text']","2 And when they had eaten the grain that they had brought from Egypt, their father said to them, “Go again, buy us a little food.”"
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'content']","But Judah said to him, “The man solemnly warned us, saying, ‘You shall not see my face unless your"
13,"[13, 'p1', 'verse', 'v3', 'note', 'x']",#ch.42:20;44:23
14,"[14, 'p1', 'verse', 'v3', 'content']",brother is with you.’
15,"['v003_ESV_GEN_043', 15, 'p1', 'verse', 'v3', 'plain_text']","3 But Judah said to him, “The man solemnly warned us, saying, ‘You shall not see my face unless your brother is with you.’"
16,"[16, 'p1', 'verse', 'v4', 'label']",4
17,"[17, 'p1', 'verse', 'v4', 'content']","If you will send our brother with us, we will go down and buy you food."
18,"['v004_ESV_GEN_043', 18, 'p1', 'verse', 'v4', 'plain_text']","4 If you will send our brother with us, we will go down and buy you food."
19,"[19, 'p1', 'verse', 'v5', 'label']",5
20,"[20, 'p1', 'verse', 'v5', 'content']","But if you will not send him, we will not go down, for the man said to us, ‘You shall not see my face, unless your brother is with you.’”"
21,"['v005_ESV_GEN_043', 21, 'p1', 'verse', 'v5', 'plain_text']","5 But if you will not send him, we will not go down, for the man said to us, ‘You shall not see my face, unless your brother is with you.’”"
22,"[22, 'p1', 'verse', 'v6', 'label']",6
23,"[23, 'p1', 'verse', 'v6', 'content']","Israel said, “Why did you treat me so badly as to tell the man that you had another brother?”"
24,"['v006_ESV_GEN_043', 24, 'p1', 'verse', 'v6', 'plain_text']","6 Israel said, “Why did you treat me so badly as to tell the man that you had another brother?”"
25,"[25, 'p1', 'verse', 'v7', 'label']",7
26,"[26, 'p1', 'verse', 'v7', 'content']","They replied, “The man questioned us carefully about ourselves and our kindred, saying, ‘Is your father still alive? Do you have another brother?’ What we told him was in answer to these questions. Could we in any way know that he would say, ‘Bring your brother down’?”"
27,"['v007_ESV_GEN_043', 27, 'p1', 'verse', 'v7', 'plain_text']","7 They replied, “The man questioned us carefully about ourselves and our kindred, saying, ‘Is your father still alive? Do you have another brother?’ What we told him was in answer to these questions. Could we in any way know that he would say, ‘Bring your brother down’?”"
28,"[28, 'p1', 'verse', 'v8', 'label']",8
