id,tag,text
1,"[1, 'label']",8
2,"[2, 's1', 'heading']",The Flood Subsides
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",But God
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.19:29;30:22;Ex. 2:24;1 Sam. 1:19
6,"[6, 'p1', 'verse', 'v1', 'content']",remembered Noah and all the beasts and all the livestock that were with him in the ark. And
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#Ex. 14:21
8,"[8, 'p1', 'verse', 'v1', 'content']","God made a wind blow over the earth, and the waters subsided."
9,"['v001_ESV_GEN_008', 9, 'p1', 'verse', 'v1', 'plain_text']","1 But God remembered Noah and all the beasts and all the livestock that were with him in the ark. And God made a wind blow over the earth, and the waters subsided."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'note', 'x']",#ch.7:11
12,"[12, 'p1', 'verse', 'v2', 'content']",The fountains of the deep and
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']",#ch.7:11
14,"[14, 'p1', 'verse', 'v2', 'content']","the windows of the heavens were closed, the rain from the heavens was restrained,"
15,"['v002_ESV_GEN_008', 15, 'p1', 'verse', 'v2', 'plain_text']","2 The fountains of the deep and the windows of the heavens were closed, the rain from the heavens was restrained,"
16,"[16, 'p1', 'verse', 'v3', 'label']",3
17,"[17, 'p1', 'verse', 'v3', 'content']",and the waters receded from the earth continually. At the end
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']",#ch.7:24
19,"[19, 'p1', 'verse', 'v3', 'content']","of 150 days the waters had abated,"
20,"['v003_ESV_GEN_008', 20, 'p1', 'verse', 'v3', 'plain_text']","3 and the waters receded from the earth continually. At the end of 150 days the waters had abated,"
21,"[21, 'p1', 'verse', 'v4', 'label']",4
22,"[22, 'p1', 'verse', 'v4', 'content']","and in the seventh month, on the seventeenth day of the month, the ark came to rest on the mountains of"
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']",#2 Kgs. 19:37;Isa. 37:38;Jer. 51:27
24,"[24, 'p1', 'verse', 'v4', 'content']",Ararat.
25,"['v004_ESV_GEN_008', 25, 'p1', 'verse', 'v4', 'plain_text']","4 and in the seventh month, on the seventeenth day of the month, the ark came to rest on the mountains of Ararat."
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']","And the waters continued to abate until the tenth month; in the tenth month, on the first day of the month, the tops of the mountains were seen."
28,"['v005_ESV_GEN_008', 28, 'p1', 'verse', 'v5', 'plain_text']","5 And the waters continued to abate until the tenth month; in the tenth month, on the first day of the month, the tops of the mountains were seen."
29,"[29, 'p2', 'verse', 'v6', 'label']",6
30,"[30, 'p2', 'verse', 'v6', 'content']",At the end of forty days Noah opened the window of the ark that he had made
31,"['v006_ESV_GEN_008', 31, 'p2', 'verse', 'v6', 'plain_text']",6 At the end of forty days Noah opened the window of the ark that he had made
32,"[32, 'p2', 'verse', 'v7', 'label']",7
33,"[33, 'p2', 'verse', 'v7', 'content']",and sent forth a raven. It went to and fro until the waters were dried up from the earth.
34,"['v007_ESV_GEN_008', 34, 'p2', 'verse', 'v7', 'plain_text']",7 and sent forth a raven. It went to and fro until the waters were dried up from the earth.
35,"[35, 'p2', 'verse', 'v8', 'label']",8
36,"[36, 'p2', 'verse', 'v8', 'content']","Then he sent forth a dove from him, to see if the waters had subsided from the face of the ground."
37,"['v008_ESV_GEN_008', 37, 'p2', 'verse', 'v8', 'plain_text']","8 Then he sent forth a dove from him, to see if the waters had subsided from the face of the ground."
38,"[38, 'p2', 'verse', 'v9', 'label']",9
39,"[39, 'p2', 'verse', 'v9', 'content']","But the dove found no place to set her foot, and she returned to him to the ark, for the waters were still on the face of the whole earth. So he put out his hand and took her and brought her into the ark with him."
