id,tag,text
1,"[1, 'label']",50
2,"[2, 's1', 'heading']",ការបញ្ចុះយ៉ាកុប
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",ពេលនោះ យ៉ូសែប​ក្រាប​លើ​មុខ​ឪពុក​គាត់ ទាំង​យំសោក ហើយ​ថើប​គាត់​។
5,"['v001_GKH_GEN_050', 5, 'p1', 'verse', 'v1', 'plain_text']",1 ពេលនោះ យ៉ូសែប​ក្រាប​លើ​មុខ​ឪពុក​គាត់ ទាំង​យំសោក ហើយ​ថើប​គាត់​។
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']",រួច​យ៉ូសែប​បញ្ជា​ពួក​បាវបម្រើ​របស់គាត់​ដែល​ជា​គ្រូពេទ្យ​ឲ្យ​អប់សព​ឪពុក​គាត់ ពួក​គ្រូពេទ្យ​ក៏​អប់សព​អ៊ីស្រាអែល​។
8,"['v002_GKH_GEN_050', 8, 'p1', 'verse', 'v2', 'plain_text']",2 រួច​យ៉ូសែប​បញ្ជា​ពួក​បាវបម្រើ​របស់គាត់​ដែល​ជា​គ្រូពេទ្យ​ឲ្យ​អប់សព​ឪពុក​គាត់ ពួក​គ្រូពេទ្យ​ក៏​អប់សព​អ៊ីស្រាអែល​។
9,"[9, 'p1', 'verse', 'v3', 'label']",3
10,"[10, 'p1', 'verse', 'v3', 'content']",ពួកគេ​ចំណាយពេល​សែសិប​ថ្ងៃ​សម្រាប់​កិច្ចការនេះ ដ្បិត​នោះ​ជាចំនួន​ថ្ងៃ​ដែល​ត្រូវ​ចំណាយ​ដើម្បី​អប់សព​។ ជនជាតិអេហ្ស៊ីប​បាន​យំស្រណោះ​គាត់​ចិតសិប​ថ្ងៃ​។
11,"['v003_GKH_GEN_050', 11, 'p1', 'verse', 'v3', 'plain_text']",3 ពួកគេ​ចំណាយពេល​សែសិប​ថ្ងៃ​សម្រាប់​កិច្ចការនេះ ដ្បិត​នោះ​ជាចំនួន​ថ្ងៃ​ដែល​ត្រូវ​ចំណាយ​ដើម្បី​អប់សព​។ ជនជាតិអេហ្ស៊ីប​បាន​យំស្រណោះ​គាត់​ចិតសិប​ថ្ងៃ​។
12,"[12, 'p2', 'verse', 'v4', 'label']",4
13,"[13, 'p2', 'verse', 'v4', 'content']",លុះ​ថ្ងៃ​កាន់ទុក្ខ​កន្លងផុតទៅ​ហើយ យ៉ូសែប​ក៏​និយាយ​នឹង​អ្នកដំណាក់​ផារ៉ោន​ថា​៖ “ឥឡូវនេះ ប្រសិនបើ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់អស់លោក សូម​ទូល​ដល់​ព្រះកាណ៌​ផារ៉ោន​ថា​:
14,"['v004_GKH_GEN_050', 14, 'p2', 'verse', 'v4', 'plain_text']",4 លុះ​ថ្ងៃ​កាន់ទុក្ខ​កន្លងផុតទៅ​ហើយ យ៉ូសែប​ក៏​និយាយ​នឹង​អ្នកដំណាក់​ផារ៉ោន​ថា​៖ “ឥឡូវនេះ ប្រសិនបើ​ខ្ញុំ​រកបាន​សេចក្ដីសន្ដោស​នៅចំពោះ​ភ្នែក​របស់អស់លោក សូម​ទូល​ដល់​ព្រះកាណ៌​ផារ៉ោន​ថា​:
15,"[15, 'p2', 'verse', 'v5', 'label']",5
16,"[16, 'p2', 'verse', 'v5', 'content']",‘ឪពុក​របស់ខ្ញុំព្រះបាទ​បាន​ឲ្យ​ខ្ញុំព្រះបាទ​ស្បថ​ថា​: “មើល៍! យើង​ជិត​ស្លាប់​ហើយ​។ ឯង​ត្រូវ​បញ្ចុះ​យើង​ក្នុង​ផ្នូរ​ដែល​យើង​បាន​ដាប់លុង​សម្រាប់​ខ្លួនឯង​នៅ​ដែនដី​កាណាន”។ ដូច្នេះ​ឥឡូវនេះ សូមឲ្យ​ខ្ញុំព្រះបាទ​ឡើងទៅ​បញ្ចុះ​ឪពុក​របស់ខ្ញុំព្រះបាទ​ផង រួច​ខ្ញុំព្រះបាទ​នឹង​ត្រឡប់មកវិញ’”។
17,"['v005_GKH_GEN_050', 17, 'p2', 'verse', 'v5', 'plain_text']",5 ‘ឪពុក​របស់ខ្ញុំព្រះបាទ​បាន​ឲ្យ​ខ្ញុំព្រះបាទ​ស្បថ​ថា​: “មើល៍! យើង​ជិត​ស្លាប់​ហើយ​។ ឯង​ត្រូវ​បញ្ចុះ​យើង​ក្នុង​ផ្នូរ​ដែល​យើង​បាន​ដាប់លុង​សម្រាប់​ខ្លួនឯង​នៅ​ដែនដី​កាណាន”។ ដូច្នេះ​ឥឡូវនេះ សូមឲ្យ​ខ្ញុំព្រះបាទ​ឡើងទៅ​បញ្ចុះ​ឪពុក​របស់ខ្ញុំព្រះបាទ​ផង រួច​ខ្ញុំព្រះបាទ​នឹង​ត្រឡប់មកវិញ’”។
18,"[18, 'p3', 'verse', 'v6', 'label']",6
