id,tag,text
1,"[1, 'label']",10
2,"[2, 's1', 'heading']",ដើមប្រភពនៃប្រជាជាតិនានា
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",នេះ​ជា​វង្សត្រកូល​នៃ​ពួក​កូនប្រុស​របស់​ណូអេ គឺ​សិម ហាំ និង​យ៉ាផែត​:
5,"[5, 'p2', 'verse', 'v1', 'content']",ក្រោយពី​ទឹកជំនន់ មាន​កូនប្រុស​ជាច្រើន​កើតមក​ដល់​ពួកគេ​។
6,"['v001_GKH_GEN_010', 6, 'p1', 'verse', 'v1', 'plain_text']",1 នេះ​ជា​វង្សត្រកូល​នៃ​ពួក​កូនប្រុស​របស់​ណូអេ គឺ​សិម ហាំ និង​យ៉ាផែត​: ក្រោយពី​ទឹកជំនន់ មាន​កូនប្រុស​ជាច្រើន​កើតមក​ដល់​ពួកគេ​។
7,"[7, 'p3', 'verse', 'v2', 'label']",2
8,"[8, 'p3', 'verse', 'v2', 'content']",ពួក​កូនប្រុស​របស់​យ៉ាផែត មាន​កូមើរ ម៉ាកុក ម៉ាដាយ យ៉ាវ៉ាន ទូបាល មែសេក និង​ទីរ៉ាស​។
9,"['v002_GKH_GEN_010', 9, 'p3', 'verse', 'v2', 'plain_text']",2 ពួក​កូនប្រុស​របស់​យ៉ាផែត មាន​កូមើរ ម៉ាកុក ម៉ាដាយ យ៉ាវ៉ាន ទូបាល មែសេក និង​ទីរ៉ាស​។
10,"[10, 'p3', 'verse', 'v3', 'label']",3
11,"[11, 'p3', 'verse', 'v3', 'content']",ពួក​កូនប្រុស​របស់​កូមើរ មាន​អ័សក្នាស រីផាត និង​តូកាម៉ា​។
12,"['v003_GKH_GEN_010', 12, 'p3', 'verse', 'v3', 'plain_text']",3 ពួក​កូនប្រុស​របស់​កូមើរ មាន​អ័សក្នាស រីផាត និង​តូកាម៉ា​។
13,"[13, 'p3', 'verse', 'v4', 'label']",4
14,"[14, 'p3', 'verse', 'v4', 'content']",ពួក​កូនប្រុស​របស់​យ៉ាវ៉ាន មាន​អេលីសា តើស៊ីស គីទីម និង​ដូដានីម​។
15,"['v004_GKH_GEN_010', 15, 'p3', 'verse', 'v4', 'plain_text']",4 ពួក​កូនប្រុស​របស់​យ៉ាវ៉ាន មាន​អេលីសា តើស៊ីស គីទីម និង​ដូដានីម​។
16,"[16, 'p3', 'verse', 'v5', 'label']",5
