id,tag,text
1,"[1, 'label']",6
2,"[2, 's1', 'heading']",សម្រេចដាក់ទោសមនុស្សលោក
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",នៅពេល​មនុស្ស​ចាប់ផ្ដើម​កើនឡើង​នៅលើ​ផ្ទៃ​ផែនដី ហើយ​មាន​កូនស្រី​ជាច្រើន​កើតមក​ដល់​ពួកគេ
5,"['v001_GKH_GEN_006', 5, 'p1', 'verse', 'v1', 'plain_text']",1 នៅពេល​មនុស្ស​ចាប់ផ្ដើម​កើនឡើង​នៅលើ​ផ្ទៃ​ផែនដី ហើយ​មាន​កូនស្រី​ជាច្រើន​កើតមក​ដល់​ពួកគេ
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']",ពួក​កូនប្រុស​របស់​ព្រះ​ឃើញ​ពួក​កូនស្រី​របស់​មនុស្ស ថា​ពួកនាង​ស្រស់ស្អាត ក៏​យក​ជា​ប្រពន្ធ​របស់ខ្លួន ពី​អ្នកណាក៏ដោយ​ដែល​ពួកគេ​បាន​ជ្រើសរើស​។
8,"['v002_GKH_GEN_006', 8, 'p1', 'verse', 'v2', 'plain_text']",2 ពួក​កូនប្រុស​របស់​ព្រះ​ឃើញ​ពួក​កូនស្រី​របស់​មនុស្ស ថា​ពួកនាង​ស្រស់ស្អាត ក៏​យក​ជា​ប្រពន្ធ​របស់ខ្លួន ពី​អ្នកណាក៏ដោយ​ដែល​ពួកគេ​បាន​ជ្រើសរើស​។
9,"[9, 'p1', 'verse', 'v3', 'label']",3
10,"[10, 'p1', 'verse', 'v3', 'content']",ព្រះយេហូវ៉ា​មានបន្ទូលថា​៖ “វិញ្ញាណ​របស់យើង​នឹង​មិន​ស្ថិតនៅ​ក្នុង​មនុស្ស
11,"[11, 'p1', 'verse', 'v3', 'note', 'f']",#6:3មិន​ស្ថិតនៅក្នុង​មនុស្ស​―ន័យត្រង់គឺ “មិន​ជំទាស់នៅក្នុង​មនុស្ស”។
12,"[12, 'p1', 'verse', 'v3', 'content']",​ជារៀងរហូត​ឡើយ ដ្បិត​គេ​គ្រាន់តែ​ជា​សាច់ឈាម​ប៉ុណ្ណោះ​។ ដូច្នេះ​អាយុ​របស់គេ​នឹង​បាន​ត្រឹម​មួយរយម្ភៃ​ឆ្នាំ”។
13,"['v003_GKH_GEN_006', 13, 'p1', 'verse', 'v3', 'plain_text']",3 ព្រះយេហូវ៉ា​មានបន្ទូលថា​៖ “វិញ្ញាណ​របស់យើង​នឹង​មិន​ស្ថិតនៅ​ក្នុង​មនុស្ស ​ជារៀងរហូត​ឡើយ ដ្បិត​គេ​គ្រាន់តែ​ជា​សាច់ឈាម​ប៉ុណ្ណោះ​។ ដូច្នេះ​អាយុ​របស់គេ​នឹង​បាន​ត្រឹម​មួយរយម្ភៃ​ឆ្នាំ”។
14,"[14, 'p1', 'verse', 'v4', 'label']",4
15,"[15, 'p1', 'verse', 'v4', 'content']",មាន​មនុស្សធំសម្បើម​នៅលើ​ផែនដី​ក្នុង​គ្រា​នោះ និង​ក្រោយមក​ដែរ គឺ​ពេលដែល​ពួក​កូនប្រុស​របស់​ព្រះ​បាន​ចូលទៅ​ឯ​ពួក​កូនស្រី​របស់​មនុស្ស ហើយ​ពួកនាង​បាន​បង្កើត​កូន​ឲ្យ​ពួកគេ​។ ពួកគេ​ជា​មនុស្ស​ខ្លាំងពូកែ​នា​សម័យបុរាណ ជា​មនុស្ស​មាន​កេរ្តិ៍ឈ្មោះ​។
