id,tag,text
1,"[1, 'label']",16
2,"[2, 's1', 'heading']",សារ៉ាយ និងហាការ
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",រីឯ​សារ៉ាយ​ប្រពន្ធ​របស់​អាប់រ៉ាម មិន​បាន​បង្កើត​កូន​ឲ្យ​គាត់​ទេ​។ នាង​មាន​បាវបម្រើស្រី​ជនជាតិអេហ្ស៊ីប​ម្នាក់ ឈ្មោះ​ហាការ​។
5,"['v001_GKH_GEN_016', 5, 'p1', 'verse', 'v1', 'plain_text']",1 រីឯ​សារ៉ាយ​ប្រពន្ធ​របស់​អាប់រ៉ាម មិន​បាន​បង្កើត​កូន​ឲ្យ​គាត់​ទេ​។ នាង​មាន​បាវបម្រើស្រី​ជនជាតិអេហ្ស៊ីប​ម្នាក់ ឈ្មោះ​ហាការ​។
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']",ដូច្នេះ សារ៉ាយ​និយាយ​នឹង​អាប់រ៉ាម​ថា​៖ “មើល៍! ព្រះយេហូវ៉ា​បាន​រារាំង​ខ្ញុំ​មិនឲ្យ​បង្កើត​កូន​។ សូម​ចូលទៅ​ឯ​បាវបម្រើស្រី​របស់ខ្ញុំ​ចុះ ប្រហែលជា​ខ្ញុំ​អាច​បានកូន
8,"[8, 'p1', 'verse', 'v2', 'note', 'f']",#16:2បានកូន―ន័យត្រង់គឺ “ត្រូវបានកសាង”។
9,"[9, 'p1', 'verse', 'v2', 'content']",​តាមរយៈ​នាង”។ អាប់រ៉ាម​ក៏​ស្ដាប់តាម​សំឡេង​របស់​សារ៉ាយ​។
10,"['v002_GKH_GEN_016', 10, 'p1', 'verse', 'v2', 'plain_text']",2 ដូច្នេះ សារ៉ាយ​និយាយ​នឹង​អាប់រ៉ាម​ថា​៖ “មើល៍! ព្រះយេហូវ៉ា​បាន​រារាំង​ខ្ញុំ​មិនឲ្យ​បង្កើត​កូន​។ សូម​ចូលទៅ​ឯ​បាវបម្រើស្រី​របស់ខ្ញុំ​ចុះ ប្រហែលជា​ខ្ញុំ​អាច​បានកូន ​តាមរយៈ​នាង”។ អាប់រ៉ាម​ក៏​ស្ដាប់តាម​សំឡេង​របស់​សារ៉ាយ​។
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'content']",ដូច្នេះ ក្រោយពី​អាប់រ៉ាម​បាន​រស់នៅ​ក្នុង​ដែនដី​កាណាន​ដប់​ឆ្នាំ​ហើយ សារ៉ាយ​ប្រពន្ធ​របស់​អាប់រ៉ាម​បាន​យក​ហាការ​ជនជាតិអេហ្ស៊ីប​ដែលជា​បាវបម្រើស្រី​របស់ខ្លួន​មក ហើយ​ប្រគល់​នាង​ទៅ​អាប់រ៉ាម​ជា​ប្ដី​របស់ខ្លួន​ឲ្យ​ធ្វើជា​ប្រពន្ធ​របស់​គាត់​។
13,"['v003_GKH_GEN_016', 13, 'p1', 'verse', 'v3', 'plain_text']",3 ដូច្នេះ ក្រោយពី​អាប់រ៉ាម​បាន​រស់នៅ​ក្នុង​ដែនដី​កាណាន​ដប់​ឆ្នាំ​ហើយ សារ៉ាយ​ប្រពន្ធ​របស់​អាប់រ៉ាម​បាន​យក​ហាការ​ជនជាតិអេហ្ស៊ីប​ដែលជា​បាវបម្រើស្រី​របស់ខ្លួន​មក ហើយ​ប្រគល់​នាង​ទៅ​អាប់រ៉ាម​ជា​ប្ដី​របស់ខ្លួន​ឲ្យ​ធ្វើជា​ប្រពន្ធ​របស់​គាត់​។
14,"[14, 'p1', 'verse', 'v4', 'label']",4
15,"[15, 'p1', 'verse', 'v4', 'content']",អាប់រ៉ាម​បាន​ចូលទៅឯ​ហាការ ហើយ​នាង​ក៏​មានផ្ទៃពោះ​។ នៅពេល​ឃើញ​ថា​ខ្លួន​មានផ្ទៃពោះ​ដូច្នេះ នាង​ក៏​មើលងាយ​ចៅហ្វាយស្រី​របស់ខ្លួន​។
16,"['v004_GKH_GEN_016', 16, 'p1', 'verse', 'v4', 'plain_text']",4 អាប់រ៉ាម​បាន​ចូលទៅឯ​ហាការ ហើយ​នាង​ក៏​មានផ្ទៃពោះ​។ នៅពេល​ឃើញ​ថា​ខ្លួន​មានផ្ទៃពោះ​ដូច្នេះ នាង​ក៏​មើលងាយ​ចៅហ្វាយស្រី​របស់ខ្លួន​។
