id,tag,text
1,"[1, 'label']",25
2,"[2, 's1', 'heading']",ពូជពង្សឯទៀតរបស់អ័ប្រាហាំ
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",អ័ប្រាហាំ​យក​ប្រពន្ធ​មួយ​ទៀត ឈ្មោះ​កិទូរ៉ា​។
5,"['v001_GKH_GEN_025', 5, 'p1', 'verse', 'v1', 'plain_text']",1 អ័ប្រាហាំ​យក​ប្រពន្ធ​មួយ​ទៀត ឈ្មោះ​កិទូរ៉ា​។
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']",នាង​បង្កើត​ស៊ីមរ៉ាន យ៉ុកសាន មីដាន ម៉ាឌាន អ៊ីសបាក់ និង​ស៊ូអា​ឲ្យ​គាត់​។
8,"['v002_GKH_GEN_025', 8, 'p1', 'verse', 'v2', 'plain_text']",2 នាង​បង្កើត​ស៊ីមរ៉ាន យ៉ុកសាន មីដាន ម៉ាឌាន អ៊ីសបាក់ និង​ស៊ូអា​ឲ្យ​គាត់​។
9,"[9, 'p1', 'verse', 'v3', 'label']",3
10,"[10, 'p1', 'verse', 'v3', 'content']",យ៉ុកសាន​បង្កើត​សេបា និង​ដេដាន់​។ កូនចៅ​របស់​ដេដាន់​គឺ​ជនជាតិអាសស៊ើរ ជនជាតិលេទូស និង​ជនជាតិលេវមី​។
11,"['v003_GKH_GEN_025', 11, 'p1', 'verse', 'v3', 'plain_text']",3 យ៉ុកសាន​បង្កើត​សេបា និង​ដេដាន់​។ កូនចៅ​របស់​ដេដាន់​គឺ​ជនជាតិអាសស៊ើរ ជនជាតិលេទូស និង​ជនជាតិលេវមី​។
12,"[12, 'p1', 'verse', 'v4', 'label']",4
13,"[13, 'p1', 'verse', 'v4', 'content']",រីឯ​ពួក​កូនប្រុស​របស់​ម៉ាឌាន គឺ​អេផា អេភើរ ហាណុក អ័ប៊ីដា និង​អែលដ្អា​។ អ្នក​ទាំងអស់​នេះ​ជា​កូនចៅ​របស់​កិទូរ៉ា​។
14,"['v004_GKH_GEN_025', 14, 'p1', 'verse', 'v4', 'plain_text']",4 រីឯ​ពួក​កូនប្រុស​របស់​ម៉ាឌាន គឺ​អេផា អេភើរ ហាណុក អ័ប៊ីដា និង​អែលដ្អា​។ អ្នក​ទាំងអស់​នេះ​ជា​កូនចៅ​របស់​កិទូរ៉ា​។
15,"[15, 'p1', 'verse', 'v5', 'label']",5
16,"[16, 'p1', 'verse', 'v5', 'content']",អ័ប្រាហាំ​ប្រគល់​អ្វីៗ​ទាំងអស់​ដែល​គាត់​មាន​ទៅ​អ៊ីសាក
17,"['v005_GKH_GEN_025', 17, 'p1', 'verse', 'v5', 'plain_text']",5 អ័ប្រាហាំ​ប្រគល់​អ្វីៗ​ទាំងអស់​ដែល​គាត់​មាន​ទៅ​អ៊ីសាក
18,"[18, 'p1', 'verse', 'v6', 'label']",6
19,"[19, 'p1', 'verse', 'v6', 'content']",រីឯ​ចំពោះ​ពួក​កូនប្រុស​របស់​ពួក​ប្រពន្ធចុង​អ័ប្រាហាំ​វិញ អ័ប្រាហាំ​បាន​ចែក​អំណោយ​ឲ្យ ហើយ​បញ្ជូន​ពួកគេ​ទៅ​ទិសខាងកើត គឺ​ទៅ​ឯ​ស្រុក​ខាងកើត​ឲ្យនៅ​ឆ្ងាយ​ពី​អ៊ីសាក​កូនប្រុស​របស់គាត់ កាល​គាត់​នៅរស់​នៅឡើយ​។
20,"[20, 's1', 'heading']",មរណភាពរបស់អ័ប្រាហាំ
21,"['v006_GKH_GEN_025', 21, 'p1', 'verse', 'v6', 'plain_text']",6 រីឯ​ចំពោះ​ពួក​កូនប្រុស​របស់​ពួក​ប្រពន្ធចុង​អ័ប្រាហាំ​វិញ អ័ប្រាហាំ​បាន​ចែក​អំណោយ​ឲ្យ ហើយ​បញ្ជូន​ពួកគេ​ទៅ​ទិសខាងកើត គឺ​ទៅ​ឯ​ស្រុក​ខាងកើត​ឲ្យនៅ​ឆ្ងាយ​ពី​អ៊ីសាក​កូនប្រុស​របស់គាត់ កាល​គាត់​នៅរស់​នៅឡើយ​។
22,"[22, 'p2', 'verse', 'v7', 'label']",7
23,"[23, 'p2', 'verse', 'v7', 'content']",នេះ​ជា​ថ្ងៃអាយុ​នៃ​ជីវិត​របស់​អ័ប្រាហាំ គឺ​គាត់​រស់នៅ​បាន​មួយរយចិតសិបប្រាំ​ឆ្នាំ​។
24,"['v007_GKH_GEN_025', 24, 'p2', 'verse', 'v7', 'plain_text']",7 នេះ​ជា​ថ្ងៃអាយុ​នៃ​ជីវិត​របស់​អ័ប្រាហាំ គឺ​គាត់​រស់នៅ​បាន​មួយរយចិតសិបប្រាំ​ឆ្នាំ​។
25,"[25, 'p2', 'verse', 'v8', 'label']",8
26,"[26, 'p2', 'verse', 'v8', 'content']",អ័ប្រាហាំ​បាន​ផុតដង្ហើម ហើយ​ស្លាប់​ទៅ​ក្រោយពី​មាន​អាយុវែង​ល្អ គឺ​មាន​អាយុច្រើន ទាំង​ស្កប់ចិត្ត ក៏​ត្រូវបាន​ប្រមូល​ទៅឯ​ដូនតា​របស់គាត់​។
27,"['v008_GKH_GEN_025', 27, 'p2', 'verse', 'v8', 'plain_text']",8 អ័ប្រាហាំ​បាន​ផុតដង្ហើម ហើយ​ស្លាប់​ទៅ​ក្រោយពី​មាន​អាយុវែង​ល្អ គឺ​មាន​អាយុច្រើន ទាំង​ស្កប់ចិត្ត ក៏​ត្រូវបាន​ប្រមូល​ទៅឯ​ដូនតា​របស់គាត់​។
28,"[28, 'p2', 'verse', 'v9', 'label']",9
29,"[29, 'p2', 'verse', 'v9', 'content']",អ៊ីសាក និង​អ៊ីសម៉ាអែល​កូនប្រុស​របស់គាត់ ក៏​បញ្ចុះ​គាត់​នៅក្នុង​រអាង​នៅ​ម៉ាក់ពេឡា ត្រង់​ចម្ការ​របស់​អេប្រុន​កូនប្រុស​សូហារ​ជា​ជនជាតិហេត ដែល​នៅទល់មុខ​ម៉ាមរេ
30,"['v009_GKH_GEN_025', 30, 'p2', 'verse', 'v9', 'plain_text']",9 អ៊ីសាក និង​អ៊ីសម៉ាអែល​កូនប្រុស​របស់គាត់ ក៏​បញ្ចុះ​គាត់​នៅក្នុង​រអាង​នៅ​ម៉ាក់ពេឡា ត្រង់​ចម្ការ​របស់​អេប្រុន​កូនប្រុស​សូហារ​ជា​ជនជាតិហេត ដែល​នៅទល់មុខ​ម៉ាមរេ
31,"[31, 'p2', 'verse', 'v10', 'label']",10
32,"[32, 'p2', 'verse', 'v10', 'content']",ជា​ចម្ការ​ដែល​អ័ប្រាហាំ​បាន​ទិញ​ពី​កូនចៅ​ហេត​។ គឺ​នៅ​ទីនោះ​ហើយ ដែល​អ័ប្រាហាំ​ត្រូវគេ​បញ្ចុះ​ជាមួយ​សារ៉ា​ប្រពន្ធ​របស់គាត់​។
33,"['v010_GKH_GEN_025', 33, 'p2', 'verse', 'v10', 'plain_text']",10 ជា​ចម្ការ​ដែល​អ័ប្រាហាំ​បាន​ទិញ​ពី​កូនចៅ​ហេត​។ គឺ​នៅ​ទីនោះ​ហើយ ដែល​អ័ប្រាហាំ​ត្រូវគេ​បញ្ចុះ​ជាមួយ​សារ៉ា​ប្រពន្ធ​របស់គាត់​។
34,"[34, 'p2', 'verse', 'v11', 'label']",11
35,"[35, 'p2', 'verse', 'v11', 'content']",ក្រោយពី​មរណភាព​របស់​អ័ប្រាហាំ ព្រះ​បាន​ប្រទានពរ​អ៊ីសាក​កូនប្រុស​របស់គាត់ ហើយ​អ៊ីសាក​ក៏​រស់នៅ​ជិត​បៀរ-ឡាហាយ-រយ​។
36,"[36, 's1', 'heading']",វង្សត្រកូល​របស់អ៊ីសម៉ាអែល
37,"['v011_GKH_GEN_025', 37, 'p2', 'verse', 'v11', 'plain_text']",11 ក្រោយពី​មរណភាព​របស់​អ័ប្រាហាំ ព្រះ​បាន​ប្រទានពរ​អ៊ីសាក​កូនប្រុស​របស់គាត់ ហើយ​អ៊ីសាក​ក៏​រស់នៅ​ជិត​បៀរ-ឡាហាយ-រយ​។
38,"[38, 'p3', 'verse', 'v12', 'label']",12
39,"[39, 'p3', 'verse', 'v12', 'content']",នេះ​ជា​វង្សត្រកូល​របស់​អ៊ីសម៉ាអែល​កូនប្រុស​អ័ប្រាហាំ ដែល​ហាការ​ជនជាតិអេហ្ស៊ីប​ជា​បាវបម្រើស្រី​របស់​សារ៉ា បាន​បង្កើត​ឲ្យ​អ័ប្រាហាំ​:
40,"['v012_GKH_GEN_025', 40, 'p3', 'verse', 'v12', 'plain_text']",12 នេះ​ជា​វង្សត្រកូល​របស់​អ៊ីសម៉ាអែល​កូនប្រុស​អ័ប្រាហាំ ដែល​ហាការ​ជនជាតិអេហ្ស៊ីប​ជា​បាវបម្រើស្រី​របស់​សារ៉ា បាន​បង្កើត​ឲ្យ​អ័ប្រាហាំ​:
41,"[41, 'p3', 'verse', 'v13', 'label']",13
42,"[42, 'p3', 'verse', 'v13', 'content']",ឈ្មោះ​កូនប្រុស​របស់​អ៊ីសម៉ាអែល តាមលំដាប់​នៃ​កំណើត គឺ​ដូចតទៅ​: កូនច្បង​របស់​អ៊ីសម៉ាអែល​គឺ​នេបាយ៉ូត បន្ទាប់មក​កេដារ អ័ឌប្អែល មីបសាម
43,"['v013_GKH_GEN_025', 43, 'p3', 'verse', 'v13', 'plain_text']",13 ឈ្មោះ​កូនប្រុស​របស់​អ៊ីសម៉ាអែល តាមលំដាប់​នៃ​កំណើត គឺ​ដូចតទៅ​: កូនច្បង​របស់​អ៊ីសម៉ាអែល​គឺ​នេបាយ៉ូត បន្ទាប់មក​កេដារ អ័ឌប្អែល មីបសាម
44,"[44, 'p3', 'verse', 'v14', 'label']",14
45,"[45, 'p3', 'verse', 'v14', 'content']",មីសម៉ា ឌូម៉ា ម៉ាសា
46,"['v014_GKH_GEN_025', 46, 'p3', 'verse', 'v14', 'plain_text']",14 មីសម៉ា ឌូម៉ា ម៉ាសា
47,"[47, 'p3', 'verse', 'v15', 'label']",15
48,"[48, 'p3', 'verse', 'v15', 'content']",ហាដាដ ថេម៉ា យេធើរ ណាភីស និង​កេតម៉ា​។
49,"['v015_GKH_GEN_025', 49, 'p3', 'verse', 'v15', 'plain_text']",15 ហាដាដ ថេម៉ា យេធើរ ណាភីស និង​កេតម៉ា​។
50,"[50, 'p3', 'verse', 'v16', 'label']",16
51,"[51, 'p3', 'verse', 'v16', 'content']",ទាំងនេះ​ហើយ​ជា​កូនប្រុស​របស់​អ៊ីសម៉ាអែល និង​ជា​ឈ្មោះ​របស់ពួកគេ តាម​ភូមិ និង​តាម​ជំរំ​របស់ពួកគេ គឺ​មាន​មេដឹកនាំ​ដប់ពីរ​នាក់​នៃ​កុលសម្ព័ន្ធ​ពួកគេ​។
52,"['v016_GKH_GEN_025', 52, 'p3', 'verse', 'v16', 'plain_text']",16 ទាំងនេះ​ហើយ​ជា​កូនប្រុស​របស់​អ៊ីសម៉ាអែល និង​ជា​ឈ្មោះ​របស់ពួកគេ តាម​ភូមិ និង​តាម​ជំរំ​របស់ពួកគេ គឺ​មាន​មេដឹកនាំ​ដប់ពីរ​នាក់​នៃ​កុលសម្ព័ន្ធ​ពួកគេ​។
53,"[53, 'p3', 'verse', 'v17', 'label']",17
54,"[54, 'p3', 'verse', 'v17', 'content']",នេះ​ជា​អាយុ​នៃ​ជីវិត​របស់​អ៊ីសម៉ាអែល គឺ​មួយរយសាមសិបប្រាំពីរ​ឆ្នាំ​។ គាត់​បាន​ផុតដង្ហើម ហើយ​ស្លាប់​ទៅ ក៏​ត្រូវបាន​ប្រមូល​ទៅឯ​ដូនតា​របស់គាត់​។
55,"['v017_GKH_GEN_025', 55, 'p3', 'verse', 'v17', 'plain_text']",17 នេះ​ជា​អាយុ​នៃ​ជីវិត​របស់​អ៊ីសម៉ាអែល គឺ​មួយរយសាមសិបប្រាំពីរ​ឆ្នាំ​។ គាត់​បាន​ផុតដង្ហើម ហើយ​ស្លាប់​ទៅ ក៏​ត្រូវបាន​ប្រមូល​ទៅឯ​ដូនតា​របស់គាត់​។
56,"[56, 'p3', 'verse', 'v18', 'label']",18
57,"[57, 'p3', 'verse', 'v18', 'content']",កូនចៅអ៊ីសម៉ាអែល​រស់នៅ​ចាប់ពី​ហាវីឡា រហូតដល់​ស៊ើរ​ដែល​នៅទល់មុខ​អេហ្ស៊ីប តាមផ្លូវ​ទៅ​អាស្ស៊ីរី​។ អ៊ីសម៉ាអែល​បាន​រស់នៅដោយប្រឆាំងនឹង​បងប្អូន​ទាំងអស់​របស់ខ្លួន​។
58,"[58, 's1', 'heading']",កំណើតអេសាវ និងយ៉ាកុប
