id,tag,text
1,"[1, 'label']",7
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'content']",បន្ទាប់មក ព្រះយេហូវ៉ា​មានបន្ទូល​នឹង​ណូអេ​ថា​៖ “ចូរ​អ្នក និង​អ្នកផ្ទះ​ទាំងអស់​របស់អ្នក​ចូលទៅ​ក្នុង​ទូកធំ ដ្បិត​យើង​ឃើញថា ក្នុង​ជំនាន់​នេះ មានតែ​អ្នក​ទេ ដែល​សុចរិត​នៅចំពោះ​យើង​។
4,"['v001_GKH_GEN_007', 4, 'p1', 'verse', 'v1', 'plain_text']",1 បន្ទាប់មក ព្រះយេហូវ៉ា​មានបន្ទូល​នឹង​ណូអេ​ថា​៖ “ចូរ​អ្នក និង​អ្នកផ្ទះ​ទាំងអស់​របស់អ្នក​ចូលទៅ​ក្នុង​ទូកធំ ដ្បិត​យើង​ឃើញថា ក្នុង​ជំនាន់​នេះ មានតែ​អ្នក​ទេ ដែល​សុចរិត​នៅចំពោះ​យើង​។
5,"[5, 'p1', 'verse', 'v2', 'label']",2
6,"[6, 'p1', 'verse', 'v2', 'content']",អ្នក​ត្រូវ​យក​ជាមួយ​អ្នក នូវសត្វ​ប្រាំពីរគូ​ពី​អស់ទាំង​សត្វជើងបួន​បរិសុទ្ធ គឺ​ឈ្មោល និង​ញី ហើយ​សត្វ​មួយគូ​ពី​សត្វជើងបួន​ដែល​មិន​បរិសុទ្ធ គឺ​ឈ្មោល និង​ញី
7,"['v002_GKH_GEN_007', 7, 'p1', 'verse', 'v2', 'plain_text']",2 អ្នក​ត្រូវ​យក​ជាមួយ​អ្នក នូវសត្វ​ប្រាំពីរគូ​ពី​អស់ទាំង​សត្វជើងបួន​បរិសុទ្ធ គឺ​ឈ្មោល និង​ញី ហើយ​សត្វ​មួយគូ​ពី​សត្វជើងបួន​ដែល​មិន​បរិសុទ្ធ គឺ​ឈ្មោល និង​ញី
8,"[8, 'p1', 'verse', 'v3', 'label']",3
9,"[9, 'p1', 'verse', 'v3', 'content']",ព្រមទាំង​សត្វ​ប្រាំពីរគូ​ពី​បក្សាបក្សីនៅលើអាកាស គឺ​ឈ្មោល និង​ញី ដើម្បីឲ្យ​ពូជ​របស់វា​មានជីវិតរស់​នៅលើ​ផ្ទៃ​ផែនដី​ទាំងមូល​។
10,"['v003_GKH_GEN_007', 10, 'p1', 'verse', 'v3', 'plain_text']",3 ព្រមទាំង​សត្វ​ប្រាំពីរគូ​ពី​បក្សាបក្សីនៅលើអាកាស គឺ​ឈ្មោល និង​ញី ដើម្បីឲ្យ​ពូជ​របស់វា​មានជីវិតរស់​នៅលើ​ផ្ទៃ​ផែនដី​ទាំងមូល​។
