id,tag,text
1,"[1, 'label']",19
2,"[2, 's1', 'heading']",ការបំផ្លាញសូដុម និងកូម៉ូរ៉ា
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",រីឯ​ទូតសួគ៌​ទាំង​ពីរ​នោះ​មកដល់​សូដុម​នៅ​ពេលល្ងាច ពេលនោះ​ឡុត​កំពុង​អង្គុយ​នៅ​ខ្លោងទ្វារក្រុង​សូដុម​។ នៅពេល​ឡុត​ឃើញ​ពួកគេ គាត់​ក៏​ក្រោកឡើង​ទៅ​ទទួល​ពួកគេ ហើយ​ក្រាបមុខដល់ដី
5,"['v001_GKH_GEN_019', 5, 'p1', 'verse', 'v1', 'plain_text']",1 រីឯ​ទូតសួគ៌​ទាំង​ពីរ​នោះ​មកដល់​សូដុម​នៅ​ពេលល្ងាច ពេលនោះ​ឡុត​កំពុង​អង្គុយ​នៅ​ខ្លោងទ្វារក្រុង​សូដុម​។ នៅពេល​ឡុត​ឃើញ​ពួកគេ គាត់​ក៏​ក្រោកឡើង​ទៅ​ទទួល​ពួកគេ ហើយ​ក្រាបមុខដល់ដី
6,"[6, 'p1', 'verse', 'v2', 'label']",2
7,"[7, 'p1', 'verse', 'v2', 'content']",រួច​និយាយថា​៖ “មើល៍! លោកម្ចាស់​របស់ខ្ញុំ​អើយ សូម​បែរចូល​ទៅក្នុង​ផ្ទះ​របស់​បាវបម្រើ​ពួកលោក ហើយ​ស្នាក់នៅមួយយប់ ព្រមទាំង​លាង​ជើង​ពួកលោក​សិន​ចុះ រួចសឹម​ក្រោកឡើង​ទៅ​តាម​ផ្លូវ​របស់ពួកលោក​ចុះ”។
8,"[8, 'p2', 'verse', 'v2', 'content']",ប៉ុន្តែ​ពួកគេ​តបថា​៖ “ទេ យើង​នឹង​ស្នាក់នៅមួយយប់​ក្នុង​ទីធ្លាក្រុង”។
9,"['v002_GKH_GEN_019', 9, 'p1', 'verse', 'v2', 'plain_text']",2 រួច​និយាយថា​៖ “មើល៍! លោកម្ចាស់​របស់ខ្ញុំ​អើយ សូម​បែរចូល​ទៅក្នុង​ផ្ទះ​របស់​បាវបម្រើ​ពួកលោក ហើយ​ស្នាក់នៅមួយយប់ ព្រមទាំង​លាង​ជើង​ពួកលោក​សិន​ចុះ រួចសឹម​ក្រោកឡើង​ទៅ​តាម​ផ្លូវ​របស់ពួកលោក​ចុះ”។ ប៉ុន្តែ​ពួកគេ​តបថា​៖ “ទេ យើង​នឹង​ស្នាក់នៅមួយយប់​ក្នុង​ទីធ្លាក្រុង”។
10,"[10, 'p2', 'verse', 'v3', 'label']",3
11,"[11, 'p2', 'verse', 'v3', 'content']",ប៉ុន្តែ​ឡុត​ទទូច​ដល់​ពួកគេ​យ៉ាងខ្លាំង ដូច្នេះ​ពួកគេ​ក៏​បែរទៅ​ជាមួយ​គាត់ ហើយ​ចូល​ក្នុង​ផ្ទះ​របស់គាត់​។ គាត់​ក៏​រៀបចំ​ពិធីជប់លៀង​សម្រាប់​ពួកគេ ហើយ​ដុត​នំប៉័ងឥតមេ នោះ​ពួកគេ​ក៏​ហូប​។
12,"['v003_GKH_GEN_019', 12, 'p2', 'verse', 'v3', 'plain_text']",3 ប៉ុន្តែ​ឡុត​ទទូច​ដល់​ពួកគេ​យ៉ាងខ្លាំង ដូច្នេះ​ពួកគេ​ក៏​បែរទៅ​ជាមួយ​គាត់ ហើយ​ចូល​ក្នុង​ផ្ទះ​របស់គាត់​។ គាត់​ក៏​រៀបចំ​ពិធីជប់លៀង​សម្រាប់​ពួកគេ ហើយ​ដុត​នំប៉័ងឥតមេ នោះ​ពួកគេ​ក៏​ហូប​។
13,"[13, 'p3', 'verse', 'v4', 'label']",4
14,"[14, 'p3', 'verse', 'v4', 'content']",កាល​ពួកគេ​មិនទាន់​ដេក​នៅឡើយ អ្នក​ក្រុង​នោះ​ជា​ពួក​ប្រុស​ៗ​នៅ​សូដុម​ទាំង​ក្មេង​ទាំង​ចាស់ គឺ​ប្រជាជន​ទាំងអស់​ពី​ទូទាំង​ទីក្រុង បាន​ឡោមព័ទ្ធ​ជុំវិញ​ផ្ទះ​ឡុត​។
