[1, 'label']	42
[58, 'p3', 'verse', 'v13', 'content']	And they said, “We, your servants, are twelve brothers, the sons of one man in the land of Canaan, and behold, the youngest is this day with our father, and one
[59, 'p3', 'verse', 'v13', 'note', 'x']	#ver.32;See ch.37:30
[60, 'p3', 'verse', 'v13', 'content']	is no more.”
['v013_ESV_GEN_042', 61, 'p3', 'verse', 'v13', 'plain_text']	13 And they said, “We, your servants, are twelve brothers, the sons of one man in the land of Canaan, and behold, the youngest is this day with our father, and one is no more.”
[62, 'p3', 'verse', 'v14', 'label']	14
[63, 'p3', 'verse', 'v14', 'content']	But Joseph said to them, “It is as I said to you. You are spies.
['v014_ESV_GEN_042', 64, 'p3', 'verse', 'v14', 'plain_text']	14 But Joseph said to them, “It is as I said to you. You are spies.
[65, 'p3', 'verse', 'v15', 'label']	15
[66, 'p3', 'verse', 'v15', 'content']	By this you shall be tested: by the life of Pharaoh, you shall not go from this place unless your youngest brother comes here.
['v015_ESV_GEN_042', 67, 'p3', 'verse', 'v15', 'plain_text']	15 By this you shall be tested: by the life of Pharaoh, you shall not go from this place unless your youngest brother comes here.
[68, 'p3', 'verse', 'v16', 'label']	16
[69, 'p3', 'verse', 'v16', 'content']	Send one of you, and let him bring your brother, while you remain confined, that your words may be tested, whether there is truth in you. Or else, by the life of Pharaoh, surely you are spies.”
['v016_ESV_GEN_042', 70, 'p3', 'verse', 'v16', 'plain_text']	16 Send one of you, and let him bring your brother, while you remain confined, that your words may be tested, whether there is truth in you. Or else, by the life of Pharaoh, surely you are spies.”
[71, 'p3', 'verse', 'v17', 'label']	17
[72, 'p3', 'verse', 'v17', 'content']	And he put them all together in custody for three days.
['v017_ESV_GEN_042', 73, 'p3', 'verse', 'v17', 'plain_text']	17 And he put them all together in custody for three days.
[74, 'p4', 'verse', 'v18', 'label']	18
[75, 'p4', 'verse', 'v18', 'content']	On the third day Joseph said to them, “Do this and you will live,
[76, 'p4', 'verse', 'v18', 'note', 'x']	#Lev. 25:43;Neh. 5:15
[77, 'p4', 'verse', 'v18', 'content']	for I fear God:
['v018_ESV_GEN_042', 78, 'p4', 'verse', 'v18', 'plain_text']	18 On the third day Joseph said to them, “Do this and you will live, for I fear God:
[79, 'p4', 'verse', 'v19', 'label']	19
[80, 'p4', 'verse', 'v19', 'content']	if you are honest men, let one of your brothers remain confined where you are in custody, and let the rest go and carry
[81, 'p4', 'verse', 'v19', 'note', 'x']	#ver.33
[82, 'p4', 'verse', 'v19', 'content']	grain for the famine of your households,
['v019_ESV_GEN_042', 83, 'p4', 'verse', 'v19', 'plain_text']	19 if you are honest men, let one of your brothers remain confined where you are in custody, and let the rest go and carry grain for the famine of your households,
[84, 'p4', 'verse', 'v20', 'label']	20
[85, 'p4', 'verse', 'v20', 'content']	and
[86, 'p4', 'verse', 'v20', 'note', 'x']	#ver.34;ch.43:5;44:23
[87, 'p4', 'verse', 'v20', 'content']	bring your youngest brother to me. So your words will be verified, and you shall not die.” And they did so.
['v020_ESV_GEN_042', 88, 'p4', 'verse', 'v20', 'plain_text']	20 and bring your youngest brother to me. So your words will be verified, and you shall not die.” And they did so.
[89, 'p4', 'verse', 'v21', 'label']	21
[90, 'p4', 'verse', 'v21', 'content']	Then they said to one another,
[91, 'p4', 'verse', 'v21', 'note', 'x']	#[Job 36:8,9];See ch. 37:23-28
[92, 'p4', 'verse', 'v21', 'content']	“In truth we are guilty concerning our brother, in that we saw the distress of his soul, when he begged us and we did not listen. That is why this distress has come upon us.”
['v021_ESV_GEN_042', 93, 'p4', 'verse', 'v21', 'plain_text']	21 Then they said to one another, “In truth we are guilty concerning our brother, in that we saw the distress of his soul, when he begged us and we did not listen. That is why this distress has come upon us.”
[94, 'p4', 'verse', 'v22', 'label']	22
[95, 'p4', 'verse', 'v22', 'content']	And Reuben answered them,
[96, 'p4', 'verse', 'v22', 'note', 'x']	#ch.37:21
[97, 'p4', 'verse', 'v22', 'content']	“Did I not tell you not to sin against the boy? But you did not listen. So now
[98, 'p4', 'verse', 'v22', 'note', 'x']	#ch.9:5;2 Chr. 24:22;[1 Kgs. 2:32;Ps. 9:12;Luke 11:50,51]
[99, 'p4', 'verse', 'v22', 'content']	there comes a reckoning for his blood.”
['v022_ESV_GEN_042', 100, 'p4', 'verse', 'v22', 'plain_text']	22 And Reuben answered them, “Did I not tell you not to sin against the boy? But you did not listen. So now there comes a reckoning for his blood.”
[101, 'p4', 'verse', 'v23', 'label']	23
[102, 'p4', 'verse', 'v23', 'content']	They did not know that Joseph understood them, for there was an interpreter between them.
['v023_ESV_GEN_042', 103, 'p4', 'verse', 'v23', 'plain_text']	23 They did not know that Joseph understood them, for there was an interpreter between them.
[104, 'p4', 'verse', 'v24', 'label']	24
[105, 'p4', 'verse', 'v24', 'content']	Then he turned away from them and
[106, 'p4', 'verse', 'v24', 'note', 'x']	#ch.43:30
[107, 'p4', 'verse', 'v24', 'content']	wept. And he returned to them and spoke to them. And he took Simeon from them and bound him before their eyes.
['v024_ESV_GEN_042', 108, 'p4', 'verse', 'v24', 'plain_text']	24 Then he turned away from them and wept. And he returned to them and spoke to them. And he took Simeon from them and bound him before their eyes.
[109, 'p4', 'verse', 'v25', 'label']	25
[110, 'p4', 'verse', 'v25', 'note', 'x']	#ch.44:1
[111, 'p4', 'verse', 'v25', 'content']	And Joseph gave orders to fill their bags with grain, and to replace every man’s money in his sack, and to give them provisions for the journey. This was done for them.
['v025_ESV_GEN_042', 112, 'p4', 'verse', 'v25', 'plain_text']	25 And Joseph gave orders to fill their bags with grain, and to replace every man’s money in his sack, and to give them provisions for the journey. This was done for them.
[113, 'p5', 'verse', 'v26', 'label']	26
[114, 'p5', 'verse', 'v26', 'content']	Then they loaded their donkeys with their grain and departed.
['v026_ESV_GEN_042', 115, 'p5', 'verse', 'v26', 'plain_text']	26 Then they loaded their donkeys with their grain and departed.
[116, 'p5', 'verse', 'v27', 'label']	27
[117, 'p5', 'verse', 'v27', 'content']	And as
[118, 'p5', 'verse', 'v27', 'note', 'x']	#ver.35;ch.43:21
[119, 'p5', 'verse', 'v27', 'content']	one of them opened his sack to give his donkey fodder at
[120, 'p5', 'verse', 'v27', 'note', 'x']	#Ex. 4:24;Jer. 9:2
[121, 'p5', 'verse', 'v27', 'content']	the lodging place, he saw his money in the mouth of his sack.
['v027_ESV_GEN_042', 122, 'p5', 'verse', 'v27', 'plain_text']	27 And as one of them opened his sack to give his donkey fodder at the lodging place, he saw his money in the mouth of his sack.
[123, 'p5', 'verse', 'v28', 'label']	28
[124, 'p5', 'verse', 'v28', 'content']	He said to his brothers, “My money has been put back; here it is in the mouth of my sack!” At this their hearts failed them, and they turned trembling to one another, saying, “What is this that God has done to us?”
['v028_ESV_GEN_042', 125, 'p5', 'verse', 'v28', 'plain_text']	28 He said to his brothers, “My money has been put back; here it is in the mouth of my sack!” At this their hearts failed them, and they turned trembling to one another, saying, “What is this that God has done to us?”
[126, 'p6', 'verse', 'v29', 'label']	29
[127, 'p6', 'verse', 'v29', 'content']	When they came to Jacob their father in the land of Canaan, they told him all that had happened to them, saying,
['v029_ESV_GEN_042', 128, 'p6', 'verse', 'v29', 'plain_text']	29 When they came to Jacob their father in the land of Canaan, they told him all that had happened to them, saying,
[129, 'p6', 'verse', 'v30', 'label']	30
[130, 'p6', 'verse', 'v30', 'content']	“The man, the lord of the land,
[131, 'p6', 'verse', 'v30', 'note', 'x']	#ver.7, 9
[132, 'p6', 'verse', 'v30', 'content']	spoke roughly to us and took us to be spies of the land.
['v030_ESV_GEN_042', 133, 'p6', 'verse', 'v30', 'plain_text']	30 “The man, the lord of the land, spoke roughly to us and took us to be spies of the land.
[134, 'p6', 'verse', 'v31', 'label']	31
[135, 'p6', 'verse', 'v31', 'content']	But we said to him, ‘We are honest men; we have never been spies.
['v031_ESV_GEN_042', 136, 'p6', 'verse', 'v31', 'plain_text']	31 But we said to him, ‘We are honest men; we have never been spies.
[137, 'p6', 'verse', 'v32', 'label']	32
[138, 'p6', 'verse', 'v32', 'content']	We are twelve brothers, sons of our father. One
[139, 'p6', 'verse', 'v32', 'note', 'x']	#ver.13
[140, 'p6', 'verse', 'v32', 'content']	is no more, and the youngest is this day with our father in the land of Canaan.’
['v032_ESV_GEN_042', 141, 'p6', 'verse', 'v32', 'plain_text']	32 We are twelve brothers, sons of our father. One is no more, and the youngest is this day with our father in the land of Canaan.’
[142, 'p6', 'verse', 'v33', 'label']	33
[143, 'p6', 'verse', 'v33', 'content']	Then the man, the lord of the land, said to us,
[144, 'p6', 'verse', 'v33', 'note', 'x']	#ver.15, 19, 20
[145, 'p6', 'verse', 'v33', 'content']	‘By this I shall know that you are honest men: leave one of your brothers with me, and take
[146, 'p6', 'verse', 'v33', 'note', 'x']	#ver.19
[147, 'p6', 'verse', 'v33', 'content']	grain for the famine of your households, and go your way.
['v033_ESV_GEN_042', 148, 'p6', 'verse', 'v33', 'plain_text']	33 Then the man, the lord of the land, said to us, ‘By this I shall know that you are honest men: leave one of your brothers with me, and take grain for the famine of your households, and go your way.
[149, 'p6', 'verse', 'v34', 'label']	34
[150, 'p6', 'verse', 'v34', 'content']	Bring your youngest brother to me. Then I shall know that you are not spies but honest men, and I will deliver your brother to you, and you shall
[151, 'p6', 'verse', 'v34', 'note', 'x']	#ch.34:10,21
[152, 'p6', 'verse', 'v34', 'content']	trade in the land.’”
['v034_ESV_GEN_042', 153, 'p6', 'verse', 'v34', 'plain_text']	34 Bring your youngest brother to me. Then I shall know that you are not spies but honest men, and I will deliver your brother to you, and you shall trade in the land.’”
[154, 'p7', 'verse', 'v35', 'label']	35
[155, 'p7', 'verse', 'v35', 'note', 'x']	#ver.27;ch.43:21
[156, 'p7', 'verse', 'v35', 'content']	As they emptied their sacks, behold, every man’s bundle of money was in his sack. And when they and their father saw their bundles of money, they were afraid.
['v035_ESV_GEN_042', 157, 'p7', 'verse', 'v35', 'plain_text']	35 As they emptied their sacks, behold, every man’s bundle of money was in his sack. And when they and their father saw their bundles of money, they were afraid.
[158, 'p7', 'verse', 'v36', 'label']	36
[159, 'p7', 'verse', 'v36', 'content']	And Jacob their father said to them, “You have
[160, 'p7', 'verse', 'v36', 'note', 'x']	#ch.43:14
[161, 'p7', 'verse', 'v36', 'content']	bereaved me of my children: Joseph is no more, and Simeon is no more, and now you would take Benjamin. All this has come against me.”
['v036_ESV_GEN_042', 162, 'p7', 'verse', 'v36', 'plain_text']	36 And Jacob their father said to them, “You have bereaved me of my children: Joseph is no more, and Simeon is no more, and now you would take Benjamin. All this has come against me.”
[163, 'p7', 'verse', 'v37', 'label']	37
[164, 'p7', 'verse', 'v37', 'content']	Then Reuben said to his father, “Kill
[165, 'p7', 'verse', 'v37', 'note', 'x']	#[ch.46:9]
[166, 'p7', 'verse', 'v37', 'content']	my two sons if I do not bring him back to you. Put him in my hands, and I will bring him back to you.”
['v037_ESV_GEN_042', 167, 'p7', 'verse', 'v37', 'plain_text']	37 Then Reuben said to his father, “Kill my two sons if I do not bring him back to you. Put him in my hands, and I will bring him back to you.”
[168, 'p7', 'verse', 'v38', 'label']	38
[169, 'p7', 'verse', 'v38', 'content']	But he said, “My son shall not go down with you, for
[170, 'p7', 'verse', 'v38', 'note', 'x']	#ver.13, 32, 36;ch.37:33;44:28
[171, 'p7', 'verse', 'v38', 'content']	his brother is dead, and he is the only one left.
[172, 'p7', 'verse', 'v38', 'note', 'x']	#ver.4;ch.44:29
[173, 'p7', 'verse', 'v38', 'content']	If harm should happen to him on the journey that you are to make,
[174, 'p7', 'verse', 'v38', 'note', 'x']	#ch.37:35;44:31
[175, 'p7', 'verse', 'v38', 'content']	you would bring down my gray hairs with sorrow to Sheol.”
['v038_ESV_GEN_042', 176, 'p7', 'verse', 'v38', 'plain_text']	38 But he said, “My son shall not go down with you, for his brother is dead, and he is the only one left. If harm should happen to him on the journey that you are to make, you would bring down my gray hairs with sorrow to Sheol.”
XXXX ===================== Warning: Last verse number v38 does not match expected chapter length 20 for GEN chapter 42
