[1, 'label']	34
['v011_ESV_GEN_034', 57, 'p3', 'verse', 'v11', 'plain_text']	11 Shechem also said to her father and to her brothers, “Let me find favor in your eyes, and whatever you say to me I will give.
[58, 'p3', 'verse', 'v12', 'label']	12
[59, 'p3', 'verse', 'v12', 'content']	Ask me for as great a
[60, 'p3', 'verse', 'v12', 'note', 'x']	#Ex. 22:16,17;1 Sam. 18:25;[Deut. 22:29]
[61, 'p3', 'verse', 'v12', 'content']	bride-price
[62, 'p3', 'verse', 'v12', 'note', 'f']	#34:12Orengagement present
[63, 'p3', 'verse', 'v12', 'content']	and gift as you will, and I will give whatever you say to me. Only give me the young woman to be my wife.”
['v012_ESV_GEN_034', 64, 'p3', 'verse', 'v12', 'plain_text']	12 Ask me for as great a bride-price and gift as you will, and I will give whatever you say to me. Only give me the young woman to be my wife.”
[65, 'p4', 'verse', 'v13', 'label']	13
[66, 'p4', 'verse', 'v13', 'content']	The sons of Jacob answered Shechem and his father Hamor deceitfully, because he had defiled their sister Dinah.
['v013_ESV_GEN_034', 67, 'p4', 'verse', 'v13', 'plain_text']	13 The sons of Jacob answered Shechem and his father Hamor deceitfully, because he had defiled their sister Dinah.
[68, 'p4', 'verse', 'v14', 'label']	14
[69, 'p4', 'verse', 'v14', 'content']	They said to them, “We cannot do this thing, to give our sister to one who is uncircumcised, for
[70, 'p4', 'verse', 'v14', 'note', 'x']	#Josh. 5:9
[71, 'p4', 'verse', 'v14', 'content']	that would be a disgrace to us.
['v014_ESV_GEN_034', 72, 'p4', 'verse', 'v14', 'plain_text']	14 They said to them, “We cannot do this thing, to give our sister to one who is uncircumcised, for that would be a disgrace to us.
[73, 'p4', 'verse', 'v15', 'label']	15
[74, 'p4', 'verse', 'v15', 'content']	Only on this condition will we agree with you—that you will become as we are by every male among you being circumcised.
['v015_ESV_GEN_034', 75, 'p4', 'verse', 'v15', 'plain_text']	15 Only on this condition will we agree with you—that you will become as we are by every male among you being circumcised.
[76, 'p4', 'verse', 'v16', 'label']	16
[77, 'p4', 'verse', 'v16', 'content']	Then we will give our daughters to you, and we will take your daughters to ourselves, and we will dwell with you and become one people.
['v016_ESV_GEN_034', 78, 'p4', 'verse', 'v16', 'plain_text']	16 Then we will give our daughters to you, and we will take your daughters to ourselves, and we will dwell with you and become one people.
[79, 'p4', 'verse', 'v17', 'label']	17
[80, 'p4', 'verse', 'v17', 'content']	But if you will not listen to us and be circumcised, then we will take our daughter, and we will be gone.”
['v017_ESV_GEN_034', 81, 'p4', 'verse', 'v17', 'plain_text']	17 But if you will not listen to us and be circumcised, then we will take our daughter, and we will be gone.”
[82, 'p5', 'verse', 'v18', 'label']	18
[83, 'p5', 'verse', 'v18', 'content']	Their words pleased Hamor and Hamor’s son Shechem.
['v018_ESV_GEN_034', 84, 'p5', 'verse', 'v18', 'plain_text']	18 Their words pleased Hamor and Hamor’s son Shechem.
[85, 'p5', 'verse', 'v19', 'label']	19
[86, 'p5', 'verse', 'v19', 'content']	And the young man did not delay to do the thing, because he delighted in Jacob’s daughter. Now
[87, 'p5', 'verse', 'v19', 'note', 'x']	#[1 Chr. 4:9]
[88, 'p5', 'verse', 'v19', 'content']	he was the most honored of all his father’s house.
['v019_ESV_GEN_034', 89, 'p5', 'verse', 'v19', 'plain_text']	19 And the young man did not delay to do the thing, because he delighted in Jacob’s daughter. Now he was the most honored of all his father’s house.
[90, 'p5', 'verse', 'v20', 'label']	20
[91, 'p5', 'verse', 'v20', 'content']	So Hamor and his son Shechem
[92, 'p5', 'verse', 'v20', 'note', 'x']	#SeeRuth 4:1
[93, 'p5', 'verse', 'v20', 'content']	came to the gate of their city and spoke to the men of their city, saying,
['v020_ESV_GEN_034', 94, 'p5', 'verse', 'v20', 'plain_text']	20 So Hamor and his son Shechem came to the gate of their city and spoke to the men of their city, saying,
[95, 'p5', 'verse', 'v21', 'label']	21
[96, 'p5', 'verse', 'v21', 'content']	“These men are at peace with us; let them dwell in the land and
[97, 'p5', 'verse', 'v21', 'note', 'x']	#ver.10;ch.42:34
[98, 'p5', 'verse', 'v21', 'content']	trade in it, for behold, the land is large enough for them. Let us take their daughters as wives, and let us give them our daughters.
['v021_ESV_GEN_034', 99, 'p5', 'verse', 'v21', 'plain_text']	21 “These men are at peace with us; let them dwell in the land and trade in it, for behold, the land is large enough for them. Let us take their daughters as wives, and let us give them our daughters.
[100, 'p5', 'verse', 'v22', 'label']	22
[101, 'p5', 'verse', 'v22', 'content']	Only on this condition will the men agree to dwell with us to become one people—when every male among us is circumcised as they are circumcised.
['v022_ESV_GEN_034', 102, 'p5', 'verse', 'v22', 'plain_text']	22 Only on this condition will the men agree to dwell with us to become one people—when every male among us is circumcised as they are circumcised.
[103, 'p5', 'verse', 'v23', 'label']	23
[104, 'p5', 'verse', 'v23', 'content']	Will not their livestock, their property and all their beasts be ours? Only let us agree with them, and they will dwell with us.”
['v023_ESV_GEN_034', 105, 'p5', 'verse', 'v23', 'plain_text']	23 Will not their livestock, their property and all their beasts be ours? Only let us agree with them, and they will dwell with us.”
[106, 'p5', 'verse', 'v24', 'label']	24
[107, 'p5', 'verse', 'v24', 'content']	And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who
[108, 'p5', 'verse', 'v24', 'note', 'x']	#[ch.23:10]
[109, 'p5', 'verse', 'v24', 'content']	went out of the gate of his city.
['v024_ESV_GEN_034', 110, 'p5', 'verse', 'v24', 'plain_text']	24 And all who went out of the gate of his city listened to Hamor and his son Shechem, and every male was circumcised, all who went out of the gate of his city.
[111, 'p6', 'verse', 'v25', 'label']	25
[112, 'p6', 'verse', 'v25', 'content']	On the third day, when they were sore, two of the sons of Jacob,
[113, 'p6', 'verse', 'v25', 'note', 'x']	#See ch.49:5-7
[114, 'p6', 'verse', 'v25', 'content']	Simeon and Levi,
[115, 'p6', 'verse', 'v25', 'note', 'x']	#ch.29:33,34;30:21
[116, 'p6', 'verse', 'v25', 'content']	Dinah’s brothers, took their swords and came against the city while it felt secure and killed all the males.
['v025_ESV_GEN_034', 117, 'p6', 'verse', 'v25', 'plain_text']	25 On the third day, when they were sore, two of the sons of Jacob, Simeon and Levi, Dinah’s brothers, took their swords and came against the city while it felt secure and killed all the males.
[118, 'p6', 'verse', 'v26', 'label']	26
[119, 'p6', 'verse', 'v26', 'content']	They killed Hamor and his son Shechem with the sword and took Dinah out of Shechem’s house and went away.
['v026_ESV_GEN_034', 120, 'p6', 'verse', 'v26', 'plain_text']	26 They killed Hamor and his son Shechem with the sword and took Dinah out of Shechem’s house and went away.
[121, 'p6', 'verse', 'v27', 'label']	27
[122, 'p6', 'verse', 'v27', 'content']	The sons of Jacob came upon the slain and plundered the city, because they had defiled their sister.
['v027_ESV_GEN_034', 123, 'p6', 'verse', 'v27', 'plain_text']	27 The sons of Jacob came upon the slain and plundered the city, because they had defiled their sister.
[124, 'p6', 'verse', 'v28', 'label']	28
[125, 'p6', 'verse', 'v28', 'content']	They took their flocks and their herds, their donkeys, and whatever was in the city and in the field.
['v028_ESV_GEN_034', 126, 'p6', 'verse', 'v28', 'plain_text']	28 They took their flocks and their herds, their donkeys, and whatever was in the city and in the field.
[127, 'p6', 'verse', 'v29', 'label']	29
[128, 'p6', 'verse', 'v29', 'content']	All their wealth, all their little ones and their wives, all that was in the houses, they captured and plundered.
['v029_ESV_GEN_034', 129, 'p6', 'verse', 'v29', 'plain_text']	29 All their wealth, all their little ones and their wives, all that was in the houses, they captured and plundered.
[130, 'p7', 'verse', 'v30', 'label']	30
[131, 'p7', 'verse', 'v30', 'content']	Then Jacob said to Simeon and Levi,
[132, 'p7', 'verse', 'v30', 'note', 'x']	#Josh. 7:25
[133, 'p7', 'verse', 'v30', 'content']	“You have brought trouble on me
[134, 'p7', 'verse', 'v30', 'note', 'x']	#Ex. 5:21;1 Sam. 13:4;27:12;2 Sam. 10:6;16:21;1 Chr. 19:6(Heb.)
[135, 'p7', 'verse', 'v30', 'content']	by making me stink to the inhabitants of the land,
[136, 'p7', 'verse', 'v30', 'note', 'x']	#ch.13:7;15:20,21
[137, 'p7', 'verse', 'v30', 'content']	the Canaanites and the Perizzites.
[138, 'p7', 'verse', 'v30', 'note', 'x']	#1 Chr. 16:19;Ps. 105:12
[139, 'p7', 'verse', 'v30', 'content']	My numbers are few, and if they gather themselves against me and attack me, I shall be destroyed, both I and my household.”
['v030_ESV_GEN_034', 140, 'p7', 'verse', 'v30', 'plain_text']	30 Then Jacob said to Simeon and Levi, “You have brought trouble on me by making me stink to the inhabitants of the land, the Canaanites and the Perizzites. My numbers are few, and if they gather themselves against me and attack me, I shall be destroyed, both I and my household.”
[141, 'p7', 'verse', 'v31', 'label']	31
[142, 'p7', 'verse', 'v31', 'content']	But they said, “Should he treat our sister like a prostitute?”
['v031_ESV_GEN_034', 143, 'p7', 'verse', 'v31', 'plain_text']	31 But they said, “Should he treat our sister like a prostitute?”
XXXX ===================== Warning: Last verse number v31 does not match expected chapter length 25 for GEN chapter 34
