[1, 'label']	19
[43, 'p2', 'verse', 'v9', 'note', 'x']	#ch.13:12
[44, 'p2', 'verse', 'v9', 'content']	came to sojourn, and
[45, 'p2', 'verse', 'v9', 'note', 'x']	#Ex. 2:14
[46, 'p2', 'verse', 'v9', 'content']	he has become the judge! Now we will deal worse with you than with them.” Then they pressed hard against the man Lot, and drew near to break the door down.
['v009_ESV_GEN_019', 47, 'p2', 'verse', 'v9', 'plain_text']	9 But they said, “Stand back!” And they said, “This fellow came to sojourn, and he has become the judge! Now we will deal worse with you than with them.” Then they pressed hard against the man Lot, and drew near to break the door down.
[48, 'p2', 'verse', 'v10', 'label']	10
[49, 'p2', 'verse', 'v10', 'content']	But the men reached out their hands and brought Lot into the house with them and shut the door.
['v010_ESV_GEN_019', 50, 'p2', 'verse', 'v10', 'plain_text']	10 But the men reached out their hands and brought Lot into the house with them and shut the door.
[51, 'p2', 'verse', 'v11', 'label']	11
[52, 'p2', 'verse', 'v11', 'content']	And they struck with
[53, 'p2', 'verse', 'v11', 'note', 'x']	#[2 Kgs. 6:18;Acts 13:11]
[54, 'p2', 'verse', 'v11', 'content']	blindness the men who were at the entrance of the house, both small and great, so that they wore themselves out groping for the door.
['v011_ESV_GEN_019', 55, 'p2', 'verse', 'v11', 'plain_text']	11 And they struck with blindness the men who were at the entrance of the house, both small and great, so that they wore themselves out groping for the door.
[56, 'p3', 'verse', 'v12', 'label']	12
[57, 'p3', 'verse', 'v12', 'content']	Then the men said to Lot, “Have you anyone else here? Sons-in-law, sons, daughters, or anyone you have in the city,
[58, 'p3', 'verse', 'v12', 'note', 'x']	#2 Pet. 2:7,9;[Rev. 18:4,5]
[59, 'p3', 'verse', 'v12', 'content']	bring them out of the place.
['v012_ESV_GEN_019', 60, 'p3', 'verse', 'v12', 'plain_text']	12 Then the men said to Lot, “Have you anyone else here? Sons-in-law, sons, daughters, or anyone you have in the city, bring them out of the place.
[61, 'p3', 'verse', 'v13', 'label']	13
[62, 'p3', 'verse', 'v13', 'content']	For we are about to destroy this place,
[63, 'p3', 'verse', 'v13', 'note', 'x']	#ch.18:20
[64, 'p3', 'verse', 'v13', 'content']	because the outcry against its people has become great before the
[65, 'p3', 'verse', 'v13', 'nd']	Lord
[66, 'p3', 'verse', 'v13', 'content']	, and the
[67, 'p3', 'verse', 'v13', 'nd']	Lord
[68, 'p3', 'verse', 'v13', 'content']	has sent us to destroy it.”
['v013_ESV_GEN_019', 69, 'p3', 'verse', 'v13', 'plain_text']	13 For we are about to destroy this place, because the outcry against its people has become great before the Lord , and the Lord has sent us to destroy it.”
[70, 'p3', 'verse', 'v14', 'label']	14
[71, 'p3', 'verse', 'v14', 'content']	So Lot went out and said to his sons-in-law, who were to marry his daughters,
[72, 'p3', 'verse', 'v14', 'note', 'x']	#Num. 16:21,26,45;Jer. 51:6
[73, 'p3', 'verse', 'v14', 'content']	“Up! Get out of this place, for the
[74, 'p3', 'verse', 'v14', 'nd']	Lord
[75, 'p3', 'verse', 'v14', 'content']	is about to destroy the city.” But he seemed to his sons-in-law to be jesting.
['v014_ESV_GEN_019', 76, 'p3', 'verse', 'v14', 'plain_text']	14 So Lot went out and said to his sons-in-law, who were to marry his daughters, “Up! Get out of this place, for the Lord is about to destroy the city.” But he seemed to his sons-in-law to be jesting.
[77, 'p4', 'verse', 'v15', 'label']	15
[78, 'p4', 'verse', 'v15', 'content']	As morning dawned, the angels urged Lot, saying, “Up! Take your wife and your two daughters who are here, lest you be swept away in the punishment of the city.”
['v015_ESV_GEN_019', 79, 'p4', 'verse', 'v15', 'plain_text']	15 As morning dawned, the angels urged Lot, saying, “Up! Take your wife and your two daughters who are here, lest you be swept away in the punishment of the city.”
[80, 'p4', 'verse', 'v16', 'label']	16
[81, 'p4', 'verse', 'v16', 'content']	But he lingered. So the men seized him and his wife and his two daughters by the hand,
[82, 'p4', 'verse', 'v16', 'note', 'x']	#[Ps. 34:22]
[83, 'p4', 'verse', 'v16', 'content']	the
[84, 'p4', 'verse', 'v16', 'nd']	Lord
[85, 'p4', 'verse', 'v16', 'content']	being merciful to him, and they brought him out and set him outside the city.
['v016_ESV_GEN_019', 86, 'p4', 'verse', 'v16', 'plain_text']	16 But he lingered. So the men seized him and his wife and his two daughters by the hand, the Lord being merciful to him, and they brought him out and set him outside the city.
[87, 'p4', 'verse', 'v17', 'label']	17
[88, 'p4', 'verse', 'v17', 'content']	And as they brought them out, one said, “Escape for your life.
[89, 'p4', 'verse', 'v17', 'note', 'x']	#ver.26;[Matt. 24:16-18]
[90, 'p4', 'verse', 'v17', 'content']	Do not look back or stop anywhere in the
[91, 'p4', 'verse', 'v17', 'note', 'x']	#ch.13:10
[92, 'p4', 'verse', 'v17', 'content']	valley. Escape to the hills, lest you be swept away.”
['v017_ESV_GEN_019', 93, 'p4', 'verse', 'v17', 'plain_text']	17 And as they brought them out, one said, “Escape for your life. Do not look back or stop anywhere in the valley. Escape to the hills, lest you be swept away.”
[94, 'p4', 'verse', 'v18', 'label']	18
[95, 'p4', 'verse', 'v18', 'content']	And Lot said to them, “Oh, no, my lords.
['v018_ESV_GEN_019', 96, 'p4', 'verse', 'v18', 'plain_text']	18 And Lot said to them, “Oh, no, my lords.
[97, 'p4', 'verse', 'v19', 'label']	19
[98, 'p4', 'verse', 'v19', 'content']	Behold, your servant has found favor in your sight, and you have shown me great kindness in saving my life. But I cannot escape to the hills, lest the disaster overtake me and I die.
['v019_ESV_GEN_019', 99, 'p4', 'verse', 'v19', 'plain_text']	19 Behold, your servant has found favor in your sight, and you have shown me great kindness in saving my life. But I cannot escape to the hills, lest the disaster overtake me and I die.
[100, 'p4', 'verse', 'v20', 'label']	20
[101, 'p4', 'verse', 'v20', 'content']	Behold, this city is near enough to flee to, and it is a little one. Let me escape there—is it not a little one?—and my life will be saved!”
['v020_ESV_GEN_019', 102, 'p4', 'verse', 'v20', 'plain_text']	20 Behold, this city is near enough to flee to, and it is a little one. Let me escape there—is it not a little one?—and my life will be saved!”
[103, 'p4', 'verse', 'v21', 'label']	21
[104, 'p4', 'verse', 'v21', 'content']	He said to him, “Behold, I grant you this favor also, that I will not overthrow the city of which you have spoken.
['v021_ESV_GEN_019', 105, 'p4', 'verse', 'v21', 'plain_text']	21 He said to him, “Behold, I grant you this favor also, that I will not overthrow the city of which you have spoken.
[106, 'p4', 'verse', 'v22', 'label']	22
[107, 'p4', 'verse', 'v22', 'content']	Escape there quickly, for I can do nothing till you arrive there.” Therefore the name of the city was called
[108, 'p4', 'verse', 'v22', 'note', 'x']	#ch.14:2
[109, 'p4', 'verse', 'v22', 'content']	Zoar.
[110, 'p4', 'verse', 'v22', 'note', 'f']	#19:22Zoarmeanslittle
[111, 's1', 'heading']	God Destroys Sodom
['v022_ESV_GEN_019', 112, 'p4', 'verse', 'v22', 'plain_text']	22 Escape there quickly, for I can do nothing till you arrive there.” Therefore the name of the city was called Zoar.
[113, 'p5', 'verse', 'v23', 'label']	23
[114, 'p5', 'verse', 'v23', 'content']	The sun had risen on the earth when Lot came to Zoar.
['v023_ESV_GEN_019', 115, 'p5', 'verse', 'v23', 'plain_text']	23 The sun had risen on the earth when Lot came to Zoar.
[116, 'p5', 'verse', 'v24', 'label']	24
[117, 'p5', 'verse', 'v24', 'content']	Then
[118, 'p5', 'verse', 'v24', 'note', 'x']	#Deut. 29:23;Jer. 20:16;50:40;Lam. 4:6;Amos 4:11;Zeph. 2:9;Luke 17:29;2 Pet. 2:6
[119, 'p5', 'verse', 'v24', 'content']	the
[120, 'p5', 'verse', 'v24', 'nd']	Lord
[121, 'p5', 'verse', 'v24', 'content']	rained on Sodom and Gomorrah sulfur and fire from the
[122, 'p5', 'verse', 'v24', 'nd']	Lord
[123, 'p5', 'verse', 'v24', 'content']	out of heaven.
['v024_ESV_GEN_019', 124, 'p5', 'verse', 'v24', 'plain_text']	24 Then the Lord rained on Sodom and Gomorrah sulfur and fire from the Lord out of heaven.
[125, 'p5', 'verse', 'v25', 'label']	25
[126, 'p5', 'verse', 'v25', 'content']	And he overthrew those cities, and all the valley, and all the inhabitants of the cities, and what grew on the ground.
['v025_ESV_GEN_019', 127, 'p5', 'verse', 'v25', 'plain_text']	25 And he overthrew those cities, and all the valley, and all the inhabitants of the cities, and what grew on the ground.
[128, 'p5', 'verse', 'v26', 'label']	26
[129, 'p5', 'verse', 'v26', 'content']	But Lot’s wife, behind him, looked back, and she became
[130, 'p5', 'verse', 'v26', 'note', 'x']	#Luke 17:32
[131, 'p5', 'verse', 'v26', 'content']	a pillar of salt.
['v026_ESV_GEN_019', 132, 'p5', 'verse', 'v26', 'plain_text']	26 But Lot’s wife, behind him, looked back, and she became a pillar of salt.
[133, 'p6', 'verse', 'v27', 'label']	27
[134, 'p6', 'verse', 'v27', 'content']	And Abraham went early in the morning to the place where he had
[135, 'p6', 'verse', 'v27', 'note', 'x']	#ch.18:22
[136, 'p6', 'verse', 'v27', 'content']	stood before the
[137, 'p6', 'verse', 'v27', 'nd']	Lord
[138, 'p6', 'verse', 'v27', 'content']	.
['v027_ESV_GEN_019', 139, 'p6', 'verse', 'v27', 'plain_text']	27 And Abraham went early in the morning to the place where he had stood before the Lord .
[140, 'p6', 'verse', 'v28', 'label']	28
[141, 'p6', 'verse', 'v28', 'content']	And he looked down toward Sodom and Gomorrah and toward all the land of the valley, and he looked and, behold, the smoke of the land went up like the smoke of a furnace.
['v028_ESV_GEN_019', 142, 'p6', 'verse', 'v28', 'plain_text']	28 And he looked down toward Sodom and Gomorrah and toward all the land of the valley, and he looked and, behold, the smoke of the land went up like the smoke of a furnace.
[143, 'p7', 'verse', 'v29', 'label']	29
[144, 'p7', 'verse', 'v29', 'content']	So it was that, when God destroyed the cities of the valley, God
[145, 'p7', 'verse', 'v29', 'note', 'x']	#See ch.8:1
[146, 'p7', 'verse', 'v29', 'content']	remembered Abraham and sent Lot out of the midst of the overthrow when he overthrew the cities in which Lot had lived.
[147, 's1', 'heading']	Lot and His Daughters
['v029_ESV_GEN_019', 148, 'p7', 'verse', 'v29', 'plain_text']	29 So it was that, when God destroyed the cities of the valley, God remembered Abraham and sent Lot out of the midst of the overthrow when he overthrew the cities in which Lot had lived.
[149, 'p8', 'verse', 'v30', 'label']	30
[150, 'p8', 'verse', 'v30', 'content']	Now Lot went up out of Zoar and
[151, 'p8', 'verse', 'v30', 'note', 'x']	#ver.17, 19
[152, 'p8', 'verse', 'v30', 'content']	lived in the hills with his two daughters, for he was afraid to live in Zoar. So he lived in a cave with his two daughters.
['v030_ESV_GEN_019', 153, 'p8', 'verse', 'v30', 'plain_text']	30 Now Lot went up out of Zoar and lived in the hills with his two daughters, for he was afraid to live in Zoar. So he lived in a cave with his two daughters.
[154, 'p8', 'verse', 'v31', 'label']	31
[155, 'p8', 'verse', 'v31', 'content']	And the firstborn said to the younger, “Our father is old, and there is not a man on earth to come in to us after the manner of all the earth.
['v031_ESV_GEN_019', 156, 'p8', 'verse', 'v31', 'plain_text']	31 And the firstborn said to the younger, “Our father is old, and there is not a man on earth to come in to us after the manner of all the earth.
[157, 'p8', 'verse', 'v32', 'label']	32
[158, 'p8', 'verse', 'v32', 'content']	Come, let us make our father drink wine, and we will lie with him, that we may preserve offspring from our father.”
['v032_ESV_GEN_019', 159, 'p8', 'verse', 'v32', 'plain_text']	32 Come, let us make our father drink wine, and we will lie with him, that we may preserve offspring from our father.”
[160, 'p8', 'verse', 'v33', 'label']	33
[161, 'p8', 'verse', 'v33', 'content']	So they made their father drink wine that night. And the firstborn went in and lay with her father. He did not know when she lay down or when she arose.
['v033_ESV_GEN_019', 162, 'p8', 'verse', 'v33', 'plain_text']	33 So they made their father drink wine that night. And the firstborn went in and lay with her father. He did not know when she lay down or when she arose.
[163, 'p9', 'verse', 'v34', 'label']	34
[164, 'p9', 'verse', 'v34', 'content']	The next day, the firstborn said to the younger, “Behold, I lay last night with my father. Let us make him drink wine tonight also. Then you go in and lie with him, that we may preserve offspring from our father.”
['v034_ESV_GEN_019', 165, 'p9', 'verse', 'v34', 'plain_text']	34 The next day, the firstborn said to the younger, “Behold, I lay last night with my father. Let us make him drink wine tonight also. Then you go in and lie with him, that we may preserve offspring from our father.”
[166, 'p9', 'verse', 'v35', 'label']	35
[167, 'p9', 'verse', 'v35', 'content']	So they made their father drink wine that night also. And the younger arose and lay with him, and he did not know when she lay down or when she arose.
['v035_ESV_GEN_019', 168, 'p9', 'verse', 'v35', 'plain_text']	35 So they made their father drink wine that night also. And the younger arose and lay with him, and he did not know when she lay down or when she arose.
[169, 'p9', 'verse', 'v36', 'label']	36
[170, 'p9', 'verse', 'v36', 'content']	Thus both the daughters of Lot became pregnant by their father.
['v036_ESV_GEN_019', 171, 'p9', 'verse', 'v36', 'plain_text']	36 Thus both the daughters of Lot became pregnant by their father.
[172, 'p9', 'verse', 'v37', 'label']	37
[173, 'p9', 'verse', 'v37', 'content']	The firstborn bore a son and called his name Moab.
[174, 'p9', 'verse', 'v37', 'note', 'f']	#19:37Moabsounds like the Hebrew forfrom father
[175, 'p9', 'verse', 'v37', 'note', 'x']	#Deut. 2:9
[176, 'p9', 'verse', 'v37', 'content']	He is the father of the Moabites to this day.
['v037_ESV_GEN_019', 177, 'p9', 'verse', 'v37', 'plain_text']	37 The firstborn bore a son and called his name Moab. He is the father of the Moabites to this day.
[178, 'p9', 'verse', 'v38', 'label']	38
[179, 'p9', 'verse', 'v38', 'content']	The younger also bore a son and called his name Ben-ammi.
[180, 'p9', 'verse', 'v38', 'note', 'f']	#19:38Ben-ammimeansson of my people
[181, 'p9', 'verse', 'v38', 'note', 'x']	#Deut. 2:19
[182, 'p9', 'verse', 'v38', 'content']	He is the father of the Ammonites to this day.
['v038_ESV_GEN_019', 183, 'p9', 'verse', 'v38', 'plain_text']	38 The younger also bore a son and called his name Ben-ammi. He is the father of the Ammonites to this day.
XXXX ===================== Warning: Last verse number v38 does not match expected chapter length 22 for GEN chapter 19
