[1, 'label']	44
['v006_ESV_GEN_044', 29, 'p3', 'verse', 'v6', 'plain_text']	6 When he overtook them, he spoke to them these words.
[30, 'p3', 'verse', 'v7', 'label']	7
[31, 'p3', 'verse', 'v7', 'content']	They said to him, “Why does my lord speak such words as these? Far be it from your servants to do such a thing!
['v007_ESV_GEN_044', 32, 'p3', 'verse', 'v7', 'plain_text']	7 They said to him, “Why does my lord speak such words as these? Far be it from your servants to do such a thing!
[33, 'p3', 'verse', 'v8', 'label']	8
[34, 'p3', 'verse', 'v8', 'content']	Behold,
[35, 'p3', 'verse', 'v8', 'note', 'x']	#ch.43:21
[36, 'p3', 'verse', 'v8', 'content']	the money that we found in the mouths of our sacks we brought back to you from the land of Canaan. How then could we steal silver or gold from your lord’s house?
['v008_ESV_GEN_044', 37, 'p3', 'verse', 'v8', 'plain_text']	8 Behold, the money that we found in the mouths of our sacks we brought back to you from the land of Canaan. How then could we steal silver or gold from your lord’s house?
[38, 'p3', 'verse', 'v9', 'label']	9
[39, 'p3', 'verse', 'v9', 'note', 'x']	#[ch.31:32]
[40, 'p3', 'verse', 'v9', 'content']	Whichever of your servants is found with it shall die, and we also will be
[41, 'p3', 'verse', 'v9', 'note', 'x']	#ver.16
[42, 'p3', 'verse', 'v9', 'content']	my lord’s servants.”
['v009_ESV_GEN_044', 43, 'p3', 'verse', 'v9', 'plain_text']	9 Whichever of your servants is found with it shall die, and we also will be my lord’s servants.”
[44, 'p3', 'verse', 'v10', 'label']	10
[45, 'p3', 'verse', 'v10', 'content']	He said, “Let it be as you say: he who is found with it shall be my servant, and the rest of you shall be innocent.”
['v010_ESV_GEN_044', 46, 'p3', 'verse', 'v10', 'plain_text']	10 He said, “Let it be as you say: he who is found with it shall be my servant, and the rest of you shall be innocent.”
[47, 'p3', 'verse', 'v11', 'label']	11
[48, 'p3', 'verse', 'v11', 'content']	Then each man quickly lowered his sack to the ground, and each man opened his sack.
['v011_ESV_GEN_044', 49, 'p3', 'verse', 'v11', 'plain_text']	11 Then each man quickly lowered his sack to the ground, and each man opened his sack.
[50, 'p3', 'verse', 'v12', 'label']	12
[51, 'p3', 'verse', 'v12', 'content']	And he searched, beginning with the eldest and ending with the youngest. And the cup was found in Benjamin’s sack.
['v012_ESV_GEN_044', 52, 'p3', 'verse', 'v12', 'plain_text']	12 And he searched, beginning with the eldest and ending with the youngest. And the cup was found in Benjamin’s sack.
[53, 'p3', 'verse', 'v13', 'label']	13
[54, 'p3', 'verse', 'v13', 'content']	Then they
[55, 'p3', 'verse', 'v13', 'note', 'x']	#ch.37:29
[56, 'p3', 'verse', 'v13', 'content']	tore their clothes, and every man loaded his donkey, and they returned to the city.
['v013_ESV_GEN_044', 57, 'p3', 'verse', 'v13', 'plain_text']	13 Then they tore their clothes, and every man loaded his donkey, and they returned to the city.
[58, 'p4', 'verse', 'v14', 'label']	14
[59, 'p4', 'verse', 'v14', 'content']	When Judah and his brothers came to Joseph’s house, he was still there. They
[60, 'p4', 'verse', 'v14', 'note', 'x']	#ch.37:7,9,10;42:6;43:26,28
[61, 'p4', 'verse', 'v14', 'content']	fell before him to the ground.
['v014_ESV_GEN_044', 62, 'p4', 'verse', 'v14', 'plain_text']	14 When Judah and his brothers came to Joseph’s house, he was still there. They fell before him to the ground.
[63, 'p4', 'verse', 'v15', 'label']	15
[64, 'p4', 'verse', 'v15', 'content']	Joseph said to them, “What deed is this that you have done? Do you not know that a man like me
[65, 'p4', 'verse', 'v15', 'note', 'x']	#ver.5
[66, 'p4', 'verse', 'v15', 'content']	can indeed practice divination?”
['v015_ESV_GEN_044', 67, 'p4', 'verse', 'v15', 'plain_text']	15 Joseph said to them, “What deed is this that you have done? Do you not know that a man like me can indeed practice divination?”
[68, 'p4', 'verse', 'v16', 'label']	16
[69, 'p4', 'verse', 'v16', 'content']	And Judah said, “What shall we say to my lord? What shall we speak? Or how can we clear ourselves? God has found out
[70, 'p4', 'verse', 'v16', 'note', 'x']	#ch.37:18;[Num. 32:23]
[71, 'p4', 'verse', 'v16', 'content']	the guilt of your servants; behold, we are
[72, 'p4', 'verse', 'v16', 'note', 'x']	#ver.9
[73, 'p4', 'verse', 'v16', 'content']	my lord’s servants, both we and he also in whose hand the cup has been found.”
['v016_ESV_GEN_044', 74, 'p4', 'verse', 'v16', 'plain_text']	16 And Judah said, “What shall we say to my lord? What shall we speak? Or how can we clear ourselves? God has found out the guilt of your servants; behold, we are my lord’s servants, both we and he also in whose hand the cup has been found.”
[75, 'p4', 'verse', 'v17', 'label']	17
[76, 'p4', 'verse', 'v17', 'content']	But he said, “Far be it from me that I should do so! Only the man in whose hand the cup was found shall be my servant. But as for you, go up in peace to your father.”
['v017_ESV_GEN_044', 77, 'p4', 'verse', 'v17', 'plain_text']	17 But he said, “Far be it from me that I should do so! Only the man in whose hand the cup was found shall be my servant. But as for you, go up in peace to your father.”
[78, 'p5', 'verse', 'v18', 'label']	18
[79, 'p5', 'verse', 'v18', 'content']	Then Judah went up to him and said,
[80, 'p5', 'verse', 'v18', 'note', 'x']	#ch.43:20
[81, 'p5', 'verse', 'v18', 'content']	“Oh, my lord, please let your servant speak a word in my lord’s ears, and
[82, 'p5', 'verse', 'v18', 'note', 'x']	#Ex. 32:22
[83, 'p5', 'verse', 'v18', 'content']	let not your anger burn against your servant, for
[84, 'p5', 'verse', 'v18', 'note', 'x']	#ch.41:40
[85, 'p5', 'verse', 'v18', 'content']	you are like Pharaoh himself.
['v018_ESV_GEN_044', 86, 'p5', 'verse', 'v18', 'plain_text']	18 Then Judah went up to him and said, “Oh, my lord, please let your servant speak a word in my lord’s ears, and let not your anger burn against your servant, for you are like Pharaoh himself.
[87, 'p5', 'verse', 'v19', 'label']	19
[88, 'p5', 'verse', 'v19', 'content']	My lord asked his servants, saying, ‘Have you a father, or a brother?’
['v019_ESV_GEN_044', 89, 'p5', 'verse', 'v19', 'plain_text']	19 My lord asked his servants, saying, ‘Have you a father, or a brother?’
[90, 'p5', 'verse', 'v20', 'label']	20
[91, 'p5', 'verse', 'v20', 'content']	And we said to my lord, ‘We have a father, an old man,
[92, 'p5', 'verse', 'v20', 'note', 'x']	#ver.30;[ch.43:8]
[93, 'p5', 'verse', 'v20', 'content']	and a young brother,
[94, 'p5', 'verse', 'v20', 'note', 'x']	#[ch.37:3]
[95, 'p5', 'verse', 'v20', 'content']	the child of his old age. His brother is dead, and he alone is left of his mother’s children, and his father loves him.’
['v020_ESV_GEN_044', 96, 'p5', 'verse', 'v20', 'plain_text']	20 And we said to my lord, ‘We have a father, an old man, and a young brother, the child of his old age. His brother is dead, and he alone is left of his mother’s children, and his father loves him.’
[97, 'p5', 'verse', 'v21', 'label']	21
[98, 'p5', 'verse', 'v21', 'content']	Then you said to your servants,
[99, 'p5', 'verse', 'v21', 'note', 'x']	#ch.42:15,20;43:3,5
[100, 'p5', 'verse', 'v21', 'content']	‘Bring him down to me, that I may set my eyes on him.’
['v021_ESV_GEN_044', 101, 'p5', 'verse', 'v21', 'plain_text']	21 Then you said to your servants, ‘Bring him down to me, that I may set my eyes on him.’
[102, 'p5', 'verse', 'v22', 'label']	22
[103, 'p5', 'verse', 'v22', 'content']	We said to my lord, ‘The boy cannot leave his father, for if he should leave his father,
[104, 'p5', 'verse', 'v22', 'note', 'x']	#[ver.31]
[105, 'p5', 'verse', 'v22', 'content']	his father would die.’
['v022_ESV_GEN_044', 106, 'p5', 'verse', 'v22', 'plain_text']	22 We said to my lord, ‘The boy cannot leave his father, for if he should leave his father, his father would die.’
[107, 'p5', 'verse', 'v23', 'label']	23
[108, 'p5', 'verse', 'v23', 'content']	Then you said to your servants,
[109, 'p5', 'verse', 'v23', 'note', 'x']	#ch.43:3
[110, 'p5', 'verse', 'v23', 'content']	‘Unless your youngest brother comes down with you, you shall not see my face again.’
['v023_ESV_GEN_044', 111, 'p5', 'verse', 'v23', 'plain_text']	23 Then you said to your servants, ‘Unless your youngest brother comes down with you, you shall not see my face again.’
[112, 'p6', 'verse', 'v24', 'label']	24
[113, 'p6', 'verse', 'v24', 'content']	“When we went back to your servant my father, we told him the words of my lord.
['v024_ESV_GEN_044', 114, 'p6', 'verse', 'v24', 'plain_text']	24 “When we went back to your servant my father, we told him the words of my lord.
[115, 'p6', 'verse', 'v25', 'label']	25
[116, 'p6', 'verse', 'v25', 'content']	And when
[117, 'p6', 'verse', 'v25', 'note', 'x']	#ch.43:2
[118, 'p6', 'verse', 'v25', 'content']	our father said, ‘Go again, buy us a little food,’
['v025_ESV_GEN_044', 119, 'p6', 'verse', 'v25', 'plain_text']	25 And when our father said, ‘Go again, buy us a little food,’
[120, 'p6', 'verse', 'v26', 'label']	26
[121, 'p6', 'verse', 'v26', 'content']	we said, ‘We cannot go down. If our youngest brother goes with us, then we will go down. For we cannot see the man’s face unless our youngest brother is with us.’
['v026_ESV_GEN_044', 122, 'p6', 'verse', 'v26', 'plain_text']	26 we said, ‘We cannot go down. If our youngest brother goes with us, then we will go down. For we cannot see the man’s face unless our youngest brother is with us.’
[123, 'p6', 'verse', 'v27', 'label']	27
[124, 'p6', 'verse', 'v27', 'content']	Then your servant my father said to us, ‘You know that my wife bore me
[125, 'p6', 'verse', 'v27', 'note', 'x']	#ch.46:19
[126, 'p6', 'verse', 'v27', 'content']	two sons.
['v027_ESV_GEN_044', 127, 'p6', 'verse', 'v27', 'plain_text']	27 Then your servant my father said to us, ‘You know that my wife bore me two sons.
[128, 'p6', 'verse', 'v28', 'label']	28
[129, 'p6', 'verse', 'v28', 'content']	One left me, and I said,
[130, 'p6', 'verse', 'v28', 'note', 'x']	#ch.37:33
[131, 'p6', 'verse', 'v28', 'content']	“Surely he has been torn to pieces,” and I have never seen him since.
['v028_ESV_GEN_044', 132, 'p6', 'verse', 'v28', 'plain_text']	28 One left me, and I said, “Surely he has been torn to pieces,” and I have never seen him since.
[133, 'p6', 'verse', 'v29', 'label']	29
[134, 'p6', 'verse', 'v29', 'content']	If you
[135, 'p6', 'verse', 'v29', 'note', 'x']	#ch.42:36,38
[136, 'p6', 'verse', 'v29', 'content']	take this one also from me,
[137, 'p6', 'verse', 'v29', 'note', 'x']	#ch.42:4,38
[138, 'p6', 'verse', 'v29', 'content']	and harm happens to him, you will bring down my gray hairs in evil to Sheol.’
['v029_ESV_GEN_044', 139, 'p6', 'verse', 'v29', 'plain_text']	29 If you take this one also from me, and harm happens to him, you will bring down my gray hairs in evil to Sheol.’
[140, 'p7', 'verse', 'v30', 'label']	30
[141, 'p7', 'verse', 'v30', 'content']	“Now therefore, as soon as I come to your servant my father, and the boy is not with us, then, as his life is bound up in the boy’s life,
['v030_ESV_GEN_044', 142, 'p7', 'verse', 'v30', 'plain_text']	30 “Now therefore, as soon as I come to your servant my father, and the boy is not with us, then, as his life is bound up in the boy’s life,
[143, 'p7', 'verse', 'v31', 'label']	31
[144, 'p7', 'verse', 'v31', 'content']	as soon as he sees that the boy is not with us, he will die, and your servants will bring down the gray hairs of your servant our father with sorrow to Sheol.
['v031_ESV_GEN_044', 145, 'p7', 'verse', 'v31', 'plain_text']	31 as soon as he sees that the boy is not with us, he will die, and your servants will bring down the gray hairs of your servant our father with sorrow to Sheol.
[146, 'p7', 'verse', 'v32', 'label']	32
[147, 'p7', 'verse', 'v32', 'content']	For your servant became a pledge of safety for the boy to my father, saying,
[148, 'p7', 'verse', 'v32', 'note', 'x']	#ch.43:9
[149, 'p7', 'verse', 'v32', 'content']	‘If I do not bring him back to you, then I shall bear the blame before my father all my life.’
['v032_ESV_GEN_044', 150, 'p7', 'verse', 'v32', 'plain_text']	32 For your servant became a pledge of safety for the boy to my father, saying, ‘If I do not bring him back to you, then I shall bear the blame before my father all my life.’
[151, 'p7', 'verse', 'v33', 'label']	33
[152, 'p7', 'verse', 'v33', 'content']	Now therefore, please let your servant remain instead of the boy as a servant to my lord, and let the boy go back with his brothers.
['v033_ESV_GEN_044', 153, 'p7', 'verse', 'v33', 'plain_text']	33 Now therefore, please let your servant remain instead of the boy as a servant to my lord, and let the boy go back with his brothers.
[154, 'p7', 'verse', 'v34', 'label']	34
[155, 'p7', 'verse', 'v34', 'content']	For how can I go back to my father if the boy is not with me? I fear to see the evil that would find my father.”
['v034_ESV_GEN_044', 156, 'p7', 'verse', 'v34', 'plain_text']	34 For how can I go back to my father if the boy is not with me? I fear to see the evil that would find my father.”
XXXX ===================== Warning: Last verse number v34 does not match expected chapter length 21 for GEN chapter 44
