[1, 'label']	12
[33, 'p2', 'verse', 'v5', 'content']	And Abram took Sarai his wife, and Lot his brother’s son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan. When they came to the land of Canaan,
['v005_ESV_GEN_012', 34, 'p2', 'verse', 'v5', 'plain_text']	5 And Abram took Sarai his wife, and Lot his brother’s son, and all their possessions that they had gathered, and the people that they had acquired in Haran, and they set out to go to the land of Canaan. When they came to the land of Canaan,
[35, 'p2', 'verse', 'v6', 'label']	6
[36, 'p2', 'verse', 'v6', 'content']	Abram
[37, 'p2', 'verse', 'v6', 'note', 'x']	#[Heb. 11:9]
[38, 'p2', 'verse', 'v6', 'content']	passed through the land to the place at Shechem, to
[39, 'p2', 'verse', 'v6', 'note', 'x']	#ch.13:18
[40, 'p2', 'verse', 'v6', 'content']	the oak
[41, 'p2', 'verse', 'v6', 'note', 'f']	#12:6Orterebinth
[42, 'p2', 'verse', 'v6', 'content']	of
[43, 'p2', 'verse', 'v6', 'note', 'x']	#Deut. 11:30;Judg. 7:1
[44, 'p2', 'verse', 'v6', 'content']	Moreh. At that time
[45, 'p2', 'verse', 'v6', 'note', 'x']	#ch.13:7
[46, 'p2', 'verse', 'v6', 'content']	the Canaanites were in the land.
['v006_ESV_GEN_012', 47, 'p2', 'verse', 'v6', 'plain_text']	6 Abram passed through the land to the place at Shechem, to the oak of Moreh. At that time the Canaanites were in the land.
[48, 'p2', 'verse', 'v7', 'label']	7
[49, 'p2', 'verse', 'v7', 'content']	Then the
[50, 'p2', 'verse', 'v7', 'nd']	Lord
[51, 'p2', 'verse', 'v7', 'content']	appeared to Abram and said,
[52, 'p2', 'verse', 'v7', 'note', 'x']	#ch.13:15;17:8;Ex. 33:1;Ps. 105:9-12;[Num. 32:11]; Gal. 3:16
[53, 'p2', 'verse', 'v7', 'content']	“To your offspring I will give this land.” So he built there an altar to the
[54, 'p2', 'verse', 'v7', 'nd']	Lord
[55, 'p2', 'verse', 'v7', 'content']	, who had appeared to him.
['v007_ESV_GEN_012', 56, 'p2', 'verse', 'v7', 'plain_text']	7 Then the Lord appeared to Abram and said, “To your offspring I will give this land.” So he built there an altar to the Lord , who had appeared to him.
[57, 'p2', 'verse', 'v8', 'label']	8
[58, 'p2', 'verse', 'v8', 'content']	From there he moved to the hill country on the east of
[59, 'p2', 'verse', 'v8', 'note', 'x']	#ch.28:19
[60, 'p2', 'verse', 'v8', 'content']	Bethel and pitched his tent, with Bethel on the west and Ai on the east. And there he built an altar to the
[61, 'p2', 'verse', 'v8', 'nd']	Lord
[62, 'p2', 'verse', 'v8', 'content']	and called upon the name of the
[63, 'p2', 'verse', 'v8', 'nd']	Lord
[64, 'p2', 'verse', 'v8', 'content']	.
['v008_ESV_GEN_012', 65, 'p2', 'verse', 'v8', 'plain_text']	8 From there he moved to the hill country on the east of Bethel and pitched his tent, with Bethel on the west and Ai on the east. And there he built an altar to the Lord and called upon the name of the Lord .
[66, 'p2', 'verse', 'v9', 'label']	9
[67, 'p2', 'verse', 'v9', 'content']	And Abram journeyed on, still going toward the Negeb.
[68, 's1', 'heading']	Abram and Sarai in Egypt
['v009_ESV_GEN_012', 69, 'p2', 'verse', 'v9', 'plain_text']	9 And Abram journeyed on, still going toward the Negeb.
[70, 'p3', 'verse', 'v10', 'label']	10
[71, 'p3', 'verse', 'v10', 'content']	Now
[72, 'p3', 'verse', 'v10', 'note', 'x']	#ch.26:1;43:1
[73, 'p3', 'verse', 'v10', 'content']	there was a famine in the land. So Abram went down to Egypt to sojourn there, for the famine was severe in the land.
['v010_ESV_GEN_012', 74, 'p3', 'verse', 'v10', 'plain_text']	10 Now there was a famine in the land. So Abram went down to Egypt to sojourn there, for the famine was severe in the land.
[75, 'p3', 'verse', 'v11', 'label']	11
[76, 'p3', 'verse', 'v11', 'content']	When he was about to enter Egypt, he said to Sarai his wife, “I know that you are a woman beautiful in appearance,
['v011_ESV_GEN_012', 77, 'p3', 'verse', 'v11', 'plain_text']	11 When he was about to enter Egypt, he said to Sarai his wife, “I know that you are a woman beautiful in appearance,
[78, 'p3', 'verse', 'v12', 'label']	12
[79, 'p3', 'verse', 'v12', 'content']	and when the Egyptians see you, they will say, ‘This is his wife.’ Then they
[80, 'p3', 'verse', 'v12', 'note', 'x']	#See ch.20:1-18;26:6-11
[81, 'p3', 'verse', 'v12', 'content']	will kill me, but they will let you live.
['v012_ESV_GEN_012', 82, 'p3', 'verse', 'v12', 'plain_text']	12 and when the Egyptians see you, they will say, ‘This is his wife.’ Then they will kill me, but they will let you live.
[83, 'p3', 'verse', 'v13', 'label']	13
[84, 'p3', 'verse', 'v13', 'content']	Say you are my sister, that it may go well with me because of you, and that my life may be spared for your sake.”
['v013_ESV_GEN_012', 85, 'p3', 'verse', 'v13', 'plain_text']	13 Say you are my sister, that it may go well with me because of you, and that my life may be spared for your sake.”
[86, 'p3', 'verse', 'v14', 'label']	14
[87, 'p3', 'verse', 'v14', 'content']	When Abram entered Egypt, the Egyptians saw that the woman was very beautiful.
['v014_ESV_GEN_012', 88, 'p3', 'verse', 'v14', 'plain_text']	14 When Abram entered Egypt, the Egyptians saw that the woman was very beautiful.
[89, 'p3', 'verse', 'v15', 'label']	15
[90, 'p3', 'verse', 'v15', 'content']	And when the princes of Pharaoh saw her, they praised her to Pharaoh. And the woman was taken into Pharaoh’s house.
['v015_ESV_GEN_012', 91, 'p3', 'verse', 'v15', 'plain_text']	15 And when the princes of Pharaoh saw her, they praised her to Pharaoh. And the woman was taken into Pharaoh’s house.
[92, 'p3', 'verse', 'v16', 'label']	16
[93, 'p3', 'verse', 'v16', 'content']	And for her sake he dealt well with Abram; and he had sheep, oxen, male donkeys, male servants, female servants, female donkeys, and camels.
['v016_ESV_GEN_012', 94, 'p3', 'verse', 'v16', 'plain_text']	16 And for her sake he dealt well with Abram; and he had sheep, oxen, male donkeys, male servants, female servants, female donkeys, and camels.
[95, 'p4', 'verse', 'v17', 'label']	17
[96, 'p4', 'verse', 'v17', 'content']	But the
[97, 'p4', 'verse', 'v17', 'nd']	Lord
[98, 'p4', 'verse', 'v17', 'note', 'x']	#1 Chr. 16:21;Ps. 105:14
[99, 'p4', 'verse', 'v17', 'content']	afflicted Pharaoh and his house with great plagues because of Sarai, Abram’s wife.
['v017_ESV_GEN_012', 100, 'p4', 'verse', 'v17', 'plain_text']	17 But the Lord afflicted Pharaoh and his house with great plagues because of Sarai, Abram’s wife.
[101, 'p4', 'verse', 'v18', 'label']	18
[102, 'p4', 'verse', 'v18', 'content']	So Pharaoh called Abram and said, “What is this you have done to me? Why did you not tell me that she was your wife?
['v018_ESV_GEN_012', 103, 'p4', 'verse', 'v18', 'plain_text']	18 So Pharaoh called Abram and said, “What is this you have done to me? Why did you not tell me that she was your wife?
[104, 'p4', 'verse', 'v19', 'label']	19
[105, 'p4', 'verse', 'v19', 'content']	Why did you say, ‘She is my sister,’ so that I took her for my wife? Now then, here is your wife; take her, and go.”
['v019_ESV_GEN_012', 106, 'p4', 'verse', 'v19', 'plain_text']	19 Why did you say, ‘She is my sister,’ so that I took her for my wife? Now then, here is your wife; take her, and go.”
[107, 'p4', 'verse', 'v20', 'label']	20
[108, 'p4', 'verse', 'v20', 'content']	And Pharaoh gave men orders concerning him, and they sent him away with his wife and all that he had.
['v020_ESV_GEN_012', 109, 'p4', 'verse', 'v20', 'plain_text']	20 And Pharaoh gave men orders concerning him, and they sent him away with his wife and all that he had.
XXXX ===================== Warning: Last verse number v20 does not match expected chapter length 25 for GEN chapter 12
