[1, 'label']	33
['v015_ESV_GEN_033', 74, 'p4', 'verse', 'v15', 'plain_text']	15 So Esau said, “Let me leave with you some of the people who are with me.” But he said, “What need is there? Let me find favor in the sight of my lord.”
[75, 'p4', 'verse', 'v16', 'label']	16
[76, 'p4', 'verse', 'v16', 'content']	So Esau returned that day on his way to
[77, 'p4', 'verse', 'v16', 'note', 'x']	#ch.32:3
[78, 'p4', 'verse', 'v16', 'content']	Seir.
['v016_ESV_GEN_033', 79, 'p4', 'verse', 'v16', 'plain_text']	16 So Esau returned that day on his way to Seir.
[80, 'p4', 'verse', 'v17', 'label']	17
[81, 'p4', 'verse', 'v17', 'content']	But Jacob journeyed to
[82, 'p4', 'verse', 'v17', 'note', 'x']	#Josh. 13:27;Judg. 8:5;Ps. 60:6
[83, 'p4', 'verse', 'v17', 'content']	Succoth, and built himself a house and made booths for his livestock. Therefore the name of the place is called Succoth.
[84, 'p4', 'verse', 'v17', 'note', 'f']	#33:17Succothmeansbooths
['v017_ESV_GEN_033', 85, 'p4', 'verse', 'v17', 'plain_text']	17 But Jacob journeyed to Succoth, and built himself a house and made booths for his livestock. Therefore the name of the place is called Succoth.
[86, 'p5', 'verse', 'v18', 'label']	18
[87, 'p5', 'verse', 'v18', 'content']	And Jacob came safely
[88, 'p5', 'verse', 'v18', 'note', 'f']	#33:18Orpeacefully
[89, 'p5', 'verse', 'v18', 'content']	to the city of
[90, 'p5', 'verse', 'v18', 'note', 'x']	#Josh. 24:1;Judg. 9:1;Ps. 60:6;Acts 7:16
[91, 'p5', 'verse', 'v18', 'content']	Shechem, which is in the land of Canaan, on his way from Paddan-aram, and he camped before the city.
['v018_ESV_GEN_033', 92, 'p5', 'verse', 'v18', 'plain_text']	18 And Jacob came safely to the city of Shechem, which is in the land of Canaan, on his way from Paddan-aram, and he camped before the city.
[93, 'p5', 'verse', 'v19', 'label']	19
[94, 'p5', 'verse', 'v19', 'content']	And from the sons of
[95, 'p5', 'verse', 'v19', 'note', 'x']	#Acts 7:16
[96, 'p5', 'verse', 'v19', 'content']	Hamor, Shechem’s father,
[97, 'p5', 'verse', 'v19', 'note', 'x']	#Josh. 24:32;John 4:5
[98, 'p5', 'verse', 'v19', 'content']	he bought for a hundred pieces of money
[99, 'p5', 'verse', 'v19', 'note', 'f']	#33:19Hebrewa hundred qesitah; a unit of money of uncertain value
[100, 'p5', 'verse', 'v19', 'content']	the piece of land on which he had pitched his tent.
['v019_ESV_GEN_033', 101, 'p5', 'verse', 'v19', 'plain_text']	19 And from the sons of Hamor, Shechem’s father, he bought for a hundred pieces of money the piece of land on which he had pitched his tent.
[102, 'p5', 'verse', 'v20', 'label']	20
[103, 'p5', 'verse', 'v20', 'content']	There he erected an altar and called it El-Elohe-Israel.
[104, 'p5', 'verse', 'v20', 'note', 'f']	#33:20El-Elohe-IsraelmeansGod, the God of Israel
['v020_ESV_GEN_033', 105, 'p5', 'verse', 'v20', 'plain_text']	20 There he erected an altar and called it El-Elohe-Israel.
XXXX ===================== Warning: Last verse number v20 does not match expected chapter length 31 for GEN chapter 33
