id,tag,text
1,"[1, 'label']",10
2,"[2, 's1', 'heading']",The Death of Nadab and Abihu
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Now
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.16:1;Ex. 6:23;28:1;Num. 3:4;26:61;1 Chr. 24:2
6,"[6, 'p1', 'verse', 'v1', 'content']","Nadab and Abihu, the sons of Aaron,"
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']",#[Num. 16:18]
8,"[8, 'p1', 'verse', 'v1', 'content']",each took his censer and put fire in it and laid incense on it and offered
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#Ex. 30:9
10,"[10, 'p1', 'verse', 'v1', 'content']",unauthorized
11,"[11, 'p1', 'verse', 'v1', 'note', 'f']",#10:1Orstrange
12,"[12, 'p1', 'verse', 'v1', 'content']",fire before the
13,"[13, 'p1', 'verse', 'v1', 'nd']",Lord
14,"[14, 'p1', 'verse', 'v1', 'content']",", which he had not commanded them."
15,"['v001_ESV_LEV_010', 15, 'p1', 'verse', 'v1', 'plain_text']","1 Now Nadab and Abihu, the sons of Aaron, each took his censer and put fire in it and laid incense on it and offered unauthorized fire before the Lord , which he had not commanded them."
16,"[16, 'p1', 'verse', 'v2', 'label']",2
17,"[17, 'p1', 'verse', 'v2', 'content']",And fire
18,"[18, 'p1', 'verse', 'v2', 'note', 'x']",#ch.9:24;Num. 16:35;[2 Sam. 6:7]
19,"[19, 'p1', 'verse', 'v2', 'content']",came out from before the
20,"[20, 'p1', 'verse', 'v2', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v2', 'content']","and consumed them, and they died before the"
22,"[22, 'p1', 'verse', 'v2', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v2', 'content']",.
24,"['v002_ESV_LEV_010', 24, 'p1', 'verse', 'v2', 'plain_text']","2 And fire came out from before the Lord and consumed them, and they died before the Lord ."
25,"[25, 'p1', 'verse', 'v3', 'label']",3
26,"[26, 'p1', 'verse', 'v3', 'content']","Then Moses said to Aaron, “This is what the"
27,"[27, 'p1', 'verse', 'v3', 'nd']",Lord
28,"[28, 'p1', 'verse', 'v3', 'content']",has said: ‘Among
29,"[29, 'p1', 'verse', 'v3', 'note', 'x']","#ch.21:17,21"
30,"[30, 'p1', 'verse', 'v3', 'content']",those who are near me
31,"[31, 'p1', 'verse', 'v3', 'note', 'x']",#Ezek. 28:22
32,"[32, 'p1', 'verse', 'v3', 'content']","I will be sanctified, and before all the people I will be glorified.’”"
33,"[33, 'p1', 'verse', 'v3', 'note', 'x']",#[Ps. 39:9]
34,"[34, 'p1', 'verse', 'v3', 'content']",And Aaron held his peace.
35,"['v003_ESV_LEV_010', 35, 'p1', 'verse', 'v3', 'plain_text']","3 Then Moses said to Aaron, “This is what the Lord has said: ‘Among those who are near me I will be sanctified, and before all the people I will be glorified.’” And Aaron held his peace."
36,"[36, 'p2', 'verse', 'v4', 'label']",4
37,"[37, 'p2', 'verse', 'v4', 'content']","And Moses called Mishael and Elzaphan, the sons of"
38,"[38, 'p2', 'verse', 'v4', 'note', 'x']","#Ex. 6:18,22;Num. 3:19,30"
39,"[39, 'p2', 'verse', 'v4', 'content']","Uzziel the uncle of Aaron, and said to them, “Come near; carry your brothers away from the front of the sanctuary and out of the camp.”"
40,"['v004_ESV_LEV_010', 40, 'p2', 'verse', 'v4', 'plain_text']","4 And Moses called Mishael and Elzaphan, the sons of Uzziel the uncle of Aaron, and said to them, “Come near; carry your brothers away from the front of the sanctuary and out of the camp.”"
41,"[41, 'p2', 'verse', 'v5', 'label']",5
42,"[42, 'p2', 'verse', 'v5', 'content']","So they came near and carried them in their coats out of the camp, as Moses had said."
43,"['v005_ESV_LEV_010', 43, 'p2', 'verse', 'v5', 'plain_text']","5 So they came near and carried them in their coats out of the camp, as Moses had said."
44,"[44, 'p2', 'verse', 'v6', 'label']",6
45,"[45, 'p2', 'verse', 'v6', 'content']","And Moses said to Aaron and to Eleazar and Ithamar his sons,"
46,"[46, 'p2', 'verse', 'v6', 'note', 'x']","#ch.13:45;21:10;Ezek. 24:16,17"
