id,tag,text
1,"[1, 'label']",5
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'content']",“If anyone sins in that he hears a public
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']","#1 Kgs. 8:31;Prov. 29:24;[1 Sam. 14:24,26;Matt. 26:63]"
5,"[5, 'p1', 'verse', 'v1', 'content']","adjuration to testify, and though he is a witness, whether he has seen or come to know the matter, yet does not speak, he shall"
6,"[6, 'p1', 'verse', 'v1', 'note', 'x']","#ver.17;ch.7:18;10:17;17:16;19:8;20:17,19;Num. 5:31;[Num. 9:13]"
7,"[7, 'p1', 'verse', 'v1', 'content']",bear his iniquity;
8,"['v001_ESV_LEV_005', 8, 'p1', 'verse', 'v1', 'plain_text']","1 “If anyone sins in that he hears a public adjuration to testify, and though he is a witness, whether he has seen or come to know the matter, yet does not speak, he shall bear his iniquity;"
9,"[9, 'p1', 'verse', 'v2', 'label']",2
10,"[10, 'p1', 'verse', 'v2', 'content']",or
11,"[11, 'p1', 'verse', 'v2', 'note', 'x']","#ch.11:24,28,31,39;Num. 19:11,13,16"
12,"[12, 'p1', 'verse', 'v2', 'content']","if anyone touches an unclean thing, whether a carcass of an unclean wild animal or a carcass of unclean livestock or a carcass of unclean swarming things, and it is hidden from him and he has become unclean, and he realizes his guilt;"
13,"['v002_ESV_LEV_005', 13, 'p1', 'verse', 'v2', 'plain_text']","2 or if anyone touches an unclean thing, whether a carcass of an unclean wild animal or a carcass of unclean livestock or a carcass of unclean swarming things, and it is hidden from him and he has become unclean, and he realizes his guilt;"
14,"[14, 'p1', 'verse', 'v3', 'label']",3
15,"[15, 'p1', 'verse', 'v3', 'content']",or if he touches
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#See ch.12;ch.13;ch.15
17,"[17, 'p1', 'verse', 'v3', 'content']","human uncleanness, of whatever sort the uncleanness may be with which one becomes unclean, and it is hidden from him, when he comes to know it, and realizes his guilt;"
18,"['v003_ESV_LEV_005', 18, 'p1', 'verse', 'v3', 'plain_text']","3 or if he touches human uncleanness, of whatever sort the uncleanness may be with which one becomes unclean, and it is hidden from him, when he comes to know it, and realizes his guilt;"
19,"[19, 'p1', 'verse', 'v4', 'label']",4
20,"[20, 'p1', 'verse', 'v4', 'content']",or if anyone utters with his lips a
21,"[21, 'p1', 'verse', 'v4', 'note', 'x']","#[Judg. 11:30,31;1 Sam. 14:24;25:22;Mark 6:23;Acts 23:12]"
22,"[22, 'p1', 'verse', 'v4', 'content']","rash oath to do evil or to do good, any sort of rash oath that people"
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']",#Eccles. 5:2
24,"[24, 'p1', 'verse', 'v4', 'content']","swear, and it is hidden from him, when he comes to know it, and he realizes his guilt in any of these;"
