id,tag,text
1,"[1, 'label']",12
2,"[2, 's1', 'heading']",Purification After Childbirth
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",The
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses, saying,"
7,"['v001_ESV_LEV_012', 7, 'p1', 'verse', 'v1', 'plain_text']","1 The Lord spoke to Moses, saying,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","“Speak to the people of Israel, saying, If a woman conceives and bears a male child, then"
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']",#[Luke 2:22]
11,"[11, 'p1', 'verse', 'v2', 'content']",she shall be unclean seven days.
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']",#ch.15:19
13,"[13, 'p1', 'verse', 'v2', 'content']","As at the time of her menstruation, she shall be unclean."
14,"['v002_ESV_LEV_012', 14, 'p1', 'verse', 'v2', 'plain_text']","2 “Speak to the people of Israel, saying, If a woman conceives and bears a male child, then she shall be unclean seven days. As at the time of her menstruation, she shall be unclean."
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'content']",And on the
17,"[17, 'p1', 'verse', 'v3', 'note', 'x']","#Gen. 17:12;Luke 1:59;2:21;John 7:22,23"
18,"[18, 'p1', 'verse', 'v3', 'content']",eighth day the flesh of his foreskin shall be circumcised.
19,"['v003_ESV_LEV_012', 19, 'p1', 'verse', 'v3', 'plain_text']",3 And on the eighth day the flesh of his foreskin shall be circumcised.
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']","Then she shall continue for thirty-three days in the blood of her purifying. She shall not touch anything holy, nor come into the sanctuary, until the days of her purifying are completed."
22,"['v004_ESV_LEV_012', 22, 'p1', 'verse', 'v4', 'plain_text']","4 Then she shall continue for thirty-three days in the blood of her purifying. She shall not touch anything holy, nor come into the sanctuary, until the days of her purifying are completed."
23,"[23, 'p1', 'verse', 'v5', 'label']",5
24,"[24, 'p1', 'verse', 'v5', 'content']","But if she bears a female child, then she shall be unclean two weeks, as in her menstruation. And she shall continue in the blood of her purifying for sixty-six days."
25,"['v005_ESV_LEV_012', 25, 'p1', 'verse', 'v5', 'plain_text']","5 But if she bears a female child, then she shall be unclean two weeks, as in her menstruation. And she shall continue in the blood of her purifying for sixty-six days."
26,"[26, 'p2', 'verse', 'v6', 'label']",6
27,"[27, 'p2', 'verse', 'v6', 'note', 'x']",#[See ver.2above]
28,"[28, 'p2', 'verse', 'v6', 'content']","“And when the days of her purifying are completed, whether for a son or for a daughter, she shall bring to the priest at the entrance of the tent of meeting a lamb a year old for a burnt offering, and a pigeon or a turtledove for a sin offering,"
29,"['v006_ESV_LEV_012', 29, 'p2', 'verse', 'v6', 'plain_text']","6 “And when the days of her purifying are completed, whether for a son or for a daughter, she shall bring to the priest at the entrance of the tent of meeting a lamb a year old for a burnt offering, and a pigeon or a turtledove for a sin offering,"
30,"[30, 'p2', 'verse', 'v7', 'label']",7
31,"[31, 'p2', 'verse', 'v7', 'content']",and he shall offer it before the
32,"[32, 'p2', 'verse', 'v7', 'nd']",Lord
33,"[33, 'p2', 'verse', 'v7', 'content']","and make atonement for her. Then she shall be clean from the flow of her blood. This is the law for her who bears a child, either male or female."
34,"['v007_ESV_LEV_012', 34, 'p2', 'verse', 'v7', 'plain_text']","7 and he shall offer it before the Lord and make atonement for her. Then she shall be clean from the flow of her blood. This is the law for her who bears a child, either male or female."
35,"[35, 'p2', 'verse', 'v8', 'label']",8
36,"[36, 'p2', 'verse', 'v8', 'content']","And if she cannot afford a lamb, then she shall take"
37,"[37, 'p2', 'verse', 'v8', 'note', 'x']",#ch.1:14;5:7;CitedLuke 2:24
38,"[38, 'p2', 'verse', 'v8', 'content']","two turtledoves or two pigeons,"
39,"[39, 'p2', 'verse', 'v8', 'note', 'f']",#12:8Septuaginttwo young pigeons
40,"[40, 'p2', 'verse', 'v8', 'note', 'x']",#ver.6
41,"[41, 'p2', 'verse', 'v8', 'content']",one for a burnt offering and the other for a sin offering.
42,"[42, 'p2', 'verse', 'v8', 'note', 'x']",#ch.4:26
43,"[43, 'p2', 'verse', 'v8', 'content']","And the priest shall make atonement for her, and she shall be clean.”"
44,"['v008_ESV_LEV_012', 44, 'p2', 'verse', 'v8', 'plain_text']","8 And if she cannot afford a lamb, then she shall take two turtledoves or two pigeons, one for a burnt offering and the other for a sin offering. And the priest shall make atonement for her, and she shall be clean.”"
