id,tag,text
1,"[1, 'label']",17
2,"[2, 's1', 'heading']",The Place of Sacrifice
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",And the
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses, saying,"
7,"['v001_ESV_LEV_017', 7, 'p1', 'verse', 'v1', 'plain_text']","1 And the Lord spoke to Moses, saying,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","“Speak to Aaron and his sons and to all the people of Israel and say to them, This is the thing that the"
10,"[10, 'p1', 'verse', 'v2', 'nd']",Lord
11,"[11, 'p1', 'verse', 'v2', 'content']",has commanded.
12,"['v002_ESV_LEV_017', 12, 'p1', 'verse', 'v2', 'plain_text']","2 “Speak to Aaron and his sons and to all the people of Israel and say to them, This is the thing that the Lord has commanded."
13,"[13, 'p1', 'verse', 'v3', 'label']",3
14,"[14, 'p1', 'verse', 'v3', 'content']",If any one of the house of Israel
15,"[15, 'p1', 'verse', 'v3', 'note', 'x']","#[Deut. 12:5,6,13-15,21]"
16,"[16, 'p1', 'verse', 'v3', 'content']","kills an ox or a lamb or a goat in the camp, or kills it outside the camp,"
17,"['v003_ESV_LEV_017', 17, 'p1', 'verse', 'v3', 'plain_text']","3 If any one of the house of Israel kills an ox or a lamb or a goat in the camp, or kills it outside the camp,"
18,"[18, 'p1', 'verse', 'v4', 'label']",4
19,"[19, 'p1', 'verse', 'v4', 'content']",and
20,"[20, 'p1', 'verse', 'v4', 'note', 'x']",#ver.9
21,"[21, 'p1', 'verse', 'v4', 'content']",does not bring it to the entrance of the tent of meeting to offer it as a gift to the
22,"[22, 'p1', 'verse', 'v4', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v4', 'content']",in front of the tabernacle of the
24,"[24, 'p1', 'verse', 'v4', 'nd']",Lord
25,"[25, 'p1', 'verse', 'v4', 'content']",", bloodguilt shall be imputed to that man. He has shed blood, and that man"
26,"[26, 'p1', 'verse', 'v4', 'note', 'x']",#[Ex. 30:33]
27,"[27, 'p1', 'verse', 'v4', 'content']",shall be cut off from among his people.
28,"['v004_ESV_LEV_017', 28, 'p1', 'verse', 'v4', 'plain_text']","4 and does not bring it to the entrance of the tent of meeting to offer it as a gift to the Lord in front of the tabernacle of the Lord , bloodguilt shall be imputed to that man. He has shed blood, and that man shall be cut off from among his people."
29,"[29, 'p1', 'verse', 'v5', 'label']",5
30,"[30, 'p1', 'verse', 'v5', 'content']",This is to the end that the people of Israel may bring their sacrifices that they sacrifice
31,"[31, 'p1', 'verse', 'v5', 'note', 'x']","#ch.14:7,53"
32,"[32, 'p1', 'verse', 'v5', 'content']","in the open field, that they may bring them to the"
33,"[33, 'p1', 'verse', 'v5', 'nd']",Lord
34,"[34, 'p1', 'verse', 'v5', 'content']",", to the priest at the entrance of the tent of meeting, and sacrifice them"
35,"[35, 'p1', 'verse', 'v5', 'note', 'x']",#ch.1:5
36,"[36, 'p1', 'verse', 'v5', 'content']",as sacrifices of peace offerings to the
37,"[37, 'p1', 'verse', 'v5', 'nd']",Lord
38,"[38, 'p1', 'verse', 'v5', 'content']",.
39,"['v005_ESV_LEV_017', 39, 'p1', 'verse', 'v5', 'plain_text']","5 This is to the end that the people of Israel may bring their sacrifices that they sacrifice in the open field, that they may bring them to the Lord , to the priest at the entrance of the tent of meeting, and sacrifice them as sacrifices of peace offerings to the Lord ."
40,"[40, 'p1', 'verse', 'v6', 'label']",6
41,"[41, 'p1', 'verse', 'v6', 'content']",And the priest shall
42,"[42, 'p1', 'verse', 'v6', 'note', 'x']",#[See ver.5above]
43,"[43, 'p1', 'verse', 'v6', 'content']",throw the blood on the altar of the
44,"[44, 'p1', 'verse', 'v6', 'nd']",Lord
45,"[45, 'p1', 'verse', 'v6', 'content']",at the entrance of the tent of meeting and burn the fat
46,"[46, 'p1', 'verse', 'v6', 'note', 'x']",#SeeGen. 8:21
47,"[47, 'p1', 'verse', 'v6', 'content']",for a pleasing aroma to the
48,"[48, 'p1', 'verse', 'v6', 'nd']",Lord
49,"[49, 'p1', 'verse', 'v6', 'content']",.
50,"['v006_ESV_LEV_017', 50, 'p1', 'verse', 'v6', 'plain_text']",6 And the priest shall throw the blood on the altar of the Lord at the entrance of the tent of meeting and burn the fat for a pleasing aroma to the Lord .
51,"[51, 'p1', 'verse', 'v7', 'label']",7
52,"[52, 'p1', 'verse', 'v7', 'content']","So they shall no more sacrifice their sacrifices to goat demons, after whom they"
53,"[53, 'p1', 'verse', 'v7', 'note', 'x']",#SeeEx. 34:15
54,"[54, 'p1', 'verse', 'v7', 'content']",whore. This shall be a statute forever for them throughout their generations.
55,"['v007_ESV_LEV_017', 55, 'p1', 'verse', 'v7', 'plain_text']","7 So they shall no more sacrifice their sacrifices to goat demons, after whom they whore. This shall be a statute forever for them throughout their generations."
56,"[56, 'p2', 'verse', 'v8', 'label']",8
57,"[57, 'p2', 'verse', 'v8', 'content']","“And you shall say to them, Any one of the house of Israel, or of the strangers who sojourn among them, who"
58,"[58, 'p2', 'verse', 'v8', 'note', 'x']","#ch.1:2,3"
59,"[59, 'p2', 'verse', 'v8', 'content']",offers a burnt offering or sacrifice
60,"['v008_ESV_LEV_017', 60, 'p2', 'verse', 'v8', 'plain_text']","8 “And you shall say to them, Any one of the house of Israel, or of the strangers who sojourn among them, who offers a burnt offering or sacrifice"
61,"[61, 'p2', 'verse', 'v9', 'label']",9
62,"[62, 'p2', 'verse', 'v9', 'content']",and
63,"[63, 'p2', 'verse', 'v9', 'note', 'x']",#ver.4
64,"[64, 'p2', 'verse', 'v9', 'content']",does not bring it to the entrance of the tent of meeting to offer it to the
65,"[65, 'p2', 'verse', 'v9', 'nd']",Lord
66,"[66, 'p2', 'verse', 'v9', 'content']",","
67,"[67, 'p2', 'verse', 'v9', 'note', 'x']",#[See ver.4above]
68,"[68, 'p2', 'verse', 'v9', 'content']",that man shall be cut off from his people.
69,"[69, 's1', 'heading']",Laws Against Eating Blood
70,"['v009_ESV_LEV_017', 70, 'p2', 'verse', 'v9', 'plain_text']","9 and does not bring it to the entrance of the tent of meeting to offer it to the Lord , that man shall be cut off from his people."
71,"[71, 'p3', 'verse', 'v10', 'label']",10
72,"[72, 'p3', 'verse', 'v10', 'content']",“If any one of the house of Israel or of the strangers who sojourn among them
73,"[73, 'p3', 'verse', 'v10', 'note', 'x']",#See ch.3:17
74,"[74, 'p3', 'verse', 'v10', 'content']","eats any blood, I will"
75,"[75, 'p3', 'verse', 'v10', 'note', 'x']","#ch.20:3,6;26:17;Jer. 44:11;Ezek. 14:8;15:7;[Ps. 34:16]"
76,"[76, 'p3', 'verse', 'v10', 'content']",set my face against that person who eats blood and will cut him off from among his people.
77,"['v010_ESV_LEV_017', 77, 'p3', 'verse', 'v10', 'plain_text']","10 “If any one of the house of Israel or of the strangers who sojourn among them eats any blood, I will set my face against that person who eats blood and will cut him off from among his people."
78,"[78, 'p3', 'verse', 'v11', 'label']",11
79,"[79, 'p3', 'verse', 'v11', 'note', 'x']",#ver.14
80,"[80, 'p3', 'verse', 'v11', 'content']","For the life of the flesh is in the blood, and I have given it for you on the altar"
