id,tag,text
1,"[1, 'label']",13
2,"[2, 's1', 'heading']",Laws About Leprosy
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",The
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses and Aaron, saying,"
7,"['v001_ESV_LEV_013', 7, 'p1', 'verse', 'v1', 'plain_text']","1 The Lord spoke to Moses and Aaron, saying,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",“When a person has on the skin of his body a
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']",#ch.14:56
11,"[11, 'p1', 'verse', 'v2', 'content']","swelling or an eruption or a spot, and it turns into a case of leprous"
12,"[12, 'p1', 'verse', 'v2', 'note', 'f']",#13:2Leprosywas a term for several skin diseases
13,"[13, 'p1', 'verse', 'v2', 'content']","disease on the skin of his body,"
14,"[14, 'p1', 'verse', 'v2', 'note', 'x']",#Deut. 24:8
15,"[15, 'p1', 'verse', 'v2', 'content']","then he shall be brought to Aaron the priest or to one of his sons the priests,"
16,"['v002_ESV_LEV_013', 16, 'p1', 'verse', 'v2', 'plain_text']","2 “When a person has on the skin of his body a swelling or an eruption or a spot, and it turns into a case of leprous disease on the skin of his body, then he shall be brought to Aaron the priest or to one of his sons the priests,"
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']","and the priest shall examine the diseased area on the skin of his body. And if the hair in the diseased area has turned white and the disease appears to be deeper than the skin of his body, it is a case of leprous disease. When the priest has examined him, he shall pronounce him unclean."
19,"['v003_ESV_LEV_013', 19, 'p1', 'verse', 'v3', 'plain_text']","3 and the priest shall examine the diseased area on the skin of his body. And if the hair in the diseased area has turned white and the disease appears to be deeper than the skin of his body, it is a case of leprous disease. When the priest has examined him, he shall pronounce him unclean."
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']","But if the spot is white in the skin of his body and appears no deeper than the skin, and the hair in it has not turned white,"
22,"[22, 'p1', 'verse', 'v4', 'note', 'x']",#[ver.11]
23,"[23, 'p1', 'verse', 'v4', 'content']",the priest shall shut up the diseased person for seven days.
