id,tag,text
1,"[1, 'label']",2
2,"[2, 's1', 'heading']",Laws for Grain Offerings
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“When anyone brings a
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.6:14;9:17;Num. 15:4
6,"[6, 'p1', 'verse', 'v1', 'content']",grain offering as an offering to the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",", his offering shall be of fine flour."
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#ver.15
10,"[10, 'p1', 'verse', 'v1', 'content']",He shall pour oil on it and put frankincense on it
11,"['v001_ESV_LEV_002', 11, 'p1', 'verse', 'v1', 'plain_text']","1 “When anyone brings a grain offering as an offering to the Lord , his offering shall be of fine flour. He shall pour oil on it and put frankincense on it"
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'content']","and bring it to Aaron’s sons the priests. And he shall take from it a handful of the fine flour and oil, with all of its frankincense, and the priest shall burn this as its"
14,"[14, 'p1', 'verse', 'v2', 'note', 'x']","#ver.9, 16;ch.5:12;6:15;24:7;[Acts 10:4]"
15,"[15, 'p1', 'verse', 'v2', 'content']","memorial portion on the altar, a food"
16,"[16, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.1:9
17,"[17, 'p1', 'verse', 'v2', 'content']",offering with a pleasing aroma to the
18,"[18, 'p1', 'verse', 'v2', 'nd']",Lord
19,"[19, 'p1', 'verse', 'v2', 'content']",.
20,"['v002_ESV_LEV_002', 20, 'p1', 'verse', 'v2', 'plain_text']","2 and bring it to Aaron’s sons the priests. And he shall take from it a handful of the fine flour and oil, with all of its frankincense, and the priest shall burn this as its memorial portion on the altar, a food offering with a pleasing aroma to the Lord ."
21,"[21, 'p1', 'verse', 'v3', 'label']",3
22,"[22, 'p1', 'verse', 'v3', 'content']",But the
23,"[23, 'p1', 'verse', 'v3', 'note', 'x']","#ch.7:9;10:12,13"
24,"[24, 'p1', 'verse', 'v3', 'content']",rest of the grain offering shall be for Aaron and his sons;
25,"[25, 'p1', 'verse', 'v3', 'note', 'x']",#[Ex. 40:10]
26,"[26, 'p1', 'verse', 'v3', 'content']",it is a most holy part of the
27,"[27, 'p1', 'verse', 'v3', 'nd']",Lord
28,"[28, 'p1', 'verse', 'v3', 'content']",’s food offerings.
29,"['v003_ESV_LEV_002', 29, 'p1', 'verse', 'v3', 'plain_text']",3 But the rest of the grain offering shall be for Aaron and his sons; it is a most holy part of the Lord ’s food offerings.
30,"[30, 'p2', 'verse', 'v4', 'label']",4
31,"[31, 'p2', 'verse', 'v4', 'content']","“When you bring a grain offering baked in the oven as an offering, it shall be"
32,"[32, 'p2', 'verse', 'v4', 'note', 'x']",#Ex. 29:2
33,"[33, 'p2', 'verse', 'v4', 'content']",unleavened loaves of fine flour mixed with oil or unleavened wafers smeared with oil.
34,"['v004_ESV_LEV_002', 34, 'p2', 'verse', 'v4', 'plain_text']","4 “When you bring a grain offering baked in the oven as an offering, it shall be unleavened loaves of fine flour mixed with oil or unleavened wafers smeared with oil."
35,"[35, 'p2', 'verse', 'v5', 'label']",5
36,"[36, 'p2', 'verse', 'v5', 'content']",And if your offering is a grain offering
37,"[37, 'p2', 'verse', 'v5', 'note', 'x']",#ch.6:21;7:9;[1 Chr. 23:29;Ezek. 4:3]
38,"[38, 'p2', 'verse', 'v5', 'content']","baked on a griddle, it shall be of fine flour unleavened, mixed with oil."
39,"['v005_ESV_LEV_002', 39, 'p2', 'verse', 'v5', 'plain_text']","5 And if your offering is a grain offering baked on a griddle, it shall be of fine flour unleavened, mixed with oil."
40,"[40, 'p2', 'verse', 'v6', 'label']",6
41,"[41, 'p2', 'verse', 'v6', 'content']",You shall break it in pieces and pour oil on it; it is a grain offering.
42,"['v006_ESV_LEV_002', 42, 'p2', 'verse', 'v6', 'plain_text']",6 You shall break it in pieces and pour oil on it; it is a grain offering.
43,"[43, 'p2', 'verse', 'v7', 'label']",7
44,"[44, 'p2', 'verse', 'v7', 'content']","And if your offering is a grain offering cooked in a pan, it shall be made of fine flour with oil."
45,"['v007_ESV_LEV_002', 45, 'p2', 'verse', 'v7', 'plain_text']","7 And if your offering is a grain offering cooked in a pan, it shall be made of fine flour with oil."
46,"[46, 'p2', 'verse', 'v8', 'label']",8
47,"[47, 'p2', 'verse', 'v8', 'content']",And you shall bring the grain offering that is made of these things to the
48,"[48, 'p2', 'verse', 'v8', 'nd']",Lord
