id,tag,text
1,['label'],20
2,"['s', 'heading']","De novo, Paulo visita a Macedônia e a Grécia"
4,"['p1', 'verse', 'v1', 'label']",1
5,"['p1', 'verse', 'v1', 'content']","Cessado o tumulto, Paulo mandou chamar os discípulos, e, tendo-os confortado, despediu-se, e partiu para a Macedônia."
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']","Havendo atravessado aquelas terras, fortalecendo os discípulos com muitas exortações, dirigiu-se para a Grécia,"
8,"['p1', 'verse', 'v3', 'label']",3
9,"['p1', 'verse', 'v3', 'content']","onde se demorou três meses. Tendo havido uma conspiração por parte dos judeus contra ele, quando estava para embarcar rumo à Síria, determinou voltar pela Macedônia."
10,"['p1', 'verse', 'v4', 'label']",4
11,"['p1', 'verse', 'v4', 'content']","Acompanharam-no [até à Ásia] Sópatro, de Bereia, filho de Pirro, Aristarco e Secundo, de Tessalônica, Gaio, de Derbe, e Timóteo, bem como Tíquico e Trófimo, da Ásia;"
12,"['p1', 'verse', 'v5', 'label']",5
13,"['p1', 'verse', 'v5', 'content']","estes nos precederam, esperando-nos em Trôade."
14,"['p1', 'verse', 'v6', 'label']",6
15,"['p1', 'verse', 'v6', 'content']","Depois dos dias dos pães asmos, navegamos de Filipos e, em cinco dias, fomos ter com eles naquele porto, onde passamos uma semana."
16,"['s', 'heading']",Paulo em Trôade
18,"['p2', 'verse', 'v7', 'label']",7
19,"['p2', 'verse', 'v7', 'content']","No primeiro dia da semana, estando nós reunidos com o fim de partir o pão, Paulo, que devia seguir viagem no dia imediato, exortava-os e prolongou o discurso até à meia-noite."
20,"['p2', 'verse', 'v8', 'label']",8
21,"['p2', 'verse', 'v8', 'content']",Havia muitas lâmpadas no cenáculo onde estávamos reunidos.
22,"['p2', 'verse', 'v9', 'label']",9
23,"['p2', 'verse', 'v9', 'content']","Um jovem, chamado Êutico, que estava sentado numa janela, adormecendo profundamente durante o prolongado discurso de Paulo, vencido pelo sono, caiu do terceiro andar abaixo e foi levantado morto."
24,"['p2', 'verse', 'v10', 'label']",10
25,"['p2', 'verse', 'v10', 'content']","Descendo, porém, Paulo inclinou-se sobre ele e, abraçando-o, disse: Não vos perturbeis, que a vida nele está."
26,"['p2', 'verse', 'v11', 'label']",11
27,"['p2', 'verse', 'v11', 'content']","Subindo de novo, partiu o pão, e comeu, e ainda lhes falou largamente até ao romper da alva. E, assim, partiu."
28,"['p2', 'verse', 'v12', 'label']",12
29,"['p2', 'verse', 'v12', 'content']","Então, conduziram vivo o rapaz e sentiram-se grandemente confortados."
30,"['s', 'heading']",Paulo embarca em Assôs. Chega a Mileto
32,"['p3', 'verse', 'v13', 'label']",13
33,"['p3', 'verse', 'v13', 'content']","Nós, porém, prosseguindo, embarcamos e navegamos para Assôs, onde devíamos receber Paulo, porque assim nos fora determinado, devendo ele ir por terra."
34,"['p3', 'verse', 'v14', 'label']",14
35,"['p3', 'verse', 'v14', 'content']","Quando se reuniu conosco em Assôs, recebemo-lo a bordo e fomos a Mitilene;"
36,"['p3', 'verse', 'v15', 'label']",15
37,"['p3', 'verse', 'v15', 'content']","dali, navegando, no dia seguinte, passamos defronte de Quios, no dia imediato, tocamos em Samos e, um dia depois, chegamos a Mileto."
38,"['p3', 'verse', 'v16', 'label']",16
39,"['p3', 'verse', 'v16', 'content']","Porque Paulo já havia determinado não aportar em Éfeso, não querendo demorar-se na Ásia, porquanto se apressava com o intuito de passar o dia de Pentecostes em Jerusalém, caso lhe fosse possível."
40,"['s', 'heading']","Em Mileto, fala aos presbíteros da igreja de Éfeso"
42,"['p4', 'verse', 'v17', 'label']",17
43,"['p4', 'verse', 'v17', 'content']","De Mileto, mandou a Éfeso chamar os presbíteros da igreja."
44,"['p4', 'verse', 'v18', 'label']",18
45,"['p4', 'verse', 'v18', 'content']","E, quando se encontraram com ele, disse-lhes: Vós bem sabeis como foi que me conduzi entre vós em todo o tempo, desde o primeiro dia em que entrei na Ásia,"
46,"['p4', 'verse', 'v19', 'label']",19
47,"['p4', 'verse', 'v19', 'content']","servindo ao Senhor com toda a humildade, lágrimas e provações que, pelas ciladas dos judeus, me sobrevieram,"
48,"['p4', 'verse', 'v20', 'label']",20
49,"['p4', 'verse', 'v20', 'content']","jamais deixando de vos anunciar coisa alguma proveitosa e de vo-la ensinar publicamente e também de casa em casa,"
50,"['p4', 'verse', 'v21', 'label']",21
51,"['p4', 'verse', 'v21', 'content']",testificando tanto a judeus como a gregos o arrependimento para com Deus e a fé em nosso Senhor Jesus [Cristo].
52,"['p4', 'verse', 'v22', 'label']",22
53,"['p4', 'verse', 'v22', 'content']","E, agora, constrangido em meu espírito, vou para Jerusalém, não sabendo o que ali me acontecerá,"
54,"['p4', 'verse', 'v23', 'label']",23
55,"['p4', 'verse', 'v23', 'content']","senão que o Espírito Santo, de cidade em cidade, me assegura que me esperam cadeias e tribulações."
56,"['p4', 'verse', 'v24', 'label']",24
57,"['p4', 'verse', 'v24', 'content']","Porém em nada considero a vida preciosa para mim mesmo, contanto que complete a minha carreira"
58,"['p4', 'verse', 'v24', 'note', 'x']",#2Tm 4.7
59,"['p4', 'verse', 'v24', 'content']",e o ministério que recebi do Senhor Jesus para testemunhar o evangelho da graça de Deus.
60,"['p4', 'verse', 'v25', 'label']",25
61,"['p4', 'verse', 'v25', 'content']","Agora, eu sei que todos vós, em cujo meio passei pregando o reino, não vereis mais o meu rosto."
62,"['p4', 'verse', 'v26', 'label']",26
63,"['p4', 'verse', 'v26', 'content']","Portanto, eu vos protesto, no dia de hoje, que estou limpo do sangue de todos;"
64,"['p4', 'verse', 'v27', 'label']",27
65,"['p4', 'verse', 'v27', 'content']",porque jamais deixei de vos anunciar todo o desígnio de Deus.
66,"['p4', 'verse', 'v28', 'label']",28
67,"['p4', 'verse', 'v28', 'content']","Atendei por vós e por todo o rebanho sobre o qual o Espírito Santo vos constituiu bispos, para pastoreardes a igreja de Deus, a qual ele comprou com o seu próprio sangue."
68,"['p4', 'verse', 'v29', 'label']",29
69,"['p4', 'verse', 'v29', 'content']","Eu sei que, depois da minha partida, entre vós penetrarão lobos vorazes, que não pouparão o rebanho."
70,"['p4', 'verse', 'v30', 'label']",30
71,"['p4', 'verse', 'v30', 'content']","E que, dentre vós mesmos, se levantarão homens falando coisas pervertidas para arrastar os discípulos atrás deles."
72,"['p4', 'verse', 'v31', 'label']",31
73,"['p4', 'verse', 'v31', 'content']","Portanto, vigiai, lembrando-vos de que, por três anos, noite e dia, não cessei de admoestar, com lágrimas, a cada um."
74,"['p4', 'verse', 'v32', 'label']",32
75,"['p4', 'verse', 'v32', 'content']","Agora, pois, encomendo-vos ao Senhor e à palavra da sua graça, que tem poder para vos edificar e dar herança entre todos os que são santificados."
76,"['p4', 'verse', 'v33', 'label']",33
77,"['p4', 'verse', 'v33', 'content']","De ninguém cobicei prata, nem ouro, nem vestes;"
78,"['p4', 'verse', 'v34', 'label']",34
79,"['p4', 'verse', 'v34', 'content']",vós mesmos sabeis que estas mãos serviram para o que me era necessário a mim e aos que estavam comigo.
80,"['p4', 'verse', 'v35', 'label']",35
81,"['p4', 'verse', 'v35', 'content']","Tenho-vos mostrado em tudo que, trabalhando assim, é mister socorrer os necessitados e recordar as palavras do próprio Senhor Jesus:"
82,"['p4', 'verse', 'v35', 'wj']",Mais bem-aventurado é dar que receber.
83,"['s', 'heading']",Paulo ora com eles
85,"['p5', 'verse', 'v36', 'label']",36
86,"['p5', 'verse', 'v36', 'content']","Tendo dito estas coisas, ajoelhando-se, orou com todos eles."
87,"['p5', 'verse', 'v37', 'label']",37
88,"['p5', 'verse', 'v37', 'content']","Então, houve grande pranto entre todos, e, abraçando afetuosamente a Paulo, o beijavam,"
89,"['p5', 'verse', 'v38', 'label']",38
90,"['p5', 'verse', 'v38', 'content']",entristecidos especialmente pela palavra que ele dissera: que não mais veriam o seu rosto. E acompanharam-no até ao navio.
