[1, 'label']	25
[42, 'p3', 'verse', 'v9', 'label']	9
[43, 'p3', 'verse', 'v9', 'content']	then his brother’s wife shall go up to him in the presence of the elders and
[44, 'p3', 'verse', 'v9', 'note', 'x']	#[Ruth 4:7]
[45, 'p3', 'verse', 'v9', 'content']	pull his sandal off his foot and
[46, 'p3', 'verse', 'v9', 'note', 'x']	#[Num. 12:14;Job 30:10;Isa. 50:6]
[47, 'p3', 'verse', 'v9', 'content']	spit in his face. And she shall answer and say, ‘So shall it be done to the man who does not
[48, 'p3', 'verse', 'v9', 'note', 'x']	#Ruth 4:11
[49, 'p3', 'verse', 'v9', 'content']	build up his brother’s house.’
['v009_ESV_DEU_025', 50, 'p3', 'verse', 'v9', 'plain_text']	9 then his brother’s wife shall go up to him in the presence of the elders and pull his sandal off his foot and spit in his face. And she shall answer and say, ‘So shall it be done to the man who does not build up his brother’s house.’
[51, 'p3', 'verse', 'v10', 'label']	10
[52, 'p3', 'verse', 'v10', 'content']	And the name of his house
[53, 'p3', 'verse', 'v10', 'note', 'f']	#25:10Hebrewits name
[54, 'p3', 'verse', 'v10', 'content']	shall be called in Israel, ‘The house of him who had his sandal pulled off.’
[55, 's1', 'heading']	Miscellaneous Laws
['v010_ESV_DEU_025', 56, 'p3', 'verse', 'v10', 'plain_text']	10 And the name of his house shall be called in Israel, ‘The house of him who had his sandal pulled off.’
[57, 'p4', 'verse', 'v11', 'label']	11
[58, 'p4', 'verse', 'v11', 'content']	“When men fight with one another and the wife of the one draws near to rescue her husband from the hand of him who is beating him and puts out her hand and seizes him by the private parts,
['v011_ESV_DEU_025', 59, 'p4', 'verse', 'v11', 'plain_text']	11 “When men fight with one another and the wife of the one draws near to rescue her husband from the hand of him who is beating him and puts out her hand and seizes him by the private parts,
[60, 'p4', 'verse', 'v12', 'label']	12
[61, 'p4', 'verse', 'v12', 'content']	then you shall cut off her hand.
[62, 'p4', 'verse', 'v12', 'note', 'x']	#See ch.7:16
[63, 'p4', 'verse', 'v12', 'content']	Your eye shall have no pity.
['v012_ESV_DEU_025', 64, 'p4', 'verse', 'v12', 'plain_text']	12 then you shall cut off her hand. Your eye shall have no pity.
[65, 'p5', 'verse', 'v13', 'label']	13
[66, 'p5', 'verse', 'v13', 'content']	“You
[67, 'p5', 'verse', 'v13', 'note', 'x']	#Lev. 19:35,36;[Prov. 16:11;Ezek. 45:10;Amos 8:5;Mic. 6:11]
[68, 'p5', 'verse', 'v13', 'content']	shall not have in your bag two kinds of weights, a large and a small.
['v013_ESV_DEU_025', 69, 'p5', 'verse', 'v13', 'plain_text']	13 “You shall not have in your bag two kinds of weights, a large and a small.
[70, 'p5', 'verse', 'v14', 'label']	14
[71, 'p5', 'verse', 'v14', 'content']	You shall not have in your house two kinds of measures, a large and a small.
['v014_ESV_DEU_025', 72, 'p5', 'verse', 'v14', 'plain_text']	14 You shall not have in your house two kinds of measures, a large and a small.
[73, 'p5', 'verse', 'v15', 'label']	15
[74, 'p5', 'verse', 'v15', 'content']	A full and fair
[75, 'p5', 'verse', 'v15', 'note', 'f']	#25:15Orjust, orrighteous; twice in this verse
[76, 'p5', 'verse', 'v15', 'content']	weight you shall have, a full and fair measure you shall have,
[77, 'p5', 'verse', 'v15', 'note', 'x']	#See ch.4:40
[78, 'p5', 'verse', 'v15', 'content']	that your days may be long in the land that the
[79, 'p5', 'verse', 'v15', 'nd']	Lord
[80, 'p5', 'verse', 'v15', 'content']	your God is giving you.
['v015_ESV_DEU_025', 81, 'p5', 'verse', 'v15', 'plain_text']	15 A full and fair weight you shall have, a full and fair measure you shall have, that your days may be long in the land that the Lord your God is giving you.
[82, 'p5', 'verse', 'v16', 'label']	16
[83, 'p5', 'verse', 'v16', 'content']	For
[84, 'p5', 'verse', 'v16', 'note', 'x']	#Prov. 11:1
[85, 'p5', 'verse', 'v16', 'content']	all who do such things, all who act dishonestly,
[86, 'p5', 'verse', 'v16', 'note', 'x']	#ch.18:12;22:5
[87, 'p5', 'verse', 'v16', 'content']	are an abomination to the
[88, 'p5', 'verse', 'v16', 'nd']	Lord
[89, 'p5', 'verse', 'v16', 'content']	your God.
['v016_ESV_DEU_025', 90, 'p5', 'verse', 'v16', 'plain_text']	16 For all who do such things, all who act dishonestly, are an abomination to the Lord your God.
[91, 'p6', 'verse', 'v17', 'label']	17
[92, 'p6', 'verse', 'v17', 'note', 'x']	#Ex. 17:8
[93, 'p6', 'verse', 'v17', 'content']	“Remember what Amalek did to you
[94, 'p6', 'verse', 'v17', 'note', 'x']	#ch.24:9
[95, 'p6', 'verse', 'v17', 'content']	on the way as you came out of Egypt,
['v017_ESV_DEU_025', 96, 'p6', 'verse', 'v17', 'plain_text']	17 “Remember what Amalek did to you on the way as you came out of Egypt,
[97, 'p6', 'verse', 'v18', 'label']	18
[98, 'p6', 'verse', 'v18', 'content']	how he attacked you on the way when you were faint and weary, and
[99, 'p6', 'verse', 'v18', 'note', 'x']	#[Josh. 10:19]
[100, 'p6', 'verse', 'v18', 'content']	cut off your tail, those who were lagging behind you, and he did not fear God.
['v018_ESV_DEU_025', 101, 'p6', 'verse', 'v18', 'plain_text']	18 how he attacked you on the way when you were faint and weary, and cut off your tail, those who were lagging behind you, and he did not fear God.
[102, 'p6', 'verse', 'v19', 'label']	19
[103, 'p6', 'verse', 'v19', 'content']	Therefore
[104, 'p6', 'verse', 'v19', 'note', 'x']	#[1 Sam. 15:2,3]
[105, 'p6', 'verse', 'v19', 'content']	when the
[106, 'p6', 'verse', 'v19', 'nd']	Lord
[107, 'p6', 'verse', 'v19', 'content']	your God has given you rest from all your enemies around you, in the land that the
[108, 'p6', 'verse', 'v19', 'nd']	Lord
[109, 'p6', 'verse', 'v19', 'content']	your God is giving you for an inheritance to possess, you shall
[110, 'p6', 'verse', 'v19', 'note', 'x']	#SeeEx. 17:8-14
[111, 'p6', 'verse', 'v19', 'content']	blot out the memory of Amalek from under heaven; you shall not forget.
['v019_ESV_DEU_025', 112, 'p6', 'verse', 'v19', 'plain_text']	19 Therefore when the Lord your God has given you rest from all your enemies around you, in the land that the Lord your God is giving you for an inheritance to possess, you shall blot out the memory of Amalek from under heaven; you shall not forget.
