[1, 'label']	22
[31, 'p3', 'verse', 'v7', 'content']	You shall let the mother go, but the young you may take for yourself,
[32, 'p3', 'verse', 'v7', 'note', 'x']	#See ch.4:40
[33, 'p3', 'verse', 'v7', 'content']	that it may go well with you, and that you may live long.
['v007_ESV_DEU_022', 34, 'p3', 'verse', 'v7', 'plain_text']	7 You shall let the mother go, but the young you may take for yourself, that it may go well with you, and that you may live long.
[35, 'p4', 'verse', 'v8', 'label']	8
[36, 'p4', 'verse', 'v8', 'content']	“When you build a new house, you shall make a parapet for your roof, that you may not bring the guilt of blood upon your house, if anyone should fall from it.
['v008_ESV_DEU_022', 37, 'p4', 'verse', 'v8', 'plain_text']	8 “When you build a new house, you shall make a parapet for your roof, that you may not bring the guilt of blood upon your house, if anyone should fall from it.
[38, 'p5', 'verse', 'v9', 'label']	9
[39, 'p5', 'verse', 'v9', 'note', 'x']	#Lev. 19:19
[40, 'p5', 'verse', 'v9', 'content']	“You shall not sow your vineyard with two kinds of seed, lest the whole yield be forfeited,
[41, 'p5', 'verse', 'v9', 'note', 'f']	#22:9Hebrewbecome holy
[42, 'p5', 'verse', 'v9', 'content']	the crop that you have sown and the yield of the vineyard.
['v009_ESV_DEU_022', 43, 'p5', 'verse', 'v9', 'plain_text']	9 “You shall not sow your vineyard with two kinds of seed, lest the whole yield be forfeited, the crop that you have sown and the yield of the vineyard.
[44, 'p5', 'verse', 'v10', 'label']	10
[45, 'p5', 'verse', 'v10', 'content']	You shall not plow with an ox and a donkey together.
['v010_ESV_DEU_022', 46, 'p5', 'verse', 'v10', 'plain_text']	10 You shall not plow with an ox and a donkey together.
[47, 'p5', 'verse', 'v11', 'label']	11
[48, 'p5', 'verse', 'v11', 'content']	You shall not wear cloth of wool and linen mixed together.
['v011_ESV_DEU_022', 49, 'p5', 'verse', 'v11', 'plain_text']	11 You shall not wear cloth of wool and linen mixed together.
[50, 'p6', 'verse', 'v12', 'label']	12
[51, 'p6', 'verse', 'v12', 'note', 'x']	#Num. 15:38;[Matt. 23:5]
[52, 'p6', 'verse', 'v12', 'content']	“You shall make yourself tassels on the four corners of the garment with which you cover yourself.
[53, 's1', 'heading']	Laws Concerning Sexual Immorality
['v012_ESV_DEU_022', 54, 'p6', 'verse', 'v12', 'plain_text']	12 “You shall make yourself tassels on the four corners of the garment with which you cover yourself.
[55, 'p7', 'verse', 'v13', 'label']	13
[56, 'p7', 'verse', 'v13', 'content']	“If any man takes a wife and
[57, 'p7', 'verse', 'v13', 'note', 'x']	#[2 Sam. 13:15]
[58, 'p7', 'verse', 'v13', 'content']	goes in to her and then hates her
['v013_ESV_DEU_022', 59, 'p7', 'verse', 'v13', 'plain_text']	13 “If any man takes a wife and goes in to her and then hates her
[60, 'p7', 'verse', 'v14', 'label']	14
[61, 'p7', 'verse', 'v14', 'content']	and accuses her of misconduct and brings a bad name upon her, saying, ‘I took this woman, and when I came near her, I did not find in her evidence of virginity,’
['v014_ESV_DEU_022', 62, 'p7', 'verse', 'v14', 'plain_text']	14 and accuses her of misconduct and brings a bad name upon her, saying, ‘I took this woman, and when I came near her, I did not find in her evidence of virginity,’
[63, 'p7', 'verse', 'v15', 'label']	15
[64, 'p7', 'verse', 'v15', 'content']	then the father of the young woman and her mother shall take and bring out the evidence of her virginity to the elders of the city in the gate.
['v015_ESV_DEU_022', 65, 'p7', 'verse', 'v15', 'plain_text']	15 then the father of the young woman and her mother shall take and bring out the evidence of her virginity to the elders of the city in the gate.
[66, 'p7', 'verse', 'v16', 'label']	16
[67, 'p7', 'verse', 'v16', 'content']	And the father of the young woman shall say to the elders, ‘I gave my daughter to this man to marry, and he hates her;
['v016_ESV_DEU_022', 68, 'p7', 'verse', 'v16', 'plain_text']	16 And the father of the young woman shall say to the elders, ‘I gave my daughter to this man to marry, and he hates her;
[69, 'p7', 'verse', 'v17', 'label']	17
[70, 'p7', 'verse', 'v17', 'content']	and behold, he has accused her of misconduct, saying, “I did not find in your daughter evidence of virginity.” And yet this is the evidence of my daughter’s virginity.’ And they shall spread the cloak before the elders of the city.
['v017_ESV_DEU_022', 71, 'p7', 'verse', 'v17', 'plain_text']	17 and behold, he has accused her of misconduct, saying, “I did not find in your daughter evidence of virginity.” And yet this is the evidence of my daughter’s virginity.’ And they shall spread the cloak before the elders of the city.
[72, 'p7', 'verse', 'v18', 'label']	18
[73, 'p7', 'verse', 'v18', 'content']	Then the elders of that city shall take the man and whip
[74, 'p7', 'verse', 'v18', 'note', 'f']	#22:18Ordiscipline
[75, 'p7', 'verse', 'v18', 'content']	him,
['v018_ESV_DEU_022', 76, 'p7', 'verse', 'v18', 'plain_text']	18 Then the elders of that city shall take the man and whip him,
[77, 'p7', 'verse', 'v19', 'label']	19
[78, 'p7', 'verse', 'v19', 'content']	and they shall fine him a hundred shekels
[79, 'p7', 'verse', 'v19', 'note', 'f']	#22:19Ashekelwas about 2/5 ounce or 11 grams
[80, 'p7', 'verse', 'v19', 'content']	of silver and give them to the father of the young woman, because he has brought a bad name upon a virgin
[81, 'p7', 'verse', 'v19', 'note', 'f']	#22:19Orgirl of marriageable age
[82, 'p7', 'verse', 'v19', 'content']	of Israel. And she shall be his wife.
[83, 'p7', 'verse', 'v19', 'note', 'x']	#[Matt. 19:8,9;Mark 10:11;Luke 16:18]
[84, 'p7', 'verse', 'v19', 'content']	He may not divorce her all his days.
['v019_ESV_DEU_022', 85, 'p7', 'verse', 'v19', 'plain_text']	19 and they shall fine him a hundred shekels of silver and give them to the father of the young woman, because he has brought a bad name upon a virgin of Israel. And she shall be his wife. He may not divorce her all his days.
[86, 'p7', 'verse', 'v20', 'label']	20
[87, 'p7', 'verse', 'v20', 'content']	But if the thing is true, that evidence of virginity was not found in the young woman,
['v020_ESV_DEU_022', 88, 'p7', 'verse', 'v20', 'plain_text']	20 But if the thing is true, that evidence of virginity was not found in the young woman,
[89, 'p7', 'verse', 'v21', 'label']	21
[90, 'p7', 'verse', 'v21', 'content']	then they shall bring out the young woman to the door of her father’s house, and
[91, 'p7', 'verse', 'v21', 'note', 'x']	#[ch.21:21]
[92, 'p7', 'verse', 'v21', 'content']	the men of her city shall stone her to death with stones, because she has
[93, 'p7', 'verse', 'v21', 'note', 'x']	#SeeGen. 34:7
[94, 'p7', 'verse', 'v21', 'content']	done an outrageous thing in Israel by whoring in her father’s house.
[95, 'p7', 'verse', 'v21', 'note', 'x']	#See ch.13:5
[96, 'p7', 'verse', 'v21', 'content']	So you shall purge the evil from your midst.
['v021_ESV_DEU_022', 97, 'p7', 'verse', 'v21', 'plain_text']	21 then they shall bring out the young woman to the door of her father’s house, and the men of her city shall stone her to death with stones, because she has done an outrageous thing in Israel by whoring in her father’s house. So you shall purge the evil from your midst.
[98, 'p8', 'verse', 'v22', 'label']	22
[99, 'p8', 'verse', 'v22', 'note', 'x']	#Lev. 20:10;[Ezek. 16:38,40;23:45,47;John 8:5]
[100, 'p8', 'verse', 'v22', 'content']	“If a man is found lying with the wife of another man, both of them shall die, the man who lay with the woman, and the woman.
[101, 'p8', 'verse', 'v22', 'note', 'x']	#[See ver.21above]
[102, 'p8', 'verse', 'v22', 'content']	So you shall purge the evil from Israel.
['v022_ESV_DEU_022', 103, 'p8', 'verse', 'v22', 'plain_text']	22 “If a man is found lying with the wife of another man, both of them shall die, the man who lay with the woman, and the woman. So you shall purge the evil from Israel.
[104, 'p9', 'verse', 'v23', 'label']	23
[105, 'p9', 'verse', 'v23', 'content']	“If there is a
[106, 'p9', 'verse', 'v23', 'note', 'x']	#[Matt. 1:18,19]
[107, 'p9', 'verse', 'v23', 'content']	betrothed virgin, and a man meets her in the city and lies with her,
['v023_ESV_DEU_022', 108, 'p9', 'verse', 'v23', 'plain_text']	23 “If there is a betrothed virgin, and a man meets her in the city and lies with her,
[109, 'p9', 'verse', 'v24', 'label']	24
[110, 'p9', 'verse', 'v24', 'content']	then you shall bring them both out to the gate of that city, and you shall stone them to death with stones, the young woman because she did not cry for help though she was in the city, and the man because he violated his neighbor’s wife.
[111, 'p9', 'verse', 'v24', 'note', 'x']	#[See ver.21above]
[112, 'p9', 'verse', 'v24', 'content']	So you shall purge the evil from your midst.
['v024_ESV_DEU_022', 113, 'p9', 'verse', 'v24', 'plain_text']	24 then you shall bring them both out to the gate of that city, and you shall stone them to death with stones, the young woman because she did not cry for help though she was in the city, and the man because he violated his neighbor’s wife. So you shall purge the evil from your midst.
[114, 'p10', 'verse', 'v25', 'label']	25
[115, 'p10', 'verse', 'v25', 'content']	“But if in the open country a man meets a young woman who is betrothed, and the man seizes her and lies with her, then only the man who lay with her shall die.
['v025_ESV_DEU_022', 116, 'p10', 'verse', 'v25', 'plain_text']	25 “But if in the open country a man meets a young woman who is betrothed, and the man seizes her and lies with her, then only the man who lay with her shall die.
[117, 'p10', 'verse', 'v26', 'label']	26
[118, 'p10', 'verse', 'v26', 'content']	But you shall do nothing to the young woman; she has committed no offense punishable by death. For this case is like that of a man attacking and murdering his neighbor,
['v026_ESV_DEU_022', 119, 'p10', 'verse', 'v26', 'plain_text']	26 But you shall do nothing to the young woman; she has committed no offense punishable by death. For this case is like that of a man attacking and murdering his neighbor,
[120, 'p10', 'verse', 'v27', 'label']	27
[121, 'p10', 'verse', 'v27', 'content']	because he met her in the open country, and though the betrothed young woman cried for help there was no one to rescue her.
['v027_ESV_DEU_022', 122, 'p10', 'verse', 'v27', 'plain_text']	27 because he met her in the open country, and though the betrothed young woman cried for help there was no one to rescue her.
[123, 'p11', 'verse', 'v28', 'label']	28
[124, 'p11', 'verse', 'v28', 'note', 'x']	#Ex. 22:16,17
[125, 'p11', 'verse', 'v28', 'content']	“If a man meets a virgin who is not betrothed, and seizes her and lies with her, and they are found,
['v028_ESV_DEU_022', 126, 'p11', 'verse', 'v28', 'plain_text']	28 “If a man meets a virgin who is not betrothed, and seizes her and lies with her, and they are found,
[127, 'p11', 'verse', 'v29', 'label']	29
[128, 'p11', 'verse', 'v29', 'content']	then the man who lay with her shall give to the father of the young woman fifty shekels of silver, and she shall be his wife, because he has violated her. He may not divorce her all his days.
['v029_ESV_DEU_022', 129, 'p11', 'verse', 'v29', 'plain_text']	29 then the man who lay with her shall give to the father of the young woman fifty shekels of silver, and she shall be his wife, because he has violated her. He may not divorce her all his days.
[130, 'p12', 'verse', 'v30', 'label']	30
[131, 'p12', 'verse', 'v30', 'note', 'f']	#22:30Ch 23:1 in Hebrew
[132, 'p12', 'verse', 'v30', 'note', 'x']	#SeeLev. 18:8
[133, 'p12', 'verse', 'v30', 'content']	“A man shall not take his father’s wife, so that he does not
[134, 'p12', 'verse', 'v30', 'note', 'x']	#ch.27:20;[Ruth 3:9;Ezek. 16:8]
[135, 'p12', 'verse', 'v30', 'content']	uncover his father’s nakedness.
[136, 'p12', 'verse', 'v30', 'note', 'f']	#22:30Hebrewuncover his father’s skirt
['v030_ESV_DEU_022', 137, 'p12', 'verse', 'v30', 'plain_text']	30 “A man shall not take his father’s wife, so that he does not uncover his father’s nakedness.
