[1, 'label']	27
[55, 'p1', 'verse', 'v8', 'note', 'x']	#[Hab. 2:2]
[56, 'p1', 'verse', 'v8', 'content']	you shall write on the stones all the words of this law very plainly.”
[57, 's1', 'heading']	Curses from Mount Ebal
['v008_ESV_DEU_027', 58, 'p1', 'verse', 'v8', 'plain_text']	8 And you shall write on the stones all the words of this law very plainly.”
[59, 'p2', 'verse', 'v9', 'label']	9
[60, 'p2', 'verse', 'v9', 'content']	Then Moses and the Levitical priests said to all Israel, “Keep silence and hear, O Israel:
[61, 'p2', 'verse', 'v9', 'note', 'x']	#ch.26:18
[62, 'p2', 'verse', 'v9', 'content']	this day you have become the people of the
[63, 'p2', 'verse', 'v9', 'nd']	Lord
[64, 'p2', 'verse', 'v9', 'content']	your God.
['v009_ESV_DEU_027', 65, 'p2', 'verse', 'v9', 'plain_text']	9 Then Moses and the Levitical priests said to all Israel, “Keep silence and hear, O Israel: this day you have become the people of the Lord your God.
[66, 'p2', 'verse', 'v10', 'label']	10
[67, 'p2', 'verse', 'v10', 'content']	You shall therefore obey the voice of the
[68, 'p2', 'verse', 'v10', 'nd']	Lord
[69, 'p2', 'verse', 'v10', 'content']	your God, keeping his commandments and his statutes, which I command you today.”
['v010_ESV_DEU_027', 70, 'p2', 'verse', 'v10', 'plain_text']	10 You shall therefore obey the voice of the Lord your God, keeping his commandments and his statutes, which I command you today.”
[71, 'p3', 'verse', 'v11', 'label']	11
[72, 'p3', 'verse', 'v11', 'content']	That day Moses charged the people, saying,
['v011_ESV_DEU_027', 73, 'p3', 'verse', 'v11', 'plain_text']	11 That day Moses charged the people, saying,
[74, 'p3', 'verse', 'v12', 'label']	12
[75, 'p3', 'verse', 'v12', 'content']	“When you have crossed over the Jordan,
[76, 'p3', 'verse', 'v12', 'note', 'x']	#ch.11:29;Josh. 8:33;[Judg. 9:7]
[77, 'p3', 'verse', 'v12', 'content']	these shall stand on Mount Gerizim to bless the people: Simeon, Levi, Judah, Issachar, Joseph, and Benjamin.
['v012_ESV_DEU_027', 78, 'p3', 'verse', 'v12', 'plain_text']	12 “When you have crossed over the Jordan, these shall stand on Mount Gerizim to bless the people: Simeon, Levi, Judah, Issachar, Joseph, and Benjamin.
[79, 'p3', 'verse', 'v13', 'label']	13
[80, 'p3', 'verse', 'v13', 'content']	And these shall stand on Mount Ebal for the curse: Reuben, Gad, Asher, Zebulun, Dan, and Naphtali.
['v013_ESV_DEU_027', 81, 'p3', 'verse', 'v13', 'plain_text']	13 And these shall stand on Mount Ebal for the curse: Reuben, Gad, Asher, Zebulun, Dan, and Naphtali.
[82, 'p3', 'verse', 'v14', 'label']	14
[83, 'p3', 'verse', 'v14', 'content']	And
[84, 'p3', 'verse', 'v14', 'note', 'x']	#[ch.33:10;Dan. 9:11]
[85, 'p3', 'verse', 'v14', 'content']	the Levites shall declare to all the men of Israel in a loud voice:
['v014_ESV_DEU_027', 86, 'p3', 'verse', 'v14', 'plain_text']	14 And the Levites shall declare to all the men of Israel in a loud voice:
[87, 'p4', 'verse', 'v15', 'label']	15
[88, 'p4', 'verse', 'v15', 'note', 'x']	#SeeEx. 20:4;34:17
[89, 'p4', 'verse', 'v15', 'content']	“‘Cursed be the man who makes a carved or cast metal image, an abomination to the
[90, 'p4', 'verse', 'v15', 'nd']	Lord
[91, 'p4', 'verse', 'v15', 'content']	, a thing made by the hands of a craftsman, and sets it up in secret.’
[92, 'p4', 'verse', 'v15', 'note', 'x']	#[Num. 5:22;Neh. 5:13;Ps. 106:48;Jer. 11:5;28:6;1 Cor. 14:16]
[93, 'p4', 'verse', 'v15', 'content']	And all the people shall answer and say, ‘Amen.’
['v015_ESV_DEU_027', 94, 'p4', 'verse', 'v15', 'plain_text']	15 “‘Cursed be the man who makes a carved or cast metal image, an abomination to the Lord , a thing made by the hands of a craftsman, and sets it up in secret.’ And all the people shall answer and say, ‘Amen.’
[95, 'p5', 'verse', 'v16', 'label']	16
[96, 'p5', 'verse', 'v16', 'note', 'x']	#Ex. 20:12;21:17;Lev. 19:3;See ch.21:18-21
[97, 'p5', 'verse', 'v16', 'content']	“‘Cursed be anyone who dishonors his father or his mother.’ And all the people shall say, ‘Amen.’
['v016_ESV_DEU_027', 98, 'p5', 'verse', 'v16', 'plain_text']	16 “‘Cursed be anyone who dishonors his father or his mother.’ And all the people shall say, ‘Amen.’
[99, 'p6', 'verse', 'v17', 'label']	17
[100, 'p6', 'verse', 'v17', 'note', 'x']	#See ch.19:14
[101, 'p6', 'verse', 'v17', 'content']	“‘Cursed be anyone who moves his neighbor’s landmark.’ And all the people shall say, ‘Amen.’
['v017_ESV_DEU_027', 102, 'p6', 'verse', 'v17', 'plain_text']	17 “‘Cursed be anyone who moves his neighbor’s landmark.’ And all the people shall say, ‘Amen.’
[103, 'p7', 'verse', 'v18', 'label']	18
[104, 'p7', 'verse', 'v18', 'note', 'x']	#Lev. 19:14
[105, 'p7', 'verse', 'v18', 'content']	“‘Cursed be anyone who misleads a blind man on the road.’ And all the people shall say, ‘Amen.’
['v018_ESV_DEU_027', 106, 'p7', 'verse', 'v18', 'plain_text']	18 “‘Cursed be anyone who misleads a blind man on the road.’ And all the people shall say, ‘Amen.’
[107, 'p8', 'verse', 'v19', 'label']	19
[108, 'p8', 'verse', 'v19', 'note', 'x']	#SeeEx. 22:21,22
[109, 'p8', 'verse', 'v19', 'content']	“‘Cursed be anyone who perverts the justice due to the sojourner, the fatherless, and the widow.’ And all the people shall say, ‘Amen.’
['v019_ESV_DEU_027', 110, 'p8', 'verse', 'v19', 'plain_text']	19 “‘Cursed be anyone who perverts the justice due to the sojourner, the fatherless, and the widow.’ And all the people shall say, ‘Amen.’
[111, 'p9', 'verse', 'v20', 'label']	20
[112, 'p9', 'verse', 'v20', 'note', 'x']	#SeeLev. 18:8
[113, 'p9', 'verse', 'v20', 'content']	“‘Cursed be anyone who lies with his father’s wife, because he has
[114, 'p9', 'verse', 'v20', 'note', 'x']	#See ch.22:30
[115, 'p9', 'verse', 'v20', 'content']	uncovered his father’s nakedness.’
[116, 'p9', 'verse', 'v20', 'note', 'f']	#27:20Hebrewuncovered his father’s skirt
[117, 'p9', 'verse', 'v20', 'content']	And all the people shall say, ‘Amen.’
['v020_ESV_DEU_027', 118, 'p9', 'verse', 'v20', 'plain_text']	20 “‘Cursed be anyone who lies with his father’s wife, because he has uncovered his father’s nakedness.’ And all the people shall say, ‘Amen.’
[119, 'p10', 'verse', 'v21', 'label']	21
[120, 'p10', 'verse', 'v21', 'note', 'x']	#SeeLev. 18:23
[121, 'p10', 'verse', 'v21', 'content']	“‘Cursed be anyone who lies with any kind of animal.’ And all the people shall say, ‘Amen.’
['v021_ESV_DEU_027', 122, 'p10', 'verse', 'v21', 'plain_text']	21 “‘Cursed be anyone who lies with any kind of animal.’ And all the people shall say, ‘Amen.’
[123, 'p11', 'verse', 'v22', 'label']	22
[124, 'p11', 'verse', 'v22', 'note', 'x']	#Lev. 18:9;20:17;[Ezek. 22:11]
[125, 'p11', 'verse', 'v22', 'content']	“‘Cursed be anyone who lies with his sister, whether the daughter of his father or the daughter of his mother.’ And all the people shall say, ‘Amen.’
['v022_ESV_DEU_027', 126, 'p11', 'verse', 'v22', 'plain_text']	22 “‘Cursed be anyone who lies with his sister, whether the daughter of his father or the daughter of his mother.’ And all the people shall say, ‘Amen.’
[127, 'p12', 'verse', 'v23', 'label']	23
[128, 'p12', 'verse', 'v23', 'note', 'x']	#Lev. 18:17;20:14
[129, 'p12', 'verse', 'v23', 'content']	“‘Cursed be anyone who lies with his mother-in-law.’ And all the people shall say, ‘Amen.’
['v023_ESV_DEU_027', 130, 'p12', 'verse', 'v23', 'plain_text']	23 “‘Cursed be anyone who lies with his mother-in-law.’ And all the people shall say, ‘Amen.’
[131, 'p13', 'verse', 'v24', 'label']	24
[132, 'p13', 'verse', 'v24', 'note', 'x']	#ch.19:11;Ex. 21:12,14
[133, 'p13', 'verse', 'v24', 'content']	“‘Cursed be anyone who strikes down his neighbor in secret.’ And all the people shall say, ‘Amen.’
['v024_ESV_DEU_027', 134, 'p13', 'verse', 'v24', 'plain_text']	24 “‘Cursed be anyone who strikes down his neighbor in secret.’ And all the people shall say, ‘Amen.’
[135, 'p14', 'verse', 'v25', 'label']	25
[136, 'p14', 'verse', 'v25', 'note', 'x']	#ch.16:19;Ex. 23:7,8;Ezek. 22:12
[137, 'p14', 'verse', 'v25', 'content']	“‘Cursed be anyone who takes a bribe to shed innocent blood.’ And all the people shall say, ‘Amen.’
['v025_ESV_DEU_027', 138, 'p14', 'verse', 'v25', 'plain_text']	25 “‘Cursed be anyone who takes a bribe to shed innocent blood.’ And all the people shall say, ‘Amen.’
[139, 'p15', 'verse', 'v26', 'label']	26
[140, 'p15', 'verse', 'v26', 'note', 'x']	#ch.28:15;Jer. 11:3;CitedGal. 3:10
[141, 'p15', 'verse', 'v26', 'content']	“‘Cursed be anyone who does not confirm the words of this law by doing them.’ And all the people shall say, ‘Amen.’
['v026_ESV_DEU_027', 142, 'p15', 'verse', 'v26', 'plain_text']	26 “‘Cursed be anyone who does not confirm the words of this law by doing them.’ And all the people shall say, ‘Amen.’
