[1, 'label']	25
['v013_ESV_NUM_025', 86, 'p3', 'verse', 'v13', 'plain_text']	13 and it shall be to him and to his descendants after him the covenant of a perpetual priesthood, because he was jealous for his God and made atonement for the people of Israel.’”
[87, 'p4', 'verse', 'v14', 'label']	14
[88, 'p4', 'verse', 'v14', 'content']	The name of the slain man of Israel, who was killed with the Midianite woman, was Zimri the son of Salu, chief of a father’s house belonging to the Simeonites.
['v014_ESV_NUM_025', 89, 'p4', 'verse', 'v14', 'plain_text']	14 The name of the slain man of Israel, who was killed with the Midianite woman, was Zimri the son of Salu, chief of a father’s house belonging to the Simeonites.
[90, 'p4', 'verse', 'v15', 'label']	15
[91, 'p4', 'verse', 'v15', 'content']	And the name of the Midianite woman who was killed was Cozbi the daughter of
[92, 'p4', 'verse', 'v15', 'note', 'x']	#ch.31:8;Josh. 13:21
[93, 'p4', 'verse', 'v15', 'content']	Zur, who was the tribal head of a father’s house in Midian.
['v015_ESV_NUM_025', 94, 'p4', 'verse', 'v15', 'plain_text']	15 And the name of the Midianite woman who was killed was Cozbi the daughter of Zur, who was the tribal head of a father’s house in Midian.
[95, 'p5', 'verse', 'v16', 'label']	16
[96, 'p5', 'verse', 'v16', 'content']	And the
[97, 'p5', 'verse', 'v16', 'nd']	Lord
[98, 'p5', 'verse', 'v16', 'content']	spoke to Moses, saying,
['v016_ESV_NUM_025', 99, 'p5', 'verse', 'v16', 'plain_text']	16 And the Lord spoke to Moses, saying,
[100, 'p5', 'verse', 'v17', 'label']	17
[101, 'p5', 'verse', 'v17', 'note', 'x']	#ch.31:2,7
[102, 'p5', 'verse', 'v17', 'content']	“Harass the Midianites and strike them down,
['v017_ESV_NUM_025', 103, 'p5', 'verse', 'v17', 'plain_text']	17 “Harass the Midianites and strike them down,
[104, 'p5', 'verse', 'v18', 'label']	18
[105, 'p5', 'verse', 'v18', 'content']	for they have harassed you with their
[106, 'p5', 'verse', 'v18', 'note', 'x']	#ch.31:16;Rev. 2:14
[107, 'p5', 'verse', 'v18', 'content']	wiles, with which they beguiled you in the matter of
[108, 'p5', 'verse', 'v18', 'note', 'x']	#See ch.23:28
[109, 'p5', 'verse', 'v18', 'content']	Peor, and in the matter of Cozbi, the daughter of the chief of Midian, their sister, who was killed on the day of the plague on account of Peor.”
['v018_ESV_NUM_025', 110, 'p5', 'verse', 'v18', 'plain_text']	18 for they have harassed you with their wiles, with which they beguiled you in the matter of Peor, and in the matter of Cozbi, the daughter of the chief of Midian, their sister, who was killed on the day of the plague on account of Peor.”
