id,tag,text
1,"[1, 'label']",40
2,"[2, 's1', 'heading']",The Tabernacle Erected
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",The
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","spoke to Moses, saying,"
7,"['v001_ESV_EXO_040', 7, 'p1', 'verse', 'v1', 'plain_text']","1 The Lord spoke to Moses, saying,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']",“On the
10,"[10, 'p1', 'verse', 'v2', 'note', 'x']",#[ch.12:2;13:4]
11,"[11, 'p1', 'verse', 'v2', 'content']",first day of the first month you shall
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']",#ver.17;ch.26:30
13,"[13, 'p1', 'verse', 'v2', 'content']",erect the tabernacle of the tent of meeting.
14,"['v002_ESV_EXO_040', 14, 'p1', 'verse', 'v2', 'plain_text']",2 “On the first day of the first month you shall erect the tabernacle of the tent of meeting.
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'content']","And you shall put in it the ark of the testimony, and you shall"
17,"[17, 'p1', 'verse', 'v3', 'note', 'x']",#ver.21;[ch.35:12]
18,"[18, 'p1', 'verse', 'v3', 'content']",screen the ark with the veil.
19,"['v003_ESV_EXO_040', 19, 'p1', 'verse', 'v3', 'plain_text']","3 And you shall put in it the ark of the testimony, and you shall screen the ark with the veil."
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']",And
22,"[22, 'p1', 'verse', 'v4', 'note', 'x']",#ver.22;ch.26:35
23,"[23, 'p1', 'verse', 'v4', 'content']","you shall bring in the table and arrange it, and"
24,"[24, 'p1', 'verse', 'v4', 'note', 'x']","#ver.24, 25"
25,"[25, 'p1', 'verse', 'v4', 'content']",you shall bring in the lampstand and set up its lamps.
26,"['v004_ESV_EXO_040', 26, 'p1', 'verse', 'v4', 'plain_text']","4 And you shall bring in the table and arrange it, and you shall bring in the lampstand and set up its lamps."
27,"[27, 'p1', 'verse', 'v5', 'label']",5
28,"[28, 'p1', 'verse', 'v5', 'note', 'x']",#ver.26;[ch.39:38]
29,"[29, 'p1', 'verse', 'v5', 'content']","And you shall put the golden altar for incense before the ark of the testimony, and set up the screen for the door of the tabernacle."
30,"['v005_ESV_EXO_040', 30, 'p1', 'verse', 'v5', 'plain_text']","5 And you shall put the golden altar for incense before the ark of the testimony, and set up the screen for the door of the tabernacle."
31,"[31, 'p1', 'verse', 'v6', 'label']",6
32,"[32, 'p1', 'verse', 'v6', 'note', 'x']",#ver.29
33,"[33, 'p1', 'verse', 'v6', 'content']","You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,"
34,"['v006_ESV_EXO_040', 34, 'p1', 'verse', 'v6', 'plain_text']","6 You shall set the altar of burnt offering before the door of the tabernacle of the tent of meeting,"
35,"[35, 'p1', 'verse', 'v7', 'label']",7
36,"[36, 'p1', 'verse', 'v7', 'note', 'x']",#ver.30;ch.30:18
37,"[37, 'p1', 'verse', 'v7', 'content']","and place the basin between the tent of meeting and the altar, and put water in it."
38,"['v007_ESV_EXO_040', 38, 'p1', 'verse', 'v7', 'plain_text']","7 and place the basin between the tent of meeting and the altar, and put water in it."
39,"[39, 'p1', 'verse', 'v8', 'label']",8
40,"[40, 'p1', 'verse', 'v8', 'content']","And you shall set up the court all around, and hang up the screen for the gate of the court."
41,"['v008_ESV_EXO_040', 41, 'p1', 'verse', 'v8', 'plain_text']","8 And you shall set up the court all around, and hang up the screen for the gate of the court."
42,"[42, 'p2', 'verse', 'v9', 'label']",9
43,"[43, 'p2', 'verse', 'v9', 'content']",“Then you shall take the
44,"[44, 'p2', 'verse', 'v9', 'note', 'x']",#ch.30:26
45,"[45, 'p2', 'verse', 'v9', 'content']","anointing oil and anoint the tabernacle and all that is in it, and consecrate it and all its furniture, so that it may become holy."
46,"['v009_ESV_EXO_040', 46, 'p2', 'verse', 'v9', 'plain_text']","9 “Then you shall take the anointing oil and anoint the tabernacle and all that is in it, and consecrate it and all its furniture, so that it may become holy."
47,"[47, 'p2', 'verse', 'v10', 'label']",10
48,"[48, 'p2', 'verse', 'v10', 'content']",You shall also anoint
49,"[49, 'p2', 'verse', 'v10', 'note', 'x']",#ch.30:28
50,"[50, 'p2', 'verse', 'v10', 'content']","the altar of burnt offering and all its utensils, and consecrate the altar,"
51,"[51, 'p2', 'verse', 'v10', 'note', 'x']",#ch.29:37
52,"[52, 'p2', 'verse', 'v10', 'content']",so that the altar may become most holy.
53,"['v010_ESV_EXO_040', 53, 'p2', 'verse', 'v10', 'plain_text']","10 You shall also anoint the altar of burnt offering and all its utensils, and consecrate the altar, so that the altar may become most holy."
54,"[54, 'p2', 'verse', 'v11', 'label']",11
55,"[55, 'p2', 'verse', 'v11', 'content']","You shall also anoint the basin and its stand, and consecrate it."
56,"['v011_ESV_EXO_040', 56, 'p2', 'verse', 'v11', 'plain_text']","11 You shall also anoint the basin and its stand, and consecrate it."
57,"[57, 'p2', 'verse', 'v12', 'label']",12
58,"[58, 'p2', 'verse', 'v12', 'note', 'x']",#SeeLev. 8:1-13
59,"[59, 'p2', 'verse', 'v12', 'content']",Then you shall bring Aaron and his sons to the entrance of the tent of meeting and shall wash them with water
60,"['v012_ESV_EXO_040', 60, 'p2', 'verse', 'v12', 'plain_text']",12 Then you shall bring Aaron and his sons to the entrance of the tent of meeting and shall wash them with water
61,"[61, 'p2', 'verse', 'v13', 'label']",13
62,"[62, 'p2', 'verse', 'v13', 'content']","and put on Aaron the holy garments. And you shall anoint him and consecrate him, that he may serve me as priest."
63,"['v013_ESV_EXO_040', 63, 'p2', 'verse', 'v13', 'plain_text']","13 and put on Aaron the holy garments. And you shall anoint him and consecrate him, that he may serve me as priest."
64,"[64, 'p2', 'verse', 'v14', 'label']",14
65,"[65, 'p2', 'verse', 'v14', 'content']","You shall bring his sons also and put coats on them,"
66,"['v014_ESV_EXO_040', 66, 'p2', 'verse', 'v14', 'plain_text']","14 You shall bring his sons also and put coats on them,"
67,"[67, 'p2', 'verse', 'v15', 'label']",15
68,"[68, 'p2', 'verse', 'v15', 'note', 'x']",#ch.28:41;29:7
69,"[69, 'p2', 'verse', 'v15', 'content']","and anoint them, as you anointed their father, that they may serve me as priests. And their anointing shall admit them to a"
70,"[70, 'p2', 'verse', 'v15', 'note', 'x']",#Num. 25:13
71,"[71, 'p2', 'verse', 'v15', 'content']",perpetual priesthood throughout their generations.”
72,"['v015_ESV_EXO_040', 72, 'p2', 'verse', 'v15', 'plain_text']","15 and anoint them, as you anointed their father, that they may serve me as priests. And their anointing shall admit them to a perpetual priesthood throughout their generations.”"
73,"[73, 'p3', 'verse', 'v16', 'label']",16
74,"[74, 'p3', 'verse', 'v16', 'content']",This Moses did; according to all that the
75,"[75, 'p3', 'verse', 'v16', 'nd']",Lord
76,"[76, 'p3', 'verse', 'v16', 'content']","commanded him, so he did."
77,"['v016_ESV_EXO_040', 77, 'p3', 'verse', 'v16', 'plain_text']","16 This Moses did; according to all that the Lord commanded him, so he did."
78,"[78, 'p3', 'verse', 'v17', 'label']",17
79,"[79, 'p3', 'verse', 'v17', 'content']","In the first month in the second year, on the first day of the month,"
80,"[80, 'p3', 'verse', 'v17', 'note', 'x']",#ver.2;Num. 7:1
81,"[81, 'p3', 'verse', 'v17', 'content']",the tabernacle was erected.
82,"['v017_ESV_EXO_040', 82, 'p3', 'verse', 'v17', 'plain_text']","17 In the first month in the second year, on the first day of the month, the tabernacle was erected."
83,"[83, 'p3', 'verse', 'v18', 'label']",18
84,"[84, 'p3', 'verse', 'v18', 'content']","Moses erected the tabernacle. He laid its bases, and set up its frames, and put in its poles, and raised up its pillars."
85,"['v018_ESV_EXO_040', 85, 'p3', 'verse', 'v18', 'plain_text']","18 Moses erected the tabernacle. He laid its bases, and set up its frames, and put in its poles, and raised up its pillars."
86,"[86, 'p3', 'verse', 'v19', 'label']",19
87,"[87, 'p3', 'verse', 'v19', 'content']","And he spread the tent over the tabernacle and put the covering of the tent over it, as the"
88,"[88, 'p3', 'verse', 'v19', 'nd']",Lord
89,"[89, 'p3', 'verse', 'v19', 'content']",had commanded Moses.
90,"['v019_ESV_EXO_040', 90, 'p3', 'verse', 'v19', 'plain_text']","19 And he spread the tent over the tabernacle and put the covering of the tent over it, as the Lord had commanded Moses."
91,"[91, 'p3', 'verse', 'v20', 'label']",20
92,"[92, 'p3', 'verse', 'v20', 'content']",He
93,"[93, 'p3', 'verse', 'v20', 'note', 'x']",#ch.25:16;See ch.16:34
94,"[94, 'p3', 'verse', 'v20', 'content']","took the testimony and put it into the ark, and put the poles on the ark and set the mercy seat above on the ark."
95,"['v020_ESV_EXO_040', 95, 'p3', 'verse', 'v20', 'plain_text']","20 He took the testimony and put it into the ark, and put the poles on the ark and set the mercy seat above on the ark."
96,"[96, 'p3', 'verse', 'v21', 'label']",21
97,"[97, 'p3', 'verse', 'v21', 'content']",And he brought the ark into the tabernacle and
98,"[98, 'p3', 'verse', 'v21', 'note', 'x']",#ver.3;See ch.35:12
99,"[99, 'p3', 'verse', 'v21', 'content']","set up the veil of the screen, and screened"
100,"[100, 'p3', 'verse', 'v21', 'note', 'x']","#ver.3, 20"
101,"[101, 'p3', 'verse', 'v21', 'content']","the ark of the testimony, as the"
102,"[102, 'p3', 'verse', 'v21', 'nd']",Lord
103,"[103, 'p3', 'verse', 'v21', 'content']",had commanded Moses.
104,"['v021_ESV_EXO_040', 104, 'p3', 'verse', 'v21', 'plain_text']","21 And he brought the ark into the tabernacle and set up the veil of the screen, and screened the ark of the testimony, as the Lord had commanded Moses."
105,"[105, 'p3', 'verse', 'v22', 'label']",22
106,"[106, 'p3', 'verse', 'v22', 'note', 'x']",#ver.4;ch.26:35
107,"[107, 'p3', 'verse', 'v22', 'content']","He put the table in the tent of meeting, on the north side of the tabernacle, outside the veil,"
108,"['v022_ESV_EXO_040', 108, 'p3', 'verse', 'v22', 'plain_text']","22 He put the table in the tent of meeting, on the north side of the tabernacle, outside the veil,"
109,"[109, 'p3', 'verse', 'v23', 'label']",23
110,"[110, 'p3', 'verse', 'v23', 'content']",and arranged the bread on it before the
111,"[111, 'p3', 'verse', 'v23', 'nd']",Lord
112,"[112, 'p3', 'verse', 'v23', 'content']",", as the"
113,"[113, 'p3', 'verse', 'v23', 'nd']",Lord
114,"[114, 'p3', 'verse', 'v23', 'content']",had commanded Moses.
115,"['v023_ESV_EXO_040', 115, 'p3', 'verse', 'v23', 'plain_text']","23 and arranged the bread on it before the Lord , as the Lord had commanded Moses."
116,"[116, 'p3', 'verse', 'v24', 'label']",24
117,"[117, 'p3', 'verse', 'v24', 'note', 'x']",#ch.26:35
118,"[118, 'p3', 'verse', 'v24', 'content']","He put the lampstand in the tent of meeting, opposite the table on the south side of the tabernacle,"
119,"['v024_ESV_EXO_040', 119, 'p3', 'verse', 'v24', 'plain_text']","24 He put the lampstand in the tent of meeting, opposite the table on the south side of the tabernacle,"
120,"[120, 'p3', 'verse', 'v25', 'label']",25
121,"[121, 'p3', 'verse', 'v25', 'note', 'x']",#ver.4;ch.25:37
122,"[122, 'p3', 'verse', 'v25', 'content']",and set up the lamps before the
123,"[123, 'p3', 'verse', 'v25', 'nd']",Lord
124,"[124, 'p3', 'verse', 'v25', 'content']",", as the"
125,"[125, 'p3', 'verse', 'v25', 'nd']",Lord
126,"[126, 'p3', 'verse', 'v25', 'content']",had commanded Moses.
