id,tag,text
1,"[1, 'label']",18
2,"[2, 's1', 'heading']",Jethro’s Advice
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']",#[ch.2:18]
5,"[5, 'p1', 'verse', 'v1', 'content']","Jethro,"
6,"[6, 'p1', 'verse', 'v1', 'note', 'x']",#ver.12;ch.2:16
7,"[7, 'p1', 'verse', 'v1', 'content']","the priest of Midian, Moses’ father-in-law, heard of all that God had done for Moses and for Israel his people, how the"
8,"[8, 'p1', 'verse', 'v1', 'nd']",Lord
9,"[9, 'p1', 'verse', 'v1', 'content']",had brought Israel out of Egypt.
10,"['v001_ESV_EXO_018', 10, 'p1', 'verse', 'v1', 'plain_text']","1 Jethro, the priest of Midian, Moses’ father-in-law, heard of all that God had done for Moses and for Israel his people, how the Lord had brought Israel out of Egypt."
11,"[11, 'p1', 'verse', 'v2', 'label']",2
12,"[12, 'p1', 'verse', 'v2', 'content']","Now Jethro, Moses’ father-in-law, had taken Zipporah, Moses’ wife, after he had sent her home,"
13,"['v002_ESV_EXO_018', 13, 'p1', 'verse', 'v2', 'plain_text']","2 Now Jethro, Moses’ father-in-law, had taken Zipporah, Moses’ wife, after he had sent her home,"
14,"[14, 'p1', 'verse', 'v3', 'label']",3
15,"[15, 'p1', 'verse', 'v3', 'content']",along with her
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#ch.4:20;Acts 7:29
17,"[17, 'p1', 'verse', 'v3', 'content']",two sons. The name of the one was Gershom (
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']",#ch.2:22
19,"[19, 'p1', 'verse', 'v3', 'content']","for he said,"
20,"[20, 'p1', 'verse', 'v3', 'note', 'x']",#Ps. 39:12;Heb. 11:13
21,"[21, 'p1', 'verse', 'v3', 'content']",“I have been a sojourner
22,"[22, 'p1', 'verse', 'v3', 'note', 'f']",#18:3Gershomsounds like the Hebrew forsojourner
23,"[23, 'p1', 'verse', 'v3', 'content']","in a foreign land”),"
24,"['v003_ESV_EXO_018', 24, 'p1', 'verse', 'v3', 'plain_text']","3 along with her two sons. The name of the one was Gershom ( for he said, “I have been a sojourner in a foreign land”),"
25,"[25, 'p1', 'verse', 'v4', 'label']",4
26,"[26, 'p1', 'verse', 'v4', 'content']","and the name of the other, Eliezer"
27,"[27, 'p1', 'verse', 'v4', 'note', 'f']",#18:4EliezermeansMy God is help
28,"[28, 'p1', 'verse', 'v4', 'content']","(for he said, “The God of my father was my help, and delivered me from the sword of Pharaoh”)."
29,"['v004_ESV_EXO_018', 29, 'p1', 'verse', 'v4', 'plain_text']","4 and the name of the other, Eliezer (for he said, “The God of my father was my help, and delivered me from the sword of Pharaoh”)."
30,"[30, 'p1', 'verse', 'v5', 'label']",5
31,"[31, 'p1', 'verse', 'v5', 'content']","Jethro, Moses’ father-in-law, came with his sons and his wife to Moses in the wilderness where he was encamped at the"
32,"[32, 'p1', 'verse', 'v5', 'note', 'x']",#See ch.3:1
33,"[33, 'p1', 'verse', 'v5', 'content']",mountain of God.
34,"['v005_ESV_EXO_018', 34, 'p1', 'verse', 'v5', 'plain_text']","5 Jethro, Moses’ father-in-law, came with his sons and his wife to Moses in the wilderness where he was encamped at the mountain of God."
35,"[35, 'p1', 'verse', 'v6', 'label']",6
