id,tag,text
1,"[1, 'label']",30
2,"[2, 's1', 'heading']",The Altar of Incense
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']","#For ver. 1-5, see ch.37:25-28"
5,"[5, 'p1', 'verse', 'v1', 'content']",“You shall make
6,"[6, 'p1', 'verse', 'v1', 'note', 'x']",#ch.40:5;Lev. 4:7;Rev. 8:3
7,"[7, 'p1', 'verse', 'v1', 'content']",an altar on which to burn incense; you shall make it of acacia wood.
8,"['v001_ESV_EXO_030', 8, 'p1', 'verse', 'v1', 'plain_text']",1 “You shall make an altar on which to burn incense; you shall make it of acacia wood.
9,"[9, 'p1', 'verse', 'v2', 'label']",2
10,"[10, 'p1', 'verse', 'v2', 'content']",A cubit
11,"[11, 'p1', 'verse', 'v2', 'note', 'f']",#30:2Acubitwas about 18 inches or 45 centimeters
12,"[12, 'p1', 'verse', 'v2', 'content']","shall be its length, and a cubit its breadth. It shall be square, and two cubits shall be its height."
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.27:2
14,"[14, 'p1', 'verse', 'v2', 'content']",Its horns shall be of one piece with it.
15,"['v002_ESV_EXO_030', 15, 'p1', 'verse', 'v2', 'plain_text']","2 A cubit shall be its length, and a cubit its breadth. It shall be square, and two cubits shall be its height. Its horns shall be of one piece with it."
16,"[16, 'p1', 'verse', 'v3', 'label']",3
17,"[17, 'p1', 'verse', 'v3', 'content']",You shall
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']","#ch.39:38;40:5,26;Num. 4:11"
19,"[19, 'p1', 'verse', 'v3', 'content']","overlay it with pure gold, its top and around its sides and its horns. And you shall make a molding of gold around it."
20,"['v003_ESV_EXO_030', 20, 'p1', 'verse', 'v3', 'plain_text']","3 You shall overlay it with pure gold, its top and around its sides and its horns. And you shall make a molding of gold around it."
21,"[21, 'p1', 'verse', 'v4', 'label']",4
22,"[22, 'p1', 'verse', 'v4', 'content']","And you shall make two golden rings for it. Under its molding on two opposite sides of it you shall make them, and they shall be"
23,"[23, 'p1', 'verse', 'v4', 'note', 'x']",#See ch.25:27
24,"[24, 'p1', 'verse', 'v4', 'content']",holders for poles with which to carry it.
25,"['v004_ESV_EXO_030', 25, 'p1', 'verse', 'v4', 'plain_text']","4 And you shall make two golden rings for it. Under its molding on two opposite sides of it you shall make them, and they shall be holders for poles with which to carry it."
26,"[26, 'p1', 'verse', 'v5', 'label']",5
27,"[27, 'p1', 'verse', 'v5', 'content']",You shall make the poles of acacia wood and overlay them with gold.
28,"['v005_ESV_EXO_030', 28, 'p1', 'verse', 'v5', 'plain_text']",5 You shall make the poles of acacia wood and overlay them with gold.
29,"[29, 'p1', 'verse', 'v6', 'label']",6
30,"[30, 'p1', 'verse', 'v6', 'content']","And you shall put it in front of the veil that is above the ark of the testimony, in front of the"
31,"[31, 'p1', 'verse', 'v6', 'note', 'x']","#ch.25:21,22"
32,"[32, 'p1', 'verse', 'v6', 'content']","mercy seat that is above the testimony, where I will meet with you."
33,"['v006_ESV_EXO_030', 33, 'p1', 'verse', 'v6', 'plain_text']","6 And you shall put it in front of the veil that is above the ark of the testimony, in front of the mercy seat that is above the testimony, where I will meet with you."
34,"[34, 'p1', 'verse', 'v7', 'label']",7
35,"[35, 'p1', 'verse', 'v7', 'content']",And Aaron shall
36,"[36, 'p1', 'verse', 'v7', 'note', 'x']",#ver.34;ch.31:11;37:29;40:27;1 Sam. 2:28;1 Chr. 23:13;2 Chr. 2:4;29:11;Luke 1:9
37,"[37, 'p1', 'verse', 'v7', 'content']",burn fragrant incense on it. Every morning when he
38,"[38, 'p1', 'verse', 'v7', 'note', 'x']","#See ch.27:20,21"
39,"[39, 'p1', 'verse', 'v7', 'content']","dresses the lamps he shall burn it,"
40,"['v007_ESV_EXO_030', 40, 'p1', 'verse', 'v7', 'plain_text']","7 And Aaron shall burn fragrant incense on it. Every morning when he dresses the lamps he shall burn it,"
41,"[41, 'p1', 'verse', 'v8', 'label']",8
42,"[42, 'p1', 'verse', 'v8', 'content']","and when Aaron sets up the lamps at twilight, he shall burn it, a regular incense offering before the"
43,"[43, 'p1', 'verse', 'v8', 'nd']",Lord
44,"[44, 'p1', 'verse', 'v8', 'content']",throughout your generations.
45,"['v008_ESV_EXO_030', 45, 'p1', 'verse', 'v8', 'plain_text']","8 and when Aaron sets up the lamps at twilight, he shall burn it, a regular incense offering before the Lord throughout your generations."
46,"[46, 'p1', 'verse', 'v9', 'label']",9
47,"[47, 'p1', 'verse', 'v9', 'content']",You shall not offer
48,"[48, 'p1', 'verse', 'v9', 'note', 'x']",#Lev. 10:1
