id,tag,text
1,"[1, 'label']",13
2,"[2, 's1', 'heading']",Consecration of the Firstborn
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",The
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","said to Moses,"
7,"['v001_ESV_EXO_013', 7, 'p1', 'verse', 'v1', 'plain_text']","1 The Lord said to Moses,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']","#ver.12, 13, 15;ch.22:29,30;34:19;Lev. 27:26;Num. 3:13;8:16,17;18:15;Deut. 15:19;CitedLuke 2:23"
10,"[10, 'p1', 'verse', 'v2', 'content']","“Consecrate to me all the firstborn. Whatever is the first to open the womb among the people of Israel, both of man and of beast, is mine.”"
11,"[11, 's1', 'heading']",The Feast of Unleavened Bread
12,"['v002_ESV_EXO_013', 12, 'p1', 'verse', 'v2', 'plain_text']","2 “Consecrate to me all the firstborn. Whatever is the first to open the womb among the people of Israel, both of man and of beast, is mine.”"
13,"[13, 'p2', 'verse', 'v3', 'label']",3
14,"[14, 'p2', 'verse', 'v3', 'content']","Then Moses said to the people,"
15,"[15, 'p2', 'verse', 'v3', 'note', 'x']",#ch.12:42;Deut. 16:3
16,"[16, 'p2', 'verse', 'v3', 'content']","“Remember this day in which you came out from Egypt, out of the house of slavery,"
17,"[17, 'p2', 'verse', 'v3', 'note', 'x']",#ch.3:19;6:1
18,"[18, 'p2', 'verse', 'v3', 'content']",for by a strong hand the
19,"[19, 'p2', 'verse', 'v3', 'nd']",Lord
20,"[20, 'p2', 'verse', 'v3', 'content']",brought you out from this place.
21,"[21, 'p2', 'verse', 'v3', 'note', 'x']",#See ch.12:8
22,"[22, 'p2', 'verse', 'v3', 'content']",No leavened bread shall be eaten.
23,"['v003_ESV_EXO_013', 23, 'p2', 'verse', 'v3', 'plain_text']","3 Then Moses said to the people, “Remember this day in which you came out from Egypt, out of the house of slavery, for by a strong hand the Lord brought you out from this place. No leavened bread shall be eaten."
24,"[24, 'p2', 'verse', 'v4', 'label']",4
25,"[25, 'p2', 'verse', 'v4', 'content']","Today, in the month of"
26,"[26, 'p2', 'verse', 'v4', 'note', 'x']",#ch.23:15;34:18;Deut. 16:1
27,"[27, 'p2', 'verse', 'v4', 'content']","Abib, you are going out."
28,"['v004_ESV_EXO_013', 28, 'p2', 'verse', 'v4', 'plain_text']","4 Today, in the month of Abib, you are going out."
29,"[29, 'p2', 'verse', 'v5', 'label']",5
30,"[30, 'p2', 'verse', 'v5', 'content']",And when the
31,"[31, 'p2', 'verse', 'v5', 'nd']",Lord
32,"[32, 'p2', 'verse', 'v5', 'content']",brings you into
33,"[33, 'p2', 'verse', 'v5', 'note', 'x']",#ch.3:8;23:23;33:2;34:11;Josh. 12:8;24:11
34,"[34, 'p2', 'verse', 'v5', 'content']","the land of the Canaanites, the Hittites, the Amorites, the Hivites, and the Jebusites, which"
35,"[35, 'p2', 'verse', 'v5', 'note', 'x']",#ch.6:8
36,"[36, 'p2', 'verse', 'v5', 'content']","he swore to your fathers to give you, a land"
37,"[37, 'p2', 'verse', 'v5', 'note', 'x']",#See ch.3:8
38,"[38, 'p2', 'verse', 'v5', 'content']","flowing with milk and honey,"
39,"[39, 'p2', 'verse', 'v5', 'note', 'x']","#ch.12:25,26"
40,"[40, 'p2', 'verse', 'v5', 'content']",you shall keep this service in this month.
41,"['v005_ESV_EXO_013', 41, 'p2', 'verse', 'v5', 'plain_text']","5 And when the Lord brings you into the land of the Canaanites, the Hittites, the Amorites, the Hivites, and the Jebusites, which he swore to your fathers to give you, a land flowing with milk and honey, you shall keep this service in this month."
42,"[42, 'p2', 'verse', 'v6', 'label']",6
43,"[43, 'p2', 'verse', 'v6', 'note', 'x']","#ch.12:15,16"
44,"[44, 'p2', 'verse', 'v6', 'content']","Seven days you shall eat unleavened bread, and on the seventh day there shall be a feast to the"
45,"[45, 'p2', 'verse', 'v6', 'nd']",Lord
46,"[46, 'p2', 'verse', 'v6', 'content']",.
47,"['v006_ESV_EXO_013', 47, 'p2', 'verse', 'v6', 'plain_text']","6 Seven days you shall eat unleavened bread, and on the seventh day there shall be a feast to the Lord ."
48,"[48, 'p2', 'verse', 'v7', 'label']",7
49,"[49, 'p2', 'verse', 'v7', 'content']","Unleavened bread shall be eaten for seven days; no leavened bread shall be seen with you, and no leaven shall be seen with you in all your territory."
50,"['v007_ESV_EXO_013', 50, 'p2', 'verse', 'v7', 'plain_text']","7 Unleavened bread shall be eaten for seven days; no leavened bread shall be seen with you, and no leaven shall be seen with you in all your territory."
51,"[51, 'p2', 'verse', 'v8', 'label']",8
52,"[52, 'p2', 'verse', 'v8', 'note', 'x']",#See ch.12:26
53,"[53, 'p2', 'verse', 'v8', 'content']","You shall tell your son on that day, ‘It is because of what the"
54,"[54, 'p2', 'verse', 'v8', 'nd']",Lord
55,"[55, 'p2', 'verse', 'v8', 'content']",did for me when I came out of Egypt.’
56,"['v008_ESV_EXO_013', 56, 'p2', 'verse', 'v8', 'plain_text']","8 You shall tell your son on that day, ‘It is because of what the Lord did for me when I came out of Egypt.’"
57,"[57, 'p2', 'verse', 'v9', 'label']",9
58,"[58, 'p2', 'verse', 'v9', 'content']",And it shall
59,"[59, 'p2', 'verse', 'v9', 'note', 'x']",#Deut. 6:8;11:18;[Num. 15:39;Matt. 23:5]
60,"[60, 'p2', 'verse', 'v9', 'content']",be to you as a sign on your hand and as
61,"[61, 'p2', 'verse', 'v9', 'note', 'x']","#ch.12:14,24"
62,"[62, 'p2', 'verse', 'v9', 'content']",a memorial
63,"[63, 'p2', 'verse', 'v9', 'note', 'x']",#Deut. 6:8;11:18;[Num. 15:39;Matt. 23:5]
64,"[64, 'p2', 'verse', 'v9', 'content']","between your eyes, that the law of the"
65,"[65, 'p2', 'verse', 'v9', 'nd']",Lord
66,"[66, 'p2', 'verse', 'v9', 'content']",may be in your mouth. For with a strong hand the
67,"[67, 'p2', 'verse', 'v9', 'nd']",Lord
68,"[68, 'p2', 'verse', 'v9', 'content']",has brought you out of Egypt.
69,"['v009_ESV_EXO_013', 69, 'p2', 'verse', 'v9', 'plain_text']","9 And it shall be to you as a sign on your hand and as a memorial between your eyes, that the law of the Lord may be in your mouth. For with a strong hand the Lord has brought you out of Egypt."
70,"[70, 'p2', 'verse', 'v10', 'label']",10
71,"[71, 'p2', 'verse', 'v10', 'note', 'x']","#[ch.12:14,17,24,43]"
72,"[72, 'p2', 'verse', 'v10', 'content']",You shall therefore keep this statute at its appointed time from year to year.
73,"['v010_ESV_EXO_013', 73, 'p2', 'verse', 'v10', 'plain_text']",10 You shall therefore keep this statute at its appointed time from year to year.
74,"[74, 'p3', 'verse', 'v11', 'label']",11
75,"[75, 'p3', 'verse', 'v11', 'content']",“When the
76,"[76, 'p3', 'verse', 'v11', 'nd']",Lord
77,"[77, 'p3', 'verse', 'v11', 'content']","brings you into the land of the Canaanites,"
78,"[78, 'p3', 'verse', 'v11', 'note', 'x']",#ver.5
79,"[79, 'p3', 'verse', 'v11', 'content']","as he swore to you and your fathers, and shall give it to you,"
80,"['v011_ESV_EXO_013', 80, 'p3', 'verse', 'v11', 'plain_text']","11 “When the Lord brings you into the land of the Canaanites, as he swore to you and your fathers, and shall give it to you,"
81,"[81, 'p3', 'verse', 'v12', 'label']",12
82,"[82, 'p3', 'verse', 'v12', 'note', 'x']",#ver.2
83,"[83, 'p3', 'verse', 'v12', 'content']",you shall set apart to the
84,"[84, 'p3', 'verse', 'v12', 'nd']",Lord
85,"[85, 'p3', 'verse', 'v12', 'content']",all that first opens the womb. All the firstborn of your animals that are males shall be the
86,"[86, 'p3', 'verse', 'v12', 'nd']",Lord
87,"[87, 'p3', 'verse', 'v12', 'content']",’s.
88,"['v012_ESV_EXO_013', 88, 'p3', 'verse', 'v12', 'plain_text']",12 you shall set apart to the Lord all that first opens the womb. All the firstborn of your animals that are males shall be the Lord ’s.
89,"[89, 'p3', 'verse', 'v13', 'label']",13
90,"[90, 'p3', 'verse', 'v13', 'note', 'x']",#ch.34:20
