id,tag,text
1,"[1, 'label']",38
2,"[2, 's1', 'heading']",Making the Altar of Burnt Offering
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'note', 'x']","#For ver. 1-7, see ch.27:1-8"
5,"[5, 'p1', 'verse', 'v1', 'content']",He made the altar of burnt offering of acacia wood. Five cubits
6,"[6, 'p1', 'verse', 'v1', 'note', 'f']",#38:1Acubitwas about 18 inches or 45 centimeters
7,"[7, 'p1', 'verse', 'v1', 'content']","was its length, and five cubits its breadth. It was square, and three cubits was its height."
8,"['v001_ESV_EXO_038', 8, 'p1', 'verse', 'v1', 'plain_text']","1 He made the altar of burnt offering of acacia wood. Five cubits was its length, and five cubits its breadth. It was square, and three cubits was its height."
9,"[9, 'p1', 'verse', 'v2', 'label']",2
10,"[10, 'p1', 'verse', 'v2', 'content']","He made horns for it on its four corners. Its horns were of one piece with it, and he overlaid it with bronze."
11,"['v002_ESV_EXO_038', 11, 'p1', 'verse', 'v2', 'plain_text']","2 He made horns for it on its four corners. Its horns were of one piece with it, and he overlaid it with bronze."
12,"[12, 'p1', 'verse', 'v3', 'label']",3
13,"[13, 'p1', 'verse', 'v3', 'content']","And he made all the utensils of the altar, the pots, the shovels, the basins, the forks, and the fire pans. He made all its utensils of bronze."
14,"['v003_ESV_EXO_038', 14, 'p1', 'verse', 'v3', 'plain_text']","3 And he made all the utensils of the altar, the pots, the shovels, the basins, the forks, and the fire pans. He made all its utensils of bronze."
15,"[15, 'p1', 'verse', 'v4', 'label']",4
16,"[16, 'p1', 'verse', 'v4', 'content']","And he made for the altar a grating, a network of bronze, under its ledge, extending halfway down."
17,"['v004_ESV_EXO_038', 17, 'p1', 'verse', 'v4', 'plain_text']","4 And he made for the altar a grating, a network of bronze, under its ledge, extending halfway down."
18,"[18, 'p1', 'verse', 'v5', 'label']",5
19,"[19, 'p1', 'verse', 'v5', 'content']",He cast four rings on the four corners of the bronze grating as holders for the poles.
20,"['v005_ESV_EXO_038', 20, 'p1', 'verse', 'v5', 'plain_text']",5 He cast four rings on the four corners of the bronze grating as holders for the poles.
21,"[21, 'p1', 'verse', 'v6', 'label']",6
22,"[22, 'p1', 'verse', 'v6', 'content']",He made the poles of acacia wood and overlaid them with bronze.
23,"['v006_ESV_EXO_038', 23, 'p1', 'verse', 'v6', 'plain_text']",6 He made the poles of acacia wood and overlaid them with bronze.
24,"[24, 'p1', 'verse', 'v7', 'label']",7
25,"[25, 'p1', 'verse', 'v7', 'content']","And he put the poles through the rings on the sides of the altar to carry it with them. He made it hollow, with boards."
26,"[26, 's1', 'heading']",Making the Bronze Basin
27,"['v007_ESV_EXO_038', 27, 'p1', 'verse', 'v7', 'plain_text']","7 And he put the poles through the rings on the sides of the altar to carry it with them. He made it hollow, with boards."
28,"[28, 'p2', 'verse', 'v8', 'label']",8
29,"[29, 'p2', 'verse', 'v8', 'note', 'x']",#ch.30:18
30,"[30, 'p2', 'verse', 'v8', 'content']","He made the basin of bronze and its stand of bronze, from the mirrors of the"
31,"[31, 'p2', 'verse', 'v8', 'note', 'x']",#1 Sam. 2:22;[Num. 4:23;8:24]
32,"[32, 'p2', 'verse', 'v8', 'content']",ministering women who ministered in the entrance of the tent of meeting.
33,"[33, 's1', 'heading']",Making the Court
34,"['v008_ESV_EXO_038', 34, 'p2', 'verse', 'v8', 'plain_text']","8 He made the basin of bronze and its stand of bronze, from the mirrors of the ministering women who ministered in the entrance of the tent of meeting."
35,"[35, 'p3', 'verse', 'v9', 'label']",9
36,"[36, 'p3', 'verse', 'v9', 'note', 'x']","#For ver. 9-20, see ch.27:9-19"
37,"[37, 'p3', 'verse', 'v9', 'content']","And he made the court. For the south side the hangings of the court were of fine twined linen, a hundred cubits;"
38,"['v009_ESV_EXO_038', 38, 'p3', 'verse', 'v9', 'plain_text']","9 And he made the court. For the south side the hangings of the court were of fine twined linen, a hundred cubits;"
39,"[39, 'p3', 'verse', 'v10', 'label']",10
40,"[40, 'p3', 'verse', 'v10', 'content']","their twenty pillars and their twenty bases were of bronze, but the hooks of the pillars and their fillets were of silver."
41,"['v010_ESV_EXO_038', 41, 'p3', 'verse', 'v10', 'plain_text']","10 their twenty pillars and their twenty bases were of bronze, but the hooks of the pillars and their fillets were of silver."
42,"[42, 'p3', 'verse', 'v11', 'label']",11
43,"[43, 'p3', 'verse', 'v11', 'content']","And for the north side there were hangings of a hundred cubits; their twenty pillars and their twenty bases were of bronze, but the hooks of the pillars and their fillets were of silver."
