id,tag,text
1,"[1, 'label']",23
2,"[2, 'p1', 'verse', 'v1', 'label']",1
3,"[3, 'p1', 'verse', 'v1', 'note', 'x']",#[Lev. 19:11;Ps. 15:3;101:5]
4,"[4, 'p1', 'verse', 'v1', 'content']",“You shall not spread a false report. You shall not join hands with a wicked man to be a
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#Deut. 19:16-18;Ps. 35:11;[1 Kgs. 21:10,13;Matt. 26:59-61;Acts 6:11,13]"
6,"[6, 'p1', 'verse', 'v1', 'content']",malicious witness.
7,"['v001_ESV_EXO_023', 7, 'p1', 'verse', 'v1', 'plain_text']",1 “You shall not spread a false report. You shall not join hands with a wicked man to be a malicious witness.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","You shall not fall in with the many to do evil, nor shall you bear witness in a lawsuit, siding with the many, so as to pervert justice,"
10,"['v002_ESV_EXO_023', 10, 'p1', 'verse', 'v2', 'plain_text']","2 You shall not fall in with the many to do evil, nor shall you bear witness in a lawsuit, siding with the many, so as to pervert justice,"
11,"[11, 'p1', 'verse', 'v3', 'label']",3
12,"[12, 'p1', 'verse', 'v3', 'note', 'x']",#Lev. 19:15;[Deut. 1:17]
13,"[13, 'p1', 'verse', 'v3', 'content']",nor shall you be partial to a poor man in his lawsuit.
14,"['v003_ESV_EXO_023', 14, 'p1', 'verse', 'v3', 'plain_text']",3 nor shall you be partial to a poor man in his lawsuit.
15,"[15, 'p2', 'verse', 'v4', 'label']",4
16,"[16, 'p2', 'verse', 'v4', 'note', 'x']","#[Deut. 22:1,4;Prov. 25:21;Matt. 5:44;Rom. 12:20;1 Thess. 5:15]"
17,"[17, 'p2', 'verse', 'v4', 'content']","“If you meet your enemy’s ox or his donkey going astray, you shall bring it back to him."
18,"['v004_ESV_EXO_023', 18, 'p2', 'verse', 'v4', 'plain_text']","4 “If you meet your enemy’s ox or his donkey going astray, you shall bring it back to him."
19,"[19, 'p2', 'verse', 'v5', 'label']",5
20,"[20, 'p2', 'verse', 'v5', 'content']","If you see the donkey of one who hates you lying down under its burden, you shall refrain from leaving him with it; you shall rescue it with him."
21,"['v005_ESV_EXO_023', 21, 'p2', 'verse', 'v5', 'plain_text']","5 If you see the donkey of one who hates you lying down under its burden, you shall refrain from leaving him with it; you shall rescue it with him."
22,"[22, 'p3', 'verse', 'v6', 'label']",6
23,"[23, 'p3', 'verse', 'v6', 'note', 'x']","#Deut. 27:19;Eccles. 5:8;Isa. 10:1,2;Jer. 5:28,29;Mal. 3:5"
24,"[24, 'p3', 'verse', 'v6', 'content']",“You shall not pervert the justice due to your poor in his lawsuit.
25,"['v006_ESV_EXO_023', 25, 'p3', 'verse', 'v6', 'plain_text']",6 “You shall not pervert the justice due to your poor in his lawsuit.
26,"[26, 'p3', 'verse', 'v7', 'label']",7
27,"[27, 'p3', 'verse', 'v7', 'note', 'x']",#[See ver.1above]
28,"[28, 'p3', 'verse', 'v7', 'content']","Keep far from a false charge, and"
29,"[29, 'p3', 'verse', 'v7', 'note', 'x']",#Deut. 27:25;[Prov. 17:26]
30,"[30, 'p3', 'verse', 'v7', 'content']","do not kill the innocent and righteous, for"
31,"[31, 'p3', 'verse', 'v7', 'note', 'x']",#ch.34:7
32,"[32, 'p3', 'verse', 'v7', 'content']",I will not acquit the wicked.
33,"['v007_ESV_EXO_023', 33, 'p3', 'verse', 'v7', 'plain_text']","7 Keep far from a false charge, and do not kill the innocent and righteous, for I will not acquit the wicked."
34,"[34, 'p3', 'verse', 'v8', 'label']",8
35,"[35, 'p3', 'verse', 'v8', 'note', 'x']",#Deut. 16:19;[1 Sam. 8:3;2 Chr. 19:7;Ps. 26:10;Prov. 17:23;Isa. 1:23;5:23;33:15]
36,"[36, 'p3', 'verse', 'v8', 'content']","And you shall take no bribe, for a bribe blinds the clear-sighted and subverts the cause of those who are in the right."
37,"['v008_ESV_EXO_023', 37, 'p3', 'verse', 'v8', 'plain_text']","8 And you shall take no bribe, for a bribe blinds the clear-sighted and subverts the cause of those who are in the right."
38,"[38, 'p4', 'verse', 'v9', 'label']",9
39,"[39, 'p4', 'verse', 'v9', 'note', 'x']",#See ch.22:21
40,"[40, 'p4', 'verse', 'v9', 'content']","“You shall not oppress a sojourner. You know the heart of a sojourner, for you were sojourners in the land of Egypt."
41,"[41, 's1', 'heading']",Laws About the Sabbath and Festivals
42,"['v009_ESV_EXO_023', 42, 'p4', 'verse', 'v9', 'plain_text']","9 “You shall not oppress a sojourner. You know the heart of a sojourner, for you were sojourners in the land of Egypt."
43,"[43, 'p5', 'verse', 'v10', 'label']",10
44,"[44, 'p5', 'verse', 'v10', 'note', 'x']","#Lev. 25:3,4"
45,"[45, 'p5', 'verse', 'v10', 'content']","“For six years you shall sow your land and gather in its yield,"
46,"['v010_ESV_EXO_023', 46, 'p5', 'verse', 'v10', 'plain_text']","10 “For six years you shall sow your land and gather in its yield,"
47,"[47, 'p5', 'verse', 'v11', 'label']",11
48,"[48, 'p5', 'verse', 'v11', 'content']","but the seventh year you shall let it rest and lie fallow, that the poor of your people may eat; and what they leave the beasts of the field may eat. You shall do likewise with your vineyard, and with your olive orchard."
49,"['v011_ESV_EXO_023', 49, 'p5', 'verse', 'v11', 'plain_text']","11 but the seventh year you shall let it rest and lie fallow, that the poor of your people may eat; and what they leave the beasts of the field may eat. You shall do likewise with your vineyard, and with your olive orchard."
50,"[50, 'p6', 'verse', 'v12', 'label']",12
51,"[51, 'p6', 'verse', 'v12', 'note', 'x']",#See ch.20:9
52,"[52, 'p6', 'verse', 'v12', 'content']","“Six days you shall do your work, but on the seventh day you shall rest; that your ox and your donkey may have rest, and the son of your servant woman, and the alien, may be refreshed."
53,"['v012_ESV_EXO_023', 53, 'p6', 'verse', 'v12', 'plain_text']","12 “Six days you shall do your work, but on the seventh day you shall rest; that your ox and your donkey may have rest, and the son of your servant woman, and the alien, may be refreshed."
54,"[54, 'p7', 'verse', 'v13', 'label']",13
55,"[55, 'p7', 'verse', 'v13', 'note', 'x']",#Deut. 4:9;Josh. 22:5;23:7;Hos. 2:17;Zech. 13:2
56,"[56, 'p7', 'verse', 'v13', 'content']","“Pay attention to all that I have said to you, and make no mention of the names of other gods, nor let it be heard on your lips."
57,"['v013_ESV_EXO_023', 57, 'p7', 'verse', 'v13', 'plain_text']","13 “Pay attention to all that I have said to you, and make no mention of the names of other gods, nor let it be heard on your lips."
58,"[58, 'p8', 'verse', 'v14', 'label']",14
59,"[59, 'p8', 'verse', 'v14', 'note', 'x']",#ver.17;ch.34:23;Deut. 16:16
60,"[60, 'p8', 'verse', 'v14', 'content']",“Three times in the year you shall keep a feast to me.
61,"['v014_ESV_EXO_023', 61, 'p8', 'verse', 'v14', 'plain_text']",14 “Three times in the year you shall keep a feast to me.
62,"[62, 'p8', 'verse', 'v15', 'label']",15
63,"[63, 'p8', 'verse', 'v15', 'note', 'x']",#See ch.12:15
64,"[64, 'p8', 'verse', 'v15', 'content']","You shall keep the Feast of Unleavened Bread. As I commanded you, you shall eat unleavened bread for seven days at the appointed time in the month of"
65,"[65, 'p8', 'verse', 'v15', 'note', 'x']",#ch.13:4
66,"[66, 'p8', 'verse', 'v15', 'content']","Abib, for in it you came out of Egypt."
67,"[67, 'p8', 'verse', 'v15', 'note', 'x']",#ch.34:20;Deut. 16:16
68,"[68, 'p8', 'verse', 'v15', 'content']",None shall appear before me empty-handed.
69,"['v015_ESV_EXO_023', 69, 'p8', 'verse', 'v15', 'plain_text']","15 You shall keep the Feast of Unleavened Bread. As I commanded you, you shall eat unleavened bread for seven days at the appointed time in the month of Abib, for in it you came out of Egypt. None shall appear before me empty-handed."
70,"[70, 'p8', 'verse', 'v16', 'label']",16
71,"[71, 'p8', 'verse', 'v16', 'content']",You shall keep
72,"[72, 'p8', 'verse', 'v16', 'note', 'x']",#ch.34:22;SeeLev. 23:9-21
73,"[73, 'p8', 'verse', 'v16', 'content']","the Feast of Harvest, of the firstfruits of your labor, of what you sow in the field. You shall keep the"
74,"[74, 'p8', 'verse', 'v16', 'note', 'x']",#Deut. 16:13;SeeLev. 23:34-44
75,"[75, 'p8', 'verse', 'v16', 'content']","Feast of Ingathering at the end of the year, when you gather in from the field the fruit of your labor."
76,"['v016_ESV_EXO_023', 76, 'p8', 'verse', 'v16', 'plain_text']","16 You shall keep the Feast of Harvest, of the firstfruits of your labor, of what you sow in the field. You shall keep the Feast of Ingathering at the end of the year, when you gather in from the field the fruit of your labor."
77,"[77, 'p8', 'verse', 'v17', 'label']",17
78,"[78, 'p8', 'verse', 'v17', 'note', 'x']",#[See ver.14above]
79,"[79, 'p8', 'verse', 'v17', 'content']",Three times in the year shall all your males appear before the Lord
80,"[80, 'p8', 'verse', 'v17', 'nd']",God
81,"[81, 'p8', 'verse', 'v17', 'content']",.
82,"['v017_ESV_EXO_023', 82, 'p8', 'verse', 'v17', 'plain_text']",17 Three times in the year shall all your males appear before the Lord God .
83,"[83, 'p9', 'verse', 'v18', 'label']",18
84,"[84, 'p9', 'verse', 'v18', 'note', 'x']",#ch.12:8;34:25;Lev. 2:11
85,"[85, 'p9', 'verse', 'v18', 'content']","“You shall not offer the blood of my sacrifice with anything leavened, or let the fat of my feast remain until the morning."
86,"['v018_ESV_EXO_023', 86, 'p9', 'verse', 'v18', 'plain_text']","18 “You shall not offer the blood of my sacrifice with anything leavened, or let the fat of my feast remain until the morning."
87,"[87, 'p10', 'verse', 'v19', 'label']",19
88,"[88, 'p10', 'verse', 'v19', 'content']",“The best of the
89,"[89, 'p10', 'verse', 'v19', 'note', 'x']","#ch.34:26;Lev. 2:12;23:10,17;Num. 18:12,13;Deut. 26:2,10;Neh. 10:35;Ezek. 44:30"
90,"[90, 'p10', 'verse', 'v19', 'content']",firstfruits of your ground you shall bring into the house of the
91,"[91, 'p10', 'verse', 'v19', 'nd']",Lord
92,"[92, 'p10', 'verse', 'v19', 'content']",your God.
93,"[93, 'p11', 'verse', 'v19', 'note', 'x']",#ch.34:26;Deut. 14:21
94,"[94, 'p11', 'verse', 'v19', 'content']",“You shall not boil a young goat in its mother’s milk.
95,"[95, 's1', 'heading']",Conquest of Canaan Promised
96,"['v019_ESV_EXO_023', 96, 'p10', 'verse', 'v19', 'plain_text']",19 “The best of the firstfruits of your ground you shall bring into the house of the Lord your God. “You shall not boil a young goat in its mother’s milk.
97,"[97, 'p12', 'verse', 'v20', 'label']",20
98,"[98, 'p12', 'verse', 'v20', 'note', 'x']","#ch.14:19;33:2,14;Josh. 5:13,14;6:2;Isa. 63:9"
99,"[99, 'p12', 'verse', 'v20', 'content']","“Behold, I send an angel before you to guard you on the way and to bring you to the place that I have prepared."
100,"['v020_ESV_EXO_023', 100, 'p12', 'verse', 'v20', 'plain_text']","20 “Behold, I send an angel before you to guard you on the way and to bring you to the place that I have prepared."
101,"[101, 'p12', 'verse', 'v21', 'label']",21
102,"[102, 'p12', 'verse', 'v21', 'content']",Pay careful attention to him and obey his voice;
103,"[103, 'p12', 'verse', 'v21', 'note', 'x']","#Ps. 78:40,56"
104,"[104, 'p12', 'verse', 'v21', 'content']","do not rebel against him,"
105,"[105, 'p12', 'verse', 'v21', 'note', 'x']",#[ch.32:34;34:7;Num. 14:35;Josh. 24:19]
106,"[106, 'p12', 'verse', 'v21', 'content']","for he will not pardon your transgression, for my name is in him."
107,"['v021_ESV_EXO_023', 107, 'p12', 'verse', 'v21', 'plain_text']","21 Pay careful attention to him and obey his voice; do not rebel against him, for he will not pardon your transgression, for my name is in him."
108,"[108, 'p13', 'verse', 'v22', 'label']",22
109,"[109, 'p13', 'verse', 'v22', 'content']","“But if you carefully obey his voice and do all that I say, then"
110,"[110, 'p13', 'verse', 'v22', 'note', 'x']",#Gen. 12:3;Deut. 30:7;Jer. 30:20
111,"[111, 'p13', 'verse', 'v22', 'content']",I will be an enemy to your enemies and an adversary to your adversaries.
112,"['v022_ESV_EXO_023', 112, 'p13', 'verse', 'v22', 'plain_text']","22 “But if you carefully obey his voice and do all that I say, then I will be an enemy to your enemies and an adversary to your adversaries."
113,"[113, 'p14', 'verse', 'v23', 'label']",23
114,"[114, 'p14', 'verse', 'v23', 'note', 'x']",#[See ver.20above]
115,"[115, 'p14', 'verse', 'v23', 'content']",“When my angel goes before you and brings you
116,"[116, 'p14', 'verse', 'v23', 'note', 'x']",#See ch.13:5
117,"[117, 'p14', 'verse', 'v23', 'content']","to the Amorites and the Hittites and the Perizzites and the Canaanites, the Hivites and the Jebusites, and I blot them out,"
118,"['v023_ESV_EXO_023', 118, 'p14', 'verse', 'v23', 'plain_text']","23 “When my angel goes before you and brings you to the Amorites and the Hittites and the Perizzites and the Canaanites, the Hivites and the Jebusites, and I blot them out,"
119,"[119, 'p14', 'verse', 'v24', 'label']",24
120,"[120, 'p14', 'verse', 'v24', 'content']",you shall
121,"[121, 'p14', 'verse', 'v24', 'note', 'x']",#ch.20:5
122,"[122, 'p14', 'verse', 'v24', 'content']","not bow down to their gods nor serve them,"
123,"[123, 'p14', 'verse', 'v24', 'note', 'x']","#Lev. 18:3;Deut. 12:30,31"
124,"[124, 'p14', 'verse', 'v24', 'content']","nor do as they do, but"
125,"[125, 'p14', 'verse', 'v24', 'note', 'x']","#ch.34:13;Num. 33:52;Deut. 7:5,25;12:3"
126,"[126, 'p14', 'verse', 'v24', 'content']",you shall utterly overthrow them and break their
127,"[127, 'p14', 'verse', 'v24', 'note', 'x']",#SeeDeut. 16:22
128,"[128, 'p14', 'verse', 'v24', 'content']",pillars in pieces.
129,"['v024_ESV_EXO_023', 129, 'p14', 'verse', 'v24', 'plain_text']","24 you shall not bow down to their gods nor serve them, nor do as they do, but you shall utterly overthrow them and break their pillars in pieces."
130,"[130, 'p14', 'verse', 'v25', 'label']",25
131,"[131, 'p14', 'verse', 'v25', 'content']",You
